0,1,2,3,4,5,6,7,8,9
const,2020,October 17,Moto2,MotorLand Aragón,Q1,,,,
lap,6,2'08.011,41.458,36.771,22.118,27.664,283.6,,
lap,7,1'53.691,32.392,31.761,22.121,27.417,287.4,,
lap,8,1'55.175,32.844,32.382,22.089,27.860,282.9,,
rider,Nicolò,BULEGA,Federal,Oil,Gresini,M,ITA,12th,11
lap,1,2'00.542,32.575,34.529,22.407,27.769,287.4,,
lap,2,1'55.067,32.720,32.360,22.298,27.689,287.4,,
lap,3,1'54.201,32.367,32.382,21.909,27.543,286.6,,
lap,4,1'53.756,32.492,31.880,21.824,27.560,286.6,,
lap,5,1'57.136,32.271,31.965,22.663,30.237,213.3,,
lap,6,1'53.541,32.378,31.956,21.643,27.564,282.9,,
lap,7,1'53.628,32.306,31.857,21.903,27.562,284.4,,
lap,8,1'53.723,32.285,31.886,21.883,27.669,282.9,,
rider,Andi,Farid,IZDIHAR,IDEMITSU,Honda,Te,INA,13th,27
lap,1,2'02.183,30.579,33.738*,22.503,27.662*,285.1,,
lap,2,1'54.752,33.014,32.326,21.879,27.533,287.4,,
lap,3,1'54.389,32.714,32.170,21.859,27.646,288.1,,
lap,4,1'54.090,32.646,32.012,21.874,27.558,286.6,,
lap,5,1'54.892,32.279,32.062,22.632,27.919,281.4,,
lap,6,1'54.719,32.379,32.471,22.057,27.812,285.9,,
lap,7,1'55.934,33.523,32.558*,22.124,27.729,285.1,,
rider,Xavi,CARDELUS,Kipin,Energy,Aspar,T,AND,14th,18
lap,1,1'59.692,31.410,33.296,22.541,28.098,278.5,,
lap,2,1'56.251,32.922,32.854*,22.627,27.848,284.4,,
lap,3,1'54.542,32.617,32.306,22.050,27.569,283.6,,
lap,4,1'59.892,32.582,37.437,22.088,27.785,282.9,,
lap,5,1'54.852,32.695,32.391,21.993,27.773*,280.0,,
lap,6,1'58.368,35.706,32.685,22.139,27.838,280.7,,
lap,7,1'54.858,32.585,32.213,22.235,27.825,279.2,,
lap,8,2'00.470,34.130,33.503,24.861,27.976*,280.0,,
rider,Piotr,BIESIEKIRSKI,NTS,RW,Racing,GP,POL,15th,74
lap,1,1'58.614,31.158,34.168,22.977,28.344,276.4,,
lap,2,1'57.113,33.351,33.099,22.502,28.161,280.0,,
lap,3,2'02.654,35.446,36.577*,22.426,28.205,281.4,,
lap,4,1'56.064,33.163,32.595,22.247,28.059,280.7,,
lap,5,1'56.150,33.121,32.638,22.320,28.071,278.5,,
lap,6,1'55.785,32.970,32.459,22.307,28.049,280.0,,
lap,7,1'55.293,32.878,32.452,22.028,27.935,281.4,,
lap,8,2'01.228,33.091*,32.694,27.400,28.043,280.0,,
rider,Kasma,DANIEL,Onexox,TKKR,SAG,T,MAL,16th,99
lap,1,2'16.366,29.813,34.462,23.382,28.381,280.7,,
lap,2,1'57.118,33.625,33.025,22.498,27.970,282.9,,
lap,3,1'55.845,33.044,32.553,22.317,27.931,283.6,,
lap,4,1'55.578,32.853,32.587,22.280,27.858,282.9,,
lap,5,1'55.636,32.907,32.678,22.181,27.870,281.4,,
lap,6,1'55.633,32.827,32.586,22.295,27.925,282.9,,
lap,7,1'55.388,32.925,32.604,22.063,27.796,283.6,,
lap,8,1'55.273,32.839*,32.451,22.141,27.842,282.9,,
