0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,November 14,MotoGP,Circuit Ricardo Tormo,Q1,,,,,,,,,
rider,1st,33,Brad,BINDER,KTM,RSA,Red,Bull,KTM,Factory,Racing,Total,laps=8,laps=4
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,1'44.429,22.914,26.803,23.451,25.945,,,,,,,,
lap,2,1'31.502,20.529,24.592,21.946,24.435,322.8,,,,,,,
lap,3,1'30.810,20.415,24.297,21.671,24.427,322.8,,,,,,,
lap,4,1'51.870,P,20.408,24.327,33.046,34.089,324.3,,,,,,
run,2,Slick-Medium,Slick-Soft,4,0,,,,,,,,,
lap,5,3'44.455,21.456,25.092,22.393,24.578,,,,,,,,
lap,6,1'37.056,25.595,24.768,22.059,24.634,321.3,,,,,,,
lap,7,1'30.968,20.321,24.257,21.892,24.498,321.3,,,,,,,
lap,8,1'39.772,P,20.361,25.165,24.821,29.425,321.3,,,,,,
rider,2nd,20,Fabio,QUARTARARO,YAMAHA,FRA,Petronas,Yamaha,SRT,Total,laps=8,laps=4,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,1'46.543,21.163,25.773,23.580,25.947,,,,,,,,
lap,2,1'31.623,20.648,24.637,21.781,24.557,321.3,,,,,,,
lap,3,1'30.959,20.547,24.396,21.650,24.366,322.8,,,,,,,
lap,4,1'37.458,P,20.518,24.457*,22.994,29.489,324.3,,,,,,
run,2,Slick-Medium,Slick-Soft,4,0,,,,,,,,,
lap,5,3'46.889,21.780,25.827,22.400,24.940,,,,,,,,
lap,6,1'32.397,21.160,24.843,21.823,24.571,316.8,,,,,,,
lap,7,1'33.086,20.468,24.481,21.734,26.403,318.3,,,,,,,
lap,8,1'44.217,P,22.145*,27.157,24.627,30.288,316.8,,,,,,
rider,3rd,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,Total,laps=9,laps=5,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,1'44.945,24.888,26.866,23.332,27.145,,,,,,,,
lap,2,1'32.396,21.053,24.846,21.885,24.612,321.3,,,,,,,
lap,3,1'31.315,20.586,24.555,21.734,24.440,325.8,,,,,,,
lap,4,1'31.596,20.599,24.488,21.843*,24.666,325.8,,,,,,,
lap,5,1'36.458,P,20.602,24.507,22.965,28.384,321.3,,,,,,
run,2,Slick-Medium,Slick-Soft,5,0,,,,,,,,,
lap,6,2'29.610,20.438,24.850,21.796,24.418,,,,,,,,
lap,7,1'34.767,23.884,24.679,21.772,24.432,324.3,,,,,,,
lap,8,1'31.159,20.528,24.309,21.849,24.473,325.8,,,,,,,
lap,9,1'35.134,20.833,25.375,23.736,25.190,325.8,,,,,,,
rider,4th,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=9,laps=4,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,1'40.878,22.554,26.674,22.941,25.326,,,,,,,,
lap,2,1'32.818,20.783,25.186,22.077,24.772,316.8,,,,,,,
lap,3,1'31.858,20.468,24.857,21.914,24.619,318.3,,,,,,,
lap,4,1'31.558,20.512,24.736,21.773*,24.537,319.8,,,,,,,
lap,5,1'37.424,P,21.782*,25.587,22.631,27.424,318.3,,,,,,
run,2,Slick-Medium,Slick-Soft,5,0,,,,,,,,,
lap,6,3'17.249,21.302,25.838,22.491,24.857,,,,,,,,
lap,7,1'31.594,20.488,24.635,21.780,24.691,318.3,,,,,,,
lap,8,1'31.910,20.443,24.508,21.986,24.973,318.3,,,,,,,
lap,9,1'52.341,P,23.378,29.571,25.211,34.181,318.3,,,,,,
rider,5th,9,Danilo,PETRUCCI,DUCATI,ITA,Ducati,Team,Total,laps=8,laps=4,,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,1'43.588,23.633,27.014,22.829,26.983,,,,,,,,
lap,2,1'32.693,20.799,25.075,22.252,24.567,319.8,,,,,,,
lap,3,1'31.601,20.623,24.611,21.821,24.546,322.8,,,,,,,
lap,4,1'36.723,P,20.720,24.648,22.052,29.303,319.8,,,,,,
run,2,Slick-Medium,Slick-Soft,4,0,,,,,,,,,
lap,5,4'19.071,21.495,25.828,22.660,26.377,,,,,,,,
lap,6,1'36.876,23.349,25.902,22.730,24.895,316.8,,,,,,,
lap,7,1'31.961,20.475,24.762,21.961,24.763,321.3,,,,,,,
