0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2021,April 04,MotoGP,Losail International Circuit,WUP,,,,,,,,,
rider,1st,5,Johann,ZARCO,DUCATI,FRA,Pramac,Racing,Total,laps=5,laps=4,,,
run,1,Slick-Soft,Slick-Soft,7,5,,,,,,,,,
lap,1,12'20.014,36.448,34.030,29.272,31.934,164.1,,,,,,,
lap,2,1'54.846,25.064,29.970,28.348,31.464,348.3,,,,,,,
lap,3,1'54.482,24.820,29.822,28.332,31.508,351.7,,,,,,,
lap,4,1'55.165,25.035,29.815,28.669,31.646,346.1,,,,,,,
lap,5,1'58.853,25.023,33.174,29.032,31.624,343.9,,,,,,,
rider,2nd,20,Fabio,QUARTARARO,YAMAHA,FRA,Monster,Energy,Yamaha,MotoGP,Total,laps=10,laps=8,
run,1,Slick-Soft,Slick-Soft,7,3,,,,,,,,,
lap,1,3'55.114,31.066,31.933,29.342,32.318,177.3,,,,,,,
lap,2,1'55.942,25.046,30.364,28.530,32.002,330.2,,,,,,,
lap,3,1'54.863,24.872,30.056,28.216,31.719,333.3,,,,,,,
lap,4,1'54.592,24.785,29.864,28.229,31.714,330.2,,,,,,,
lap,5,1'54.576,24.788,29.894,28.222,31.672,330.2,,,,,,,
lap,6,1'54.641,24.804,29.924,28.271,31.642*,333.3,,,,,,,
lap,7,1'54.763,24.755,29.988,28.302,31.718,333.3,,,,,,,
lap,8,2'03.700,30.429,32.889,28.501,31.881,331.2,,,,,,,
lap,9,1'54.858,24.805,29.972,28.386,31.695,333.3,,,,,,,
lap,10,1'54.834,24.797,29.999,28.316,31.722,334.3,,,,,,,
rider,3rd,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,Total,laps=8,laps=5,
run,1,Slick-Soft,Slick-Soft,3,3,,,,,,,,,
lap,1,3'13.389,30.510,31.475,29.080,32.184,176.4,,,,,,,
lap,2,1'55.275,25.188,30.030,28.237,31.820,331.2,,,,,,,
lap,3,1'54.954,24.892,29.828,28.420,31.814,330.2,,,,,,,
lap,4,1'58.322,24.814,33.208,28.473,31.827,331.2,,,,,,,
lap,5,1'54.851,24.911,29.944,28.168,31.828,329.2,,,,,,,
lap,6,1'57.041,P,25.840,31.273,30.132,29.796,332.3,,,,,,
run,2,Slick-Soft,Slick-Soft,9,9,,,,,,,,,
lap,7,1'59.963,29.143,30.541,28.471,31.808,180.9,,,,,,,
lap,8,1'54.675,24.834,29.839,28.167,31.835,334.3,,,,,,,
rider,4th,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=9,laps=8,,
run,1,Slick-Soft,Slick-Soft,7,3,,,,,,,,,
lap,1,4'34.785,36.368,31.337,29.046,32.483,130.4,,,,,,,
lap,2,1'56.018,25.279,30.411,28.428,31.900,328.2,,,,,,,
lap,3,1'56.146,25.102,30.630,28.463,31.951,332.3,,,,,,,
lap,4,1'55.072,24.985,30.016,28.376,31.695,327.2,,,,,,,
lap,5,1'54.860,24.919,29.989,28.250,31.702,330.2,,,,,,,
lap,6,1'55.518,24.912,29.960,28.540,32.106,330.2,,,,,,,
lap,7,1'55.034,24.898,29.875,28.261,32.000,333.3,,,,,,,
lap,8,1'54.926,24.860,29.841,28.282,31.943,329.2,,,,,,,
lap,9,2'08.214,32.493,33.750,29.883,32.088,329.2,,,,,,,
rider,5th,89,Jorge,MARTIN,DUCATI,SPA,Pramac,Racing,Total,laps=10,laps=5,,,
run,1,Slick-Soft,Slick-Soft,9,8,,,,,,,,,
lap,1,2'50.821,31.299,31.770,29.750,32.734,174.1,,,,,,,
lap,2,1'55.747,P,25.360,30.359,29.171,30.857,338.5,,,,,,
run,2,Slick-Soft,Slick-Soft,7,3,,,,,,,,,
lap,3,2'23.436,49.157,33.092,29.206,31.981,174.1,,,,,,,
lap,4,1'55.619,25.219,30.042,28.576,31.782,339.6,,,,,,,
lap,5,1'54.954,24.868,29.806,28.582,31.698,341.7,,,,,,,
lap,6,1'55.524,24.939,30.296,28.643,31.646,343.9,,,,,,,
lap,7,1'55.253,24.836,30.135,28.568,31.714,342.8,,,,,,,
lap,8,1'55.360,24.916,30.122,28.496,31.826,342.8,,,,,,,
lap,9,1'57.821,24.990,30.093,28.720,34.018*,341.7,,,,,,,
lap,10,1'57.667,25.072,30.064,29.185,33.346*,341.7,,,,,,,
rider,6th,63,Francesco,BAGNAIA,DUCATI,ITA,Ducati,Lenovo,Team,Total,laps=9,laps=6,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,1,2'12.582,32.039,31.608,29.308,32.281,164.8,,,,,,,
lap,2,1'56.887,25.569,30.542,28.794,31.982,345.0,,,,,,,
lap,3,1'55.958,25.110,30.085,28.859,31.904,338.5,,,,,,,
lap,4,1'55.059,24.969,29.848,28.548,31.694,338.5,,,,,,,
lap,5,1'55.481,P,26.395,30.430,29.044,29.612,336.4,,,,,,
run,2,Slick-Medium,Slick-Medium,5,5,,,,,,,,,
lap,6,2'03.643,31.541,31.218,28.943,31.941,171.9,,,,,,,
lap,7,1'55.007,24.920,29.908,28.471,31.708,338.5,,,,,,,
lap,8,1'54.962,24.860,29.924,28.430,31.748,339.6,,,,,,,
lap,9,2'05.635,24.858,29.932,36.497,34.348,340.6,,,,,,,
rider,7th,36,Joan,MIR,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=10,laps=6,,
run,1,Slick-Soft,Slick-Soft,7,6,,,,,,,,,
lap,1,2'12.182,31.790,31.885,29.613,32.519,150.6,,,,,,,
lap,2,1'57.007,P,25.812,30.923,28.749,31.523,329.2,,,,,,
run,2,Slick-Soft,Slick-Soft,4,4,,,,,,,,,
lap,3,2'01.843,30.427,30.845,28.685,31.886,166.6,,,,,,,
lap,4,1'56.055,25.293,30.202,28.535,32.025,332.3,,,,,,,
lap,5,1'55.266,25.058,30.053,28.369,31.786*,328.2,,,,,,,
lap,6,1'54.978,24.985,29.911,28.369,31.713,330.2,,,,,,,
lap,7,1'55.061,25.042,29.949,28.316,31.754,331.2,,,,,,,
lap,8,2'03.256,30.022,31.973,29.091,32.170,331.2,,,,,,,
lap,9,1'55.255,25.128,30.013,28.350,31.764,331.2,,,,,,,
lap,10,2'09.871,32.559,31.622,31.748,33.942,332.3,,,,,,,
rider,8th,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,Total,laps=11,laps=10,
run,1,Slick-Hard,Slick-Soft,0,4,,,,,,,,,
lap,1,2'20.343,30.902,32.069,29.467,32.527,171.7,,,,,,,
lap,2,1'56.257,25.286,30.348,28.647,31.976,332.3,,,,,,,
lap,3,1'55.147,24.955,30.028,28.352,31.812,332.3,,,,,,,
lap,4,1'55.169,24.835,30.043,28.426,31.865,335.4,,,,,,,
lap,5,1'55.019,24.927,29.958,28.364,31.770,335.4,,,,,,,
lap,6,2'03.692,30.694,32.051,28.734,32.213,337.5,,,,,,,
lap,7,1'55.890,24.998,30.142,28.579,32.171,332.3,,,,,,,
lap,8,1'55.605,25.061,30.188,28.463,31.893,332.3,,,,,,,
lap,9,1'55.473,24.983,30.143,28.442,31.905,333.3,,,,,,,
lap,10,1'55.725,24.958,30.157,28.583,32.027,333.3,,,,,,,
lap,11,1'55.566,24.987,30.157,28.503,31.919,333.3,,,,,,,
rider,9th,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=9,laps=6,,
run,1,Slick-Soft,Slick-Soft,7,3,,,,,,,,,
lap,1,2'32.404,41.140,31.782,29.607,32.460,164.6,,,,,,,
lap,2,1'56.217,25.465,30.256,28.555,31.941,332.3,,,,,,,
lap,3,1'55.513,25.094,30.219,28.382,31.818,332.3,,,,,,,
lap,4,1'55.491,25.061,30.107,28.447,31.876,335.4,,,,,,,
lap,5,2'00.058,P,27.407,33.137,28.992,30.522,331.2,,,,,,
run,2,Slick-Soft,Slick-Soft,12,8,,,,,,,,,
lap,6,2'04.244,31.372,32.153,28.820,31.899,169.2,,,,,,,
lap,7,1'55.081,25.005,30.090,28.286,31.700,333.3,,,,,,,
lap,8,1'55.256,25.002,30.009,28.366,31.879,332.3,,,,,,,
lap,9,1'55.615,25.018,30.055,28.365,32.177,334.3,,,,,,,
