0,1,2,3,4,5,6,7,8,9
lap,6,1'52.973,32.135,31.768,21.756,27.314,285.9,,
lap,7,1'52.944,32.153,31.757,21.703,27.331,284.4,,
lap,8,1'52.972,32.033,31.769,21.812,27.358,285.1,,
lap,9,1'53.005,32.127,31.808,21.723,27.347,285.1,,
lap,10,1'53.113,32.119,31.930,21.738,27.326,285.9,,
lap,11,1'53.009,32.135,31.815,21.760,27.299,288.1,,
lap,12,1'52.949,32.141,31.792,21.724,27.292,285.1,,
lap,13,1'52.996,32.132,31.777,21.680,27.407,285.1,,
lap,14,1'53.352,32.182,31.998,21.777,27.395,288.1,,
lap,15,1'53.151,32.173,31.854,21.760,27.364,283.6,,
lap,16,1'53.243,32.212,31.914,21.768,27.349,283.6,,
lap,17,1'52.792,32.030,31.709,21.707,27.346,285.1,,
lap,18,1'52.887,32.006,31.780,21.745,27.356,285.1,,
lap,19,1'52.905,32.050,31.755,21.742,27.358,284.4,,
lap,20,1'52.924,32.050,31.779,21.768,27.327,283.6,,
lap,21,1'52.813,32.021,31.707,21.706,27.379,285.1,,
rider,Jorge,MARTIN,Red,Bull,KTM,Ajo,SPA,6th,88
lap,1,1'58.109,36.542,32.416,21.866,27.285,285.9,,
lap,2,1'52.740,32.062,31.691,21.588,27.399*,284.4,,
lap,3,1'53.113,32.100,31.892*,21.699,27.422,285.9,,
lap,4,1'52.919,32.121,31.814,21.599,27.385,285.9,,
lap,5,1'53.150,32.102,31.905,21.697,27.446,285.1,,
lap,6,1'53.005,32.145,31.835,21.628,27.397,285.9,,
lap,7,1'53.041,32.107,31.879,21.688,27.367,286.6,,
lap,8,1'53.166,32.122,31.928,21.716,27.400,285.9,,
lap,9,1'53.253,32.280,31.880,21.635,27.458,284.4,,
lap,10,1'53.318,32.138,31.998,21.744,27.438,284.4,,
lap,11,1'53.342,32.270,31.860,21.701,27.511,284.4,,
lap,12,1'53.252,32.081,31.850,21.776,27.545,282.9,,
lap,13,1'54.140,32.281,31.920,21.979,27.960,282.9,,
lap,14,1'53.579,32.386,32.061,21.740,27.392,288.9,,
lap,15,1'53.483,32.303,32.024,21.711,27.445,290.5,,
lap,16,1'52.912,32.103,31.670,21.737,27.402,287.4,,
lap,17,1'52.839,32.162,31.756,21.594,27.327,288.9,,
lap,18,1'52.978,32.137,31.836,21.709,27.296,288.1,,
lap,19,1'53.211,32.137,31.975,21.656,27.443,286.6,,
lap,20,1'53.171,32.190,31.779,21.759,27.443,284.4,,
lap,21,1'53.690,32.210,31.996,21.863,27.621,285.1,,
rider,Jake,DIXON,Petronas,Sprinta,Raci,GBR,7th,96,
lap,1,1'56.363,35.370,31.963,21.728,27.302,283.6,,
lap,2,1'52.914,32.169,31.652,21.710,27.383,282.1,,
lap,3,1'53.303,32.243,32.106*,21.616,27.338,283.6,,
lap,4,1'53.090,32.322,31.607,21.750,27.411,285.1,,
lap,5,1'53.150,32.156,31.700,21.777,27.517,283.6,,
