0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,October 24,MotoGP,MotorLand Aragón,Q2,,,,,,,,,
rider,1st,30,Takaaki,NAKAGAMI,HONDA,JPN,LCR,Honda,IDEMITSU,Total,laps=7,laps=4,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,2'24.126,30.022,32.736,21.894,25.346,335.4,,,,,,,
lap,2,1'48.139,31.299,30.598,21.028,25.214,336.5,,,,,,,
lap,3,1'47.072,30.755,30.386,20.868,25.063,339.6,,,,,,,
lap,4,1'58.711,P,32.388,32.421,22.474,31.428,337.5,,,,,,
run,2,Slick-Medium,Slick-Soft,4,0,,,,,,,,,
lap,5,3'51.211,27.484,31.836,21.778,25.335,338.6,,,,,,,
lap,6,1'49.418,31.863,31.000,21.412,25.143,337.5,,,,,,,
lap,7,1'46.882,30.866,30.258,20.646,25.112,336.5,,,,,,,
rider,2nd,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=7,laps=4,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,3'24.326,29.304,31.993,21.434,25.551,332.3,,,,,,,
lap,2,1'48.750,31.438,30.939,21.100,25.273,334.4,,,,,,,
lap,3,1'47.118,30.762,30.331,20.919,25.106,336.5,,,,,,,
lap,4,1'57.258,P,32.108,32.238,21.603,31.309,334.4,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,3'43.192,37.171,31.636,21.352,25.308,336.5,,,,,,,
lap,6,1'49.573,31.697,31.117,21.208,25.551,334.4,,,,,,,
lap,7,1'46.945,30.878,30.247,20.711,25.109,336.5,,,,,,,
rider,3rd,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=8,laps=5,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'53.754,28.742,32.581,22.506,25.557,333.4,,,,,,,
lap,2,1'48.673,31.470,30.652,21.161,25.390,335.4,,,,,,,
lap,3,1'47.593,31.001,30.444,20.984,25.164,336.5,,,,,,,
lap,4,1'47.442,30.868,30.435,20.968,25.171,337.5,,,,,,,
lap,5,1'57.616,P,32.716,31.924,21.875,31.101,336.5,,,,,,
run,2,Slick-Soft,Slick-Soft,5,0,,,,,,,,,
lap,6,3'21.445,30.051,31.632,21.522,25.462,340.7,,,,,,,
lap,7,1'49.794,32.550,30.921,21.127,25.196,339.6,,,,,,,
lap,8,1'47.155,30.860,30.336,20.914,25.045,339.6,,,,,,,
rider,4th,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,Total,laps=7,laps=4,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,3'05.579,27.841,31.451,21.403,25.280,337.5,,,,,,,
lap,2,1'47.908,31.217,30.534,21.029,25.128,337.5,,,,,,,
lap,3,1'47.611,30.843,30.424,21.111,25.233,339.6,,,,,,,
lap,4,1'54.483,P,30.871,30.973,21.125,31.514,338.6,,,,,,
run,2,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,5,4'36.522,27.441,31.273,21.301,25.198,339.6,,,,,,,
lap,6,1'47.367,30.980,30.345,20.879,25.163,338.6,,,,,,,
lap,7,1'47.241,30.875,30.366,20.789,25.211,337.5,,,,,,,
rider,5th,5,Johann,ZARCO,DUCATI,FRA,Esponsorama,Racing,Total,laps=7,laps=2,,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,2'25.417,28.370,32.720,22.182,25.408,339.6,,,,,,,
lap,2,1'48.310,31.414,30.658,21.157,25.081,340.7,,,,,,,
lap,3,1'47.297,30.975,30.360,20.926,25.036,342.9,,,,,,,
lap,4,1'57.775,P,33.296,31.158,21.851,31.470,344.0,,,,,,
run,2,Slick-Medium,Slick-Soft,4,0,,,,,,,,,
lap,5,3'55.311,27.213,31.683,21.261,25.107,341.8,,,,,,,
lap,6,1'47.674,31.081,30.256,21.156,25.181*,340.7,,,,,,,
lap,unfinished,31.011,30.319,20.892,338.6,,,,,,,,,
rider,6th,20,Fabio,QUARTARARO,YAMAHA,FRA,Petronas,Yamaha,SRT,Total,laps=7,laps=3,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'39.852,29.414,32.530,21.703,29.321,335.4,,,,,,,
lap,2,1'49.571,31.689,31.349,21.112,25.421,335.4,,,,,,,
lap,3,1'47.427,30.861,30.406,20.920,25.240,338.6,,,,,,,
lap,4,1'57.775,P,33.561,31.654,21.580,30.980,336.5,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,4'21.782,31.069,31.660,21.378,25.994,337.5,,,,,,,
lap,6,1'49.589,32.251,30.771*,21.154,25.413,336.5,,,,,,,
lap,7,1'47.326,30.765,30.255,20.831,25.475,335.4,,,,,,,
rider,7th,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,Total,laps=7,laps=4,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,2'16.585,33.315,32.164,21.701,25.455,338.6,,,,,,,
lap,2,1'49.945,31.904,31.206,21.487,25.348,339.6,,,,,,,
lap,3,1'47.544,30.967,30.459,21.033,25.085,341.8,,,,,,,
lap,4,2'01.373,P,33.278,33.038,22.613,32.444,330.3,,,,,,
run,2,Slick-Medium,Slick-Soft,4,0,,,,,,,,,
lap,5,4'19.219,37.119,34.419,25.825,25.749,339.6,,,,,,,
lap,6,1'54.519,35.947,31.180,22.274,25.118,342.9,,,,,,,
lap,7,1'47.377,30.871,30.387,20.941,25.178,341.8,,,,,,,
