0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,August 08,MotoGP,Automotodrom Brno,FP4,,,,,,,,,
rider,1st,20,Fabio,QUARTARARO,YAMAHA,FRA,Petronas,Yamaha,SRT,Total,laps=13,laps=10,,
run,1,Slick-Hard,Slick-Medium,0,0,,,,,,,,,
lap,1,3'08.973,33.321,37.244,33.876,19.905,,,,,,,,
lap,2,1'57.134,29.849,35.237,32.439,19.609,302.5,,,,,,,
lap,3,1'57.051,29.852,35.197,32.377,19.625,302.5,,,,,,,
lap,4,1'56.959,29.800,35.151,32.389,19.619,302.5,,,,,,,
lap,5,1'57.506,29.792,35.490,32.602,19.622,303.3,,,,,,,
lap,6,1'57.513,29.817,35.406,32.596,19.694,304.2,,,,,,,
lap,7,2'11.507,P,32.182,37.632,34.492,27.201,302.5,,,,,,
run,2,Slick-Hard,Slick-Medium,7,7,,,,,,,,,
lap,8,6'29.781,35.285,38.393,33.557,19.876,,,,,,,,
lap,9,2'05.355,30.978,36.849,35.351,22.177,304.2,,,,,,,
lap,10,1'57.828,29.922,35.574,32.558,19.774,304.2,,,,,,,
lap,11,1'57.911,29.976,35.433,32.762,19.740,302.5,,,,,,,
lap,12,1'57.938,29.979,35.484,32.733,19.742,303.3,,,,,,,
lap,13,1'59.276,30.843,35.706,32.942,19.785,302.5,,,,,,,
rider,2nd,44,Pol,ESPARGARO,KTM,SPA,Red,Bull,KTM,Factory,Racing,Total,laps=12,laps=8
run,1,Slick-Hard,Slick-Medium,0,0,,,,,,,,,
lap,1,2'15.894,32.024,36.349,32.662,20.013,,,,,,,,
lap,2,1'58.494,30.002,36.048,32.401,20.043,310.3,,,,,,,
lap,3,1'57.243,29.682,35.468,32.453,19.640,312.1,,,,,,,
lap,4,1'56.967,29.638,35.390,32.345,19.594,305.9,,,,,,,
lap,5,2'03.955,31.430,39.065,33.546,19.914,310.3,,,,,,,
lap,6,1'57.328,29.644,35.581,32.524,19.579,313.0,,,,,,,
lap,7,2'10.881,P,32.333,38.775,33.365,26.408,307.6,,,,,,
run,2,Slick-Hard,Slick-Medium,7,7,,,,,,,,,
lap,8,8'51.402,31.878,36.787,33.611,19.784,,,,,,,,
lap,9,1'58.239,29.916,35.681,32.884,19.758,307.6,,,,,,,
lap,10,1'57.851,29.828,35.592,32.791,19.640,306.8,,,,,,,
lap,11,1'58.168,29.878,35.694,32.644,19.952,307.6,,,,,,,
lap,12,1'58.111,29.885,35.730,32.731,19.765,309.4,,,,,,,
rider,3rd,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=12,laps=10,,
run,1,Slick-Hard,Slick-Soft,7,7,,,,,,,,,
lap,1,2'07.401,33.388,37.652,33.194,20.177,,,,,,,,
lap,2,1'58.231,30.124,35.635,32.640,19.832,302.5,,,,,,,
lap,3,1'57.960,29.983,35.494,32.620,19.863,301.6,,,,,,,
lap,4,1'57.883,29.919,35.502,32.624,19.838,300.0,,,,,,,
lap,unfinished,29.918,35.662,303.3,,,,,,,,,,
run,2,Slick-Hard,Slick-Medium,8,0,,,,,,,,,
lap,5,2'00.942,32.274,36.188,32.718,19.762,,,,,,,,
lap,6,1'57.437,29.796,35.535,32.412,19.694,303.3,,,,,,,
lap,7,1'57.532,29.840,35.556,32.440,19.696,303.3,,,,,,,
lap,8,1'57.779,29.812,35.632,32.569,19.766,303.3,,,,,,,
lap,9,1'58.027,29.863,35.588,32.822,19.754,305.0,,,,,,,
lap,10,1'58.111,29.944,35.652,32.706,19.809,302.5,,,,,,,
lap,11,2'20.290,P,37.881*,38.246,34.784,29.379,303.3,,,,,,
rider,4th,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=10,laps=5,,
run,1,Slick-Hard,Slick-Medium,0,4,,,,,,,,,
lap,1,2'47.447,32.239,37.477,33.575,20.162,,,,,,,,
lap,2,1'58.831,30.066,36.143,32.807,19.815,306.8,,,,,,,
lap,3,1'58.398,29.907,35.879,32.718,19.894,306.8,,,,,,,
lap,4,1'58.361,29.854,35.847,32.795,19.865,305.9,,,,,,,
lap,5,2'19.613,P,35.238,38.066,34.325,31.984,306.8,,,,,,
run,2,Slick-Hard,Slick-Soft,5,3,,,,,,,,,
lap,6,8'03.867,33.905,36.387,33.016,19.865,,,,,,,,
lap,7,1'57.567,29.759,35.593,32.496,19.719,305.0,,,,,,,
lap,8,1'57.547,29.852,35.466,32.535,19.694,305.9,,,,,,,
lap,9,1'58.360,29.907,35.706,32.838,19.909,307.6,,,,,,,
lap,10,2'19.169,P,33.722,38.003,34.566,32.878,295.8,,,,,,
rider,5th,46,Valentino,ROSSI,YAMAHA,ITA,Monster,Energy,Yamaha,MotoGP,Total,laps=11,laps=6,
run,1,Slick-Medium,Slick-Medium,6,0,,,,,,,,,
lap,1,2'15.381,31.597,36.194,33.301,19.962,,,,,,,,
lap,2,1'58.033,29.932,35.674,32.653,19.774,309.4,,,,,,,
lap,3,1'58.211,29.958,35.761,32.686,19.806,305.0,,,,,,,
lap,4,1'57.751,30.028,35.382,32.630,19.711,299.1,,,,,,,
lap,5,2'04.242,P,29.912,35.517,32.769,26.044,305.0,,,,,,
run,2,Slick-Medium,Slick-Medium,11,5,,,,,,,,,
lap,6,5'53.367,31.846,36.224,33.390,19.939,,,,,,,,
lap,7,1'58.075,30.021,35.525,32.702,19.827,300.8,,,,,,,
lap,8,1'57.988,29.916,35.568,32.698,19.806,300.0,,,,,,,
lap,9,2'04.562,P,30.033,35.722,32.750,26.057,299.1,,,,,,
run,3,Slick-Medium,Slick-Medium,15,9,,,,,,,,,
lap,10,6'17.869,32.133,38.582,35.761,20.223,,,,,,,,
lap,11,1'58.247,30.164,35.509,32.757,19.817,301.6,,,,,,,
rider,6th,4,Andrea,DOVIZIOSO,DUCATI,ITA,Ducati,Team,Total,laps=13,laps=9,,,
run,1,Slick-Hard,Slick-Soft,13,3,,,,,,,,,
lap,1,2'31.161,35.673,37.809,33.579,20.297,,,,,,,,
lap,2,2'04.311,30.012,36.030,36.037,22.232,313.0,,,,,,,
lap,3,1'59.419,29.937,35.797,32.991,20.694,313.0,,,,,,,
lap,4,1'59.014,30.029,35.849,33.226,19.910,310.3,,,,,,,
lap,5,1'58.578,29.895,35.820,33.014,19.849,312.1,,,,,,,
lap,6,1'58.328,29.860,35.785,32.931,19.752,313.9,,,,,,,
lap,7,2'05.713,P,29.977,35.973,33.011,26.752,310.3,,,,,,
run,2,Slick-Hard,Slick-Medium,20,0,,,,,,,,,
lap,8,6'57.955,33.778,37.038,33.219,19.920,,,,,,,,
lap,9,1'58.490,29.908,36.146,32.721,19.715,311.2,,,,,,,
lap,10,2'07.268,29.714,35.708,38.578,23.268,311.2,,,,,,,
lap,11,1'57.844,29.850,35.647,32.626,19.721,313.0,,,,,,,
lap,12,1'57.989,29.832,35.664,32.719,19.774,313.9,,,,,,,
lap,13,1'58.051,29.839,35.653,32.751,19.808,314.8,,,,,,,
rider,7th,36,Joan,MIR,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=14,laps=8,,
run,1,Slick-Medium,Slick-Soft,12,3,,,,,,,,,
lap,1,2'35.421,33.846,36.995,33.481,20.021,,,,,,,,
lap,2,1'59.018,30.144,35.726,33.286,19.862,302.5,,,,,,,
lap,3,2'01.182,30.053,35.794,34.852,20.483,306.8,,,,,,,
lap,4,2'13.913,P,30.289,38.843,34.341,30.440,308.5,,,,,,
run,2,Slick-Medium,Slick-Medium,7,0,,,,,,,,,
lap,5,3'12.612,33.344,36.708,33.229,19.852,,,,,,,,
lap,6,1'57.919,29.918,35.676,32.577,19.748,307.6,,,,,,,
lap,7,1'58.014,29.871,35.605,32.755,19.783,306.8,,,,,,,
lap,8,1'58.314,30.017,35.619,32.756,19.922,304.2,,,,,,,
lap,9,1'58.443,30.169,35.621,32.748,19.905,302.5,,,,,,,
lap,10,1'58.490,30.080,35.790,32.796,19.824,302.5,,,,,,,
lap,11,2'04.624,33.980,37.376,33.174,20.094,304.2,,,,,,,
lap,12,2'06.496,P,30.088,35.508,34.038,26.862,305.0,,,,,,
run,3,Slick-Hard,Slick-Soft,0,7,,,,,,,,,
lap,13,3'02.112,34.756,37.184,33.335,20.371,,,,,,,,
lap,14,1'58.789,30.362,35.929,32.735,19.763,300.8,,,,,,,
rider,8th,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,Total,laps=10,laps=4,
run,1,Slick-Hard,Slick-Soft,8,4,,,,,,,,,
lap,1,2'20.049,30.875,36.638,33.464,20.808,,,,,,,,
