0,1,2,3,4,5,6,7,8,9,10,11,12,13
const,2021,May 02,Moto3,Circuito de Jerez,WUP,,,,,,,,
rider,Carlos,TATAY,Avintia,Esponsorama,SPA,1st,99,Total,laps=8,laps=7,,,
lap,1,8'00.217,30.605,17.058,32.134,33.750,206.8,,,,,,
lap,2,1'46.892,26.307,16.279,31.211,33.095,210.5,,,,,,
lap,3,1'46.514,26.088,16.255,31.114,33.057,211.3,,,,,,
lap,4,1'46.790,26.177,16.262,31.226,33.125,215.1,,,,,,
lap,5,1'46.776,26.149,16.224,31.240,33.163,211.3,,,,,,
lap,6,1'46.957,26.126,16.293,31.306,33.232,213.8,,,,,,
lap,7,1'46.780,26.151,16.243,31.282,33.104,212.5,,,,,,
lap,8,1'46.913,26.169,16.202,31.315,33.227,213.8,,,,,,
rider,Darryn,BINDER,Petronas,Sprinta,Raci,RSA,2nd,40,Total,laps=10,laps=8,,
lap,1,4'14.990,30.526,17.168,32.549,34.251,207.6,,,,,,
lap,2,1'47.930,26.537,16.384,31.619,33.390,210.5,,,,,,
lap,3,1'46.787,26.243,16.291,31.177,33.076,211.3,,,,,,
lap,4,1'47.000,26.203,16.244,31.264,33.289,213.4,,,,,,
lap,5,1'48.761,26.313,16.361,32.265,33.822,209.3,,,,,,
lap,6,1'46.704,26.179,16.239,31.180,33.106,212.1,,,,,,
lap,7,1'46.993,26.150,16.266,31.321,33.256,214.2,,,,,,
lap,8,1'48.235,26.116,16.280,32.003,33.836,213.0,,,,,,
lap,9,1'48.553,26.277,16.363,31.609,34.304*,213.8,,,,,,
lap,10,1'55.617,33.867,16.526,31.673,33.551,208.8,,,,,,
rider,Pedro,ACOSTA,Red,Bull,KTM,Ajo,SPA,3rd,37,Total,laps=10,laps=8,
lap,1,4'13.619,30.535,17.648,32.840,34.327,201.4,,,,,,
lap,2,1'48.414,26.814,16.556,31.573,33.471,210.5,,,,,,
lap,3,1'47.526,26.379,16.377,31.491,33.279,212.1,,,,,,
lap,4,1'47.592,26.263,16.644,31.560,33.125,212.1,,,,,,
lap,5,1'48.502,26.283,16.246,32.252,33.721,213.8,,,,,,
lap,6,1'46.963,26.316,16.280,31.377,32.990,213.8,,,,,,
lap,7,1'46.848,26.215,16.283,31.271,33.079,213.0,,,,,,
lap,8,1'46.720,26.182,16.174,31.338,33.026,215.1,,,,,,
lap,9,1'50.430,26.917,16.692,33.037,33.784,212.1,,,,,,
lap,10,1'47.937,26.777,16.259,31.472,33.429*,215.5,,,,,,
rider,Romano,FENATI,Sterilgarda,Max,Racin,ITA,4th,55,Total,laps=8,laps=5,,
lap,1,7'57.002,32.296,16.768,32.114,33.692,208.8,,,,,,
lap,2,1'48.049,26.629,16.393,31.625,33.402,210.1,,,,,,
lap,3,1'47.341,26.406*,16.335,31.371,33.229,210.1,,,,,,
lap,4,1'47.338,26.291,16.387,31.430,33.230,210.1,,,,,,
lap,5,1'46.841,26.244,16.254,31.243,33.100,210.9,,,,,,
lap,6,1'47.069,26.240,16.284,31.353,33.192,210.1,,,,,,
lap,7,1'46.960,26.230*,16.236,31.342,33.152,210.9,,,,,,
lap,8,1'46.754,26.198,16.207,31.382,32.967,211.7,,,,,,
rider,Deniz,ÖNCÜ,Red,Bull,KTM,Tech,3,TUR,5th,53,Total,laps=10,laps=9
