0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,November 21,Moto3,Autódromo Internacional do Algarve,Q1,,,,,,,
rider,Darryn,BINDER,CIP,Green,Power,RSA,1st,40,Total,laps=7,laps=3,
lap,1,2'18.150,21.863,35.608,16.521,34.875,,,,,,
lap,2,1'59.847,23.948*,35.384,16.768,43.747*,235.2,,,,,
lap,3,1'50.816,23.765,35.309,16.650,35.092,234.7,,,,,
lap,4,1'54.122,P,23.526,35.098,16.545,38.953,237.3,,,,
lap,5,4'11.254,20.651,35.173,16.512,34.851,,,,,,
lap,6,1'48.517,23.484,34.488,16.323,34.222,236.3,,,,,
lap,7,1'47.635,23.220,34.179,16.177,34.059,241.6,,,,,
rider,Tatsuki,SUZUKI,SIC58,Squadra,Corse,JPN,2nd,24,Total,laps=6,laps=3,
lap,1,2'22.762,20.746,35.276,16.573,35.032,,,,,,
lap,2,1'48.934,23.406,34.507,16.444,34.577,237.8,,,,,
lap,3,1'56.378,P,25.333,35.092,16.376,39.577,234.7,,,,
lap,4,6'07.673,20.873,34.970*,16.672,35.541,,,,,,
lap,5,1'48.090,23.319,34.372,16.151,34.248,236.8,,,,,
lap,6,1'47.934,23.194,34.253,16.161,34.326,240.5,,,,,
rider,Ai,OGURA,Honda,Team,Asia,JPN,3rd,79,Total,laps=6,laps=1,
lap,1,2'40.715,21.413,35.870,16.968,35.148*,,,,,,
lap,2,1'57.121,P,23.550,37.448,17.061,39.062,235.2,,,,
lap,3,3'59.105,20.397,35.055,16.539,34.911,,,,,,
lap,4,1'51.628,P,23.300,35.155,16.669,36.504,235.8,,,,
lap,5,3'32.752,25.036,35.088,17.014,35.075,,,,,,
lap,6,1'48.410,23.386,34.262,16.335,34.427,236.3,,,,,
rider,Niccolò,ANTONELL,SIC58,Squadra,Corse,ITA,4th,23,Total,laps=7,laps=5,
lap,1,2'36.518,P,21.019,35.613,16.741,39.087,,,,,
lap,2,4'05.635,21.248,35.232,16.805,36.427,,,,,,
lap,3,1'48.600,23.354,34.535,16.273,34.438,237.8,,,,,
lap,4,1'48.592,23.363,34.467,16.383,34.379,238.9,,,,,
lap,5,1'48.478,23.324,34.472,16.259,34.423,237.8,,,,,
lap,6,1'54.820,25.530,36.198,17.617,35.475,236.3,,,,,
lap,7,1'49.494,23.679,35.233,16.264,34.318,239.4,,,,,
rider,John,MCPHEE,Petronas,Sprinta,Raci,GBR,5th,17,Total,laps=7,laps=4,
lap,1,2'41.708,21.256,35.531,16.802,35.196,,,,,,
lap,2,1'54.130,23.456,37.637,17.198,35.839,236.3,,,,,
lap,3,1'49.070,23.507,34.675,16.457,34.431,232.7,,,,,
lap,4,1'56.053,P,24.994*,35.401,16.957,38.701,233.7,,,,
lap,5,4'00.700,20.874,35.074,16.495,34.662,,,,,,
lap,6,1'48.731,23.433,34.427,16.428,34.443,233.2,,,,,
lap,7,1'48.488,23.403,34.543,16.169,34.373,234.2,,,,,
rider,Adrian,FERNANDEZ,Rivacold,Snipers,Tea,SPA,6th,31,Total,laps=7,laps=4,
lap,1,2'33.328,21.523,35.875,17.103,38.990,,,,,,
lap,2,1'51.664,24.082,35.398,16.664,35.520,235.8,,,,,
lap,3,1'51.166,24.014,35.271,16.526,35.355,233.7,,,,,
lap,4,1'55.374,P,24.048,35.539,16.868,38.919,234.2,,,,
lap,5,4'10.927,24.021,35.338,16.378,34.851,,,,,,
lap,6,1'48.847,23.540,34.617,16.234,34.456,238.4,,,,,
lap,7,1'48.548,23.380,34.482,16.195,34.491,239.4,,,,,
rider,Khairul,Idham,PAWI,Petronas,Sprinta,Raci,MAL,7th,89,Total,laps=7,laps=3
lap,1,2'28.192,23.456,35.619,17.407,35.226,,,,,,
lap,2,1'50.913,23.850,35.145,16.486,35.432*,234.2,,,,,
lap,3,1'49.795,23.601,34.894,16.502,34.798,238.4,,,,,
lap,4,1'53.922,P,24.020,35.363,16.429,38.110,241.0,,,,
lap,5,4'19.221,21.977,35.453,16.485,34.774,,,,,,
lap,6,1'48.861,23.458,34.549,16.502,34.352,235.2,,,,,
lap,7,1'48.592,23.453,34.438,16.288,34.413,235.2,,,,,
rider,Stefano,NEPA,Gaviota,Aspar,Team,ITA,8th,82,Total,laps=7,laps=3,
lap,1,2'42.258,21.317,35.672,16.709,34.736,,,,,,
lap,2,1'54.112,23.486,37.325,17.300,36.001,238.9,,,,,
lap,3,1'48.989,23.567,34.620,16.358,34.444,235.2,,,,,
lap,4,1'52.085,P,23.546,34.755,16.500,37.284,236.8,,,,
lap,5,4'14.494,P,20.950,35.343,16.766,38.247,,,,,
lap,6,2'16.385,21.556,34.988,16.542,34.595,,,,,,
lap,7,1'48.616,23.440,34.416,16.302,34.458,233.7,,,,,
rider,Romano,FENATI,Sterilgarda,Max,Racin,ITA,9th,55,Total,laps=7,laps=5,
lap,1,2'19.214,P,21.734,35.703,16.811,37.421,,,,,
lap,2,4'22.187,22.748,35.748,16.905,36.111,,,,,,
lap,3,1'48.631,23.362,34.513,16.333,34.423,235.2,,,,,
lap,4,1'48.621,23.441,34.502,16.376,34.302,234.7,,,,,
lap,5,1'48.938,23.294,34.642,16.294,34.708,235.2,,,,,
lap,6,1'51.327,24.058,35.253,17.034,34.982,230.7,,,,,
lap,7,1'51.003,24.109,35.340,16.538,35.016,227.8,,,,,
rider,Maximilian,KOFLER,CIP,Green,Power,AUT,10th,73,Total,laps=7,laps=5,
lap,1,2'20.388,P,20.951,35.784,16.789,37.747,,,,,
lap,2,4'21.782,22.678,35.592,16.885,36.662,,,,,,
lap,3,1'48.977,23.525,34.746,16.290,34.416,235.8,,,,,
lap,4,1'48.751,23.426,34.722,16.309,34.294,240.5,,,,,
