0,1,2,3,4,5,6,7,8,9,10,11
const,2020,October 18,MotoGP,MotorLand Aragón,RACE,,,,,,
rider,1st,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,1,1'52.357,34.391,31.130,21.333,25.503,341.8,,,,
lap,2,1'48.648,31.359,30.821,21.120,25.348,340.7,,,,
lap,3,1'48.404,31.335,30.588,21.248,25.233,337.5,,,,
lap,4,1'48.706,31.264,30.791,21.194,25.457,338.6,,,,
lap,5,1'48.909,31.476,30.797,21.349,25.287,340.7,,,,
lap,6,1'48.601,31.229,30.849,21.168,25.355,341.8,,,,
lap,7,1'49.279,31.486,30.993,21.363,25.437,337.5,,,,
lap,8,1'49.364,31.574,30.935,21.237,25.618,338.6,,,,
lap,9,1'49.183,31.344,31.018,21.315,25.506,334.4,,,,
lap,10,1'49.264,31.404,30.919,21.338,25.603,334.4,,,,
lap,11,1'49.250,31.390,31.002,21.327,25.531,335.4,,,,
lap,12,1'49.154,31.344,30.952,21.349,25.509,336.5,,,,
lap,13,1'49.081,31.347,30.911,21.335,25.488,335.4,,,,
lap,14,1'49.299,31.378,31.048,21.276,25.597,334.4,,,,
lap,15,1'49.549,31.493,31.047,21.368,25.641,334.4,,,,
lap,16,1'49.296,31.426,30.996,21.234,25.640,335.4,,,,
lap,17,1'49.341,31.336,31.144,21.278,25.583,334.4,,,,
lap,18,1'49.176,31.344,30.976,21.318,25.538,335.4,,,,
lap,19,1'49.627,31.433,31.012,21.566,25.616,335.4,,,,
lap,20,1'49.514,31.492,31.106,21.300,25.616,336.5,,,,
lap,21,1'49.517,31.408,31.058,21.365,25.686,336.5,,,,
lap,22,1'49.509,31.427,31.093,21.319,25.670,336.5,,,,
lap,23,1'49.363,31.339,31.155,21.266,25.603,336.5,,,,
rider,2nd,73,Alex,MARQUEZ,HONDA,SPA,Repsol,Honda,Team,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'53.378,35.105,31.272,21.703,25.298,346.1,,,,
lap,2,1'49.379,31.642,30.800,21.563,25.374,340.7,,,,
lap,3,1'48.785,31.307,30.735,21.425,25.318,346.1,,,,
lap,4,1'48.606,31.215,30.685,21.360,25.346,344.0,,,,
lap,5,1'48.976,31.628,30.777,21.298,25.273,342.9,,,,
lap,6,1'49.364,31.538,30.885,21.359,25.582,339.6,,,,
