0,1,2,3,4,5,6,7,8,9,10,11,12,13
const,2020,October 25,Moto3,MotorLand Aragón,WUP,,,,,,,,
rider,Tony,ARBOLINO,Rivacold,Snipers,Tea,ITA,1st,14,Total,laps=9,laps=7,,
lap,1,4'04.071,31.761,35.443,26.323,34.904*,230.0,,,,,,
lap,2,2'00.359,33.970,33.474,22.625,30.290,234.0,,,,,,
lap,3,1'59.190,33.525,33.098,22.199,30.368,233.5,,,,,,
lap,4,2'08.244,34.463,40.398,22.952,30.431*,233.0,,,,,,
lap,5,1'59.172,33.606,33.239,22.237,30.090,237.6,,,,,,
lap,6,1'59.008,33.511,33.174,22.212,30.111,235.0,,,,,,
lap,7,1'58.867,33.380,33.266,22.212,30.009,238.6,,,,,,
lap,8,1'58.907,33.367,33.278,22.200,30.062,238.1,,,,,,
lap,9,2'00.462,34.088,33.727,22.347,30.300,235.0,,,,,,
rider,Filip,SALAC,Rivacold,Snipers,Tea,CZE,2nd,12,Total,laps=8,laps=4,,
lap,1,3'40.378,34.031,34.345*,23.079,30.893*,226.6,,,,,,
lap,2,2'04.673,34.183,37.375,22.527,30.588,226.6,,,,,,
lap,3,2'00.618,34.083,33.541,22.470,30.524*,229.5,,,,,,
lap,4,2'10.762,P,36.459,35.852*,22.588,35.863,227.1,,,,,
lap,5,4'07.311,28.130,33.864,22.619,32.536,193.5,,,,,,
lap,6,2'01.878,34.339,34.272,22.614,30.653,223.8,,,,,,
lap,7,1'59.035,33.445,33.146,22.333,30.111,231.5,,,,,,
lap,8,1'59.513,33.744,33.249,22.288,30.232,229.5,,,,,,
rider,Albert,ARENAS,Solunion,Aspar,Team,SPA,3rd,75,Total,laps=9,laps=8,,
lap,1,4'09.970,28.350,34.463,22.909,30.544,227.6,,,,,,
lap,2,2'00.302,33.896,33.521,22.505,30.380,228.6,,,,,,
lap,3,2'00.606,34.134,33.836,22.298,30.338,228.1,,,,,,
lap,4,1'59.783,33.700,33.481,22.426,30.176,232.0,,,,,,
lap,5,1'59.313,33.383,33.438,22.298,30.194,231.0,,,,,,
lap,6,1'59.446,33.567,33.432,22.233,30.214,231.5,,,,,,
lap,7,1'59.114,33.493,33.323,22.152,30.146,231.5,,,,,,
lap,8,1'59.204,33.406,33.447,22.149,30.202,231.5,,,,,,
lap,9,1'59.306,33.689,33.352,22.304,29.961,235.0,,,,,,
rider,Tatsuki,SUZUKI,SIC58,Squadra,Corse,JPN,4th,24,Total,laps=9,laps=5,,
lap,1,4'03.786,30.916,35.219,23.951,31.104,227.1,,,,,,
lap,2,2'00.143,33.870,33.582*,22.330,30.361*,231.5,,,,,,
lap,3,1'59.795,33.703,33.389*,22.490,30.213,235.0,,,,,,
lap,4,2'05.205,34.038,37.570,23.044,30.553,228.1,,,,,,
lap,5,1'59.249,33.559,33.291,22.263,30.136,235.5,,,,,,
lap,6,2'03.664,34.345,36.397,22.473,30.449,228.6,,,,,,
lap,7,1'59.170,33.527,33.145,22.298,30.200,233.5,,,,,,
lap,8,1'59.274,33.526,33.412,22.126,30.210,229.5,,,,,,
lap,9,2'07.122,P,33.647,33.409*,22.293,37.773,229.5,,,,,
rider,Ai,OGURA,Honda,Team,Asia,JPN,5th,79,Total,laps=9,laps=8,,
lap,1,4'03.111,31.122,35.231,23.785,30.963,228.6,,,,,,
lap,2,2'00.663,34.057,33.760,22.408,30.438,228.1,,,,,,
lap,3,1'59.903,33.705,33.440,22.420,30.338,235.0,,,,,,
lap,4,2'06.939,34.844,34.703,26.811,30.581,230.0,,,,,,
lap,5,1'59.485,33.585,33.535,22.378,29.987,236.5,,,,,,
lap,6,1'59.514,33.546,33.400,22.359,30.209,231.5,,,,,,
lap,7,1'59.215,33.469,33.336,22.253,30.157,238.1,,,,,,
lap,8,1'59.290,33.628,33.190,22.401,30.071,236.0,,,,,,
lap,9,1'59.457,33.520,33.345,22.441,30.151,234.5,,,,,,
rider,Celestino,VIETTI,SKY,Racing,Team,VR,ITA,6th,13,Total,laps=9,laps=8,
lap,1,4'02.844,32.889,35.915,24.091,31.195,225.7,,,,,,
lap,2,2'00.112,33.832,33.580,22.408,30.292,233.0,,,,,,
lap,3,1'59.272,33.627,33.411,22.143,30.091,237.1,,,,,,
lap,4,2'06.206,39.189,33.415,23.038,30.564,228.6,,,,,,
lap,5,1'59.690,33.507,33.450,22.302,30.431,228.6,,,,,,
lap,6,2'00.132,33.839,33.533,22.289,30.471,228.1,,,,,,
lap,7,1'59.619,33.628,33.417,22.278,30.296,231.0,,,,,,
lap,8,1'59.296,33.455,33.342,22.232,30.267,231.0,,,,,,
lap,9,1'59.735,33.626,33.380,22.557,30.172,234.5,,,,,,
rider,7th,40,Darryn,BINDER,CIP,Green,Power,RSA,Total,laps=9,laps=8,,
lap,1,3'54.440,33.794,35.273,23.435,31.386,225.2,,,,,,
