0,1,2,3,4,5,6,7,8,9,10,11,12,13
const,2020,Saturday September,Moto2,Misano World Circuit Marco Simoncelli,Q1,,,,,,,,
rider,Lorenzo,DALLA,PO,Italtrans,Racing,Team,ITA,1st,19,Total,laps=9,laps=6,
lap,1,2'18.891,37.667,24.332,32.142,22.850,233.2,,,,,,
lap,2,1'40.553,26.958,24.521,26.679,22.395*,245.4,,,,,,
lap,3,1'36.709,26.539,22.204,26.348,21.618,244.8,,,,,,
lap,4,1'36.129,26.324,22.187,26.183,21.435,246.0,,,,,,
lap,5,1'36.597,26.399,22.226,26.262,21.710,246.5,,,,,,
lap,6,1'36.581,26.540,22.160,26.253,21.628,245.4,,,,,,
lap,7,1'36.582,26.451,22.119,26.373,21.639,244.3,,,,,,
lap,8,1'42.933,32.321,22.444,26.459,21.709,246.0,,,,,,
lap,PIT,30.662,22.574,27.414,24.426,245.4,,,,,,,
rider,Fabio,DI,GIANNANT,Beta,Tools,Speed,Up,ITA,2nd,21,Total,laps=9,laps=8
lap,1,2'27.736,36.941,26.237,34.407,32.148,234.7,,,,,,
lap,2,2'02.475,26.965,24.216,49.393,21.901,78.2,,,,,,
lap,3,1'36.546,26.451,22.146,26.421,21.528,241.6,,,,,,
lap,4,1'36.239,26.285,22.028,26.433,21.493,242.6,,,,,,
lap,5,1'36.208,26.327,21.980,26.429,21.472,243.2,,,,,,
lap,6,1'37.743,26.479,22.224,27.313,21.727,238.9,,,,,,
lap,7,1'41.503,26.356,22.053,26.449,26.645,244.8,,,,,,
lap,8,1'49.069,26.392,22.234,38.386,22.057,120.8,,,,,,
lap,9,1'36.774,26.625,22.098,26.496,21.555,245.4,,,,,,
rider,Mattia,PASINI,Red,Bull,KTM,Ajo,ITA,3rd,54,Total,laps=8,laps=3,
lap,1,2'19.341,44.612,23.851,33.833,26.376,114.0,,,,,,
lap,2,1'40.727,26.860,22.099,28.214*,23.554,227.8,,,,,,
lap,3,1'36.316,26.613,21.994,26.314,21.395,247.7,,,,,,
lap,4,1'36.239,26.387,22.083,26.248,21.521,250.5,,,,,,
lap,5,1'43.038,P,29.765,22.381,27.785,23.107,237.8,,,,,
lap,6,1'44.980,32.883,22.727,27.279,22.091,243.7,,,,,,
lap,7,1'37.702,26.804,22.169,26.805,21.924,244.3,,,,,,
lap,PIT,26.730,22.207,28.595,23.082,246.5,,,,,,,
rider,Hector,GARZO,Flexbox,HP,40,SPA,4th,40,Total,laps=9,laps=7,,
lap,1,2'23.961,43.218,28.643,39.666*,27.765,124.2,,,,,,
lap,2,1'45.118,28.878,23.041,31.270*,21.929,235.2,,,,,,
lap,3,1'37.099,26.625,22.202,26.530,21.742,244.3,,,,,,
