0,1,2,3,4,5,6,7,8,9,10
lap,12,2'01.353,34.155,34.019,22.518,30.661,234.0,,,
lap,13,2'01.000,34.061,33.822,22.437,30.680,233.0,,,
lap,14,2'06.788,35.670,37.279,22.766,31.073,229.5,,,
lap,15,2'01.377,34.573,33.871,22.376,30.557*,235.0,,,
lap,16,2'00.571,33.903,33.820,22.402,30.446,235.5,,,
rider,7th,79,Ai,OGURA,Honda,Team,Asia,JPN,,
lap,1,6'14.843,33.651,36.474,24.370,31.796*,231.0,,,
lap,2,2'06.175,36.249,35.352,23.530,31.044,233.0,,,
lap,3,2'05.320,35.844,35.095,23.313,31.068,230.5,,,
lap,4,2'04.860,35.464,34.943,23.299,31.154*,230.0,,,
lap,5,2'04.490,35.385,34.820,23.228,31.057,229.0,,,
lap,6,2'04.237,35.240,34.837,23.220,30.940*,230.0,,,
lap,7,2'03.611,34.981,34.632,22.992,31.006*,229.5,,,
lap,8,2'03.373,34.882,34.434,22.985*,31.072,229.5,,,
lap,9,2'03.474,35.041,34.362,23.058,31.013*,229.5,,,
lap,10,2'17.006,P,37.667,35.881,25.186,38.272,225.2,,
lap,11,9'23.658,31.488,35.057,22.996,30.581,234.5,,,
lap,12,2'02.356,34.350,34.196,22.848,30.962,233.5,,,
lap,13,2'00.791,34.172,33.713,22.500,30.406,235.5,,,
lap,14,2'00.578,34.142,33.587,22.463,30.386,235.5,,,
rider,8th,24,Tatsuki,SUZUKI,SIC58,Squadra,Corse,JPN,,
lap,1,7'57.002,32.438,35.844,23.957,31.549,234.5,,,
lap,2,2'05.457,35.997,34.914,22.969,31.577*,232.5,,,
lap,3,2'03.682,35.218,34.489,23.120,30.855,234.0,,,
lap,4,2'02.516,34.712,34.149,22.910,30.745,235.5,,,
lap,5,2'02.281,34.612,34.054,22.859,30.756,238.6,,,
lap,6,2'02.028,34.546,34.056,22.801,30.625,234.0,,,
lap,7,2'14.091,P,35.103,34.825,23.198*,40.965,177.6,,
lap,8,8'23.361,32.409,34.997,23.613,31.057,232.0,,,
lap,9,2'02.882,34.849,34.224,22.820,30.989*,231.5,,,
lap,10,2'09.562,P,35.316,34.563*,23.312,36.371,232.0,,
lap,11,5'31.198,31.201,34.840,23.387,31.404*,231.0,,,
lap,12,2'00.648,34.177,33.622,22.658,30.191,239.7,,,
rider,9th,55,Romano,FENATI,Sterilgarda,Max,Racin,ITA,,
lap,1,3'38.062,32.875,36.649,24.118,31.795,232.5,,,
lap,2,2'06.102,36.306,35.109,23.614,31.073,236.5,,,
lap,3,2'04.553,35.346,35.008,23.399,30.800,238.1,,,
lap,4,2'03.933,35.353,34.581,23.243,30.756,237.1,,,
lap,5,2'03.097,34.802,34.483,23.033,30.779,233.5,,,
lap,6,2'09.269,P,34.441,34.422,23.147,37.259,220.6,,
lap,7,14'18.024,29.345,34.635,22.964,31.136,234.0,,,
lap,8,2'01.325,34.166,34.124,22.618,30.417,237.6,,,
lap,9,2'01.039,33.896,33.872,22.601,30.670,232.5,,,
lap,10,2'00.964,34.100,33.747,22.569,30.548,232.0,,,
lap,11,2'00.656,33.855,33.780,22.486,30.535,232.0,,,
lap,12,2'00.819,33.866,33.853,22.550,30.550,232.0,,,
lap,13,2'00.691,33.824,33.883,22.357,30.627,232.5,,,
rider,Yuki,KUNII,Honda,Team,Asia,JPN,10th,92,,
lap,1,6'13.961,34.481,36.297,24.132,31.842,228.1,,,
lap,2,2'05.773,35.472,35.444,23.521,31.336,229.5,,,
lap,3,2'04.510,35.014,35.013,23.274,31.209,228.6,,,
lap,4,2'08.464,35.053,35.040*,24.052,34.319,195.9,,,
lap,5,2'04.237,35.058,34.811,23.162,31.206,229.5,,,
lap,6,2'03.600,34.950,34.703,22.907,31.040,230.0,,,
lap,7,2'03.124,34.726,34.618,22.902,30.878,234.0,,,
lap,8,2'04.623,35.429,34.930*,23.209*,31.055,229.5,,,
lap,9,2'03.246,34.955,34.580,22.879,30.832,233.0,,,
lap,10,2'10.990,P,35.424,34.977*,23.285,37.304,225.7,,
lap,11,9'28.826,31.650,35.502,22.975,30.651,236.0,,,
lap,12,2'02.097,34.323,34.154,22.732,30.888,238.6,,,
lap,13,2'01.364,34.362,34.033,22.472,30.497,235.0,,,
lap,14,2'00.678,34.177,33.826,22.375,30.300,236.0,,,
rider,Barry,BALTUS,CarXpert,PruestelGP,BEL,11th,70,,,
lap,1,3'15.523,29.566,35.850,23.420,31.457,228.6,,,
lap,2,2'05.503,35.541,35.219,23.205,31.538,227.1,,,
lap,3,2'04.703,35.411,34.864,23.261,31.167,228.1,,,
lap,4,2'04.141,35.006,34.640,23.096,31.399,227.1,,,
lap,5,2'04.010,35.162,34.633,23.044,31.171,226.6,,,
lap,6,2'03.716,34.986,34.524,23.011,31.195,226.2,,,
lap,7,2'02.792,35.002*,34.122,22.868,30.800,229.5,,,
lap,8,2'02.515,34.646,34.230,22.768,30.871,229.0,,,
lap,9,2'07.751,P,34.571,34.700,22.961,35.519,229.5,,
lap,10,8'48.474,30.273,34.710*,23.239,31.324*,230.0,,,
lap,11,2'08.024,P,34.755,34.449,22.953,35.867,226.2,,
lap,12,5'43.939,31.053,34.495,22.836,31.076,227.1,,,
lap,13,2'01.587,34.568,33.779,22.641,30.599,231.0,,,
lap,14,2'00.752,33.944,33.630,22.616,30.562,233.5,,,
rider,Deniz,ÖNCÜ,Red,Bull,KTM,Tech,3,TUR,12th,53
lap,1,2'58.665,30.009,35.765,24.095,31.639,227.1,,,
lap,2,2'06.632,36.326,35.446*,23.573,31.287,229.5,,,
lap,3,2'05.545,36.052,34.984,23.487,31.022,230.0,,,
lap,4,2'04.952,35.660,34.797,23.346,31.149,228.6,,,
lap,5,2'04.347,35.525,34.728,23.102,30.992,228.1,,,
lap,6,2'03.734,35.406,34.444,22.955,30.929,228.1,,,
lap,7,2'04.047,35.538*,34.505,23.066,30.938,227.6,,,
lap,8,2'03.601,35.331,34.387,23.095,30.788,229.5,,,
lap,9,2'10.201,35.097,34.459,29.547,31.098,226.6,,,
lap,10,2'03.768,35.242,34.497*,23.199,30.830,230.0,,,
lap,11,2'11.495,P,35.556,35.009,24.905,36.025,230.5,,
lap,12,10'33.152,29.311,34.475,23.004,30.494,232.5,,,
lap,13,2'01.574,34.463,34.016,22.745,30.350,234.0,,,
lap,14,2'01.751,34.230,33.593,23.402,30.526,231.5,,,
lap,15,2'00.808,34.097,33.796,22.697,30.218,234.0,,,
rider,Albert,ARENAS,Solunion,Aspar,Team,SPA,13th,75,,
