0,1,2,3,4,5,6,7,8,9,10,11
const,2021,April 18,MotoGP,Autódromo Internacional do Algarve,RACE,,,,,,
rider,1st,20,Fabio,QUARTARARO,YAMAHA,FRA,Monster,Energy,Yamaha,MotoGP,
run,1,Slick-Medium,Slick-Hard,0,0,,,,,,
lap,1,1'44.469,23.576,33.043,15.603,32.247,,,,,
lap,2,1'40.459,21.261,32.044,15.221,31.933,336.4,,,,
lap,3,1'40.301,21.143,31.958,15.319,31.881,335.4,,,,
lap,4,1'40.720,21.116,32.121,15.285,32.198,338.5,,,,
lap,5,1'40.417,21.091,32.017,15.289,32.020,334.3,,,,
lap,6,1'40.315,21.116,32.117,15.257,31.825,335.4,,,,
lap,7,1'40.172,20.990,32.030,15.272,31.880,332.3,,,,
lap,8,1'40.348,21.086,32.155,15.259,31.848,332.3,,,,
lap,9,1'39.999,20.928,31.933,15.222,31.916,336.4,,,,
lap,10,1'40.092,20.959,32.026,15.224,31.883,331.2,,,,
lap,11,1'39.884,20.900,31.892,15.226,31.866,332.3,,,,
lap,12,1'39.870,20.829,31.976,15.202,31.863,330.2,,,,
lap,13,1'39.680,20.784,31.936,15.199,31.761,331.2,,,,
lap,14,1'39.654,20.739,31.912,15.234,31.769,332.3,,,,
lap,15,1'39.763,20.831,31.848,15.203,31.881,332.3,,,,
lap,16,1'39.688,20.928,31.885,15.168,31.707,331.2,,,,
lap,17,1'39.472,20.738,31.787,15.190,31.757,331.2,,,,
lap,18,1'39.532,20.811,31.741,15.217,31.763,331.2,,,,
lap,19,1'39.591,20.750,31.873,15.181,31.787,332.3,,,,
lap,20,1'40.491,21.369*,32.067,15.205,31.850,332.3,,,,
lap,21,1'39.874,20.816,31.954,15.228,31.876,333.3,,,,
lap,22,1'40.158,20.877,32.148,15.214,31.919,332.3,,,,
lap,23,1'40.371,20.927,32.178,15.287,31.979,333.3,,,,
lap,24,1'40.651,21.100,32.255,15.289,32.007,333.3,,,,
lap,25,1'40.441,21.001,32.197,15.300,31.943,333.3,,,,
rider,2nd,63,Francesco,BAGNAIA,DUCATI,ITA,Ducati,Lenovo,Team,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'45.398,24.419,33.297,15.455,32.227,,,,,
lap,2,1'41.309,21.710,32.170,15.318,32.111,345.0,,,,
lap,3,1'40.711,21.195,32.114,15.359,32.043,350.6,,,,
lap,4,1'40.763,21.232,32.101,15.224,32.206,346.1,,,,
lap,5,1'40.297,20.937,31.949,15.263,32.148,346.1,,,,
lap,6,1'40.388,21.009,31.998,15.288,32.093,349.5,,,,
lap,7,1'40.427,21.054,32.088,15.269,32.016,346.1,,,,
lap,8,1'40.521,21.291,32.128,15.151,31.951,346.1,,,,
lap,9,1'40.025,20.953,31.896,15.176,32.000,349.5,,,,
lap,10,1'40.224,20.995,32.020,15.164,32.045,347.2,,,,
lap,11,1'40.251,21.057,31.944,15.214,32.036,348.3,,,,
lap,12,1'39.728,20.900,31.841,15.119,31.868,347.2,,,,
