0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,November 07,Moto2,Circuit Ricardo Tormo,Q1,,,,,,,
rider,Hafizh,SYAHRIN,Inde,Aspar,Team,Mot,MAL,1st,55,Total,laps=7,laps=4
lap,1,1'57.418,25.747,30.441,26.966,30.372,,,,,,
lap,2,1'49.053,24.257,28.811,26.198,29.787,259.4,,,,,
lap,3,1'48.051,24.301,28.438,25.901,29.411,260.4,,,,,
lap,4,1'58.895,P,28.144*,29.633,26.798,34.320,261.4,,,,
lap,5,4'06.760,24.349,29.755,26.877,28.868,,,,,,
lap,6,1'46.456,24.007,28.022,25.710,28.717,261.4,,,,,
lap,7,1'47.342,24.221,28.283,25.751,29.087,262.4,,,,,
rider,Andi,Farid,IZDIHAR,IDEMITSU,Honda,Te,INA,2nd,27,Total,laps=9,laps=7
lap,1,2'02.404,27.634,31.655,28.108,31.370,,,,,,
lap,2,1'50.627,25.335,28.918,26.199,30.175,263.4,,,,,
lap,3,1'49.412,24.675,28.544,26.140,30.053,262.4,,,,,
lap,4,1'50.118,24.856,28.753,26.456,30.053,263.4,,,,,
lap,5,1'48.114,24.377,28.386,25.991,29.360,262.4,,,,,
lap,6,1'52.653,24.633,28.396,29.561*,30.063,262.4,,,,,
lap,7,1'47.414,24.371,28.064,25.611,29.368,262.4,,,,,
lap,8,1'47.681,24.450,28.104,25.836,29.291,261.4,,,,,
lap,9,1'46.513,24.228,27.812,25.435,29.038,261.4,,,,,
rider,Luca,MARINI,SKY,Racing,Team,VR,ITA,3rd,10,Total,laps=8,laps=6
lap,1,2'02.108,26.152,30.271,27.368,30.673,,,,,,
lap,2,1'48.226,24.383,28.565,26.070,29.208,264.4,,,,,
lap,3,1'59.534,24.238,28.880,34.274,32.142,264.4,,,,,
lap,4,1'47.971,24.221,28.440,25.917,29.393,262.4,,,,,
lap,5,2'01.060,24.457,37.869,28.615,30.119,262.4,,,,,
lap,6,1'51.538,23.915,28.133,29.469*,30.021,262.4,,,,,
lap,7,1'46.542,23.861,27.895,25.648,29.138,262.4,,,,,
lap,8,1'47.798,24.360,28.070,26.049,29.319,261.4,,,,,
rider,Bo,BENDSNEYDER,NTS,RW,Racing,GP,NED,4th,64,Total,laps=9,laps=7
lap,1,1'58.575,27.363,31.061,26.556,30.006,,,,,,
lap,2,1'48.824,24.404,28.872,25.913,29.635,259.4,,,,,
lap,3,1'47.812,24.134,28.123,25.781,29.774,260.4,,,,,
lap,4,1'58.657,25.206,32.316,31.393,29.742,259.4,,,,,
lap,5,1'48.230,24.481,28.174,25.911,29.664,260.4,,,,,
lap,6,1'48.685,24.314,28.043,26.807*,29.521,260.4,,,,,
lap,7,1'48.023,24.267,28.147,26.043,29.566,258.4,,,,,
lap,8,1'47.269,24.126,28.072,25.847,29.224,259.4,,,,,
lap,9,1'46.590,24.109,27.847,25.517,29.117,258.4,,,,,
rider,Jorge,NAVARRO,HDR,Heidrun,Speed,SPA,5th,9,Total,laps=8,laps=5,
lap,1,2'07.261,25.976,30.863,27.999,30.773,,,,,,
lap,2,1'57.119,24.784,28.968,28.400,34.967,263.4,,,,,
lap,3,1'47.491,24.163,28.316,25.948,29.064,263.4,,,,,
lap,4,1'48.856,23.837,28.284,26.843,29.892,264.4,,,,,
lap,5,1'53.662,P,24.150,28.275,26.610,34.627,263.4,,,,
lap,6,3'37.065,25.216,28.414,28.736,29.198,,,,,,
lap,7,1'46.609,24.020,27.962,25.675,28.952,262.4,,,,,
lap,8,1'46.619,23.943,27.817,25.832,29.027,261.4,,,,,
rider,6th,44,Aron,CANET,Inde,Aspar,Team,Mot,SPA,Total,laps=8,laps=6
lap,1,2'27.171,24.262,30.578,27.645,30.934,,,,,,
lap,2,1'50.686,24.673,29.317,26.582,30.114,260.4,,,,,
lap,3,1'48.006,24.182,28.457,25.765,29.602,260.4,,,,,
lap,4,1'47.276,24.044,28.347,25.692,29.193,260.4,,,,,
lap,5,1'46.957,23.998,28.211,25.665,29.083,260.4,,,,,
lap,6,1'51.448,24.033,28.054,26.454*,32.907,261.4,,,,,
lap,7,1'46.697,24.023,27.995,25.791,28.888,262.4,,,,,
lap,8,1'46.857,24.174,27.946,25.659,29.078,260.4,,,,,
rider,Stefano,MANZI,MV,Agusta,Forward,R,ITA,7th,62,Total,laps=9,laps=6
lap,1,2'03.573,27.922,31.045,28.347,31.358,,,,,,
lap,2,1'50.303,25.243,28.894,26.367,29.799,261.4,,,,,
lap,3,1'49.363,25.009*,28.509,26.191,29.654,264.4,,,,,
lap,4,1'55.187,24.495,28.527,26.437,35.728,263.4,,,,,
lap,5,1'48.703,24.527,28.440,26.166,29.570,261.4,,,,,
lap,6,1'49.651,24.453,28.051,27.042*,30.105,261.4,,,,,
lap,7,1'47.697,24.556,28.032,25.735,29.374,260.4,,,,,
lap,8,1'47.077,24.497,27.976,25.659,28.945,260.4,,,,,
lap,9,1'47.487,24.495,28.101,25.587,29.304,259.4,,,,,
rider,8th,45,Tetsuta,NAGASHIM,Red,Bull,KTM,Ajo,JPN,Total,laps=6,laps=4
lap,1,2'00.739,26.157,30.398,26.973,30.107,,,,,,
lap,2,1'49.366,24.503,29.218,25.914,29.731,263.4,,,,,
lap,3,1'47.987,24.285,28.631,25.903,29.168,264.4,,,,,
lap,4,1'48.983,24.160,29.035,26.044,29.744,264.4,,,,,
lap,5,1'47.432,24.107,28.337,25.821,29.167,262.4,,,,,
lap,unfinished,24.023,28.615,263.4,,,,,,,,
rider,Edgar,PONS,Federal,Oil,Gresini,M,SPA,9th,57,Total,laps=8,laps=6
lap,1,2'10.437,27.889,31.607,27.412,31.113,,,,,,
lap,2,1'54.824,25.331,29.539,26.644,33.310,259.4,,,,,
lap,3,1'48.852,24.610,28.580,25.980,29.682,261.4,,,,,
lap,4,1'49.429,24.639,28.297,26.291,30.202,261.4,,,,,
lap,5,1'48.913,24.648,28.479,26.061,29.725,260.4,,,,,
lap,6,1'49.068,24.606,28.501,26.460*,29.501,261.4,,,,,
lap,7,1'50.709,25.239,28.178,27.643,29.649,259.4,,,,,
lap,8,1'47.984,24.469,28.115,25.793,29.607,259.4,,,,,
rider,Kasma,DANIEL,Onexox,TKKR,SAG,T,MAL,10th,99,Total,laps=8,laps=6
lap,1,2'02.465,24.825,30.379,27.205,30.559,,,,,,
lap,2,1'50.149,24.712,29.051,26.471,29.915,265.4,,,,,
lap,3,1'49.741,24.584,28.784,26.285,30.088,263.4,,,,,
lap,4,1'49.445,24.498,29.038,26.366,29.543,261.4,,,,,
lap,5,1'48.515,24.402,28.613,26.184,29.316,262.4,,,,,
lap,6,1'59.767,24.275,28.641,36.990*,29.861,262.4,,,,,
lap,7,2'01.119,24.308,28.357,39.215,29.239,262.4,,,,,
lap,8,1'48.268,24.353,28.426,26.133,29.356,262.4,,,,,
rider,Lorenzo,DALLA,PO,Italtrans,Racing,Team,ITA,11th,19,Total,laps=7,laps=4
lap,1,2'05.204,25.347,30.174,27.704,31.247,,,,,,
