0,1,2,3,4,5,6,7,8,9,10,11,12,13
const,2020,November 06,Moto3,Circuit Ricardo Tormo,FP1,,,,,,,,
rider,Jaume,MASIA,Leopard,Racing,SPA,1st,5,Total,laps=16,laps=10,,,
lap,1,5'20.137,29.420,34.071,28.949,33.321,,,,,,,
lap,2,1'57.943,26.822,32.132,26.774,32.215,211.5,,,,,,
lap,3,1'54.960,26.051,30.943,27.124,30.842,216.9,,,,,,
lap,4,1'53.401,25.826,30.594,26.188,30.793,214.2,,,,,,
lap,5,1'52.610,25.652,30.406,25.956,30.596,216.2,,,,,,
lap,6,1'52.044,25.447,30.178,25.849,30.570,216.2,,,,,,
lap,7,1'53.056,25.582,30.128,26.481,30.865,216.2,,,,,,
lap,8,2'01.494,P,27.360,32.179,27.156,34.799,218.2,,,,,
lap,9,8'14.367,27.600,32.048,26.720,31.108,,,,,,,
lap,10,1'52.709,25.946,30.236,25.929,30.598,214.2,,,,,,
lap,11,1'51.550,25.522,29.823,25.789,30.416,215.5,,,,,,
lap,12,1'50.870,25.278,29.751*,25.648,30.193,216.2,,,,,,
lap,13,1'50.336,25.218,29.645,25.503,29.970,214.8,,,,,,
lap,14,1'50.312,25.200,29.565,25.368,30.179*,216.2,,,,,,
lap,15,1'49.840,25.117,29.443,25.306,29.974,216.2,,,,,,
lap,16,2'02.452,P,25.047,29.391,32.654,35.360,216.9,,,,,
rider,Tatsuki,SUZUKI,SIC58,Squadra,Corse,JPN,2nd,24,Total,laps=14,laps=7,,
lap,1,3'24.861,28.793,33.515,29.096,32.487,,,,,,,
lap,2,1'56.747,26.954,31.565,26.852,31.376,209.6,,,,,,
lap,3,1'54.247,26.192,30.691,26.471,30.893,210.2,,,,,,
lap,4,1'53.345,25.984,30.484,26.083,30.794,212.2,,,,,,
lap,5,1'52.484,25.921,30.109,25.921,30.533,208.3,,,,,,
lap,6,2'03.007,P,25.538,29.807,26.201,41.461,209.6,,,,,
lap,7,5'22.182,26.493,30.759,26.122,30.609,,,,,,,
lap,8,1'51.547,25.427,29.594,25.622,30.904*,210.2,,,,,,
lap,9,1'51.246,25.599,29.726,25.562,30.359,208.3,,,,,,
lap,10,1'50.843,25.451,29.630,25.532,30.230,208.9,,,,,,
lap,11,1'50.134,25.285,29.445,25.411,29.993,208.9,,,,,,
lap,12,2'03.250,P,27.269*,31.092,27.037,37.852,208.9,,,,,
lap,13,6'05.388,32.639,31.686,26.212,30.319,,,,,,,
lap,unfinished,25.455,29.637,25.427,210.2,,,,,,,,
rider,Kaito,TOBA,Red,Bull,KTM,Ajo,JPN,3rd,27,Total,laps=16,laps=12,
lap,1,2'53.165,29.562,34.816,29.359,33.407,,,,,,,
lap,2,2'00.397,27.854,32.525,27.868,32.150,207.7,,,,,,
lap,3,1'56.959,26.700,31.749,27.050,31.460,208.3,,,,,,
lap,4,1'55.124,26.124,31.008,26.832,31.160,210.9,,,,,,
lap,5,1'54.875,26.317,30.728,26.545,31.285,214.8,,,,,,
lap,6,1'53.410,25.851,30.530,26.300,30.729,214.8,,,,,,
lap,7,1'52.665,25.647,30.404,26.025,30.589,209.6,,,,,,
lap,8,1'52.304,25.714,30.276,25.917,30.397,209.6,,,,,,
lap,9,1'57.283,P,25.590,30.638,25.829,35.226,212.2,,,,,
lap,10,11'15.270,28.410,31.732,26.689,31.249,,,,,,,
lap,11,1'52.020,25.826,30.121,25.784,30.289,210.2,,,,,,
lap,12,1'51.335,25.473,29.817,25.669,30.376,210.2,,,,,,
lap,13,1'52.971,26.184,30.582,25.997,30.208,212.8,,,,,,
lap,14,1'50.245,25.200,29.528,25.349,30.168,210.2,,,,,,
lap,15,1'53.752,25.235,31.860*,26.229,30.428,212.2,,,,,,
lap,16,1'50.695,25.346,29.683,25.541,30.125,208.9,,,,,,
rider,Alonso,LOPEZ,Sterilgarda,Max,Racin,SPA,4th,21,Total,laps=18,laps=12,,
lap,1,2'47.666,30.626,34.619,29.817,34.095,,,,,,,
lap,2,1'59.082,27.786,32.020,27.432,31.844,209.6,,,,,,
lap,3,1'56.872,27.107,31.035,27.203,31.527,208.9,,,,,,
lap,4,2'09.698,26.371,30.651,41.108,31.568,210.2,,,,,,
lap,5,1'54.805,26.342,30.555,26.794,31.114,208.9,,,,,,
lap,6,1'53.910,26.064,30.436,26.485,30.925,210.9,,,,,,
lap,7,1'53.807,25.833,30.276,26.423,31.275,211.5,,,,,,
lap,8,1'52.181,25.817,29.775,26.067,30.522,210.2,,,,,,
lap,9,1'51.726,25.519,29.942,25.846,30.419,210.9,,,,,,
lap,10,2'04.809,P,26.310,31.323,27.928,39.248,212.2,,,,,
lap,11,6'25.768,27.649,31.762,27.321,31.116,,,,,,,
lap,12,1'51.916,25.589,29.779,26.204,30.344,208.9,,,,,,
lap,13,1'51.174,25.491,29.595,25.774,30.314,209.6,,,,,,
lap,14,1'55.647,25.372,29.628*,27.403,33.244,211.5,,,,,,
lap,15,1'54.501,25.811,29.808,28.111,30.771,208.9,,,,,,
lap,16,1'51.052,25.519,29.660,25.740,30.133*,211.5,,,,,,
lap,17,1'50.345,25.260,29.466,25.588,30.031,210.9,,,,,,
lap,18,2'07.516,P,25.118,29.247,25.504,47.647,211.5,,,,,
rider,Tony,ARBOLINO,Rivacold,Snipers,Tea,ITA,5th,14,Total,laps=16,laps=12,,
lap,1,3'22.252,26.405,35.504,29.216,40.866,,,,,,,
lap,2,1'58.430,27.052,31.707,27.166,32.505*,212.8,,,,,,
lap,3,1'56.216,26.383,31.721,26.587,31.525,213.5,,,,,,
lap,4,1'54.610,25.975,30.917,26.395,31.323,216.9,,,,,,
lap,5,1'53.598,25.928,30.521,26.272,30.877,212.2,,,,,,
lap,6,1'52.923,25.709,30.313,26.180,30.721,214.8,,,,,,
lap,7,1'52.383,25.590,30.154,25.986,30.653,214.8,,,,,,
lap,8,1'53.079,25.597,30.321,26.373,30.788,217.5,,,,,,
lap,9,1'52.102,25.612,30.092,25.938,30.460,212.8,,,,,,
lap,10,1'51.874,25.452,29.952,25.922,30.548*,212.8,,,,,,
lap,11,1'51.408,25.484,29.928,25.656,30.340,211.5,,,,,,
lap,12,1'50.971,25.392,29.827,25.611,30.141,212.2,,,,,,
lap,13,1'51.473,25.535,29.885,25.752,30.301,212.2,,,,,,
lap,14,1'50.831,25.359,29.734,25.631,30.107,213.5,,,,,,
lap,15,1'50.522,25.281,29.560,25.573,30.108,212.8,,,,,,
lap,unfinished,25.356,213.5,,,,,,,,,,
rider,Andrea,MIGNO,SKY,Racing,Team,VR,ITA,6th,16,Total,laps=20,laps=13,
lap,1,2'07.755,27.892,33.784,28.385,32.298,,,,,,,
lap,2,1'57.482,27.588,31.521,26.978,31.395,208.3,,,,,,
lap,3,1'54.677,26.384,30.776,26.598,30.919,210.2,,,,,,
lap,4,1'53.376,26.047,30.314,26.375,30.640,211.5,,,,,,
