0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,September 11,Moto2,Misano World Circuit Marco Simoncelli,FP1,,,,,,,
rider,Sam,LOWES,EG,"0,0",Marc,VDS,GBR,1st,22,Total,laps=19,laps=12
lap,1,2'34.825,36.152,24.160,28.400,22.749,242.1,,,,,
lap,2,1'39.748,28.003,22.739,27.145,21.861,244.3,,,,,
lap,3,1'38.291,27.234,22.412,26.801,21.844,245.4,,,,,
lap,4,1'38.169,27.170,22.288,26.898,21.813,245.4,,,,,
lap,5,1'38.038,26.897,22.467,26.687,21.987,244.8,,,,,
lap,6,1'37.654,27.066,22.240,26.564,21.784,245.4,,,,,
lap,7,1'47.881,P,29.449,23.301,29.537,25.594,220.8,,,,
lap,8,1'50.049,36.599,23.611,27.457,22.382,240.5,,,,,
lap,9,1'38.202,27.298,22.359,26.722,21.823,243.2,,,,,
lap,10,1'37.634,26.940,22.280,26.592,21.822,243.2,,,,,
lap,11,1'43.209,31.596*,22.583,26.887,22.143,243.2,,,,,
lap,12,1'37.397,26.916,22.271,26.458,21.752,244.3,,,,,
lap,13,1'39.670,27.730,23.227,26.852,21.861,243.7,,,,,
lap,14,1'37.653,26.881,22.337,26.641,21.794,243.2,,,,,
lap,15,1'37.387,26.807,22.085,26.734,21.761,244.8,,,,,
lap,16,1'48.880,26.806,22.208,36.938,22.928,183.6,,,,,
lap,17,1'37.245,26.801,22.198,26.554,21.692,246.0,,,,,
lap,18,1'37.322,26.736,22.102,26.604,21.880,246.0,,,,,
lap,19,1'48.881,34.121*,22.618,28.255,23.887,238.9,,,,,
rider,Luca,MARINI,SKY,Racing,Team,VR,ITA,2nd,10,Total,laps=20,laps=9
lap,1,1'57.134,34.350,24.080,28.263,22.597,242.6,,,,,
lap,2,1'40.513,27.648,23.243,27.457,22.165,243.7,,,,,
lap,3,1'38.910,27.114,22.662,27.119,22.015*,243.7,,,,,
lap,4,1'38.342,26.970,22.490,26.930,21.952,243.7,,,,,
lap,5,1'38.229,26.882,22.560,26.889,21.898,243.7,,,,,
lap,6,1'37.736,26.805,22.395,26.725,21.811,244.3,,,,,
lap,7,1'37.994,26.797,22.453,26.840*,21.904,243.2,,,,,
lap,8,1'37.781,26.784,22.371,26.703,21.923,244.3,,,,,
lap,9,1'37.652,26.794,22.379,26.714,21.765,243.7,,,,,
lap,10,1'37.475,26.792,22.237,26.551,21.895,244.8,,,,,
lap,11,1'41.214,P,28.091,22.801,27.636*,22.686,242.1,,,,
lap,12,1'50.503,36.396,23.895,27.713,22.499,240.5,,,,,
lap,13,1'39.486,27.183,22.723,27.253*,22.327,242.1,,,,,
lap,14,1'43.729,P,27.148,22.578,26.906,27.097,243.2,,,,
lap,15,1'46.501,33.733,23.051,27.380,22.337,240.0,,,,,
lap,16,1'38.673,27.029,22.650,27.034*,21.960*,242.6,,,,,
lap,17,1'38.159,26.894,22.529,26.804,21.932,244.3,,,,,
lap,18,1'37.783,26.807,22.368,26.684,21.924,243.7,,,,,
lap,19,1'38.645,26.909,22.316,27.349,22.071,244.8,,,,,
lap,20,1'37.483,26.736,22.300,26.633,21.814,244.8,,,,,
rider,Marco,BEZZECCHI,SKY,Racing,Team,VR,ITA,3rd,72,Total,laps=21,laps=16
lap,1,2'14.574,36.030,24.995,29.186,23.565,240.5,,,,,
lap,2,1'41.117,28.269,22.993,27.484,22.371,248.2,,,,,
lap,3,1'39.931,27.697,22.568,27.511,22.155,248.2,,,,,
lap,4,1'39.777,27.240,22.838,27.515,22.184,250.5,,,,,
lap,5,1'39.164,27.436,22.551,27.117,22.060,250.0,,,,,
lap,6,1'39.081,27.576,22.477,27.114,21.914,248.8,,,,,
lap,7,1'40.203,27.299,22.628,27.263,23.013,251.1,,,,,
lap,8,1'42.783,30.705,22.590,27.298,22.190,249.4,,,,,
lap,9,1'39.161,27.582,22.451,27.038,22.090,248.2,,,,,
lap,10,1'40.706,P,27.608,22.549,27.076,23.473,247.7,,,,
lap,11,1'49.623,36.816,23.240,27.403,22.164,243.7,,,,,
lap,12,1'38.528,27.333,22.385,26.910,21.900,246.0,,,,,
lap,13,1'38.500,27.048,22.485,26.947,22.020,247.1,,,,,
lap,14,1'38.636,27.253,22.427,26.973,21.983,245.4,,,,,
lap,15,1'38.373,27.082,22.393,26.871,22.027,246.5,,,,,
lap,16,1'38.064,27.028,22.387,26.820,21.829,246.0,,,,,
lap,17,1'48.362,35.286*,22.975,27.581,22.520,243.7,,,,,
lap,18,1'38.169,26.926,22.463,26.845,21.935,246.5,,,,,
lap,19,1'38.026,26.818,22.418,26.855,21.935,247.7,,,,,
lap,20,1'37.926,26.944,22.373,26.800,21.809,246.5,,,,,
lap,21,1'37.593,26.871,22.326,26.649,21.747,247.1,,,,,
rider,4th,23,Marcel,SCHROTTE,Liqui,Moly,Intact,GP,GER,Total,laps=15,laps=10
lap,1,2'21.472,37.684,24.284,28.238,22.715,240.0,,,,,
lap,2,1'40.408,27.828,22.919,27.590,22.071,245.4,,,,,
lap,3,1'39.316,27.447,22.696,27.155,22.018,245.4,,,,,
lap,4,1'38.726,26.974,22.465,27.375*,21.912,246.0,,,,,
lap,5,1'38.083,26.867,22.501,26.981,21.734,246.5,,,,,
lap,6,5'23.682,P,29.476,22.859,27.150,4'04.197,245.4,,,,
lap,7,1'52.387,38.498,23.832,27.673,22.384,240.5,,,,,
lap,8,1'38.749,27.075,22.622,27.065,21.987,243.7,,,,,
lap,9,1'38.172,26.882,22.389,27.019,21.882,243.2,,,,,
lap,10,1'38.136,26.746,22.483,27.060,21.847,243.7,,,,,
lap,11,1'44.361,32.888*,22.529,26.908,22.036,244.8,,,,,
lap,12,1'38.139,27.032,22.512,26.885,21.710,244.8,,,,,
lap,13,1'37.940,26.797,22.399,26.955,21.789,244.3,,,,,
lap,14,1'37.697,26.788,22.336,26.807,21.766,244.8,,,,,
lap,15,1'38.229,26.893,22.376,26.867,22.093,243.2,,,,,
rider,Enea,BASTIANINI,Italtrans,Racing,Team,ITA,5th,33,Total,laps=17,laps=9,
lap,1,2'30.758,35.686,24.200,28.211,23.348,243.7,,,,,
lap,2,1'39.651,27.461,22.907,26.976,22.307,244.8,,,,,
lap,3,1'38.844,27.277,22.561,26.944,22.062,244.8,,,,,
lap,4,1'38.266,27.058,22.521,26.742,21.945,246.0,,,,,
lap,5,1'39.716,27.926,22.890,26.931,21.969,245.4,,,,,
lap,6,1'38.403,27.082,22.459,26.980,21.882,246.5,,,,,
lap,7,1'37.984,27.111,22.352,26.632,21.889,246.5,,,,,
lap,8,1'44.168,27.469,22.843,30.509,23.347,183.6,,,,,
lap,9,1'37.785,27.011,22.396,26.525,21.853,246.0,,,,,
lap,10,1'42.786,P,27.041,24.452,27.625*,23.668,243.2,,,,
lap,11,1'49.228,36.433,23.290,27.262*,22.243,242.1,,,,,
lap,12,1'38.484,27.073,22.647,26.735,22.029,243.2,,,,,
lap,13,1'38.341,27.140,22.539,26.685,21.977,244.8,,,,,
lap,14,1'38.470,P,26.961,22.523,26.660*,22.326,244.3,,,,
lap,15,1'57.141,38.730,23.648,29.392,25.371,196.0,,,,,
lap,16,1'39.667,27.052,22.535,28.157,21.923,228.8,,,,,
lap,17,1'37.641,26.849,22.446,26.497,21.849,244.3,,,,,
rider,Aron,CANET,Oceanica,Aspar,Tea,SPA,6th,44,Total,laps=15,laps=10,
lap,1,2'12.735,36.210,24.801,28.977,23.300,242.1,,,,,
lap,2,1'41.373,28.098,22.951,27.690,22.634,243.7,,,,,
lap,3,1'43.467,27.703,22.909,29.319,23.536,246.0,,,,,
lap,4,1'39.952,27.656,22.745,27.294,22.257,244.8,,,,,
lap,5,1'39.657,27.514,22.864,27.091,22.188,244.3,,,,,
lap,6,1'38.909,27.022,22.667,27.093,22.127,246.0,,,,,
lap,7,1'38.848,27.138,22.632,27.036,22.042,245.4,,,,,
lap,8,1'43.347,P,27.252,22.695,27.114,26.286,243.7,,,,
lap,9,1'51.321,38.501,23.107,27.532,22.181,240.5,,,,,
lap,10,1'38.513,26.985,22.778,26.773,21.977,242.1,,,,,
lap,11,1'44.837,30.485,25.493,26.860,21.999,244.3,,,,,
lap,12,1'38.055,26.771,22.667,26.751,21.866,243.2,,,,,
lap,13,1'48.920,27.691,26.076,31.088,24.065,242.6,,,,,
lap,14,1'37.844,26.702,22.538,26.725,21.879,243.7,,,,,
lap,15,1'44.995,33.556*,22.691,26.726,22.022,244.8,,,,,
rider,Tetsuta,NAGASHIM,Red,Bull,KTM,Ajo,JPN,7th,45,Total,laps=18,laps=11
lap,1,2'55.280,35.380,24.217,29.334,23.335,240.5,,,,,
lap,2,1'45.489,29.025,23.450,28.564,24.450,242.1,,,,,
lap,3,1'41.041,27.992,22.877,27.752,22.420,243.7,,,,,
lap,4,1'39.854,27.602,22.670,27.361,22.221*,243.7,,,,,
lap,5,1'43.806,31.159*,22.845,27.481,22.321,244.8,,,,,
lap,6,1'39.659,27.459,22.753,27.267,22.180,244.3,,,,,
lap,7,1'39.304,27.233,22.567,27.165,22.339,243.7,,,,,
lap,8,1'39.090,27.246,22.606,27.225,22.013,242.6,,,,,
lap,9,1'38.651,27.088,22.486,26.981,22.096,243.7,,,,,
lap,10,1'38.801,27.063,22.416,27.131,22.191,243.7,,,,,
lap,11,1'40.290,27.298,22.685,28.095*,22.212,243.2,,,,,
lap,12,1'39.490,27.209,22.612,27.371,22.298,243.2,,,,,
lap,13,1'44.253,P,27.411,23.318,28.811,24.713,242.1,,,,
lap,14,1'54.238,39.972,23.792,27.964,22.510,242.6,,,,,
lap,15,1'39.951,27.469,22.712,27.793,21.977,245.4,,,,,
lap,16,1'38.173,26.889,22.476,26.905,21.903,247.1,,,,,
lap,17,1'39.131,27.360,22.682,26.991,22.098,246.0,,,,,
lap,18,1'37.889,26.842,22.316,26.902,21.829,246.0,,,,,
rider,Nicolò,BULEGA,Federal,Oil,Gresini,M,ITA,8th,11,Total,laps=20,laps=14
lap,1,2'04.628,34.944,24.961,28.372,23.124,242.6,,,,,
lap,2,1'41.527,27.912,23.134,27.842,22.639,243.7,,,,,
lap,3,1'40.009,27.611,22.951,27.226,22.221,243.7,,,,,
lap,4,1'39.126,27.270,22.703,27.004,22.149,244.3,,,,,
lap,5,1'39.670,27.471,22.730,27.149,22.320,244.8,,,,,
lap,6,1'39.410,27.621,22.638,27.006,22.145,243.7,,,,,
lap,7,1'39.325,P,27.366,22.553,26.797,22.609,244.8,,,,
lap,8,1'47.967,35.429,23.083,27.063,22.392,243.2,,,,,
lap,9,1'39.470,27.523,22.730,26.951,22.266,243.7,,,,,
lap,10,1'39.148,27.435,22.612,26.931,22.170,244.3,,,,,
lap,11,1'39.622,27.512,22.829,26.986,22.295,242.6,,,,,
lap,12,1'44.662,P,28.928,23.799,28.356,23.579,229.2,,,,
lap,13,1'49.911,35.827,24.121,27.656,22.307,241.0,,,,,
lap,14,1'38.821,27.325,22.678,26.793,22.025,243.7,,,,,
lap,15,1'38.933,27.122,22.633,26.971,22.207,245.4,,,,,
lap,16,1'38.538,27.135,22.552,26.756,22.095,244.8,,,,,
lap,17,1'38.302,27.093,22.496,26.653,22.060,244.8,,,,,
lap,18,1'38.243,26.972,22.488,26.762,22.021,244.3,,,,,
lap,19,1'37.929,26.998,22.304,26.639,21.988,244.8,,,,,
lap,20,1'37.993,27.049,22.494,26.587,21.863,244.8,,,,,
rider,Augusto,FERNAND,EG,"0,0",Marc,VDS,SPA,9th,37,Total,laps=14,laps=10
lap,1,2'31.150,34.995,24.588,28.740,23.952,240.5,,,,,
lap,2,1'40.371,27.493,23.080,27.515,22.283,242.6,,,,,
lap,3,1'39.171,27.150,22.811,27.115,22.095,244.3,,,,,
lap,4,18'38.748,P,,,,,,,,,
lap,5,1'49.673,35.535,23.605,27.999,22.534,240.0,,,,,
lap,6,1'39.716,27.370,22.745,27.445,22.156,241.6,,,,,
lap,7,1'38.955,27.027,22.658,27.163,22.107,241.6,,,,,
lap,8,1'38.438,26.989,22.578,26.877,21.994,242.1,,,,,
lap,9,1'38.212,26.907,22.566,26.801,21.938,241.6,,,,,
lap,10,1'38.005,26.845,22.467,26.822,21.871,242.6,,,,,
lap,11,1'38.509,26.826,22.548,26.979,22.156,243.2,,,,,
lap,12,1'38.556,26.987,22.496,26.983,22.090,243.7,,,,,
lap,13,1'41.088,26.975,24.086,27.737,22.290,240.0,,,,,
lap,14,1'38.394,26.886,22.598,26.896,22.014,243.7,,,,,
rider,Lorenzo,BALDA,Flexbox,HP,40,ITA,10th,7,Total,laps=19,laps=12,
lap,1,1'57.198,35.586,23.970,28.321,22.504,242.1,,,,,
lap,2,1'40.593,27.753,23.183,27.550,22.107,241.0,,,,,
lap,3,1'38.944,27.312,22.671,27.042,21.919,242.6,,,,,
lap,4,1'38.297,27.050,22.435,26.915,21.897,243.2,,,,,
lap,5,1'38.275,26.991,22.471,27.020,21.793,243.2,,,,,
lap,6,1'37.782,26.828,22.447,26.758,21.749,243.7,,,,,
lap,7,1'38.035,26.954,22.429,26.826*,21.826,242.6,,,,,
lap,8,1'41.220,28.569,23.287,27.144,22.220,241.0,,,,,
lap,9,1'38.065,26.930,22.487,26.821,21.827,242.1,,,,,
