0,1,2,3,4,5,6,7,8,9,10,11,12
lap,5,1'59.318,33.616,33.172,21.993,30.537,232.0,,,,,
lap,6,1'59.001,33.515,33.027,21.853,30.606,231.0,,,,,
rider,Khairul,Idham,PAWI,Petronas,Sprinta,Raci,MAL,13th,89,Total,laps=7,laps=4
lap,1,2'33.920,32.967,34.077,22.627,30.617,233.5,,,,,
lap,2,1'59.940,33.778,33.386,22.252,30.524,231.5,,,,,
lap,3,2'02.312,35.832,33.981,22.181,30.318,233.0,,,,,
lap,4,2'00.548,33.575,33.263,22.751,30.959,229.5,,,,,
lap,5,2'09.960,P,36.102,34.877*,22.553,36.428,219.3,,,,
lap,6,2'43.851,37.768,39.371,27.193,33.644,216.2,,,,,
lap,7,1'59.722,33.947,33.316,22.228,30.231,236.5,,,,,
rider,Sergio,GARCIA,Estrella,Galicia,"0,0",SPA,14th,11,Total,laps=6,laps=2,
lap,1,2'22.862,29.871,33.738,22.704,30.565,235.0,,,,,
lap,2,1'59.785,33.557,33.402,22.288,30.538,230.0,,,,,
lap,3,2'00.574,33.921,33.382,22.489,30.782,227.6,,,,,
lap,4,2'08.192,P,34.371,34.043,23.247,36.531,218.9,,,,
lap,5,4'57.686,28.281,34.167,26.250,34.340,225.7,,,,,
lap,6,1'59.045,33.646,33.087*,22.127,30.185,240.2,,,,,
rider,Maximilian,KOFLER,CIP,Green,Power,AUT,15th,73,Total,laps=6,laps=2,
lap,1,2'23.333,29.768,34.037*,22.748,30.366*,237.1,,,,,
lap,2,1'59.659,33.719,33.309,22.393,30.238*,235.5,,,,,
lap,3,2'00.694,33.860,33.781,22.440,30.613,232.0,,,,,
lap,4,2'07.862,P,34.261,33.929,23.425,36.247,233.5,,,,
lap,5,4'55.568,28.225,33.746,24.565,33.300,218.4,,,,,
lap,6,1'59.844,33.939,33.314,22.226,30.365,234.5,,,,,
rider,Jason,DUPASQUIE,CarXpert,PruestelGP,SWI,16th,50,Total,laps=7,laps=4,,
lap,1,2'22.582,29.473,33.980*,22.611,30.841,223.8,,,,,
lap,2,2'00.032,33.992,33.385,22.393,30.262,234.0,,,,,
lap,3,2'02.011,34.845,34.333,22.638,30.195,234.5,,,,,
lap,4,2'09.551,P,33.755,33.572,23.693,38.531,186.5,,,,
lap,5,4'09.977,32.845,36.056,23.534,31.215,226.2,,,,,
lap,6,2'00.465,34.034,33.372,22.194,30.865,231.0,,,,,
lap,7,2'00.421,34.112,33.423,22.251,30.635,229.5,,,,,
