0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,September 26,Moto2,Circuit de Barcelona,Q1,,,,,,,
rider,Joe,ROBERTS,Tennor,American,RaciUSA,1st,16,Total,laps=9,laps=8,,
lap,1,1'50.899,28.176,34.123,22.312,32.078,188.1,,,,,
lap,2,1'44.459,18.835,32.516,21.545,31.563,287.2,,,,,
lap,3,1'43.993,18.531,32.267,21.545,31.650,284.2,,,,,
lap,4,1'43.595,18.487,32.210,21.412,31.486,283.4,,,,,
lap,5,1'43.898,18.427,32.357,21.503,31.611,284.2,,,,,
lap,6,1'44.284,18.466,32.373,21.652,31.793,284.2,,,,,
lap,7,1'44.825,18.525,32.700,21.768,31.832,284.2,,,,,
lap,8,1'44.458,18.530,32.512,21.786,31.630,284.2,,,,,
lap,9,1'44.343,18.555,32.507,21.621,31.660,284.9,,,,,
rider,Jake,DIXON,Petronas,Sprinta,Raci,GBR,2nd,96,Total,laps=9,laps=7,
lap,1,1'53.127,27.612,34.976,22.314,32.511,174.1,,,,,
lap,2,1'55.547,18.837,34.685,23.229,38.796,283.4,,,,,
lap,3,1'44.092,18.498,32.343,21.533,31.718,284.9,,,,,
lap,4,1'48.945,18.578,36.326,22.228,31.813,287.2,,,,,
lap,5,1'43.893,18.518,32.179,21.588,31.608,284.2,,,,,
lap,6,1'44.043,18.311,32.326,21.678,31.728,286.4,,,,,
lap,7,1'51.641,18.479,32.497,22.697,37.968,283.4,,,,,
lap,8,1'43.986,18.500,32.343,21.542,31.601,285.7,,,,,
lap,9,2'03.174,P,19.857*,39.307*,22.768,41.242,290.3,,,,
rider,Jorge,NAVARRO,HDR,Heidrun,Speed,SPA,3rd,9,Total,laps=9,laps=6,
lap,1,2'11.457,21.369,35.133,28.354,40.639,179.1,,,,,
lap,2,1'44.727,18.588,32.736,21.803*,31.600,284.9,,,,,
lap,3,1'43.942,18.476,32.208,21.588,31.670,283.4,,,,,
lap,4,1'44.402,18.614,32.443,21.601,31.744,283.4,,,,,
lap,5,1'44.719,18.442,32.412,21.551,32.314,283.4,,,,,
lap,6,2'04.422,18.825,40.580,24.889,40.128,289.5,,,,,
lap,7,1'46.272,18.527,32.345,21.587,33.813,282.7,,,,,
lap,8,1'45.156,18.486,32.426,21.593,32.651*,284.9,,,,,
lap,9,1'44.509,18.561,32.534,21.620,31.794,282.7,,,,,
rider,Nicolò,BULEGA,Federal,Oil,Gresini,M,ITA,4th,11,Total,laps=9,laps=7
lap,1,1'59.322,21.154,35.158,22.814,32.567,180.9,,,,,
lap,2,1'46.979,19.088,33.684,22.036,32.171,286.4,,,,,
lap,3,1'44.775,18.776,32.456,21.565,31.978,285.7,,,,,
lap,4,1'44.758,18.810,32.435,21.566,31.947,281.2,,,,,
lap,5,1'44.370,18.668,32.371,21.441,31.890,281.9,,,,,
lap,6,1'44.427,18.664,32.341,21.609,31.813,282.7,,,,,
lap,7,1'55.118,20.591*,39.862*,22.321,32.344,282.7,,,,,
lap,8,1'44.093,18.476,32.384,21.525,31.708,286.4,,,,,
lap,9,1'44.638,18.518,32.353,21.588,32.179,288.0,,,,,
rider,Aron,CANET,Inde,Aspar,Team,Mot,SPA,5th,44,Total,laps=7,laps=5
lap,1,2'09.922,20.297,33.659,27.978,36.190,184.3,,,,,
lap,2,1'48.209,19.043,32.675,24.073,32.418,279.0,,,,,
lap,3,1'44.440,18.634,32.340,21.537,31.929,281.9,,,,,
lap,4,1'44.113,18.307,32.322,21.719,31.765,285.7,,,,,
