0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,August 15,MotoGP,Red Bull Ring,Q1,,,,,,,,,
rider,1st,5,Johann,ZARCO,DUCATI,FRA,Esponsorama,Racing,Total,laps=7,laps=4,,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,2'14.187,10.839,29.501,25.074,17.005,247.7,,,,,,,
lap,2,1'24.704,17.383,27.008,23.865,16.448,306.8,,,,,,,
lap,3,1'23.865,17.306,26.511,23.694,16.354,306.8,,,,,,,
lap,4,1'49.726,P,22.921,35.187,28.722,22.896,148.5,,,,,,
run,2,Slick-Medium,Slick-Soft,4,0,,,,,,,,,
lap,5,5'32.832,9.769,28.755,25.275,16.706,288.0,,,,,,,
lap,6,1'45.453,17.576,42.221,29.095,16.561,304.2,,,,,,,
lap,7,1'23.913,17.299,26.544,23.660,16.410,307.6,,,,,,,
rider,2nd,46,Valentino,ROSSI,YAMAHA,ITA,Monster,Energy,Yamaha,MotoGP,Total,laps=9,laps=6,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,2'25.683,9.900,28.516,24.974,16.732,274.1,,,,,,,
lap,2,1'24.734,17.550,26.656,24.031,16.497,298.3,,,,,,,
lap,3,1'24.295,17.466,26.424,24.014,16.391,302.5,,,,,,,
lap,4,1'38.056,P,17.457,30.281,27.605,22.713,301.6,,,,,,
run,2,Slick-Medium,Slick-Soft,4,0,,,,,,,,,
lap,5,2'34.343,10.273,27.293,24.325,16.558,285.7,,,,,,,
lap,6,1'24.565,17.439,26.566,24.035,16.525,302.5,,,,,,,
lap,7,1'24.380,17.484,26.482,23.947,16.467,300.8,,,,,,,
lap,8,1'51.401,20.140,45.727,29.055,16.479,252.3,,,,,,,
lap,9,1'23.891,17.345,26.276,23.932,16.338,300.0,,,,,,,
rider,3rd,9,Danilo,PETRUCCI,DUCATI,ITA,Ducati,Team,Total,laps=8,laps=4,,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,2'07.598,10.716,28.555,30.269,17.247*,287.2,,,,,,,
lap,2,1'45.990,17.452*,35.995,34.291,18.252,307.6,,,,,,,
lap,3,1'24.277,17.427,26.607,23.728,16.515,305.9,,,,,,,
lap,4,1'31.929,P,17.443,26.619,24.613,23.254,308.5,,,,,,
run,2,Slick-Medium,Slick-Soft,4,0,,,,,,,,,
lap,5,4'02.970,12.640,27.546,26.248,16.954,241.6,,,,,,,
lap,6,1'23.973,17.466,26.401,23.720,16.386,307.6,,,,,,,
lap,7,1'35.191,17.526,33.708,27.398,16.559,305.9,,,,,,,
lap,8,1'23.915,17.435,26.365,23.654,16.461,306.8,,,,,,,
rider,4th,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,Total,laps=8,laps=5,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,2'08.666,10.380,28.894,27.153,20.774,275.5,,,,,,,
lap,2,1'25.376,17.505,27.059,24.038,16.774,309.4,,,,,,,
lap,3,1'31.162,17.574,27.278,26.859,19.451,307.6,,,,,,,
lap,4,1'24.924,17.529,26.807,23.950,16.638,310.3,,,,,,,
lap,5,1'33.546,P,18.234,28.381,24.699,22.232,295.8,,,,,,
run,2,Slick-Medium,Slick-Soft,5,0,,,,,,,,,
lap,6,4'13.002,11.214,28.767,25.619,19.835,274.8,,,,,,,
lap,7,1'35.621,17.609,32.933,28.516,16.563,300.8,,,,,,,
lap,8,1'24.151,17.419,26.492,23.722,16.518,312.1,,,,,,,
rider,5th,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,Total,laps=9,laps=5,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,2'06.088,10.849,34.453,29.544,17.293,275.5,,,,,,,
lap,2,1'38.780,21.280*,36.106,24.634,16.760,258.9,,,,,,,
lap,3,1'30.572,17.516,31.829,24.618,16.609,309.4,,,,,,,
lap,4,1'24.502,17.338,26.716,23.895,16.553,309.4,,,,,,,
lap,5,1'33.963,P,19.053*,27.552,24.746,22.612,277.6,,,,,,
run,2,Slick-Medium,Slick-Soft,5,0,,,,,,,,,
lap,6,2'46.219,10.182,28.109,25.917,16.796,294.2,,,,,,,
lap,7,1'34.923,17.447,34.246,26.652,16.578,305.9,,,,,,,
lap,8,1'37.184,17.350,31.022,28.441,20.371,308.5,,,,,,,
lap,9,1'24.228,17.371,26.558,23.817,16.482,309.4,,,,,,,
rider,6th,27,Iker,LECUONA,KTM,SPA,Red,Bull,KTM,Tech,3,Total,laps=9,laps=6
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'09.126,12.263,32.654,26.941,21.179,234.7,,,,,,,
lap,2,1'25.247,17.450,27.203,24.057,16.537,308.5,,,,,,,
lap,3,1'29.861,17.526,27.123,26.258,18.954,305.0,,,,,,,
lap,4,1'24.662,17.432,26.806,23.868,16.556,305.0,,,,,,,
lap,5,1'33.317,P,18.952*,27.561,24.577,22.227,300.8,,,,,,
run,2,Slick-Hard,Slick-Soft,5,0,,,,,,,,,
lap,6,2'59.553,9.692,28.106,24.948,16.955*,288.0,,,,,,,
lap,7,1'24.591,17.504,26.812,23.804,16.471,307.6,,,,,,,
lap,8,1'24.405,17.412,26.748,23.825,16.420,307.6,,,,,,,
lap,9,1'24.571,17.445,26.837,23.853,16.436,302.5,,,,,,,
rider,7th,33,Brad,BINDER,KTM,RSA,Red,Bull,KTM,Factory,Racing,Total,laps=9,laps=5
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,2'11.764,11.246,29.334,28.900,19.196,284.9,,,,,,,
lap,2,1'31.006,17.416,29.771,26.889,16.930,304.2,,,,,,,
lap,3,1'24.607,17.420,26.733,23.881,16.573,305.0,,,,,,,
lap,4,1'39.744,P,17.424,32.032,27.666,22.622,304.2,,,,,,
run,2,Slick-Medium,Slick-Soft,4,0,,,,,,,,,
lap,5,3'21.334,12.364,28.430,25.129,17.021,277.6,,,,,,,
lap,6,1'27.836,19.959*,27.118,24.243,16.516,293.4,,,,,,,
lap,7,1'53.533,17.526,26.636,52.403,16.968,305.9,,,,,,,
lap,8,1'24.485,17.473,26.722,23.856,16.434,301.6,,,,,,,
lap,9,1'24.548,17.476,26.792,23.814,16.466,305.0,,,,,,,
rider,8th,73,Alex,MARQUEZ,HONDA,SPA,Repsol,Honda,Team,Total,laps=9,laps=5,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,2'06.872,10.841,32.704,27.496,21.427,276.2,,,,,,,
lap,2,1'29.587,17.758,30.343,24.572,16.914,305.9,,,,,,,
lap,3,1'24.914,17.432,26.872,23.943,16.667,309.4,,,,,,,
lap,4,1'24.490,17.343,26.657,23.921,16.569,307.6,,,,,,,
lap,5,1'33.441,P,18.631*,27.655,24.407,22.748,295.8,,,,,,
run,2,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
