0,1,2,3,4,5,6,7,8,9
lap,6,1'53.131,32.015,31.665,21.858,27.593,284.4,,
lap,7,1'52.527,31.971,31.503,21.554,27.499,285.1,,
lap,8,1'52.915,32.140,31.577,21.683,27.515*,280.7,,
lap,9,1'54.329,32.239,31.930,22.093,28.067,280.7,,
lap,10,2'02.967,P,32.296,33.530,24.170,32.971,282.9,
lap,11,8'55.115,30.914,32.410,21.740,27.888,281.4,,
lap,12,1'53.380,32.306,31.888,21.552,27.634,282.1,,
lap,13,1'52.921,32.157,31.826,21.520,27.418,284.4,,
lap,14,1'52.891,32.107,31.729,21.606,27.449,285.1,,
lap,15,1'53.089,32.128,31.711,21.706,27.544,282.1,,
lap,16,1'52.957,32.161,31.746,21.593,27.457,284.4,,
lap,17,1'54.057,32.095,32.364,22.149,27.449,288.1,,
lap,18,1'52.926,32.056,31.731,21.702,27.437,285.1,,
rider,Jorge,MARTIN,Red,Bull,KTM,Ajo,SPA,7th,88
lap,1,2'32.187,30.594,32.785,22.139,27.845,280.7,,
lap,2,1'53.781,32.386,32.169,21.790,27.436,287.4,,
lap,3,1'52.918,32.021,31.786,21.770,27.341,287.4,,
lap,4,1'52.837,32.059,31.842,21.643,27.293,288.1,,
lap,5,1'52.877,32.068,31.842,21.704,27.263,290.5,,
lap,6,1'52.919,32.017,31.778,21.726,27.398,287.4,,
lap,7,2'01.908,P,33.536,32.536,22.208,33.628,282.9,
lap,8,5'36.036,30.737,32.431,22.191,27.646,284.4,,
lap,9,1'54.173,32.594,32.068,22.027,27.484,285.1,,
lap,10,1'54.460,32.241,32.961*,21.810,27.448,285.1,,
lap,11,1'53.487,32.229,31.920,21.814,27.524,281.4,,
lap,12,2'04.931,P,34.409,33.668,22.748,34.106,280.7,
lap,13,7'12.719,28.872,32.126,21.854,27.269,284.4,,
lap,14,1'52.538,32.030,31.608,21.568,27.332,285.1,,
lap,15,1'58.444,31.990,31.726,26.239,28.489,284.4,,
lap,16,1'52.035,31.836,31.575,21.515,27.109,286.6,,
rider,Marco,BEZZECCHI,SKY,Racing,Team,VR,ITA,8th,72
lap,1,2'48.087,31.365,33.842,22.621,27.771,284.4,,
lap,2,1'53.296,32.274,31.776,22.009,27.237,286.6,,
lap,3,1'52.481,32.052,31.624,21.678,27.127,285.9,,
lap,4,1'52.078,31.877,31.575,21.539,27.087,285.9,,
lap,5,1'52.147,31.845,31.577,21.668,27.057,287.4,,
lap,6,1'52.643,32.015,31.741,21.782,27.105,285.1,,
lap,7,1'52.732,32.010,31.851,21.782,27.089,286.6,,
lap,8,1'52.476,31.924,31.717,21.712,27.123,285.1,,
lap,9,1'52.735,32.145*,31.706,21.751,27.133,285.9,,
lap,10,1'52.546,31.981,31.800,21.666,27.099,287.4,,
lap,11,1'52.373,31.930,31.701,21.636,27.106,285.1,,
lap,12,2'00.717,P,32.163,32.064,22.014,34.476,283.6,
lap,13,9'39.290,32.585,35.568,22.129,27.331,285.1,,
lap,14,1'53.131,32.340,31.818,21.739,27.234,287.4,,
lap,15,1'53.068,32.170,31.805,21.954,27.139,285.1,,
lap,16,1'52.206,31.896,31.556,21.694,27.060,284.4,,
lap,17,1'52.434,31.982,31.752,21.717,26.983,286.6,,
rider,9th,96,Jake,DIXON,Petronas,Sprinta,Raci,GBR,
lap,1,1'58.311,29.962,32.963,23.331,27.714,281.4,,
lap,2,1'54.418,32.772,32.136,21.969,27.541,283.6,,
lap,3,1'53.831,32.382,31.971,21.860,27.618,283.6,,
lap,4,1'53.842,32.288,31.931,22.087,27.536,284.4,,
lap,5,1'53.653,32.314,31.920,21.910,27.509,287.4,,
lap,6,1'53.785,32.360,31.881,21.986,27.558,282.9,,
lap,7,1'54.305,32.357,32.331,22.045,27.572,285.9,,
lap,8,1'54.958,32.798,32.120,22.122,27.918,276.4,,
lap,9,1'53.944,32.547,31.882,22.003,27.512,284.4,,
lap,10,1'53.561,32.237,31.909,21.918,27.497,284.4,,
lap,11,2'05.118,P,32.354,32.059,25.692,35.013,278.5,
lap,12,10'08.530,30.919,32.654,22.534,27.498,282.9,,
lap,13,1'53.005,32.315,31.755,21.624,27.311,284.4,,
lap,14,1'52.086,31.803,31.462,21.561,27.260,285.9,,
lap,15,1'58.603,32.247,36.955,21.915,27.486,282.9,,
lap,16,1'52.459,31.949,31.437,21.689,27.384,282.9,,
lap,17,1'52.460,31.864,31.513,21.662,27.421,283.6,,
rider,10th,33,Enea,BASTIANINI,Italtrans,Racing,Team,ITA,
lap,1,2'35.446,30.131,33.072,22.132,27.823,282.1,,
lap,2,1'54.284,32.573,32.055,21.828,27.828,285.1,,
lap,3,1'53.657,32.432,31.919,21.693,27.613,284.4,,
lap,4,1'54.685,33.048,32.069,21.841,27.727,285.1,,
lap,5,1'53.575,32.333,31.931,21.793,27.518,286.6,,
lap,6,1'53.197,32.108,31.848,21.533,27.708,282.9,,
lap,7,2'01.324,33.777,32.414,26.285,28.848,271.5,,
lap,8,2'01.108,P,32.414,31.895,21.674,35.125,215.4,
lap,9,8'55.466,30.355,32.658,21.689,27.841,280.0,,
lap,10,1'52.823,32.171,31.658,21.450,27.544,282.9,,
lap,11,1'52.581,31.992,31.700,21.453,27.436,285.1,,
lap,12,1'52.182,31.899,31.553,21.355,27.375,283.6,,
lap,13,1'58.689,34.847,32.136,22.482,29.224,280.0,,
lap,14,1'52.314,32.070,31.583,21.447,27.214,288.9,,
lap,15,1'52.483,32.013,31.488,21.468,27.514,283.6,,
lap,16,2'01.607,35.284,33.267*,22.060,30.996*,264.2,,
lap,17,1'52.420,32.063,31.619,21.386,27.352,285.9,,
rider,11th,7,Lorenzo,BALDA,Flexbox,HP,40,ITA,
lap,1,1'57.808,30.788,32.856,22.506,27.758,278.5,,
lap,2,1'55.024,32.560,31.965,21.862,28.637,259.2,,
lap,3,1'54.161,32.364,31.960,21.926,27.911,279.2,,
lap,4,1'52.848,32.179,31.638,21.712,27.319,282.9,,
lap,5,1'55.443,34.121,31.922,21.766,27.634*,284.4,,
lap,6,1'53.104,32.066,31.742,21.992,27.304*,284.4,,
lap,7,1'52.807,31.944,31.843,21.591,27.429,282.1,,
lap,8,2'05.669,34.627,31.862*,25.890,33.290,267.5,,
lap,9,1'52.810,32.247,31.616,21.623,27.324,284.4,,
lap,10,1'52.537,31.900,31.670,21.544,27.423,282.9,,
lap,11,2'01.981,P,33.497,32.500,22.255,33.729,276.4,
lap,12,6'13.920,32.476,33.767,28.313,27.539,282.1,,
lap,13,1'52.352,31.971,31.592,21.453,27.336,282.9,,
lap,14,1'52.193,31.831,31.594,21.546,27.222,285.1,,
lap,15,1'52.334,31.836,31.566,21.563,27.369,282.9,,
