0,1,2,3,4,5,6,7,8,9,10
lap,15,2'07.681,28.478,31.934,30.611,36.658,221.7,,,
lap,16,2'07.774,28.689,32.283,30.480,36.322,217.3,,,
lap,17,2'06.999,28.301,31.993,30.376,36.329,223.1,,,
lap,18,2'06.929,28.229,31.983,30.493,36.224,231.2,,,
rider,Izan,GUEVARA,GASGAS,Gaviota,As,SPA,6th,28,,
lap,1,2'15.524,35.820,32.447,30.926,36.331,156.7,,,
lap,2,2'07.349,28.099,32.160,30.658,36.432,231.7,,,
lap,3,2'07.567,28.134,32.597,30.532,36.304,230.7,,,
lap,4,2'07.330,28.003,32.546,30.523,36.258,232.2,,,
lap,5,2'07.289,28.452,32.175,30.655,36.007,232.7,,,
lap,6,2'07.201,28.049,32.154,30.439,36.559,232.2,,,
lap,7,2'07.461,28.239,32.531,30.428,36.263,233.2,,,
lap,8,2'07.071,28.116,31.986,30.324,36.645,232.2,,,
lap,9,2'07.522,28.267,32.249,30.627,36.379,231.7,,,
lap,10,2'07.528,28.354,32.546,30.408,36.220,232.2,,,
lap,11,2'08.576,28.387,32.785,30.748,36.656,231.2,,,
lap,12,2'08.083,28.680,32.349,30.633,36.421,229.2,,,
lap,13,2'07.699,28.371,32.334,30.663,36.331,226.8,,,
lap,14,2'08.995,28.820,32.955,30.983,36.237,232.2,,,
lap,15,2'07.217,28.111,32.574,30.387,36.145,232.7,,,
lap,16,2'07.118,28.074,32.537,30.447,36.060,232.7,,,
lap,17,2'07.317,28.131,32.113,30.680,36.393,232.7,,,
lap,18,2'06.291,27.941,31.751,30.454,36.145*,232.2,,,
rider,Ayumu,SASAKI,Red,Bull,KTM,Tech,3,JPN,7th,71
lap,1,2'15.843,36.014,32.800,30.719,36.310,163.8,,,
lap,2,2'07.639,27.957,32.201,31.241,36.240,236.8,,,
lap,3,2'06.746,27.669,32.247,30.537,36.293,233.7,,,
lap,4,2'07.350,28.071,32.456,30.568,36.255,235.2,,,
lap,5,2'07.374,28.285,32.308,30.561,36.220,236.3,,,
lap,6,2'07.122,27.928,32.039,30.553,36.602,232.2,,,
lap,7,2'07.205,28.348,32.167,30.492,36.198,232.7,,,
lap,8,2'07.396,28.061,32.058,30.421,36.856,233.2,,,
lap,9,2'07.592,27.967,32.298,30.916,36.411,233.7,,,
