0,1,2,3,4,5,6,7,8,9,10,11,12,13
const,2020,March 07,Moto2,Losail International Circuit,Q1,,,,,,,,
rider,Marcel,SCHROTTE,Liqui,Moly,Intact,GP,GER,1st,23,Total,laps=7,laps=5,
lap,1,2'57.925,31.687,33.178,30.001,36.781,160.4,,,,,,
lap,2,2'03.091,26.383,31.219,29.095,36.394,292.6,,,,,,
lap,3,1'59.067,25.984,30.787,28.948,33.348,291.8,,,,,,
lap,4,1'58.653,25.758,30.555,28.953,33.387,292.6,,,,,,
lap,5,1'58.422,25.857,30.570,28.829,33.166,299.1,,,,,,
lap,6,1'58.861,25.984,30.592,29.049,33.236,295.0,,,,,,
lap,PIT,25.861,32.893,29.400,30.905,288.0,,,,,,,
rider,Lorenzo,BALDA,Flexbox,HP,40,ITA,2nd,7,Total,laps=7,laps=6,,
lap,1,2'43.597,41.662,33.372,34.427,33.650,93.3,,,,,,
lap,2,2'13.381,26.380,31.169,42.135,33.697,295.8,,,,,,
lap,3,1'58.768,25.956,30.712,28.946,33.154,291.8,,,,,,
lap,4,1'58.896,25.883,30.637,29.197,33.179,292.6,,,,,,
lap,5,2'06.689,25.909,30.612,29.017,41.151,290.3,,,,,,
lap,6,2'03.252,28.255,31.688,29.608,33.701,286.4,,,,,,
lap,7,1'59.216,25.856,30.769,29.281,33.310,290.3,,,,,,
rider,Jorge,NAVARRO,Beta,Tools,Speed,Up,SPA,3rd,9,Total,laps=7,laps=6,
lap,1,2'43.159,35.182,32.962,34.151,34.125,138.2,,,,,,
lap,2,2'13.184,26.578,31.032,41.611,33.963,284.9,,,,,,
lap,3,1'58.798,26.100,30.532,28.900,33.266,288.0,,,,,,
lap,4,1'58.909,26.115,30.602,29.040,33.152,286.4,,,,,,
lap,5,2'10.479,26.015,30.633,29.214,44.617,286.4,,,,,,
lap,6,2'09.486,26.395,38.692,30.380,34.019,283.4,,,,,,
lap,7,1'58.840,26.051,30.606,29.059,33.124,288.0,,,,,,
rider,Edgar,PONS,Federal,Oil,Gresini,M,SPA,4th,57,Total,laps=7,laps=6,
