0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,September 25,MotoGP,Circuit de Barcelona,FP1,,,,,,,,,
rider,1st,20,Fabio,QUARTARARO,YAMAHA,FRA,Petronas,Yamaha,SRT,Total,laps=20,laps=15,,
run,1,Slick-Soft,Slick-Medium,0,0,,,,,,,,,
lap,1,2'01.364,19.565,34.808,22.447,32.467,224.0,,,,,,,
lap,2,1'43.333,18.029,32.408,21.361,31.535,330.2,,,,,,,
lap,3,1'41.551,17.506,31.954,20.974,31.117,335.4,,,,,,,
lap,4,1'41.377,17.404,31.886,20.910,31.177,334.3,,,,,,,
lap,5,1'41.532,17.459,31.779,20.890,31.404,335.4,,,,,,,
lap,6,1'41.577,17.501,31.757,20.988,31.331,334.3,,,,,,,
lap,7,1'40.972,17.188,31.836,20.913,31.035,335.4,,,,,,,
lap,8,1'56.671,P,18.240*,34.720*,21.464,42.247,335.4,,,,,,
run,2,Slick-Soft,Slick-Medium,8,8,,,,,,,,,
lap,9,6'43.656,18.551,32.909,21.302,31.342,220.8,,,,,,,
lap,10,1'41.273,17.368,31.885,20.846,31.174,334.3,,,,,,,
lap,11,1'41.368,17.324,31.853,20.903,31.288,334.3,,,,,,,
lap,12,1'41.481,17.246,31.994,20.945,31.296,334.3,,,,,,,
lap,13,1'41.518,17.279,32.049,20.965,31.225,335.4,,,,,,,
lap,14,1'41.587,17.319,32.113,20.874,31.281,334.3,,,,,,,
lap,15,1'57.383,P,17.717*,35.030*,21.597,43.039,334.3,,,,,,
run,3,Slick-Soft,Slick-Medium,15,0,,,,,,,,,
lap,16,8'34.638,22.653,33.251,21.086,33.207,189.4,,,,,,,
lap,17,1'40.584,17.289,31.699,20.680,30.916,338.5,,,,,,,
lap,18,1'40.630,17.356,31.581,20.826,30.867,336.4,,,,,,,
lap,19,1'40.623,17.221,31.799,20.700,30.903,338.5,,,,,,,
lap,20,1'40.431,17.210,31.670,20.685,30.866,339.6,,,,,,,
rider,2nd,4,Andrea,DOVIZIOSO,DUCATI,ITA,Ducati,Team,Total,laps=19,laps=14,,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,1,2'11.682,21.847,35.513,22.600,32.918,171.9,,,,,,,
lap,2,1'45.864,18.438,33.569,21.830,32.027,302.5,,,,,,,
lap,3,1'43.947,18.020,32.778,21.421,31.728,313.9,,,,,,,
lap,4,1'42.700,17.486,32.420,21.206,31.588,337.5,,,,,,,
lap,5,1'42.379,17.279,32.277,21.344,31.479,341.7,,,,,,,
lap,6,1'52.420,P,17.462,32.256,20.879,41.823,346.1,,,,,,
run,2,Slick-Medium,Slick-Medium,6,6,,,,,,,,,
lap,7,8'27.020,20.885,33.529,21.462,32.510,169.0,,,,,,,
lap,8,1'43.422,17.605,32.651,21.230,31.936,340.6,,,,,,,
lap,9,1'43.392,17.415,32.385,21.113,32.479,341.7,,,,,,,
lap,10,1'42.387,17.323,32.432,21.120,31.512,340.6,,,,,,,
lap,11,1'53.255,P,17.534,32.378,21.246,42.097,339.6,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,12,7'55.571,20.570,35.592,22.424,32.439,177.0,,,,,,,
lap,13,1'44.048,18.386,32.729,21.175,31.758,330.2,,,,,,,
lap,14,1'41.600,17.346,32.064,20.968,31.222,341.7,,,,,,,
lap,15,1'41.347,17.266,31.881,20.890,31.310,342.8,,,,,,,
lap,16,1'42.215,17.507,32.543,20.925,31.240,342.8,,,,,,,
lap,17,1'40.979,17.168,31.903,20.784,31.124,332.3,,,,,,,
lap,18,1'43.194,17.220,32.340,21.439,32.195,332.3,,,,,,,
lap,19,1'40.861,17.113,31.860,20.790,31.098,343.9,,,,,,,
rider,3rd,36,Joan,MIR,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=21,laps=20,,
run,1,Slick-Soft,Slick-Medium,0,0,,,,,,,,,
lap,1,2'51.953,22.224,36.078,23.259,33.425,170.8,,,,,,,
