0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,November 21,Moto2,Autódromo Internacional do Algarve,Q1,,,,,,,
rider,Marco,BEZZECCHI,SKY,Racing,Team,VR,ITA,1st,72,Total,laps=9,laps=8
lap,1,2'34.484,23.649,35.082,19.336,34.653,,,,,,
lap,2,1'44.933,21.987,33.346,16.175,33.425,284.9,,,,,
lap,3,1'45.116,21.902,32.961,16.975,33.278,288.0,,,,,
lap,4,1'43.526,21.883,33.067,15.783,32.793,290.3,,,,,
lap,5,1'55.223,21.835,33.243,25.770,34.375,287.2,,,,,
lap,6,1'43.339,21.857,33.083,15.718,32.681,284.9,,,,,
lap,7,1'43.372,21.928,33.105,15.609,32.730,289.5,,,,,
lap,8,1'43.032,21.800,32.978,15.607,32.647,288.7,,,,,
lap,9,1'44.551,22.064,33.238,15.860,33.389,291.1,,,,,
rider,Bo,BENDSNEYDER,NTS,RW,Racing,GP,NED,2nd,64,Total,laps=8,laps=7
lap,1,4'19.737,25.729,34.568,16.046,34.999,,,,,,
lap,2,1'43.846,21.998,33.195,15.672,32.981,281.9,,,,,
lap,3,1'45.122,22.145,33.613,16.289,33.075,281.9,,,,,
lap,4,1'48.070,24.947,33.882,16.087,33.154,284.2,,,,,
lap,5,1'44.936,21.968,33.118,16.015,33.835,282.7,,,,,
lap,6,1'47.035,24.835,33.552,15.598,33.050,284.2,,,,,
lap,7,1'43.280,21.892,32.945,15.513,32.930,281.9,,,,,
lap,8,1'43.494,21.855,32.961,15.605,33.073,283.4,,,,,
rider,Jorge,MARTIN,Red,Bull,KTM,Ajo,SPA,3rd,88,Total,laps=9,laps=5
lap,1,2'21.025,20.997,34.229,16.373,38.316,,,,,,
lap,2,1'44.542,22.224,33.355,15.567,33.396,281.2,,,,,
lap,3,1'53.154,23.176,40.810,15.881,33.287,279.7,,,,,
lap,4,1'43.336,22.131,32.794,15.481,32.930,281.9,,,,,
lap,5,1'56.436,25.404*,36.769,20.784,33.479,283.4,,,,,
lap,6,1'47.122,22.666,33.795*,16.441,34.220,285.7,,,,,
lap,7,1'47.046,22.130,35.833,15.727,33.356,287.2,,,,,
lap,8,1'43.497,22.046,32.925,15.511,33.015,288.0,,,,,
lap,9,1'54.229,P,22.036,32.954,19.410,39.829,284.2,,,,
