0,1,2,3,4,5,6,7,8,9,10
const,2020,August 23,Moto3,Red Bull Ring,RACE,,,,,
rider,Celestino,VIETTI,SKY,Racing,Team,VR,ITA,1st,13,
lap,1,1'41.638,25.336,31.260,26.538,18.504,216.4,,,
lap,2,1'37.141,21.639,30.861,26.283,18.358,219.0,,,
lap,3,1'36.801,21.534,31.047,26.062,18.158,215.1,,,
lap,4,1'36.858,21.406,30.957,26.251,18.244,218.1,,,
lap,5,1'36.571,21.382,30.781,26.105,18.303,217.3,,,
lap,6,1'36.757,21.526,30.994,26.068,18.169,216.4,,,
lap,7,1'36.542,21.382,30.673,26.067,18.420,217.3,,,
lap,8,1'36.472,21.420,30.787,25.990,18.275,215.5,,,
lap,9,1'36.921,21.478,30.851,25.979,18.613,218.1,,,
lap,10,1'37.035,21.827,30.887,26.028,18.293,209.3,,,
lap,11,1'36.917,21.647,30.799,26.067*,18.404,216.0,,,
lap,12,1'37.077,21.574,31.134,26.023,18.346,215.5,,,
lap,13,1'37.139,21.939,30.715,26.093,18.392,210.5,,,
lap,14,1'36.932,21.505,31.216,25.955,18.256,213.8,,,
lap,15,1'36.467,21.449,30.660,25.965,18.393,216.8,,,
lap,16,1'36.671,21.421,30.773,26.156,18.321,215.5,,,
lap,17,1'36.874,21.611,30.645,26.313,18.305,210.9,,,
lap,18,1'36.611,21.623,30.550,26.129,18.309,213.4,,,
lap,19,1'36.837,21.548,30.697,26.262,18.330,216.0,,,
lap,20,1'37.015,21.570,30.639,26.393,18.413,216.4,,,
lap,21,1'36.462,21.494,30.570,26.057,18.341,219.9,,,
lap,22,1'36.244,21.483,30.288,26.209,18.264,212.1,,,
lap,23,1'36.337,21.454,30.298,26.379,18.206,212.5,,,
rider,Tony,ARBOLINO,Rivacold,Snipers,Tea,ITA,2nd,14,,
lap,1,1'40.593,24.936,30.861,26.396,18.400,212.5,,,
lap,2,1'36.951,21.551,30.607,26.411,18.382*,213.4,,,
lap,3,1'36.833,21.609,30.508,26.356,18.360,213.4,,,
lap,4,1'36.816,21.548,30.623,26.285,18.360,212.5,,,
lap,5,1'36.810,21.625,30.505,26.347,18.333,212.5,,,
lap,6,1'36.659,21.600,30.494,26.214,18.351,213.4,,,
lap,7,1'36.721,21.576,30.474,26.302,18.369,213.0,,,
lap,8,1'36.947,21.605,30.621,26.337,18.384,212.1,,,
lap,9,1'37.529,21.526,30.768,26.314,18.921*,212.5,,,
lap,10,1'36.777,21.577,30.637,26.203,18.360,216.8,,,
lap,11,1'36.839,21.510,30.600,26.312,18.417,212.5,,,
lap,12,1'36.825,21.598,30.515,26.352,18.360,212.1,,,
lap,13,1'36.956,21.637,30.606,26.352,18.361,212.1,,,
lap,14,1'36.802,21.620,30.545,26.281,18.356,212.5,,,
lap,15,1'36.921,21.550,30.621,26.366,18.384,213.8,,,
lap,16,1'36.895,21.609,30.691,26.295,18.300,213.0,,,
lap,17,1'36.881,21.660,30.549,26.352,18.320,215.5,,,
lap,18,1'36.725,21.547,30.448,26.331,18.399,212.5,,,
lap,19,1'36.809,21.464,30.623,26.367,18.355,215.1,,,
lap,20,1'36.787,21.492,30.581,26.372,18.342,214.2,,,
lap,21,1'36.767,21.526,30.404,26.438,18.399,213.4,,,
lap,22,1'36.321,21.386,30.551,25.968,18.416,219.0,,,
lap,23,1'36.565,21.465,30.407,26.150,18.543*,216.8,,,
rider,Ai,OGURA,Honda,Team,Asia,JPN,3rd,79,,
lap,1,1'41.424,25.359,31.440,26.275,18.350,217.7,,,
lap,2,1'36.622,21.595,30.734,25.992,18.301,213.4,,,
lap,3,1'36.702,21.547,30.774,26.038,18.343,216.4,,,
lap,4,1'37.196,21.556,30.801,26.106,18.733,216.4,,,
lap,5,1'36.754,21.527,30.769,26.212,18.246,218.1,,,
lap,6,1'36.534,21.486,30.664,25.919,18.465,218.1,,,
lap,7,1'36.637,21.717,30.766,25.854,18.300,216.4,,,
lap,8,1'36.805,21.514,30.947,25.986,18.358,216.4,,,
lap,9,1'37.134,21.411,30.948,26.008,18.767,218.6,,,
lap,10,1'37.074,21.691,30.775,26.130,18.478,216.0,,,
lap,11,1'37.045,21.509,30.877,26.036,18.623,220.4,,,
lap,12,1'37.046,21.726,30.932,26.031,18.357,217.3,,,
lap,13,1'36.813,21.618,30.754,26.034,18.407,212.5,,,
lap,14,1'36.628,21.575,30.744,25.893,18.416,219.0,,,
lap,15,1'36.797,21.449,30.685,26.166,18.497,222.2,,,
lap,16,1'37.107,21.557,30.882,26.082,18.586,218.1,,,
lap,17,1'36.715,21.575,30.634,26.030,18.476,217.3,,,
lap,18,1'36.521,21.644,30.593,25.883,18.401,217.3,,,
lap,19,1'36.864,21.461,30.791,26.192,18.420,217.7,,,
lap,20,1'36.744,21.480,30.676,26.212,18.376,216.8,,,
lap,21,1'36.650,21.577,30.537,26.117,18.419,215.5,,,
lap,22,1'36.971,21.478,31.052,26.133,18.308,219.5,,,
lap,23,1'36.474,21.512,30.555,26.056,18.351,213.4,,,
rider,Gabriel,RODRIGO,Kömmerling,Gresini,MARG,4th,2,,,
lap,1,1'40.707,24.993,30.982,26.413,18.319,209.3,,,
lap,2,1'36.975,21.564,30.799,26.260,18.352,215.1,,,
lap,3,1'36.753,21.586,30.528,26.285,18.354,215.5,,,
lap,4,1'36.854,21.572,30.698,26.314,18.270,214.7,,,
lap,5,1'36.827,21.612,30.524,26.284,18.407,214.7,,,
lap,6,1'36.907,21.544,30.534,26.198,18.631,214.2,,,
lap,7,1'36.459,21.410,30.404,26.252,18.393,216.4,,,
lap,8,1'36.909,21.741,30.594,26.195,18.379,215.5,,,
lap,9,1'37.221,21.516,30.530,26.484,18.691,214.7,,,
lap,10,1'37.206,21.617,30.605,26.482,18.502,214.2,,,
lap,11,1'37.061,21.525,30.500,26.310,18.726,217.7,,,
lap,12,1'36.756,21.477,30.486,26.182,18.611,219.5,,,
lap,13,1'36.732,21.503,30.702,26.167,18.360,216.0,,,
lap,14,1'36.771,21.776,30.430,26.212,18.353,217.3,,,
lap,15,1'37.035,21.566,30.745,26.251,18.473,215.1,,,
lap,16,1'37.480,21.768,31.045,25.935,18.732,217.3,,,
lap,17,1'36.805,21.480,31.070,26.010,18.245,219.9,,,
lap,18,1'36.610,21.573,30.719,25.942,18.376,216.4,,,
lap,19,1'37.083,21.532,31.015,26.024,18.512*,215.5,,,
lap,20,1'36.997,21.683,30.461,26.245,18.608,218.6,,,
lap,21,1'36.355,21.369,30.535,26.089,18.362,219.5,,,
lap,22,1'36.513,21.414,30.415,26.251,18.433,217.7,,,
lap,23,1'36.485,21.453,30.495,26.213,18.324,218.6,,,
rider,5th,75,Albert,ARENAS,Valresa,Aspar,Team,SPA,,
lap,1,1'41.729,25.138,31.755,26.303,18.533,218.1,,,
lap,2,1'37.131,21.657,30.877,26.223,18.374,219.0,,,
lap,3,1'37.155,21.734,31.058,26.093,18.270,213.8,,,
lap,4,1'36.567,21.504,30.774,26.011,18.278,219.9,,,
lap,5,1'36.855,21.470,30.855,26.189,18.341,218.1,,,
lap,6,1'36.733,21.628,30.555,26.102,18.448,216.4,,,
lap,7,1'36.301,21.524,30.549,26.022,18.206,219.0,,,
lap,8,1'36.487,21.458,30.713,26.094,18.222,218.6,,,
lap,9,1'37.058,21.508,30.878,26.083,18.589,217.7,,,
lap,10,1'37.434,22.022,30.857,26.042,18.513,217.7,,,
lap,11,1'37.012,21.511,30.708,26.114,18.679,214.7,,,
lap,12,1'36.974,21.630,30.926,26.088,18.330,220.8,,,
lap,13,1'36.663,21.487,30.841,26.002,18.333,219.5,,,
lap,14,1'37.284,22.226*,30.777,26.017,18.264,216.4,,,
lap,15,1'36.427,21.396,30.666,26.119,18.246,218.1,,,
lap,16,1'36.868,21.548,30.827,26.038,18.455,220.4,,,
lap,17,1'37.013,21.557,31.028,26.113,18.315*,218.6,,,
lap,18,1'36.468,21.630,30.520,26.055,18.263,214.7,,,
lap,19,1'36.963,21.477,30.864,26.087,18.535,218.6,,,
lap,20,1'36.825,21.659,30.641,26.138,18.387,213.8,,,
lap,21,1'36.509,21.502,30.491,26.086,18.430,212.5,,,
lap,22,1'36.663,21.488,30.561,26.150,18.464,219.0,,,
lap,23,1'36.580,21.383,30.621,26.117,18.459,219.9,,,
rider,6th,40,Darryn,BINDER,CIP,Green,Power,RSA,,
lap,1,1'41.890,25.844,31.242,26.231,18.573,214.2,,,
lap,2,1'37.076,21.651,31.031,26.063,18.331,219.0,,,
lap,3,1'36.563,21.607,30.687,25.981,18.288,214.7,,,
lap,4,1'36.172,21.417,30.376,25.964,18.415,218.6,,,
lap,5,1'37.106,21.533,31.164,26.142,18.267,215.5,,,
lap,6,1'36.310,21.518,30.682,25.801,18.309,218.1,,,
lap,7,1'36.427,21.426,30.673,25.999,18.329,217.7,,,
lap,8,1'37.092,21.549,30.911,26.145,18.487,213.8,,,
lap,9,1'36.832,21.412,30.669,26.222,18.529,218.1,,,
lap,10,1'37.220,21.717,30.712,26.422,18.369,210.9,,,
lap,11,1'36.907,21.523,30.718,26.233,18.433,215.1,,,
lap,12,1'36.927,21.589,30.549,26.270,18.519,215.5,,,
lap,13,1'37.103,21.652,30.511,26.250,18.690,217.3,,,
lap,14,1'37.282,21.762,31.074,26.041,18.405,211.3,,,
lap,15,1'36.642,21.475,30.652,25.999,18.516,217.7,,,
lap,16,1'36.967,21.606,30.881,25.989,18.491,218.6,,,
lap,17,1'37.303,21.568,31.217,26.135,18.383,217.7,,,
lap,18,1'36.863,22.107*,30.485,25.953,18.318,213.8,,,
lap,19,1'36.569,21.542,30.565,25.972,18.490,216.0,,,
lap,20,1'36.777,21.614,30.684,26.062,18.417,219.0,,,
lap,21,1'36.530,21.428,30.659,26.143,18.300,218.6,,,
lap,22,1'36.751,21.703,30.523,26.010,18.515,216.8,,,
lap,23,1'36.450,21.478,30.513,25.990,18.469,216.4,,,
rider,Tatsuki,SUZUKI,SIC58,Squadra,Corse,JPN,7th,24,,
lap,1,1'40.907,25.072,31.276,26.192,18.367,213.4,,,
lap,2,1'36.865,21.531,30.899,26.128,18.307,217.7,,,
lap,3,1'36.804,21.601,30.799,26.014,18.390,218.6,,,
lap,4,1'36.841,21.540,30.867,26.082,18.352,216.0,,,
lap,5,1'36.743,21.578,30.656,26.115,18.394,215.5,,,
lap,6,1'36.682,21.588,30.654,25.989,18.451,214.7,,,
lap,7,1'36.801,21.559,30.675,26.043,18.524,214.2,,,
lap,8,1'37.085,21.698,31.084,25.984,18.319,218.1,,,
lap,9,1'37.398,21.697,31.036,26.019,18.646,218.1,,,
lap,10,1'37.502,22.077,31.000*,25.902,18.523,219.9,,,
lap,11,1'36.759,21.601,30.852,25.849,18.457,218.1,,,
lap,12,1'36.782,21.618,30.833,26.084,18.247,219.9,,,
lap,13,1'37.059,21.665,31.036,26.089,18.269,217.3,,,
lap,14,1'36.746,21.537,30.955,25.986,18.268,216.4,,,
lap,15,1'36.623,21.512,30.862,25.926,18.323,217.3,,,
lap,16,1'37.150,21.717,31.144,25.957,18.332,217.7,,,
lap,17,1'37.170,21.936,30.940,25.909,18.385,216.8,,,
lap,18,1'36.411,21.598,30.618,25.869,18.326,217.7,,,
lap,19,1'36.952,21.515,31.087,25.892,18.458,216.4,,,
lap,20,1'36.812,21.683,30.776,25.926,18.427,217.3,,,
lap,21,1'36.484,21.506,30.722,25.985,18.271,219.5,,,
lap,22,1'36.651,21.728,30.660,25.895,18.368,216.8,,,
lap,23,1'36.570,21.679,30.655,25.904,18.332,217.3,,,
rider,Raul,FERNANDEZ,Red,Bull,KTM,Ajo,SPA,8th,25,
lap,1,1'40.809,25.009,31.190,26.249,18.361,213.0,,,
lap,2,1'36.916,21.558,30.783,26.229,18.346,216.0,,,
lap,3,1'36.761,21.601,30.720,26.062,18.378,217.7,,,
lap,4,1'37.436,21.575,30.808,26.177,18.876,216.4,,,
lap,5,1'36.999,21.682,30.937,26.052,18.328,217.7,,,
lap,6,1'37.144,21.592,30.975,26.186,18.391,216.0,,,
lap,7,1'36.807,21.589,30.953,26.017,18.248,210.5,,,
lap,8,1'36.975,21.633,31.083,26.046,18.213,217.3,,,
lap,9,1'36.506,21.548,30.611,26.025,18.322,212.5,,,
lap,10,1'37.349,21.891,31.098,25.962,18.398,219.0,,,
lap,11,1'36.655,21.487,30.736,25.942,18.490,215.5,,,
lap,12,1'36.449,21.586,30.709,25.928,18.226,214.7,,,
lap,13,1'37.372,21.857,31.020,26.181,18.314,210.1,,,
lap,14,1'38.197,22.841*,30.980,26.149,18.227,210.5,,,
lap,15,1'36.789,21.621,30.747,26.136,18.285*,211.7,,,
lap,16,1'36.660,21.678,30.608,26.099,18.275,211.7,,,
lap,17,1'36.743,21.613,30.714,26.184,18.232,212.1,,,
lap,18,1'36.819,21.590,30.886,26.119,18.224,214.7,,,
lap,19,1'36.881,21.679*,30.755,26.190,18.257,211.7,,,
lap,20,1'36.755,21.560,30.732,26.133,18.330,212.1,,,
lap,21,1'36.910,21.588,30.849,26.186,18.287,215.5,,,
lap,22,1'37.010,21.633,30.753,26.220,18.404,211.3,,,
lap,23,1'37.642,21.855,30.774,26.420,18.593,210.5,,,
rider,Stefano,NEPA,Valresa,Aspar,Team,ITA,9th,82,,
lap,1,1'42.524,25.908,31.416,26.435,18.765,213.8,,,
lap,2,1'37.635,21.585,31.484,26.144,18.422,219.0,,,
lap,3,1'37.336,21.843,30.910,26.194,18.389,215.1,,,
lap,4,1'36.821,21.611,30.665,26.138,18.407,214.2,,,
lap,5,1'36.554,21.581,30.455,26.127,18.391,216.4,,,
lap,6,1'36.671,21.531,30.595,26.178,18.367,215.5,,,
lap,7,1'36.872,21.422,30.816,26.169*,18.465,218.6,,,
lap,8,1'36.975,21.528,30.685,26.195,18.567,216.0,,,
lap,9,1'37.200,21.444,30.886,26.347,18.523,218.1,,,
lap,10,1'36.928,21.504,30.741,26.220,18.463,215.5,,,
lap,11,1'36.886,21.518,30.704,26.203,18.461,217.3,,,
lap,12,1'36.896,21.480,30.780,26.240,18.396,214.7,,,
lap,13,1'36.760,21.382,30.723,26.229,18.426,218.6,,,
lap,14,1'37.046,21.533,30.809,26.228,18.476,218.6,,,
lap,15,1'36.952,21.568,30.645,26.261,18.478,213.8,,,
lap,16,1'36.917,21.593,30.616,26.266,18.442,214.2,,,
lap,17,1'37.053,21.556,30.644,26.369,18.484,213.4,,,
lap,18,1'37.065,21.632,30.648,26.299,18.486,213.0,,,
lap,19,1'37.136,21.572,30.718,26.305,18.541,213.0,,,
lap,20,1'37.304,21.581,30.744,26.422,18.557,212.5,,,
lap,21,1'37.079,21.592,30.694,26.301,18.492,213.0,,,
lap,22,1'37.219,21.656,30.659,26.361,18.543,212.5,,,
lap,23,1'37.427,21.682,30.726,26.484,18.535,213.0,,,
rider,Sergio,GARCIA,Estrella,Galicia,"0,0",SPA,10th,11,,
lap,1,1'42.279,25.913,31.526,26.381,18.459,210.5,,,
lap,2,1'37.203,21.660,31.210,26.031,18.302,220.4,,,
lap,3,1'36.813,21.521,30.930,25.995,18.367,220.4,,,
lap,4,1'36.892,21.527,30.959,25.984,18.422,218.6,,,
lap,5,1'36.374,21.512,30.690,25.878,18.294,218.6,,,
lap,6,1'36.772,21.607,30.780,25.919,18.466,219.0,,,
lap,7,1'36.613,21.652,30.593,26.007,18.361,215.5,,,
lap,8,1'36.356,21.512*,30.509,26.069,18.266,214.7,,,
lap,9,1'36.955,21.420,30.931,26.060,18.544,219.5,,,
lap,10,1'37.336,21.900,30.871,26.001,18.564,219.5,,,
lap,11,1'37.043,21.699,31.053,25.933,18.358,220.8,,,
lap,12,1'36.865,21.666,30.854,26.026,18.319,216.8,,,
lap,13,1'37.021,21.663*,30.928,26.113,18.317,216.0,,,
lap,14,1'36.651,21.627,30.676,26.079,18.269,215.5,,,
lap,15,1'36.735,21.464,30.999,25.990,18.282*,217.7,,,
lap,16,1'36.899,21.537,30.861,26.048,18.453,220.4,,,
lap,17,1'36.956,21.766,30.852,26.037,18.301,216.4,,,
lap,18,1'36.679,21.690,30.534,25.961,18.494,216.4,,,
lap,19,1'37.110,21.512,30.739,25.986,18.873*,217.7,,,
lap,20,1'37.406,21.576,31.221,26.143,18.466,216.8,,,
lap,21,1'37.110,21.627,31.030,26.078,18.375,213.8,,,
lap,22,1'37.104,21.564*,30.840,26.126,18.574,215.5,,,
lap,23,1'41.197,25.402,30.763,26.392,18.640,208.8,,,
rider,Dennis,FOGGIA,Leopard,Racing,ITA,11th,7,,,
lap,1,1'41.995,25.848,31.318,26.217,18.612,216.8,,,
lap,2,1'37.112,21.565,31.117,26.019,18.411,220.4,,,
lap,3,1'36.849,21.442,30.916,26.196,18.295,220.4,,,
lap,4,1'37.110,21.457,31.064,26.187,18.402*,220.4,,,
lap,5,1'37.231,21.548,31.003,26.208,18.472,219.0,,,
lap,6,1'36.855,21.446*,30.747,26.167,18.495*,217.3,,,
lap,7,1'36.788,21.500,30.642,26.228,18.418,217.3,,,
lap,8,1'37.217,21.702,30.772,26.333,18.410,215.5,,,
lap,9,1'37.636,21.475,31.295,26.497,18.369,216.4,,,
lap,10,1'37.052,21.337,31.066,26.333,18.316,221.3,,,
lap,11,1'36.832,21.669,30.710,26.152,18.301,216.8,,,
lap,12,1'37.316,21.762,30.736,26.461,18.357,219.0,,,
lap,13,1'37.340,21.487,31.185,26.309,18.359,219.5,,,
lap,14,1'37.257,21.590,30.931,26.274,18.462,217.3,,,
lap,15,1'37.207,21.537,30.834,26.424,18.412,217.7,,,
lap,16,1'37.293,21.483,30.896,26.355,18.559,217.3,,,
lap,17,1'37.017,21.636,30.754,26.247,18.380,216.0,,,
lap,18,1'37.342,21.456,31.102,26.388,18.396,218.1,,,
lap,19,1'37.419,21.741,30.751,26.414,18.513,215.5,,,
lap,20,1'37.159,21.579,30.710,26.414,18.456,214.7,,,
lap,21,1'37.120,21.643,30.658,26.388,18.431,215.5,,,
lap,22,1'37.323,21.600,30.634,26.560,18.529,215.5,,,
lap,23,1'38.509,21.624,30.615,26.385,19.885*,216.0,,,
rider,Filip,SALAC,Rivacold,Snipers,Tea,CZE,12th,12,,
lap,1,1'42.354,26.022,31.784,26.118,18.430,213.4,,,
lap,2,1'37.337,21.721,31.207,25.980,18.429,219.5,,,
lap,3,1'37.031,21.640,31.066,26.008,18.317,219.5,,,
lap,4,1'37.236,21.915*,30.997,26.067*,18.257,211.7,,,
lap,5,1'36.447,21.668,30.604,25.878,18.297,213.4,,,
lap,6,1'36.793,21.695,30.793,25.916,18.389,214.7,,,
lap,7,1'37.311,21.687,30.864,26.323,18.437,217.7,,,
lap,8,1'37.022,21.665,30.703,26.012,18.642,214.2,,,
lap,9,1'37.361,21.659,30.873,26.437,18.392,213.4,,,
lap,10,1'37.030,21.613,30.840,26.285,18.292,214.2,,,
lap,11,1'36.817,21.739,30.718,26.070,18.290,213.8,,,
lap,12,1'37.088,21.731,30.801,26.206,18.350,211.7,,,
lap,13,1'36.945,21.711,30.761,26.125,18.348,212.1,,,
lap,14,1'37.237,21.672*,30.930,26.213,18.422,212.1,,,
lap,15,1'37.289,21.764,30.825,26.284,18.416,210.9,,,
lap,16,1'37.343,21.733,30.916,26.234,18.460,210.5,,,
lap,17,1'37.109,21.739,30.753,26.257,18.360,210.1,,,
lap,18,1'37.369,21.728,30.966,26.192,18.483,209.7,,,
lap,19,1'37.811,21.984,31.085,26.249,18.493,209.3,,,
lap,20,1'37.223,21.656,30.820,26.232,18.515,213.0,,,
lap,21,1'37.214,21.704,30.916,26.134,18.460,213.0,,,
lap,22,1'37.238,21.718,30.822,26.151,18.547,211.3,,,
lap,23,1'38.055,21.690,30.788,26.055,19.522*,212.1,,,
rider,Andrea,MIGNO,SKY,Racing,Team,VR,ITA,13th,16,
lap,1,1'43.264,26.596,31.910,26.326,18.432,220.4,,,
lap,2,1'37.206,21.544,31.150,26.138,18.374,219.5,,,
lap,3,1'37.357,21.624,31.241,26.109,18.383,219.0,,,
lap,4,1'41.071,25.311*,30.948,26.186,18.626,214.2,,,
lap,5,1'37.343,21.564,30.925,26.371,18.483,217.7,,,
lap,6,1'36.755,21.498,30.739,26.138,18.380,216.4,,,
lap,7,1'36.752,21.510,30.649,26.330,18.263,215.1,,,
lap,8,1'36.543,21.460,30.685,26.127,18.271,216.4,,,
lap,9,1'37.124,21.519,30.810,26.020,18.775,218.1,,,
lap,10,1'36.774,21.474,30.870,26.096,18.334,217.7,,,
lap,11,1'36.703,21.589,30.705,26.062,18.347,216.0,,,
lap,12,1'36.937,21.474,30.631,26.417,18.415,217.7,,,
lap,13,1'37.469,21.683,30.716,26.554,18.516,218.1,,,
lap,14,1'37.348,21.677,30.708,26.541,18.422,213.4,,,
lap,15,1'37.423,21.694,30.633,26.451,18.645,214.2,,,
lap,16,1'37.990,21.779,30.796,26.550,18.865,211.3,,,
lap,17,1'37.271,21.610,30.849,26.335,18.477,214.7,,,
lap,18,1'37.310,21.865,30.756,26.275,18.414,219.5,,,
lap,19,1'36.875,21.602,30.620,26.205,18.448,215.1,,,
lap,20,1'37.087,21.553,30.803,26.307,18.424,215.5,,,
lap,21,1'37.170,21.758,30.711,26.256,18.445,216.0,,,
lap,22,1'37.714,21.717,31.024,26.470,18.503,217.3,,,
lap,23,1'37.214,21.695,30.686,26.439,18.394,217.7,,,
rider,14th,5,Jaume,MASIA,Leopard,Racing,SPA,,,
lap,1,1'44.893,26.754,33.152,26.393,18.594,220.8,,,
lap,2,1'37.675,21.449,31.201,26.512,18.513,221.7,,,
lap,3,1'37.004,21.580,30.772,26.321,18.331*,221.3,,,
lap,4,1'37.134,21.639,30.664,26.450,18.381,215.1,,,
lap,5,1'36.829,21.515,30.743,26.276,18.295,214.7,,,
lap,6,1'37.016,21.540,30.923,26.163,18.390,219.0,,,
lap,7,1'37.209,21.635,30.791,26.427,18.356,214.2,,,
lap,8,1'37.030,21.653*,30.581,26.369,18.427,214.2,,,
lap,9,1'37.110,21.628,30.623,26.455,18.404*,213.4,,,
lap,10,1'37.110,21.631,30.690,26.374,18.415*,214.2,,,
lap,11,1'37.371,21.704,30.668,26.477,18.522,212.5,,,
lap,12,1'37.412,21.838,30.696,26.452,18.426,212.5,,,
lap,13,1'37.909,21.687,30.649,26.709,18.864,214.7,,,
lap,14,1'37.209,21.506,30.989,26.184,18.530,217.7,,,
lap,15,1'37.347,21.510,30.862,26.267,18.708,219.9,,,
lap,16,1'37.697,21.668,30.956,26.341,18.732,216.4,,,
lap,17,1'37.263,21.650,30.732,26.446,18.435,212.5,,,
lap,18,1'37.145,21.616,30.621,26.509,18.399,213.4,,,
lap,19,1'37.025,21.634,30.580,26.406,18.405,213.4,,,
lap,20,1'37.159,21.606,30.682,26.418,18.453,213.8,,,
lap,21,1'37.175,21.763,30.532,26.424,18.456,213.8,,,
lap,22,1'37.832,21.732,31.208,26.405,18.487,215.5,,,
lap,23,1'37.186,21.599,30.916,26.303,18.368,216.0,,,
rider,15th,6,Ryusei,YAMANAKA,Estrella,Galicia,"0,0",JPN,,
