0,1,2,3,4,5,6,7,8,9,10,11,12
const,2021,April 03,Moto2,Losail International Circuit,Q1,,,,,,,
rider,Jorge,NAVARRO,MB,Conveyors,Speed,SPA,1st,9,Total,laps=7,laps=6,
lap,1,2'58.362,32.336,31.905,30.255,42.000,141.9,,,,,
lap,2,2'00.433,26.527,30.840,29.220,33.846,276.2,,,,,
lap,3,1'59.766,26.274,30.681,29.146,33.665,276.9,,,,,
lap,4,2'08.838,28.443,36.706,29.882,33.807,280.5,,,,,
lap,5,2'03.622,26.054,34.367,29.436,33.765,273.4,,,,,
lap,6,1'59.592,26.086,30.794,29.040,33.672,274.8,,,,,
lap,7,2'00.329,26.233,30.869,29.496,33.731,278.3,,,,,
rider,Bo,BENDSNEYDER,Pertamina,Mandalika,NED,2nd,64,Total,laps=7,laps=6,,
lap,1,2'57.681,31.677,31.709,29.629,35.369,151.8,,,,,
lap,2,2'00.560,26.496,30.957,29.271,33.836,269.3,,,,,
lap,3,2'00.244,26.257,30.859,29.259,33.869,271.3,,,,,
lap,4,2'09.624,28.196,37.189,30.185,34.054,276.2,,,,,
lap,5,2'00.176,26.243,30.872,29.200,33.861,272.0,,,,,
lap,6,1'59.827,26.177,30.759,29.154,33.737,272.0,,,,,
lap,7,2'02.140,26.171,31.003,29.716,35.250,279.7,,,,,
rider,Albert,ARENAS,Solunion,Aspar,Team,SPA,3rd,75,Total,laps=7,laps=6,
lap,1,2'51.471,35.457,35.233,38.093,35.950,154.7,,,,,
lap,2,2'02.115,26.863,31.467,29.673,34.112,273.4,,,,,
lap,3,2'00.745,26.297,31.043,29.418,33.987,275.5,,,,,
lap,4,2'06.205,26.538,31.119,34.262,34.286,276.9,,,,,
lap,5,2'01.337,26.332,30.907,29.875,34.223,275.5,,,,,
lap,6,2'00.149,26.206,30.748,29.376,33.819,272.7,,,,,
lap,7,1'59.913,26.232,30.776,29.155,33.750,274.1,,,,,
rider,Jake,DIXON,Petronas,Sprinta,Raci,GBR,4th,96,Total,laps=7,laps=6,
lap,1,2'48.287,40.672,34.994,34.150,37.423,103.6,,,,,
lap,2,2'00.903,26.662,31.192,29.218,33.831,273.4,,,,,
lap,3,2'07.216,27.656,34.748,30.089,34.723,277.6,,,,,
lap,4,2'03.243,26.225,32.410,30.301,34.307,272.7,,,,,
lap,5,1'59.987,26.352,30.783,29.171,33.681,270.0,,,,,
lap,6,2'00.138,26.277,30.749,29.191,33.921,272.7,,,,,
lap,7,2'07.713,26.278,30.889,36.212,34.334,266.6,,,,,
rider,Xavi,VIERGE,Petronas,Sprinta,Raci,SPA,5th,97,Total,laps=7,laps=6,
lap,1,2'59.714,33.122,34.144,43.979,39.392,141.5,,,,,
lap,2,2'01.122,26.427,31.185,29.524,33.986,279.7,,,,,
lap,3,2'00.827,26.031,31.089,29.547,34.160,279.7,,,,,
lap,4,2'00.336,26.105,30.930,29.461,33.840,276.9,,,,,
lap,5,2'00.091,26.044,30.922,29.375,33.750,276.2,,,,,
lap,6,2'10.843,26.111,34.927,35.731,34.074,279.7,,,,,
lap,7,2'00.159,26.149,30.836,29.381,33.793,279.0,,,,,
rider,Tony,ARBOLINO,Liqui,Moly,Intact,GP,ITA,6th,14,Total,laps=7,laps=4
lap,1,3'00.559,31.048,32.139,41.275,39.910,173.9,,,,,
