0,1,2,3,4,5,6,7,8,9,10
lap,13,1'48.355,23.296,34.491,16.221,34.347,242.1,,,
lap,14,1'48.759,23.721*,34.446,16.194,34.398,244.3,,,
lap,15,1'48.307,23.380,34.326,16.128,34.473,242.6,,,
lap,16,1'48.450,23.456,34.404,16.210,34.380,243.7,,,
lap,17,1'48.030,23.320,34.256,16.123,34.331,241.0,,,
lap,18,1'48.901,23.470,34.706,16.280,34.445,243.2,,,
lap,19,1'48.604,23.597,34.406,16.268,34.333,244.3,,,
lap,20,1'48.603,23.495,34.483,16.224,34.401,243.7,,,
lap,21,1'48.402,23.413,34.425,16.141,34.423,241.6,,,
rider,Romano,FENATI,Sterilgarda,Max,Racin,ITA,7th,55,,
lap,1,1'49.034,23.210,35.087,16.321,34.416,,,,
lap,2,1'49.690,23.814*,35.091,16.406,34.379,243.7,,,
lap,3,1'48.871,23.529,34.830,16.221,34.291,243.2,,,
lap,4,1'48.783,23.654,34.710,16.265,34.154,241.6,,,
lap,5,1'49.028,23.805,34.742,16.261,34.220,242.6,,,
lap,6,1'48.904,23.628,34.717,16.232,34.327,243.7,,,
lap,7,1'48.500,23.560,34.384,16.526,34.030,243.2,,,
lap,8,1'48.880,23.683,34.596,16.292,34.309,244.8,,,
lap,9,1'48.372,23.440,34.379,16.194,34.359,242.1,,,
lap,10,1'48.696,23.526,34.731,16.206,34.233,244.3,,,
lap,11,1'48.465,23.612,34.400,16.205,34.248,243.7,,,
lap,12,1'48.448,23.325,34.480,16.352,34.291,243.2,,,
lap,13,1'48.377,23.369,34.415,16.282,34.311,242.6,,,
lap,14,1'48.728,23.433,34.605,16.275,34.415,243.2,,,
lap,15,1'48.538,23.591,34.340,16.249,34.358,242.6,,,
lap,16,1'47.978,23.383,34.359,16.163,34.073,244.3,,,
lap,17,1'48.374,23.454,34.490,16.192,34.238,243.7,,,
lap,18,1'49.015,23.682,34.683,16.312,34.338,243.7,,,
lap,19,1'48.479,23.683,34.411,16.229,34.156,243.2,,,
lap,20,1'48.699,23.730,34.450,16.266,34.253,243.2,,,
