0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,August 22,MotoGP,Red Bull Ring,FP4,,,,,,,,,
rider,1st,30,Takaaki,NAKAGAMI,HONDA,JPN,LCR,Honda,IDEMITSU,Total,laps=18,laps=13,,
run,1,Slick-Medium,Slick-Soft,15,6,,,,,,,,,
lap,1,2'14.674,12.470,37.401,25.984,17.382,242.6,,,,,,,
lap,2,1'25.756,17.702,27.101,24.177,16.776,305.0,,,,,,,
lap,3,1'25.223,17.467,27.007,24.043,16.706,308.5,,,,,,,
lap,4,1'24.793,17.530,26.797,23.834,16.632,305.9,,,,,,,
lap,5,1'25.022,17.564,27.007,23.877,16.574,306.8,,,,,,,
lap,6,1'24.950,17.583,26.865,23.887,16.615,306.8,,,,,,,
lap,7,1'32.517,20.271*,30.546,24.742,16.958,270.6,,,,,,,
lap,8,1'25.121,17.657,26.994,23.886,16.584,305.9,,,,,,,
lap,9,1'25.150,17.658,26.946,23.977,16.569,304.2,,,,,,,
lap,10,1'25.234,17.606,26.964,24.023,16.641,302.5,,,,,,,
lap,11,1'24.770,17.499,26.825,23.857,16.589,303.3,,,,,,,
lap,12,1'36.881,P,17.964,29.183,25.940,23.794,295.8,,,,,,
run,2,Slick-Medium,Slick-Soft,6,6,,,,,,,,,
lap,13,5'11.659,15.688,32.742,26.013,17.441,192.8,,,,,,,
lap,14,1'25.789,17.639,27.547,24.087,16.516,308.5,,,,,,,
lap,15,1'25.508,17.444,27.185,24.293,16.586,305.0,,,,,,,
lap,16,1'24.450,17.483,26.685,23.829,16.453,305.9,,,,,,,
lap,17,1'25.734,18.283*,27.002,23.915,16.534,297.5,,,,,,,
lap,18,1'24.622,17.416,26.866,23.784,16.556,305.9,,,,,,,
rider,2nd,36,Joan,MIR,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=18,laps=13,,
run,1,Slick-Medium,Slick-Soft,8,8,,,,,,,,,
lap,1,2'08.982,10.999,29.786,25.567,17.589,274.8,,,,,,,
lap,2,1'27.132,17.652,27.352,24.964,17.164,301.6,,,,,,,
lap,3,1'25.676,17.596,27.112,24.018,16.950,302.5,,,,,,,
lap,4,1'25.035,17.550,27.046,23.769,16.670,303.3,,,,,,,
lap,5,1'25.195,17.497,27.117,23.807,16.774,304.2,,,,,,,
lap,6,1'25.871,17.532,27.212,24.163,16.964,305.0,,,,,,,
lap,7,1'35.503,P,17.944,30.095,24.641,22.823,271.3,,,,,,
run,2,Slick-Medium,Slick-Medium,15,5,,,,,,,,,
lap,8,5'10.361,10.739,28.307,24.437,16.853,283.4,,,,,,,
lap,9,1'25.735,17.504,27.517,24.109,16.605,301.6,,,,,,,
lap,10,1'24.481,17.432,26.787,23.772,16.490,302.5,,,,,,,
lap,11,1'24.888,17.326,26.943,23.890,16.729,305.9,,,,,,,
lap,12,1'24.771,17.471,26.791,23.768,16.741*,305.0,,,,,,,
lap,13,1'24.712,17.488,26.842,23.820,16.562,304.2,,,,,,,
lap,14,1'24.460,17.422,26.721,23.825,16.492,306.8,,,,,,,
lap,15,1'26.902,18.178*,27.757,24.235,16.732,291.1,,,,,,,
lap,16,1'30.298,17.505,31.660,24.301,16.832,303.3,,,,,,,
lap,17,1'24.615,17.527,26.772,23.818,16.498,302.5,,,,,,,
lap,18,1'24.494,17.532,26.705,23.781,16.476,304.2,,,,,,,
rider,3rd,44,Pol,ESPARGARO,KTM,SPA,Red,Bull,KTM,Factory,Racing,Total,laps=15,laps=10
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,1,1'53.224,9.894,28.410,24.738,17.500,298.3,,,,,,,
lap,2,1'25.480,17.628,26.926,23.958,16.968,305.9,,,,,,,
lap,3,1'24.754,17.431,26.773,23.813,16.737,308.5,,,,,,,
lap,4,1'28.546,19.870*,27.838,24.058,16.780,292.6,,,,,,,
lap,5,1'24.537,17.461,26.685,23.729,16.662,307.6,,,,,,,
lap,6,1'24.523,17.376,26.802,23.697,16.648,308.5,,,,,,,
lap,7,1'36.361,P,17.434,30.628,25.232,23.067,311.2,,,,,,
run,2,Slick-Hard,Slick-Medium,11,7,,,,,,,,,
lap,8,3'31.581,10.581,29.084,24.740,17.055,289.5,,,,,,,
lap,9,1'25.111,17.438,26.918,24.005,16.750,305.0,,,,,,,
lap,10,1'24.634,17.323,26.837,23.928,16.546,305.9,,,,,,,
lap,11,1'24.692,17.369,26.883,23.871,16.569,305.9,,,,,,,
lap,12,1'24.564,17.422,26.718,23.816,16.608,307.6,,,,,,,
lap,13,1'24.948,17.362,26.897,23.938,16.751,308.5,,,,,,,
lap,14,1'24.969,17.469,26.872,23.826,16.802,309.4,,,,,,,
lap,15,1'41.091,P,20.378,30.576,26.934,23.203,258.3,,,,,,
rider,4th,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=15,laps=11,,
run,1,Slick-Medium,Slick-Medium,9,5,,,,,,,,,
lap,1,1'49.157,11.916,30.255,25.147,17.371,258.9,,,,,,,
lap,2,1'26.693,17.779,27.294,24.643,16.977,304.2,,,,,,,
lap,3,1'25.431,17.584,27.236,23.857,16.754,306.8,,,,,,,
lap,4,1'24.983,17.662,26.932,23.696,16.693,307.6,,,,,,,
lap,5,1'24.769,17.594,26.834,23.739,16.602,306.8,,,,,,,
lap,6,1'25.647,17.567,27.430,23.930,16.720,307.6,,,,,,,
lap,7,1'24.795,17.605,26.750,23.793,16.647,304.2,,,,,,,
lap,8,1'24.651,17.480,26.759,23.841,16.571,305.0,,,,,,,
lap,9,1'36.686,P,19.034*,29.837,24.452,23.363,283.4,,,,,,
run,2,Slick-Medium,Slick-Medium,18,14,,,,,,,,,
