0,1,2,3,4,5,6,7,8,9,10
lap,4,2'09.610,31.726,33.432,30.017,34.435,269.3,,,
rider,Lorenzo,BALDA,MV,Agusta,Forward,R,ITA,22nd,7,
lap,1,2'49.378,32.457,32.566,30.196,34.807,147.9,,,
lap,2,2'02.919,26.958,31.625,29.877,34.459,273.4,,,
lap,3,2'02.795,26.909,31.647,29.678,34.561,272.0,,,
lap,4,2'02.217,26.532,31.387,29.645,34.653,270.0,,,
lap,5,2'02.746,26.569,31.353,30.561,34.263,269.3,,,
lap,6,2'01.375,26.355,31.172,29.464,34.384*,274.8,,,
lap,7,2'01.790,26.458,31.190,29.666,34.476,271.3,,,
lap,8,2'01.645,26.414,31.291,29.570,34.370,270.6,,,
lap,9,2'01.607,26.657,31.126,29.598,34.226,270.6,,,
lap,10,2'01.294,26.331,31.108,29.522,34.333*,279.0,,,
rider,Lorenzo,DALLA,PO,Italtrans,Racing,Team,ITA,23rd,19,
lap,1,2'40.497,33.265,33.255,30.964,35.339,136.1,,,
lap,2,2'04.531,27.655,32.054,30.310,34.512,272.7,,,
lap,3,2'03.080,27.139,31.454,29.847,34.640,272.7,,,
lap,4,2'02.729,26.957,31.480,29.708,34.584,272.7,,,
lap,5,2'02.587,26.965,31.592,29.672,34.358,279.7,,,
lap,6,2'02.138,26.504,31.405,29.719,34.510,276.9,,,
lap,7,2'02.446,26.629,31.618,29.807,34.392,274.1,,,
lap,8,2'03.344,26.691,31.448,30.558,34.647,272.7,,,
lap,9,2'01.860,26.622,31.314,29.644,34.280,276.2,,,
lap,10,2'02.222,26.660,31.284,29.787,34.491,272.7,,,
rider,Yari,MONTELLA,MB,Conveyors,Speed,ITA,24th,5,,
lap,1,2'43.016,31.310,32.558,30.522,35.138,155.8,,,
lap,2,2'03.537,27.094,32.134,29.944,34.365,276.2,,,
lap,3,2'03.002,26.878,31.901,29.784,34.439,278.3,,,
lap,4,2'01.917,26.655,31.403,29.616,34.243,277.6,,,
lap,5,2'02.129,26.501,31.674,29.659,34.295,276.9,,,
lap,6,2'02.176,26.452,31.581,29.751,34.392,279.7,,,
lap,7,2'03.729,26.541,32.279,30.171,34.738,276.2,,,
lap,8,2'02.018,26.542,31.392,29.831,34.253,276.2,,,
lap,9,2'02.554,26.595,31.992,29.695,34.272,280.5,,,
lap,10,2'02.004,26.567,31.620,29.684,34.133*,276.2,,,
rider,Albert,ARENAS,Inde,Aspar,Team,SPA,25th,75,,
lap,1,3'42.537,31.204,32.591,30.636,35.198,157.8,,,
lap,2,2'04.776,27.304,31.811,30.732,34.929,270.6,,,
lap,3,2'03.291,26.858,31.607,29.997,34.829,270.6,,,
lap,4,2'02.719,P,27.586,31.847,30.491,32.795,269.3,,
lap,5,2'08.239,31.300,32.156,30.276,34.507,142.8,,,
lap,6,2'02.880,26.689,31.496,30.277,34.418,272.0,,,
lap,7,2'02.938,26.991,31.641,30.031,34.275,278.3,,,
lap,8,2'02.178,26.524,31.534,29.859,34.261,274.8,,,
rider,Hafizh,SYAHRIN,NTS,RW,Racing,GP,MAL,26th,55,
lap,1,2'39.924,36.058,35.753,31.628,35.645,144.9,,,
lap,2,2'05.063,27.407,32.308,30.364,34.984,268.6,,,
lap,3,2'05.800,29.257,31.848,29.966,34.729,267.9,,,
lap,4,2'02.584,26.858,31.407,29.706,34.613,270.0,,,
lap,5,2'06.968,26.687,33.713,29.868,36.700,267.9,,,
lap,6,2'02.362,26.641,31.379,29.785,34.557,278.3,,,
lap,7,2'10.441,28.573,34.477,30.449,36.942,271.3,,,
lap,8,2'02.665,26.661,31.454,29.865,34.685,274.1,,,
lap,9,2'02.364,26.698,31.564,29.647,34.455,270.0,,,
lap,10,2'02.569,26.677,31.416,29.852,34.624,271.3,,,
rider,Bo,BENDSNEYDER,Pertamina,Mandalika,NED,27th,64,,,
lap,1,2'41.513,32.754,35.647,32.599,35.196,137.0,,,
lap,2,2'03.765,26.926,32.138,30.292,34.409,274.1,,,
lap,3,2'02.865,27.133,31.398,29.875,34.459,277.6,,,
lap,4,2'02.390,26.569,31.543,29.884,34.394,277.6,,,
lap,5,2'02.499,26.698,31.355,29.784,34.662,278.3,,,
lap,6,2'04.312,26.726,32.517,30.066,35.003,276.9,,,
lap,7,2'02.709,26.637,31.533,29.972,34.567,275.5,,,
lap,8,2'05.076,28.551,31.554,30.000,34.971,275.5,,,
lap,9,2'04.374,26.759,31.648,29.706,36.261,276.9,,,
lap,10,2'08.217,28.932,33.690,30.742,34.853,271.3,,,
