0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,November 07,Moto2,Circuit Ricardo Tormo,FP3,,,,,,,
rider,Jorge,NAVARRO,HDR,Heidrun,Speed,SPA,1st,9,Total,laps=15,laps=12,
lap,1,5'47.016,28.776,33.022,29.040,32.048,,,,,,
lap,2,1'55.346,26.719,31.150,27.224,30.253,256.5,,,,,
lap,3,1'52.306,25.565,30.453,26.631,29.657,260.4,,,,,
lap,4,1'49.912,24.971,29.564,26.088,29.289,261.4,,,,,
lap,5,1'49.538,24.986,29.322,25.992,29.238,262.4,,,,,
lap,6,1'53.936,P,24.658,29.405,26.203,33.670,260.4,,,,
lap,7,11'05.688,27.254,30.550,27.058,30.141,,,,,,
lap,8,1'49.797,24.819,29.459,26.115,29.404,259.4,,,,,
lap,9,1'48.887,24.447,29.304,25.899,29.237,260.4,,,,,
lap,10,1'48.505,24.581,28.881,25.943,29.100,260.4,,,,,
lap,11,1'48.090,24.498,28.835,25.777,28.980,262.4,,,,,
lap,12,1'47.253,24.049,28.680,25.663,28.861,262.4,,,,,
lap,13,1'46.800,23.990,28.426,25.619,28.765,262.4,,,,,
lap,14,1'46.668,24.080,28.399,25.625,28.564,262.4,,,,,
lap,15,1'47.965,23.957,28.295,25.601,30.112,262.4,,,,,
rider,Stefano,MANZI,MV,Agusta,Forward,R,ITA,2nd,62,Total,laps=7,laps=4
lap,1,2'25.821,30.515,34.394,29.578,32.169,,,,,,
lap,2,2'08.932,P,30.797*,32.949,28.154,37.032,257.5,,,,
lap,3,29'38.199,27.006,30.046,26.595,31.426*,,,,,,
lap,4,1'51.039,26.152,29.305,25.984,29.598,256.5,,,,,
lap,5,1'48.978,25.429,28.755,25.622,29.172,257.5,,,,,
lap,6,1'47.506,25.170,28.388,25.161,28.787,258.4,,,,,
lap,7,1'46.962,24.890,28.189,25.164,28.719,258.4,,,,,
rider,Piotr,BIESIEKIRSKI,NTS,RW,Racing,GP,POL,3rd,74,Total,laps=5,laps=3
lap,1,2'16.991,P,30.850,32.418,29.004,38.778,,,,,
lap,2,33'56.326,36.470,30.544,27.987,31.941,,,,,,
lap,3,1'53.196,27.281,28.477,26.674,30.764,249.1,,,,,
lap,4,1'50.068,26.132,28.221,25.887,29.828,248.2,,,,,
lap,5,1'47.123,25.546,27.438,25.059,29.080,258.4,,,,,
rider,Thomas,LUTHI,Liqui,Moly,Intact,GP,SWI,4th,12,Total,laps=10,laps=7
lap,1,2'33.913,25.822,30.693,28.093,30.762,,,,,,
lap,2,1'49.601,24.952,28.938,26.331,29.380,262.4,,,,,
lap,3,1'48.347,24.392,28.469,26.020,29.466,263.4,,,,,
lap,4,1'55.451,P,25.179,29.138,26.689,34.445,262.4,,,,
lap,5,23'27.886,29.099,30.015,26.940,30.050,,,,,,
lap,6,1'48.343,24.899,28.515,25.768,29.161,260.4,,,,,
lap,7,1'47.534,24.376,28.153,25.802,29.203,261.4,,,,,
lap,8,1'47.600,24.457,28.295,25.606,29.242,260.4,,,,,
lap,9,1'47.165,24.453,28.260,25.541,28.911,260.4,,,,,
lap,10,1'52.680,27.825,29.484,25.884,29.487,261.4,,,,,
rider,Kasma,DANIEL,Onexox,TKKR,SAG,T,MAL,5th,99,Total,laps=17,laps=14
lap,1,3'02.363,27.899,32.639,27.770,30.808,,,,,,
lap,2,1'52.658,25.902,30.204,26.681,29.871,262.4,,,,,
lap,3,1'50.625,25.130,29.589,26.254,29.652,263.4,,,,,
lap,4,1'53.317,25.007,29.358,29.051,29.901,263.4,,,,,
lap,5,1'50.318,24.975,29.283,26.381,29.679,262.4,,,,,
lap,6,1'50.960,24.990,29.595,26.459,29.916,261.4,,,,,
lap,7,1'53.631,25.029,29.260,29.640,29.702,260.4,,,,,
lap,8,1'49.627,24.833,29.053,26.187,29.554,258.4,,,,,
lap,9,1'58.116,P,24.819,30.184,26.378,36.735,261.4,,,,
lap,10,9'25.027,27.161,30.495,26.990,30.113,,,,,,
lap,11,1'49.835,24.927,29.278,26.166,29.464,258.4,,,,,
lap,12,1'48.492,24.538,28.793,25.968,29.193,259.4,,,,,
lap,13,1'48.327,24.362,28.952,25.834,29.179,259.4,,,,,
lap,14,1'48.026,24.246,28.877,25.704,29.199,260.4,,,,,
lap,15,1'48.635,24.435,28.923,25.996,29.281,260.4,,,,,
lap,16,1'48.348,24.328,28.815,26.067,29.138,260.4,,,,,
lap,17,1'47.466,24.175,28.486,25.790,29.015,260.4,,,,,
rider,Marcel,SCHROTTE,Liqui,Moly,Intact,GP,GER,6th,23,Total,laps=6,laps=4
lap,1,2'27.706,25.782,31.016,27.366,30.492,,,,,,
lap,2,1'50.265,25.199,29.091,26.333,29.642,261.4,,,,,
lap,3,1'49.027,24.843,28.844,26.084,29.256,259.4,,,,,
lap,4,1'47.700,24.450,28.593,25.673,28.984,262.4,,,,,
lap,5,1'49.230,24.590,28.813,26.566,29.261,262.4,,,,,
lap,6,1'50.048,P,24.643,28.218,25.739,31.448,261.4,,,,
rider,Edgar,PONS,Federal,Oil,Gresini,M,SPA,7th,57,Total,laps=6,laps=5
lap,1,31'42.560,27.752,30.319,28.514,31.285,,,,,,
lap,2,1'48.797,25.044,28.585,25.964,29.204,258.4,,,,,
lap,3,1'47.795,24.452,28.162,25.639,29.542,261.4,,,,,
lap,4,1'50.879,24.822,28.655,26.859,30.543,260.4,,,,,
lap,5,1'49.055,24.807,28.808,25.834,29.606,259.4,,,,,
lap,6,1'50.976,24.829,28.980,26.900,30.267,259.4,,,,,
rider,Lorenzo,BALDA,Flexbox,HP,40,ITA,8th,7,Total,laps=12,laps=10,
lap,1,2'56.947,27.433,31.406,27.600,31.277,,,,,,
lap,2,1'53.917,25.851,30.302,27.306,30.458,258.4,,,,,
lap,3,1'49.282,24.722,28.964,26.136,29.460,257.5,,,,,
lap,4,1'48.643,24.357,28.678,25.951,29.657,257.5,,,,,
lap,5,1'49.437,24.722,29.009,26.145,29.561,258.4,,,,,
lap,6,1'54.616,25.294,31.143,27.421,30.758,256.5,,,,,
lap,7,1'56.354,24.530,33.467,27.743,30.614,256.5,,,,,
lap,8,1'49.162,24.364,28.962,26.270,29.566,257.5,,,,,
lap,9,1'48.463,24.424,28.722,26.103,29.214,256.5,,,,,
lap,10,1'58.641,27.642,31.268,27.888,31.843,253.7,,,,,
lap,11,1'48.201,24.493,28.648,25.896,29.164,257.5,,,,,
lap,12,2'02.801,P,27.012,31.211,27.522,37.056,250.9,,,,
rider,9th,24,Simone,CORSI,MV,Agusta,Forward,R,ITA,Total,laps=10,laps=6
lap,1,2'43.238,27.462,31.998,28.184,30.915,,,,,,
lap,2,1'54.851,26.674,30.331,27.373,30.473,257.5,,,,,
lap,3,1'52.437,25.923,29.560,26.888,30.066,256.5,,,,,
lap,4,2'02.431,P,26.862,30.912,27.953,36.704,243.8,,,,
lap,5,22'01.608,26.580,31.127,27.189,30.544,,,,,,
