0,1,2,3,4,5,6,7,8,9
rider,Edgar,PONS,Federal,Oil,Gresini,M,SPA,11th,57
lap,1,1'58.390,29.533,23.916,28.704,26.251,,,
lap,2,1'39.036,23.263,22.263,27.624,25.886,263.8,,
lap,3,1'47.804,23.371,24.981,30.135,29.317,264.5,,
lap,4,1'38.294,23.117,22.010,27.452,25.715,263.8,,
lap,5,1'37.830,22.882,21.956,27.413,25.579,259.6,,
lap,6,1'44.968,22.806,21.980,262.4,,,,
lap,7,1'44.593,27.049*,23.218,28.147*,26.179,255.6,,
lap,8,1'38.940,23.118,22.236,27.570,26.016,257.0,,
lap,9,1'39.808,23.003,22.254*,27.425,27.126,257.6,,
rider,Lorenzo,BALDA,Flexbox,HP,40,ITA,12th,7,
lap,1,2'29.563,28.945,22.977,31.396,27.081,,,
lap,2,1'38.541,22.982,22.208,27.465,25.886,259.6,,
lap,3,1'38.167,22.876,22.250*,27.247*,25.794*,257.6,,
lap,4,1'38.247,22.920,22.214,27.357,25.756,257.0,,
lap,5,1'38.597,22.859,22.200,27.490,26.048,256.3,,
lap,6,1'38.025,22.848,22.038,27.410*,25.729,255.6,,
lap,7,1'38.530,23.068*,22.090,27.389*,25.983,253.7,,
lap,8,1'37.907,22.896,22.065,27.250,25.696,255.6,,
lap,9,1'45.035,22.946,22.084*,257.0,,,,
rider,Bo,BENDSNEYDER,NTS,RW,Racing,GP,NED,13th,64
lap,1,1'47.673,24.487,23.667,28.357,26.098,,,
lap,2,1'38.893,23.415,22.154,27.588,25.736,258.3,,
lap,3,1'42.465,22.908,22.030,30.889,26.638,260.3,,
lap,4,1'38.160,22.844*,22.119,27.479,25.718,258.3,,
lap,5,1'37.984,22.899,21.976,27.438,25.671,258.3,,
lap,6,1'38.898,23.013,22.047,28.031,25.807,257.0,,
lap,7,1'45.843,22.900,22.017,257.6,,,,
lap,8,1'49.906,23.339,24.138,32.709,29.720,255.6,,
lap,9,1'40.539,23.401,22.375*,28.039*,26.724,257.6,,
