0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2021,March 27,MotoGP,Losail International Circuit,Q1,,,,,,,,,
rider,1st,30,Takaaki,NAKAGAMI,HONDA,JPN,LCR,Honda,IDEMITSU,Total,laps=7,laps=4,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'41.331,32.453,31.944,29.810,31.981,140.2,,,,,,,
lap,2,1'58.163,25.255,31.430,29.673,31.805,347.2,,,,,,,
lap,3,1'53.901,24.968,29.660,28.066,31.207,348.3,,,,,,,
lap,4,1'55.321,P,26.192,30.884,29.138,29.107,341.7,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,2'16.018,38.904,34.910,30.195,32.009,129.0,,,,,,,
lap,6,1'57.001,25.598,30.582,29.287,31.534,345.0,,,,,,,
lap,7,1'53.577,24.869,29.519,28.041,31.148,347.2,,,,,,,
rider,2nd,36,Joan,MIR,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=8,laps=5,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'02.704,32.142,30.307,28.425,31.464,152.7,,,,,,,
lap,2,1'54.036,24.923,29.707,28.156,31.250,343.9,,,,,,,
lap,3,1'53.765,24.781,29.660,28.163,31.161,345.0,,,,,,,
lap,4,1'56.034,P,26.688,30.688,29.291,29.367,345.0,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,1'59.629,29.569,30.277,28.374,31.409,174.1,,,,,,,
lap,6,1'57.217,24.850,32.759,28.310,31.298,342.8,,,,,,,
lap,7,1'53.728,24.895,29.691,28.034,31.108,345.0,,,,,,,
lap,8,1'53.972,24.870,29.777,28.089,31.236,343.9,,,,,,,
rider,3rd,23,Enea,BASTIANINI,DUCATI,ITA,Esponsorama,Racing,Total,laps=7,laps=4,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'25.729,31.698,31.482,29.068,31.476,152.3,,,,,,,
lap,2,1'54.645,25.000,29.746,28.487,31.412,351.7,,,,,,,
lap,3,1'53.993,24.830,29.859,28.242,31.062,354.0,,,,,,,
lap,4,1'55.763,P,26.345,30.588,29.249,29.581,354.0,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,2'04.042,31.857,31.325,29.513,31.347,151.6,,,,,,,
lap,6,1'53.733,24.831,29.622,28.288,30.992,348.3,,,,,,,
lap,7,1'53.765,24.849,29.615,28.182,31.119,349.5,,,,,,,
rider,4th,89,Jorge,MARTIN,DUCATI,SPA,Pramac,Racing,Total,laps=7,laps=3,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'26.859,29.637,31.418,29.110,31.375,183.0,,,,,,,
lap,2,1'53.840,24.885,29.834,28.201,30.920,358.8,,,,,,,
lap,3,1'53.892,24.808,29.841,28.170,31.073,356.4,,,,,,,
lap,4,1'58.752,P,28.912,30.770,28.821,30.249,357.6,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,2'15.261,38.138,34.908,30.405,31.810*,102.3,,,,,,,
lap,6,1'57.070,25.160,31.428,28.822,31.660,357.6,,,,,,,
lap,unfinished,24.782,29.708,356.4,,,,,,,,,,
rider,5th,88,Miguel,OLIVEIRA,KTM,POR,Red,Bull,KTM,Factory,Racing,Total,laps=6,laps=3
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'22.216,30.127,30.832,28.963,31.727,176.7,,,,,,,
lap,2,1'54.186,25.025,29.849,28.135,31.177,345.0,,,,,,,
lap,3,2'00.850,P,30.763,31.138,29.230,29.719,346.1,,,,,,
run,2,Slick-Soft,Slick-Soft,3,0,,,,,,,,,
lap,4,2'21.316,32.728,31.896,37.221,39.471,179.1,,,,,,,
lap,5,2'00.827,29.316,30.739,28.705,32.067,341.7,,,,,,,
lap,6,1'53.915,24.876,29.819,28.131,31.089,346.1,,,,,,,
rider,6th,73,Alex,MARQUEZ,HONDA,SPA,LCR,Honda,CASTROL,Total,laps=7,laps=4,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'04.233,30.413,30.708,28.548,31.439,171.9,,,,,,,
lap,2,1'54.179,24.885,29.909,28.159,31.226,349.5,,,,,,,
lap,3,1'53.958,24.914,29.863,28.080,31.101,349.5,,,,,,,
lap,4,1'54.853,P,25.976,30.642,28.719,29.516,347.2,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,2'22.150,30.933,31.825,37.132,42.260,179.1,,,,,,,
lap,6,1'57.190,26.138,30.558,28.825,31.669,348.3,,,,,,,
lap,7,1'54.002,24.918,29.825,28.191,31.068,348.3,,,,,,,
rider,7th,6,Stefan,BRADL,HONDA,GER,Repsol,Honda,Team,Total,laps=6,laps=3,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'08.409,29.678,30.425,28.698,31.485,178.5,,,,,,,
