0,1,2,3,4,5,6,7,8,9,10,11
const,2020,August 16,MotoGP,Red Bull Ring,RACE,,,,,,
rider,1st,44,Pol,ESPARGARO,KTM,SPA,Red,Bull,KTM,Factory,Racing
run,1,Slick-Hard,Slick-Medium,0,0,,,,,,
lap,1,1'29.677,21.334,27.437,24.128,16.778,305.9,,,,
lap,2,1'25.138,17.511,26.986,23.865,16.776,308.5,,,,
lap,3,1'25.273,17.499,27.046,23.968,16.760,309.4,,,,
lap,4,1'24.843,17.540,26.875,23.785,16.643,310.3,,,,
lap,5,1'25.045,17.455,27.198,23.814,16.578,309.4,,,,
lap,6,1'24.752,17.361,26.839,23.796,16.756,310.3,,,,
lap,7,1'24.684,17.404,26.652,23.975,16.653,307.6,,,,
lap,8,1'24.653,17.395,26.639,24.032,16.587,305.9,,,,
rider,2nd,4,Andrea,DOVIZIOSO,DUCATI,ITA,Ducati,Team,,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'29.508,21.130,27.391,24.314,16.673,313.0,,,,
lap,2,1'25.179,17.447,26.894,24.181,16.657,313.9,,,,
lap,3,1'25.205,17.402,27.008,24.141,16.654,313.9,,,,
lap,4,1'25.136,17.502,26.861,24.036,16.737,313.9,,,,
lap,5,1'25.230,17.441,27.280,23.883,16.626,319.5,,,,
lap,6,1'24.894,17.376,26.848,24.123,16.547,320.4,,,,
lap,7,1'24.708,17.427,26.882,23.853,16.546,319.5,,,,
lap,8,1'24.704,17.399,26.811,23.846,16.648,310.3,,,,
rider,3rd,43,Jack,MILLER,DUCATI,AUS,Pramac,Racing,,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'29.083,20.807,26.995,24.467,16.814,305.9,,,,
lap,2,1'25.425,17.533,26.850,24.271,16.771,309.4,,,,
lap,3,1'25.237,17.402,26.972,24.165,16.698,311.2,,,,
lap,4,1'25.033,17.443,26.714,24.167,16.709,310.3,,,,
lap,5,1'24.935,17.419,26.728,24.117,16.671,310.3,,,,
lap,6,1'25.151,17.371,26.682,24.173,16.925,311.2,,,,
lap,7,1'24.800,17.387,26.729,24.038,16.646,313.0,,,,
lap,8,1'25.092,17.352,26.783,24.087,16.870,312.1,,,,
rider,4th,36,Joan,MIR,SUZUKI,SPA,Team,SUZUKI,ECSTAR,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'29.819,21.293,27.648,24.134,16.744,306.8,,,,
lap,2,1'25.066,17.563,26.898,23.920,16.685,310.3,,,,
lap,3,1'25.276,17.583,26.969,24.023,16.701,310.3,,,,
lap,4,1'25.049,17.616,27.321,23.620,16.492,310.3,,,,
lap,5,1'24.876,17.579,27.018,23.724,16.555,312.1,,,,
lap,6,1'24.849,17.479,26.884,23.692,16.794,311.2,,,,
lap,7,1'24.790,17.488,26.794,23.929,16.579,313.0,,,,
lap,8,1'25.085,17.481,27.027,23.797,16.780,311.2,,,,
rider,5th,88,Miguel,OLIVEIRA,KTM,POR,Red,Bull,KTM,Tech,3
run,1,Slick-Hard,Slick-Medium,0,0,,,,,,
lap,1,1'30.876,22.088,27.824,24.156,16.808,294.2,,,,
lap,2,1'25.358,17.571,27.267,23.881,16.639,308.5,,,,
lap,3,1'24.961,17.595,27.119,23.705,16.542,311.2,,,,
lap,4,1'25.010,17.463,27.092,23.868,16.587,310.3,,,,
lap,5,1'24.923,17.626,27.036,23.758,16.503,308.5,,,,
lap,6,1'24.693,17.466,26.796,23.866,16.565,312.1,,,,
lap,7,1'24.824,17.442,26.978,23.825,16.579,309.4,,,,
lap,8,1'24.693,17.388,26.889,23.865,16.551,308.5,,,,
rider,6th,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'30.056,21.071,27.750,24.463,16.772,302.5,,,,
lap,2,1'25.016,17.571,26.895,23.964,16.586,305.9,,,,
lap,3,1'25.206,17.523,27.044,24.050,16.589,310.3,,,,
lap,4,1'25.548,17.607,27.524,23.876,16.541*,306.8,,,,
lap,5,1'24.936,17.572*,26.858,23.903,16.603,308.5,,,,
lap,6,1'25.921,17.517,27.590,24.110,16.704,309.4,,,,
lap,7,1'25.216,17.656,26.965,23.997,16.598,305.0,,,,
lap,8,1'24.896,17.484,26.842,24.013,16.557,304.2,,,,
rider,7th,46,Valentino,ROSSI,YAMAHA,ITA,Monster,Energy,Yamaha,MotoGP,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'30.773,21.827,27.909,24.231,16.806,302.5,,,,
lap,2,1'25.381,17.532,27.215,23.961,16.673,305.9,,,,
lap,3,1'25.002,17.542,26.998,23.842,16.620,304.2,,,,
lap,4,1'25.612,17.634,27.190,23.920,16.868,308.5,,,,
lap,5,1'25.097,17.490,27.154,23.829,16.624,303.3,,,,
lap,6,1'24.890,17.545,26.838,23.850,16.657,303.3,,,,
lap,7,1'25.373,17.693*,27.145,23.883,16.652,298.3,,,,
lap,8,1'24.962,17.493,26.862,23.921,16.686,305.0,,,,
rider,8th,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'30.510,21.717,27.689,24.285,16.819,300.8,,,,
lap,2,1'25.402,17.630,27.224,23.955,16.593,304.2,,,,
lap,3,1'25.037,17.490,27.015,23.879,16.653,306.8,,,,
lap,4,1'25.213,17.608,27.059,23.889,16.657,305.9,,,,
lap,5,1'25.874,17.781,27.327,23.922,16.844,305.9,,,,
lap,6,1'25.275,17.650,27.005,23.974,16.646,307.6,,,,
lap,7,1'25.311,17.615,27.031,23.944,16.721,305.0,,,,
lap,8,1'25.199,17.505,26.955,24.049,16.690,302.5,,,,
rider,9th,5,Johann,ZARCO,DUCATI,FRA,Esponsorama,Racing,,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'31.036,21.933,28.118,24.283,16.702,290.3,,,,
lap,2,1'25.340,17.497,27.371,23.879,16.593,300.0,,,,
lap,3,1'25.043,17.575,27.199,23.683,16.586,314.8,,,,
lap,4,1'25.591,17.512,27.362,24.144,16.573,311.2,,,,
lap,5,1'25.311,17.536,27.191,23.800,16.784,312.1,,,,
lap,6,1'25.191,17.467,27.195,23.882,16.647,311.2,,,,
lap,7,1'25.272,17.526,27.181,23.943,16.622,309.4,,,,
lap,8,1'25.147,17.416,27.127,23.908,16.696,305.0,,,,
rider,10th,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'30.167,21.445,27.679,24.202,16.841,302.5,,,,
lap,2,1'26.449,17.699,28.264,23.795,16.691,310.3,,,,
lap,3,1'25.172,17.515,27.262,23.684,16.711,313.0,,,,
lap,4,1'25.056,17.503,27.184,23.714,16.655,310.3,,,,
lap,5,1'25.976,17.623,28.022,23.694,16.637,312.1,,,,
lap,6,1'24.907,17.452,27.154,23.634,16.667,313.0,,,,
lap,7,1'25.409,17.544,27.412,23.759,16.694,311.2,,,,
lap,8,1'25.135,17.503,27.193,23.677,16.762,313.9,,,,
rider,11th,33,Brad,BINDER,KTM,RSA,Red,Bull,KTM,Factory,Racing
run,1,Slick-Hard,Slick-Medium,0,0,,,,,,
lap,1,1'31.926,22.450,28.236,24.246,16.994,300.0,,,,
lap,2,1'25.616,17.748,27.289,24.000,16.579,293.4,,,,
lap,3,1'24.841,17.555,26.999,23.770,16.517,305.9,,,,
lap,4,1'24.860,17.494,26.946,23.784,16.636,307.6,,,,
lap,5,1'25.267,17.567,27.245,23.885,16.570,311.2,,,,
lap,6,1'25.320,17.562,27.151,23.779,16.828,309.4,,,,
