0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2021,March 27,MotoGP,Losail International Circuit,FP3,,,,,,,,,
rider,1st,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=17,laps=10,,
run,1,Slick-Hard,Slick-Hard,0,0,,,,,,,,,
lap,1,2'07.670,32.129,31.205,29.512,32.228,171.1,,,,,,,
lap,2,1'56.464,25.490,30.435,28.794,31.745,341.7,,,,,,,
lap,3,1'55.913,25.455,30.128,28.491,31.839*,341.7,,,,,,,
lap,4,1'55.625,25.363,30.190,28.427,31.645,341.7,,,,,,,
lap,5,1'55.124,25.102,29.957,28.407,31.658,342.8,,,,,,,
lap,6,2'01.820,P,27.639,32.375,30.537,31.269,337.5,,,,,,
run,2,Slick-Hard,Slick-Hard,6,6,,,,,,,,,
lap,7,2'03.455,31.543,31.191,28.956,31.765,157.2,,,,,,,
lap,8,1'56.188,25.870,30.047,28.506,31.765,341.7,,,,,,,
lap,9,1'55.231,25.235,29.952,28.448,31.596,342.8,,,,,,,
lap,10,1'55.414,25.191,30.077,28.500,31.646,343.9,,,,,,,
lap,11,2'05.654,P,28.890,33.609,31.397,31.758,335.4,,,,,,
run,3,Slick-Hard,Slick-Hard,11,11,,,,,,,,,
lap,12,2'07.868,31.793,31.040,32.927,32.108,160.0,,,,,,,
lap,13,1'55.183,25.211,29.952,28.450,31.570,342.8,,,,,,,
lap,14,1'54.676,25.043,29.847,28.278,31.508,343.9,,,,,,,
lap,15,1'55.004,25.041,29.889,28.440,31.634,343.9,,,,,,,
lap,16,2'09.579,32.818,35.374,29.355,32.032,338.5,,,,,,,
lap,17,2'02.487,24.991,34.415*,30.222,32.859,343.9,,,,,,,
rider,2nd,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,Total,laps=10,laps=6,
run,1,Slick-Hard,Slick-Hard,0,0,,,,,,,,,
lap,1,2'27.255,32.982,32.152,29.708,34.020,125.7,,,,,,,
lap,2,1'57.152,26.001,30.454,28.821,31.876,341.7,,,,,,,
lap,3,1'55.949,25.577,30.242,28.546,31.584,343.9,,,,,,,
lap,4,2'01.628,30.710,30.546,28.635,31.737,346.1,,,,,,,
lap,5,1'55.861,25.428,30.232,28.636,31.565,345.0,,,,,,,
lap,6,2'01.906,P,31.438,30.700,28.669,31.099,347.2,,,,,,
run,2,Slick-Hard,Slick-Soft,6,8,,,,,,,,,
lap,7,2'02.815,30.575,31.415,28.918,31.907,177.0,,,,,,,
lap,8,1'55.031,25.203,29.998,28.357,31.473,341.7,,,,,,,
lap,9,1'54.841,25.144,29.894,28.283,31.520,340.6,,,,,,,
lap,unfinished,25.176,340.6,,,,,,,,,,,
rider,3rd,10,Luca,MARINI,DUCATI,ITA,SKY,VR46,Esponsorama,Total,laps=16,laps=11,,
run,1,Slick-Soft,Slick-Soft,5,5,,,,,,,,,
lap,1,2'25.330,33.498,32.295,29.775,32.678,138.8,,,,,,,
lap,2,1'57.789,26.017,30.767,29.085,31.920,340.6,,,,,,,
lap,3,1'56.876,25.588,30.465,28.827,31.996,346.1,,,,,,,
lap,4,1'56.669,25.573,30.504,28.799,31.793,346.1,,,,,,,
lap,5,1'56.490,25.302,30.469,28.766,31.953,346.1,,,,,,,
lap,6,2'14.502,P,37.265,33.743,31.735,31.759,345.0,,,,,,
run,2,Slick-Soft,Slick-Soft,11,11,,,,,,,,,
lap,7,2'02.865,30.390,31.152,29.254,32.069,177.9,,,,,,,
lap,8,1'56.176,25.417,30.285,28.832,31.642,345.0,,,,,,,
lap,9,1'55.750,25.227,30.285,28.572,31.666,346.1,,,,,,,
lap,10,2'06.718,30.111,32.328,32.198,32.081,347.2,,,,,,,
lap,11,1'56.313,25.394,30.231,28.753,31.935,346.1,,,,,,,
lap,12,2'07.111,P,29.402,33.760,32.462,31.487,326.2,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,13,2'06.679,34.376,31.135,29.281,31.887,128.4,,,,,,,
lap,14,1'55.010,25.176,29.937,28.576,31.321,347.2,,,,,,,
lap,15,1'55.016,24.984,29.919,28.410,31.703,348.3,,,,,,,
lap,16,1'54.855,25.102,29.964,28.463,31.326,347.2,,,,,,,
rider,4th,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=16,laps=11,,
run,1,Slick-Hard,Slick-Hard,0,0,,,,,,,,,
lap,1,2'48.718,31.693,31.793,29.616,32.391,175.8,,,,,,,
lap,2,1'56.930,25.835,30.568,28.710,31.817,343.9,,,,,,,
lap,3,1'55.779,25.398,30.195,28.468,31.718,343.9,,,,,,,
lap,4,2'00.142,25.362,34.133,28.884,31.763,343.9,,,,,,,
lap,5,1'55.626,25.307,30.222,28.465,31.632,346.1,,,,,,,
lap,6,1'55.619,25.226,30.171,28.442,31.780,343.9,,,,,,,
lap,7,2'01.480,P,29.278,31.980,29.632,30.590,336.4,,,,,,
run,2,Slick-Hard,Slick-Hard,7,7,,,,,,,,,
lap,8,2'09.148,36.909,31.111,29.136,31.992,166.6,,,,,,,
lap,9,1'56.476,25.657,30.301,28.772,31.746,345.0,,,,,,,
lap,10,1'55.535,25.316,30.127,28.485,31.607,347.2,,,,,,,
lap,11,1'55.703,25.233,30.159,28.556,31.755,346.1,,,,,,,
lap,12,2'02.062,P,29.115,32.472,29.396,31.079,342.8,,,,,,
run,3,Slick-Soft,Slick-Soft,6,5,,,,,,,,,
lap,13,2'05.178,33.966,30.790,28.808,31.614,123.7,,,,,,,
lap,14,1'56.092,25.314,30.509,28.713,31.556,346.1,,,,,,,
lap,15,1'55.088,25.138,30.045,28.387,31.518,345.0,,,,,,,
lap,16,1'54.914,25.094,30.018,28.352,31.450,343.9,,,,,,,
rider,5th,20,Fabio,QUARTARARO,YAMAHA,FRA,Monster,Energy,Yamaha,MotoGP,Total,laps=15,laps=7,
run,1,Slick-Hard,Slick-Hard,0,0,,,,,,,,,
lap,1,3'35.788,35.790,35.083,30.051,33.571*,110.0,,,,,,,
lap,2,1'56.752,25.718,30.605,28.565,31.864*,346.1,,,,,,,
lap,3,1'56.295,25.557,30.491,28.514,31.733*,342.8,,,,,,,
lap,4,1'55.470,25.280,30.152,28.389,31.649,348.3,,,,,,,
lap,5,2'02.472,P,25.263*,32.826,33.115,31.268,345.0,,,,,,
run,2,Slick-Hard,Slick-Hard,5,5,,,,,,,,,
lap,6,2'05.368,32.648,31.596,28.863,32.261,162.8,,,,,,,
lap,7,1'55.494,25.359,30.076,28.437,31.622,345.0,,,,,,,
lap,8,1'55.070,25.171,29.989,28.391,31.519,345.0,,,,,,,
lap,9,1'55.293,25.120,30.102,28.440,31.631,346.1,,,,,,,
lap,10,1'55.414,25.151,30.168,28.432,31.663,346.1,,,,,,,
lap,11,2'03.149,P,30.416,32.565,29.961,30.207,336.4,,,,,,
run,3,Slick-Hard,Slick-Hard,11,11,,,,,,,,,
lap,12,2'10.027,36.889,32.040,29.020,32.078,135.1,,,,,,,
lap,13,1'55.643,25.444,30.092,28.454,31.653,345.0,,,,,,,
lap,14,1'55.595,25.095,30.258,28.597,31.645,345.0,,,,,,,
lap,15,2'09.546,33.529,33.727*,29.959,32.331,343.9,,,,,,,
rider,6th,36,Joan,MIR,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=15,laps=9,,
run,1,Slick-Soft,Slick-Soft,14,10,,,,,,,,,
lap,1,2'42.257,31.361,31.925,29.905,32.379,172.5,,,,,,,
lap,2,1'57.054,25.652,30.598,28.868,31.936,342.8,,,,,,,
lap,3,1'56.056,25.349,30.264,28.649,31.794,343.9,,,,,,,
lap,4,1'56.064,25.269,30.334,28.597,31.864,343.9,,,,,,,
lap,5,1'58.094,P,26.865,31.637,29.901,29.691,343.9,,,,,,
run,2,Slick-Soft,Slick-Soft,19,15,,,,,,,,,
lap,6,2'01.554,30.081,30.769,28.842,31.862,172.2,,,,,,,
lap,7,2'00.166,29.193,30.494,28.680,31.799,343.9,,,,,,,
lap,8,1'56.147,25.378,30.352,28.612,31.805,343.9,,,,,,,
lap,9,1'54.866,P,25.333,30.269,29.545,29.719,342.8,,,,,,
run,3,Slick-Hard,Slick-Hard,0,0,,,,,,,,,
lap,10,2'02.931,30.833,31.118,29.073,31.907,172.8,,,,,,,
lap,11,1'56.185,25.696,30.308,28.604,31.577,342.8,,,,,,,
lap,12,1'55.242,25.241,30.146,28.330,31.525,342.8,,,,,,,
lap,13,1'55.077,25.090,30.141,28.351,31.495,343.9,,,,,,,
lap,14,1'55.354,25.082,30.152,28.324,31.796,343.9,,,,,,,
lap,PIT,P,32.434,31.948,30.021,31.827,342.8,,,,,,,
rider,7th,30,Takaaki,NAKAGAMI,HONDA,JPN,LCR,Honda,IDEMITSU,Total,laps=15,laps=10,,
run,1,Slick-Hard,Slick-Medium,0,0,,,,,,,,,
lap,1,2'50.574,33.856,32.180,29.964,32.314,131.5,,,,,,,
lap,2,1'56.459,25.768,30.300,28.597,31.794,342.8,,,,,,,
lap,3,1'55.742,25.355,30.229,28.407,31.751,347.2,,,,,,,
lap,4,1'57.354,26.467,30.508,28.651,31.728,348.3,,,,,,,
lap,5,1'59.912,P,26.975,31.986,29.938,31.013,346.1,,,,,,
run,2,Slick-Soft,Slick-Medium,3,5,,,,,,,,,
lap,6,2'14.713,33.360,34.944,31.431,34.978,132.3,,,,,,,
lap,7,1'59.724,26.028,30.650,28.976,34.070,337.5,,,,,,,
lap,8,1'56.428,25.801,30.315,28.591,31.721,322.3,,,,,,,
lap,9,1'56.122,25.774,30.196,28.552,31.600,346.1,,,,,,,
lap,10,1'56.945,P,26.225,31.392,29.578,29.750,342.8,,,,,,
run,3,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,11,2'07.564,33.200,32.164,29.949,32.251,133.4,,,,,,,
lap,12,1'55.943,25.665,30.226,28.508,31.544,345.0,,,,,,,
lap,13,1'55.139,25.183,29.978,28.349,31.629,348.3,,,,,,,
lap,14,1'55.085,25.117,29.958,28.489,31.521,348.3,,,,,,,
lap,15,2'09.904,25.233,42.171,30.121,32.379,346.1,,,,,,,
rider,8th,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,Total,laps=19,laps=11,
run,1,Slick-Hard,Slick-Hard,0,0,,,,,,,,,
lap,1,3'25.593,45.951,32.337,29.907,32.465,163.8,,,,,,,
lap,2,1'57.144,25.727,30.566,28.606,32.245,341.7,,,,,,,
lap,3,1'55.928,25.457,30.201,28.515,31.755*,343.9,,,,,,,
lap,4,1'55.461,25.290,30.139,28.398,31.634,343.9,,,,,,,
lap,5,1'55.556,25.387,30.132,28.366,31.671,345.0,,,,,,,
lap,6,1'53.462,P,25.269,30.133,28.401,29.659,343.9,,,,,,
run,2,Slick-Hard,Slick-Hard,6,6,,,,,,,,,
lap,7,2'01.825,30.225,30.975,28.720,31.905,167.1,,,,,,,
lap,8,1'55.625,25.412,30.135,28.483,31.595,342.8,,,,,,,
lap,9,1'55.434,25.230,30.074,28.420,31.710,343.9,,,,,,,
lap,10,1'57.609,26.201,30.999,28.614,31.795,342.8,,,,,,,
lap,11,1'57.837,25.266,30.231,30.495,31.845,343.9,,,,,,,
lap,12,1'55.359,25.232,30.081,28.370,31.676*,342.8,,,,,,,
lap,13,1'57.791,25.284,31.873,28.964,31.670,343.9,,,,,,,
lap,14,1'55.103,25.201,30.017,28.315,31.570,343.9,,,,,,,
lap,15,1'57.510,25.245,30.453,30.064,31.748,343.9,,,,,,,
lap,16,1'55.359,25.259,30.051,28.452,31.597,343.9,,,,,,,
lap,17,1'55.752,P,25.318,30.651,30.356,29.427,345.0,,,,,,
run,3,Slick-Hard,Slick-Hard,18,17,,,,,,,,,
lap,18,2'16.400,45.207,30.828,28.617,31.748,163.8,,,,,,,
