0,1,2,3,4,5,6,7,8,9,10
const,2021,March 28,Moto3,Losail International Circuit,RACE,,,,,
rider,Jaume,MASIA,Red,Bull,KTM,Ajo,SPA,1st,5,
lap,1,2'14.858,35.233,32.617,30.438,36.570,151.0,,,
lap,2,2'07.366,28.339,31.994,30.347,36.686,232.7,,,
lap,3,2'08.293,28.654,32.233,30.454,36.952*,220.4,,,
lap,4,2'07.845,28.059,32.050,30.511,37.225,228.3,,,
lap,5,2'08.737,28.697,32.099,30.723,37.218,217.7,,,
lap,6,2'08.099,28.380,31.998,30.944,36.777,220.4,,,
lap,7,2'07.129,27.993,31.727,30.511,36.898,232.2,,,
lap,8,2'07.841,28.559,32.330,30.443,36.509,218.1,,,
lap,9,2'07.685,28.241,32.410,30.491,36.543,229.2,,,
lap,10,2'06.792,28.017,31.602,30.446,36.727,225.4,,,
lap,11,2'07.880,28.476,31.908,30.694,36.802,217.7,,,
lap,12,2'07.981,28.443,31.901,30.617,37.020,223.6,,,
lap,13,2'07.906,28.578,31.958,30.553,36.817,218.6,,,
lap,14,2'08.229,28.695,32.334,30.613,36.587,217.7,,,
lap,15,2'07.771,28.180,31.948,30.686,36.957,229.2,,,
lap,16,2'08.265,28.534,31.996,30.660,37.075,222.2,,,
lap,17,2'09.501,28.120,32.358,32.003,37.020,226.4,,,
lap,18,2'07.442,28.141,31.734,30.606,36.961,224.5,,,
rider,Pedro,ACOSTA,Red,Bull,KTM,Ajo,SPA,2nd,37,
lap,1,2'14.894,35.304,32.240,30.542,36.808,158.8,,,
lap,2,2'07.228,27.946,31.821,30.523,36.938*,233.7,,,
lap,3,2'08.316,28.383,32.019,30.952,36.962,220.8,,,
lap,4,2'07.958,28.160,32.316,30.559,36.923,223.1,,,
lap,5,2'08.723,28.572,32.041,30.788,37.322,222.2,,,
lap,6,2'07.980,28.565,32.170,30.475,36.770,219.0,,,
lap,7,2'08.179,28.883,32.505,30.404,36.387,223.6,,,
lap,8,2'07.355,28.405,32.094*,30.408,36.448,234.7,,,
lap,9,2'07.301,28.118,32.340,30.385,36.458,227.8,,,
lap,10,2'06.718,28.001,31.755,30.308,36.654,228.8,,,
lap,11,2'07.837,28.286,31.966,30.705,36.880,219.0,,,
lap,12,2'08.029,28.186,32.025,30.684,37.134,223.6,,,
lap,13,2'07.928,28.624,32.236,30.460,36.608,219.0,,,
lap,14,2'08.076,28.535,32.002,30.685,36.854,216.4,,,
lap,15,2'07.882,28.157,31.930,30.729,37.066,224.0,,,
lap,16,2'08.364,28.635,32.148,30.570,37.011,219.5,,,
lap,17,2'09.622,28.353,32.337,31.873,37.059,226.8,,,
lap,18,2'07.272,27.992,31.972,30.412,36.896,229.2,,,
rider,Darryn,BINDER,Petronas,Sprinta,Raci,RSA,3rd,40,,
lap,1,2'14.725,34.831,31.973,30.747,37.174,146.1,,,
lap,2,2'07.499,28.381,31.842,30.926,36.350,220.4,,,
lap,3,2'08.220,28.126,31.767,31.298,37.029,228.8,,,
lap,4,2'08.131,28.401,31.933,30.802,36.995,218.1,,,
lap,5,2'08.505,28.273,32.023,30.848,37.361,231.2,,,
lap,6,2'08.345,28.820,32.299,30.707,36.519,216.0,,,
lap,7,2'06.946,28.013,31.701,30.424,36.808,232.7,,,
lap,8,2'07.551,28.328,31.826,30.432,36.965,223.6,,,
lap,9,2'07.911,28.342,32.107,30.606,36.856,226.4,,,
lap,10,2'07.428,28.567,32.019,30.443,36.399,218.6,,,
lap,11,2'07.427,27.977,31.937,30.617,36.896,231.2,,,
lap,12,2'07.890,28.159,32.130,30.573,37.028,230.7,,,
lap,13,2'07.915,28.437,32.468,30.462,36.548,222.6,,,
lap,14,2'08.025,28.404,31.906,30.754,36.961,222.6,,,
lap,15,2'07.952,28.600,31.969,30.591,36.792,216.4,,,
lap,16,2'08.165,28.377,31.969,30.655,37.164,227.3,,,
lap,17,2'09.942,28.243,32.400,32.279,37.020,224.0,,,
lap,18,2'07.137,28.011,31.979,30.558,36.589,230.7,,,
rider,Sergio,GARCIA,GASGAS,Gaviota,As,SPA,4th,11,,
lap,1,2'15.206,35.424,32.647,30.707,36.428,154.5,,,
lap,2,2'07.054,28.194,31.952,30.631,36.277,232.7,,,
lap,3,2'08.163,28.180,31.815,31.092,37.076,227.8,,,
lap,4,2'08.220,28.633,32.176,30.581,36.830,216.4,,,
lap,5,2'08.603,28.570,32.343,30.571,37.119,232.7,,,
lap,6,2'07.816,28.132,31.930,30.765,36.989,229.2,,,
lap,7,2'07.893,28.788,32.090,30.446,36.569,221.7,,,
lap,8,2'07.148,28.067,32.057,30.401,36.623,229.2,,,
lap,9,2'07.800,28.444,32.123,30.536,36.697,224.0,,,
lap,10,2'07.101,28.264,31.965,30.415,36.457,224.5,,,
lap,11,2'07.797,28.319,32.266,30.472,36.740,223.1,,,
lap,12,2'08.040,28.377,32.042,30.455,37.166,225.0,,,
lap,13,2'07.780,28.454,32.424,30.467,36.435,222.6,,,
lap,14,2'07.980,28.415,32.160,30.583,36.822,229.7,,,
lap,15,2'07.846,28.322,32.016,30.626,36.882,225.4,,,
lap,16,2'08.526,28.742,32.497,30.472,36.815,225.0,,,
lap,17,2'09.668,28.535,32.280,31.920,36.933,234.7,,,
lap,18,2'07.414,28.326,32.113,30.394,36.581,230.2,,,
rider,Gabriel,RODRIGO,Indonesian,Racing,Gr,ARG,5th,2,,
lap,1,2'14.704,35.018,31.972,31.021,36.693,152.3,,,
lap,2,2'07.506,28.005,31.756,30.875,36.870,227.3,,,
lap,3,2'08.216,28.340,31.829,30.867,37.180,223.6,,,
lap,4,2'08.337,28.577,32.340,30.669,36.751,217.7,,,
lap,5,2'08.435,28.561,32.052,30.659,37.163,234.2,,,
lap,6,2'07.898,28.092,31.836,30.862,37.108,227.3,,,
lap,7,2'07.852,28.546,32.027,30.616,36.663,220.8,,,
lap,8,2'07.147,27.975,31.866,30.476,36.830,226.4,,,
lap,9,2'07.758,28.383,32.005,30.624,36.746*,224.5,,,
lap,10,2'07.414,28.728,31.944,30.462,36.280,216.4,,,
lap,11,2'07.512,28.098,32.073,30.506,36.835,230.7,,,
lap,12,2'09.344,29.721,32.191,30.643,36.789,224.5,,,
lap,13,2'07.244,27.836,32.307,30.689,36.412,230.2,,,
lap,14,2'07.569,28.032,32.266,30.581,36.690,233.2,,,
lap,15,2'07.663,28.397,32.153,30.561,36.552,230.7,,,
lap,16,2'08.120,28.487,31.992,30.586,37.055,230.2,,,
