0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,July 18,MotoGP,Circuito de Jerez,Q2,,,,,,,,,
rider,1st,20,Fabio,QUARTARARO,YAMAHA,FRA,Petronas,Yamaha,SRT,Total,laps=7,laps=4,,
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,3'04.228,30.840,15.650,30.683,30.814,272.7,,,,,,,
lap,2,1'37.064,24.273,14.248,29.000,29.543,283.4,,,,,,,
lap,3,1'36.993,24.184,14.272,28.999,29.538,282.7,,,,,,,
lap,4,1'38.357,P,25.988,15.103,31.072,26.194,272.7,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,1'43.066,28.463,14.750,29.726,30.127,279.7,,,,,,,
lap,6,1'37.224,24.273,14.273,28.897,29.781,283.4,,,,,,,
lap,7,1'36.705,24.152,14.203,28.852,29.498,284.9,,,,,,,
rider,2nd,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,Total,laps=7,laps=4,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'45.693,28.118,14.648,29.847,30.306,281.2,,,,,,,
lap,2,1'37.602,24.420,14.330,29.226,29.626,282.7,,,,,,,
lap,3,1'37.403,24.308,14.339,29.082,29.674,284.9,,,,,,,
lap,4,1'36.889,P,26.241,14.614,29.833,26.201,283.4,,,,,,
run,2,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,5,1'41.744,27.645,14.705,29.630,29.764,272.0,,,,,,,
lap,6,1'36.844,24.159,14.237,29.005,29.443,284.9,,,,,,,
lap,7,1'38.706,24.240,14.336,29.972,30.158,282.7,,,,,,,
rider,3rd,93,Marc,MARQUEZ,HONDA,SPA,Repsol,Honda,Team,Total,laps=8,laps=5,,
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,1'51.636,31.158,15.195,31.614,30.748,280.5,,,,,,,
lap,2,1'39.009,24.486,14.369,29.938,30.216,289.5,,,,,,,
lap,3,1'37.006,24.234,14.296,28.812,29.664,288.7,,,,,,,
lap,4,1'40.171,P,25.871,15.458,31.620,27.222,264.7,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,1'50.309,28.831,18.959,32.206,30.313,131.5,,,,,,,
lap,6,1'36.877,24.216,14.228,28.816,29.617,288.0,,,,,,,
lap,7,1'36.862,24.124,14.194,28.840,29.704,288.7,,,,,,,
lap,8,1'47.709,27.884,16.218,31.185,32.422,261.5,,,,,,,
rider,4th,63,Francesco,BAGNAIA,DUCATI,ITA,Pramac,Racing,Total,laps=7,laps=4,,,
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'17.358,31.490,15.222,30.729,30.570,284.9,,,,,,,
lap,2,1'37.460,24.509,14.159,29.226,29.566,293.4,,,,,,,
lap,3,1'37.219,24.276,14.171,29.163,29.609,295.0,,,,,,,
lap,4,1'39.669,P,28.137,15.135,30.409,25.988,281.9,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,1'50.960,31.042,15.184,32.966,31.768,284.2,,,,,,,
lap,6,1'37.231,24.445,14.169,29.045,29.572,291.8,,,,,,,
lap,7,1'36.955,24.184,14.128,29.040,29.603,291.8,,,,,,,
rider,5th,43,Jack,MILLER,DUCATI,AUS,Pramac,Racing,Total,laps=7,laps=3,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'11.538,30.471,15.167,29.908,30.404,286.4,,,,,,,
lap,2,1'37.732,24.500,14.354,29.056,29.822,292.6,,,,,,,
lap,3,1'37.453,24.398,14.250,29.059,29.746,293.4,,,,,,,
lap,4,1'41.892,P,27.726,15.840,31.580,26.746,226.4,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,1'43.080,28.067,14.788,29.465,30.760,288.0,,,,,,,
lap,6,1'41.754,24.282,14.244,31.384,31.844,291.1,,,,,,,
lap,unfinished,24.311,14.172,28.844,292.6,,,,,,,,,
rider,6th,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,Total,laps=8,laps=5,,
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'13.242,36.075,17.920,31.873,30.551,174.1,,,,,,,
lap,2,1'38.554,24.689,14.347,29.462,30.056,288.7,,,,,,,
lap,3,1'37.825,24.490,14.333,29.211,29.791,288.0,,,,,,,
lap,4,1'43.455,P,30.222,15.970,30.817,26.446,217.3,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,1'49.920,27.527,16.335,36.017,30.041,150.0,,,,,,,
lap,6,1'37.454,24.396,14.269,29.082,29.707,287.2,,,,,,,
lap,7,1'40.876,27.237,14.288,29.471,29.880,288.7,,,,,,,
lap,8,1'38.556,24.389,14.289,29.402,30.476,290.3,,,,,,,
rider,7th,44,Pol,ESPARGARO,KTM,SPA,Red,Bull,KTM,Factory,Racing,Total,laps=6,laps=3
run,1,Slick-Hard,Slick-Soft,0,3,,,,,,,,,
lap,1,2'07.712,36.708,15.714,30.747,30.741,283.4,,,,,,,
lap,2,1'38.059,24.657,14.300,29.239,29.863,288.7,,,,,,,
lap,3,1'46.261,P,29.205,17.235,32.566,27.255,236.3,,,,,,
run,2,Slick-Hard,Slick-Medium,3,0,,,,,,,,,
lap,4,1'42.592,28.387,14.476,29.836,29.893,288.0,,,,,,,
lap,5,1'37.493,24.338,14.344,29.054,29.757,285.7,,,,,,,
lap,6,1'56.704,31.843,17.276,34.108,33.477,178.8,,,,,,,
rider,8th,4,Andrea,DOVIZIOSO,DUCATI,ITA,Ducati,Team,Total,laps=8,laps=4,,,
run,1,missing,missing,missing,0,,,,,,,,,
lap,1,2'08.328,29.581,15.069,31.127,30.854,279.0,,,,,,,
lap,2,1'38.239,24.700,14.227,29.438,29.874,293.4,,,,,,,
lap,3,1'40.826,24.536,14.227,32.158,29.905,292.6,,,,,,,
lap,4,1'34.476,P,24.597,14.304,29.412,26.163,289.5,,,,,,
run,2,missing,missing,missing,0,,,,,,,,,
lap,5,1'44.589,28.981,14.775,30.396,30.437,284.2,,,,,,,
lap,6,1'39.547,25.086,14.498,29.529,30.434,289.5,,,,,,,
lap,7,1'37.535,24.440,14.249,29.153,29.693,291.1,,,,,,,
lap,PIT,P,1'04.220,22.657,38.334,29.823,117.6,,,,,,,
rider,9th,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=7,laps=3,,
run,1,Slick-Hard,Slick-Soft,0,2,,,,,,,,,
lap,1,2'06.942,30.742,14.940,30.542,30.570,283.4,,,,,,,
lap,2,1'37.844,24.473,14.259,29.233,29.879,288.7,,,,,,,
lap,3,1'37.796,24.547,14.268,29.198,29.783,288.0,,,,,,,
lap,4,1'40.822,P,27.568,15.031,31.757,26.466,276.9,,,,,,
run,2,Slick-Soft,Slick-Soft,15,0,,,,,,,,,
lap,5,1'46.904,29.686,15.644,31.380,30.194,259.6,,,,,,,
lap,6,1'37.636,24.490,14.264,29.169,29.713,284.2,,,,,,,
lap,unfinished,24.410,14.183,29.140,288.7,,,,,,,,,
rider,10th,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=8,laps=5,,
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'24.553,29.118,14.719,29.848,29.948,281.2,,,,,,,
lap,2,1'37.821,24.490,14.315,29.319,29.697,284.9,,,,,,,
lap,3,1'37.720,24.351,14.323,29.350,29.696,283.4,,,,,,,
lap,4,1'37.590,P,26.082,15.025,30.937,25.546,274.1,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,1'41.879,28.115,14.497,29.550,29.717,283.4,,,,,,,
lap,6,1'37.897,24.357,14.295,29.139,30.106,283.4,,,,,,,
lap,7,1'37.674,24.417,14.310,29.208,29.739,283.4,,,,,,,
lap,8,1'41.027,24.479,14.265,29.216,33.067,284.9,,,,,,,
rider,11th,46,Valentino,ROSSI,YAMAHA,ITA,Monster,Energy,Yamaha,MotoGP,Total,laps=8,laps=5,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'16.015,28.985,14.946,30.063,30.132,276.9,,,,,,,
lap,2,1'37.997,24.655,14.253,29.250,29.839,284.9,,,,,,,
lap,3,1'38.078,24.557,14.310,29.373,29.838,284.9,,,,,,,
lap,4,1'39.166,P,28.051,14.971,30.431,25.713,281.2,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,2'02.209,31.212,18.304,41.963,30.730,147.7,,,,,,,
lap,6,1'37.741,24.565,14.258,29.222,29.696,282.7,,,,,,,
lap,7,1'37.796,24.505,14.246,29.289,29.756,282.7,,,,,,,
lap,8,1'38.556,24.554,14.310,29.409,30.283,283.4,,,,,,,
rider,12th,36,Joan,MIR,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=8,laps=5,,
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'35.028,29.005,14.636,30.188,30.522,282.7,,,,,,,
lap,2,1'38.802,24.630,14.392,29.581,30.199,281.9,,,,,,,
lap,3,1'37.958,24.426,14.264,29.328,29.940,286.4,,,,,,,
lap,4,1'37.144,P,25.817,14.499,30.096,26.732,287.2,,,,,,
run,2,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,5,1'43.833,28.841,14.610,30.080,30.302,284.2,,,,,,,
lap,6,1'37.784,24.510,14.274,29.192,29.808,285.7,,,,,,,
lap,7,1'37.884,24.395,14.214,29.358,29.917,284.9,,,,,,,
lap,8,1'37.867,24.439,14.269,29.200,29.959,286.4,,,,,,,
