0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,October 17,Moto2,MotorLand Aragón,Q2,,,,,,,
rider,Sam,LOWES,EG,"0,0",Marc,VDS,GBR,1st,22,Total,laps=7,laps=4
lap,1,2'21.112,30.986,33.130,23.604,27.550*,284.4,,,,,
lap,2,1'52.515,32.072,31.541,21.563,27.339,284.4,,,,,
lap,3,2'04.382,P,33.311,34.332,24.577,32.162,283.6,,,,
lap,4,3'09.389,30.910,32.542*,21.869,27.574,282.1,,,,,
lap,5,1'52.504,32.198,31.600,21.425,27.281,282.9,,,,,
lap,6,1'51.651,31.634,31.446,21.256,27.315,282.9,,,,,
lap,7,1'59.297,37.219,32.079,22.166,27.833,281.4,,,,,
rider,Marco,BEZZECCHI,SKY,Racing,Team,VR,ITA,2nd,72,Total,laps=8,laps=7
lap,1,2'21.686,30.883,33.390,23.250,27.507,287.4,,,,,
lap,2,1'52.518,32.205,31.679,21.569,27.065,285.9,,,,,
lap,3,1'52.135,31.918,31.551,21.565,27.101,285.1,,,,,
lap,4,1'51.799,31.712,31.484,21.603,27.000,286.6,,,,,
lap,5,1'52.749,31.825,31.608,21.943,27.373,285.9,,,,,
lap,6,1'52.684,32.027,31.712,21.726,27.219,285.9,,,,,
lap,7,1'52.493,31.951,31.771,21.615,27.156,287.4,,,,,
lap,8,1'52.390,31.987,31.667,21.727,27.009,286.6,,,,,
rider,Fabio,DI,GIANNANT,MB,Conveyors,Speed,ITA,3rd,21,Total,laps=8,laps=7
lap,1,2'27.133,29.230,32.858*,22.478,27.742,276.4,,,,,
lap,2,1'52.364,31.940,31.648,21.496,27.280,280.7,,,,,
lap,3,1'51.870,31.658,31.494,21.452,27.266,281.4,,,,,
lap,4,1'56.420,33.873,32.133,22.499,27.915,272.2,,,,,
lap,5,1'52.562,31.701,31.686,21.736,27.439,280.7,,,,,
lap,6,1'51.887,31.703,31.431,21.455,27.298,280.0,,,,,
lap,7,1'54.683,32.887,32.370,21.796,27.630,275.7,,,,,
lap,8,1'52.222,31.713,31.561,21.538,27.410,280.7,,,,,
rider,Jake,DIXON,Petronas,Sprinta,Raci,GBR,4th,96,Total,laps=8,laps=6,
lap,1,1'59.013,30.771,33.211,22.225,27.563,283.6,,,,,
lap,2,1'57.668,36.067,31.985,21.859,27.757,284.4,,,,,
lap,3,1'51.999,31.950,31.407,21.475,27.167,286.6,,,,,
lap,4,2'04.315,37.406,33.560,21.824,31.525,238.6,,,,,
lap,5,1'56.342,31.936,35.097*,21.911,27.398,283.6,,,,,
lap,6,1'53.531,31.889,32.383,21.703,27.556,281.4,,,,,
lap,7,1'52.597,31.948,31.639,21.640,27.370,282.9,,,,,
lap,8,2'06.065,38.691,32.866,22.197,32.311,227.6,,,,,
rider,Marcos,RAMIREZ,Tennor,American,RaciSPA,5th,42,Total,laps=6,laps=3,,
lap,1,1'55.283,29.576,32.611,23.255,27.524,286.6,,,,,
lap,2,1'52.524,32.254,31.517,21.482,27.271,287.4,,,,,
lap,3,1'52.166,31.993,31.382,21.590,27.201,287.4,,,,,
lap,4,2'04.183,P,32.866,32.799,22.178,36.340,223.8,,,,
lap,5,5'54.743,29.318,38.339,22.417,27.568,286.6,,,,,
lap,6,1'53.392,32.365,31.846,21.753,27.428,287.4,,,,,
rider,Jorge,NAVARRO,MB,Conveyors,Speed,SPA,6th,9,Total,laps=7,laps=4,
lap,1,2'09.703,30.223,32.997,22.276,35.469,231.0,,,,,
lap,2,1'52.873,32.303,31.713,21.618,27.239,285.1,,,,,
lap,3,1'52.386,31.876,31.553,21.742,27.215,287.4,,,,,
