0,1,2,3,4,5,6,7,8,9
const,2020,August 07,Moto2,Automotodrom Brno,FP2,,,,
lap,4,2'05.014,32.171,37.226,34.386,21.231,256.5,,
lap,5,2'04.848,32.045,37.137,34.459,21.207,257.1,,
lap,6,2'04.928,32.065,37.201,34.408,21.254,256.5,,
lap,7,2'04.968,32.127,37.237,34.437,21.167,257.1,,
lap,8,2'17.695,P,32.069,41.805,34.381,29.440,258.3,
lap,9,13'23.343,34.986,36.954,34.085,21.056,,,
lap,10,2'03.191,31.686,36.627,33.986,20.892,260.2,,
lap,11,2'03.932,31.843,36.816,34.188,21.085,259.6,,
lap,12,2'18.189,40.477,41.862,34.623,21.227,257.7,,
lap,13,2'04.236,31.920,37.062,34.248,21.006,259.6,,
lap,14,2'03.937,31.819,36.969,34.097,21.052,261.5,,
rider,Marcel,SCHROTTE,Liqui,Moly,Intact,GP,GER,11th,23
lap,1,2'59.800,35.599,38.264,34.766,21.106,,,
lap,2,2'04.360,32.160,37.028,34.146,21.026,258.9,,
lap,3,2'04.195,32.080,36.816,34.249,21.050,258.3,,
lap,4,2'04.092,31.965,36.998,34.144,20.985,258.3,,
lap,5,2'04.339,31.981,36.980,34.321,21.057,259.6,,
lap,6,2'04.467,32.139,37.011,34.252,21.065,258.3,,
lap,7,2'04.144,31.886,37.049,34.241,20.968,258.9,,
lap,8,2'12.827,P,33.219,37.553,34.393,27.662,260.2,
lap,9,11'20.015,35.968,38.101,34.892,21.064,,,
lap,10,2'03.211,31.709,36.695,33.970,20.837,258.9,,
lap,11,2'06.318,32.731,38.542,34.014,21.031,260.2,,
lap,12,2'07.174,31.735,36.657,35.468,23.314,260.8,,
lap,13,2'03.823,31.946,36.817,34.099,20.961,259.6,,
lap,14,2'05.329,31.835,38.409,34.168,20.917,259.6,,
lap,15,2'03.930,31.796,37.116,34.102,20.916,262.7,,
rider,Nicolo,BULEGA,Federal,Oil,Gresini,M,ITA,12th,11
lap,1,2'30.715,50.634,39.506,34.811,21.297,,,
lap,2,2'04.966,32.230,37.274,34.393,21.069*,262.1,,
lap,3,2'04.648,32.082,36.999,34.328,21.239,263.4,,
lap,4,2'04.328,31.916,37.024,34.345,21.043,260.2,,
lap,5,2'04.377,31.949,37.048,34.333,21.047,258.9,,
lap,6,2'04.600,31.949,37.110,34.442,21.099,258.9,,
lap,7,2'04.847,32.168,37.241,34.424,21.014,258.3,,
lap,8,2'04.878,31.974,37.381,34.397,21.126,258.9,,
lap,9,2'18.180,P,33.628,38.546,35.042,30.964,258.9,
lap,10,8'32.777,37.358,38.204,34.116,20.835,,,
lap,11,2'03.233,31.719,36.717,33.947,20.850,263.4,,
lap,12,2'02.819,31.487,36.692,33.791,20.849,258.9,,
lap,13,2'03.413,31.708,36.780,34.013,20.912,260.2,,
lap,14,2'03.850,31.806,37.112,34.038,20.894,260.2,,
lap,15,2'03.468,31.756,36.830,34.055,20.827,258.9,,
lap,16,2'03.572,31.738,36.902,34.047,20.885,260.8,,
rider,Tetsuta,NAGASHIM,Red,Bull,KTM,Ajo,JPN,13th,45
lap,1,2'36.580,33.658,38.334,36.424,22.681,,,
lap,2,2'04.016,32.022,36.999,34.045,20.950,262.1,,
lap,3,2'03.604,31.573,36.941,34.157,20.933,262.7,,
lap,4,2'12.222,31.933,39.114,40.068,21.107,263.4,,
lap,5,2'04.187,31.714,37.132,34.311,21.030,262.7,,
lap,6,2'05.077,31.716,36.992,34.393,21.976,261.5,,
lap,7,2'07.620,32.099,39.032,34.952,21.537,260.2,,
lap,8,2'18.828,P,32.103,38.906,36.246,31.573,260.2,
lap,9,10'06.061,37.289,37.674,34.346,20.944,,,
