0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2021,May 01,MotoGP,Circuito de Jerez,FP4,,,,,,,,,
rider,1st,20,Fabio,QUARTARARO,YAMAHA,FRA,Monster,Energy,Yamaha,MotoGP,Total,laps=15,laps=9,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,1,3'02.664,32.078,15.228,30.151,30.528,280.5,,,,,,,
lap,2,1'37.695,24.402,14.393,29.028,29.872,284.9,,,,,,,
lap,3,1'37.407,24.216*,14.342,29.131,29.718,284.9,,,,,,,
lap,4,1'37.377,24.204,14.349,29.152,29.672,283.4,,,,,,,
lap,5,1'37.341,24.242,14.349,29.071,29.679,282.7,,,,,,,
lap,6,1'40.106,25.430,14.874,29.623,30.179,279.7,,,,,,,
lap,7,1'37.536,24.302,14.402,29.085,29.747,284.2,,,,,,,
lap,8,1'36.534,P,24.295,14.418,30.670,27.151,284.9,,,,,,
run,2,Slick-Medium,Slick-Hard,8,0,,,,,,,,,
lap,9,1'51.853,31.938,15.304,32.307,32.304,280.5,,,,,,,
lap,10,1'38.820,24.623,14.470,29.306*,30.421*,284.2,,,,,,,
lap,11,1'37.829,24.393,14.422*,29.245,29.769,285.7,,,,,,,
lap,12,1'37.636,24.278,14.382,29.219,29.757,286.4,,,,,,,
lap,13,1'41.487,24.537,16.537,29.880,30.533,272.7,,,,,,,
lap,14,1'38.076,24.344,14.410,29.363,29.959,284.2,,,,,,,
lap,15,1'37.926,24.337,14.442,29.250,29.897,283.4,,,,,,,
rider,2nd,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,Total,laps=16,laps=12,
run,1,Slick-Medium,Slick-Hard,0,0,,,,,,,,,
lap,1,2'04.515,30.050,15.309,31.331,30.892,279.0,,,,,,,
lap,2,1'39.987,25.286,14.634,29.767,30.300,284.2,,,,,,,
lap,3,1'38.684,24.699,14.546,29.464,29.975,284.2,,,,,,,
lap,4,1'38.745,24.677,14.491,29.565,30.012,284.9,,,,,,,
lap,5,1'43.817,29.599,14.587,29.709,29.922,285.7,,,,,,,
lap,6,1'38.252,24.569,14.441,29.346,29.896,285.7,,,,,,,
lap,7,1'38.094,24.488,14.392,29.403,29.811,286.4,,,,,,,
lap,8,1'37.871,24.463,14.351,29.320,29.737,284.9,,,,,,,
lap,9,1'38.081,24.454,14.447,29.325,29.855,284.2,,,,,,,
lap,10,1'37.889,24.442,14.461,29.260,29.726,281.9,,,,,,,
lap,11,1'44.044,24.619,15.806,32.193,31.426,215.5,,,,,,,
lap,12,1'37.675,P,24.691,16.595,30.763,25.626,234.7,,,,,,
run,2,Slick-Medium,Slick-Soft,12,3,,,,,,,,,
lap,13,1'42.775,28.542,14.601,29.615,30.017,283.4,,,,,,,
lap,14,1'37.696,24.347,14.313,29.300,29.736,284.2,,,,,,,
lap,15,1'37.600,24.292,14.342,29.238,29.728*,283.4,,,,,,,
lap,16,1'37.391,24.299,14.331,29.151,29.610,284.2,,,,,,,
rider,3rd,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=12,laps=6,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,1,2'28.440,29.795,15.160,30.496,30.938,279.0,,,,,,,
lap,2,1'39.119,24.911,14.576,29.575,30.057,284.9,,,,,,,
lap,3,1'38.112,24.482,14.430,29.288,29.912,284.9,,,,,,,
lap,4,1'38.616,24.466,14.348,29.613,30.189,285.7,,,,,,,
lap,5,1'38.052,24.500,14.395,29.221,29.936,284.2,,,,,,,
lap,6,1'37.852,24.399,14.387,29.150,29.916,284.9,,,,,,,
lap,7,1'37.772,24.405,14.387,29.136,29.844,284.9,,,,,,,
lap,8,1'39.387,P,26.601,15.253,30.466,27.067,274.8,,,,,,
run,2,Slick-Soft,Slick-Medium,9,8,,,,,,,,,
lap,9,1'45.046,29.264,14.936,30.339,30.507,280.5,,,,,,,
lap,10,1'39.354,24.781,14.528,29.958*,30.087,283.4,,,,,,,
lap,11,3'23.341,P,24.503,1'55.029,36.114,27.695,135.3,,,,,,
run,3,Slick-Medium,Slick-Medium,8,11,,,,,,,,,
lap,12,1'43.814,28.570,14.922,29.989,30.333,283.4,,,,,,,
rider,4th,30,Takaaki,NAKAGAMI,HONDA,JPN,LCR,Honda,IDEMITSU,Total,laps=16,laps=10,,
run,1,Slick-Medium,Slick-Medium,0,11,,,,,,,,,
lap,1,2'04.276,33.920,15.755,31.721,32.350,261.5,,,,,,,
lap,2,1'50.611,29.892*,16.051,33.843,30.825,252.3,,,,,,,
lap,3,1'39.562,25.249,14.542,29.654,30.117,287.2,,,,,,,
lap,4,1'38.677,24.852,14.439,29.382,30.004,284.9,,,,,,,
lap,5,1'39.580,25.297,14.419,29.673,30.191,288.0,,,,,,,
lap,6,1'38.954,24.846,14.400,29.582,30.126,288.0,,,,,,,
lap,7,1'38.209,24.514,14.389,29.344,29.962,288.0,,,,,,,
lap,8,1'40.079,P,26.644,15.365,30.742,27.328,272.0,,,,,,
run,2,Slick-Medium,Slick-Medium,8,19,,,,,,,,,
lap,9,1'50.033,31.885,15.752,31.540,30.856,266.0,,,,,,,
lap,10,1'41.278,25.194,14.589,31.084,30.411,286.4,,,,,,,
lap,11,1'38.372,24.510,14.494,29.289*,30.079*,284.2,,,,,,,
lap,12,1'38.435,24.462,14.567*,29.426,29.980,281.9,,,,,,,
lap,13,1'37.917,24.341,14.449,29.217,29.910,284.2,,,,,,,
lap,14,1'44.617,26.006,16.966,31.158,30.487,212.5,,,,,,,
lap,15,1'39.563,24.797,14.857,29.779,30.130,281.9,,,,,,,
