0,1,2,3,4,5,6,7,8,9,10,11,12,13
const,2020,Saturday September,Moto3,Misano World Circuit Marco Simoncelli,Q1,,,,,,,,
rider,Tony,ARBOLINO,Rivacold,Snipers,Tea,ITA,1st,14,Total,laps=6,laps=3,,
lap,1,4'20.648,44.761,33.893,30.285,23.041,202.2,,,,,,
lap,2,1'47.127,27.420,24.667,29.166,25.874,203.3,,,,,,
lap,3,1'43.550,27.467,24.467,28.719,22.897,205.7,,,,,,
lap,4,1'45.764,P,28.449,24.856,29.189,23.270,201.8,,,,,
lap,5,2'09.491,47.041,26.661,30.159,25.630,203.0,,,,,,
lap,6,1'42.531,27.192,24.197,28.515,22.627,206.8,,,,,,
rider,Romano,FENATI,Sterilgarda,Max,Racin,ITA,2nd,55,Total,laps=8,laps=7,,
lap,1,4'33.971,34.801,25.098,29.103,24.116,201.1,,,,,,
lap,2,1'43.269,27.339,24.553,28.727,22.650,201.1,,,,,,
lap,3,1'43.495,27.536,24.473,28.791,22.695,200.3,,,,,,
lap,4,1'43.214,27.365,24.427,28.792,22.630,200.0,,,,,,
lap,5,1'43.085,27.241,24.475,28.782,22.587,200.0,,,,,,
lap,6,1'43.217,27.270,24.437,28.709,22.801,200.0,,,,,,
lap,7,1'45.420,27.434,24.897,29.400,23.689,201.4,,,,,,
lap,8,1'42.603,27.232,24.174,28.578,22.619,204.5,,,,,,
rider,Alonso,LOPEZ,Sterilgarda,Max,Racin,SPA,3rd,21,Total,laps=8,laps=6,,
lap,1,4'33.100,38.289,24.906,29.022,23.714,200.0,,,,,,
lap,2,1'43.591,27.420,24.530,28.801,22.840,199.6,,,,,,
lap,3,1'44.777,28.313,24.713,28.876,22.875,201.4,,,,,,
lap,4,1'43.377,27.301,24.448,28.743,22.885,201.4,,,,,,
lap,5,1'43.137,27.367,24.420,28.651,22.699,200.7,,,,,,
lap,6,1'42.827,26.925*,24.499,28.707,22.696,201.1,,,,,,
lap,7,1'43.408,27.343,24.449,28.794,22.822,200.3,,,,,,
lap,8,1'43.812,27.280,24.517,28.545,23.470,203.0,,,,,,
rider,Riccardo,ROSSI,BOE,Skull,Rider,Facil,ITA,4th,54,Total,laps=8,laps=5,
lap,1,2'45.879,32.722,25.251,29.104,33.691,201.8,,,,,,
lap,2,1'48.710,27.735,24.897,28.852,27.226,201.4,,,,,,
lap,3,1'44.613,27.542,24.876,29.115,23.080,201.4,,,,,,
lap,4,1'43.918,27.490,24.637,28.808,22.983,202.6,,,,,,
lap,5,1'43.612,27.386,24.572,28.791,22.863,202.2,,,,,,
lap,6,1'42.424,P,27.064*,24.653,28.854,21.853,202.2,,,,,
lap,7,2'02.542,40.145,26.137,29.321,26.939*,202.2,,,,,,
lap,8,1'43.203,27.401,24.461,28.473,22.868,203.3,,,,,,
rider,Darryn,BINDER,CIP,Green,Power,RSA,5th,40,Total,laps=6,laps=2,,
lap,1,3'24.274,P,55.819,26.517,30.543,26.397,193.8,,,,,
lap,2,2'12.188,52.456,25.692,29.051,24.989,201.8,,,,,,
lap,3,1'44.051,27.470,24.774,28.786,23.021,201.4,,,,,,
lap,4,1'45.199,P,27.750,25.243,29.266,22.940,199.2,,,,,
lap,5,2'05.399,42.749,25.417,30.353,26.880,197.4,,,,,,
lap,6,1'43.307,27.230,24.491,28.732,22.854,200.0,,,,,,
rider,Niccolò,ANTONELL,SIC58,Squadra,Corse,ITA,6th,23,Total,laps=7,laps=3,,
lap,1,2'32.735,33.297,24.921,28.970,22.939,202.6,,,,,,
lap,2,1'43.712,27.420,24.528,28.879,22.885,203.7,,,,,,
lap,3,1'51.592,30.692*,26.202,28.858,25.840,205.7,,,,,,
lap,4,1'44.576,P,27.348,24.419,28.762,24.047,206.5,,,,,
lap,5,1'59.747,36.961,28.096,31.846,22.844*,180.0,,,,,,
lap,6,1'52.581,27.467,28.040,31.486,25.588,178.8,,,,,,
lap,7,1'43.402,27.349,24.478,28.822,22.753,201.1,,,,,,
