0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,November 21,MotoGP,Autódromo Internacional do Algarve,Q2,,,,,,,,,
rider,1st,88,Miguel,OLIVEIRA,KTM,POR,Red,Bull,KTM,Tech,3,Total,laps=8,laps=4
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'14.586,22.995,33.801,16.341,32.480,,,,,,,,
lap,2,1'42.462,21.796*,32.632,15.530,32.504,331.2,,,,,,,
lap,3,1'39.628,20.939,31.711,15.236,31.742,332.3,,,,,,,
lap,4,1'44.049,P,21.067,31.910,15.226,35.846,333.3,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,3'44.558,24.612,34.044,15.679,32.218,,,,,,,,
lap,6,1'39.414,20.861,31.711,15.105,31.737,331.2,,,,,,,
lap,7,1'38.892,20.756,31.498,15.043,31.595,334.3,,,,,,,
lap,8,1'43.460,23.228,32.538,15.436,32.258,337.5,,,,,,,
rider,2nd,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=8,laps=4,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,1,1'45.350,20.807,33.233,15.786,32.337,,,,,,,,
lap,2,1'40.030,21.069,31.791,15.322,31.848,329.2,,,,,,,
lap,3,1'39.245,20.808,31.594,15.170,31.673,329.2,,,,,,,
lap,4,1'48.990,P,22.518,33.800,15.953,36.719,330.2,,,,,,
run,2,Slick-Medium,Slick-Soft,4,0,,,,,,,,,
lap,5,3'30.272,20.700,32.710,15.516,31.983,,,,,,,,
lap,6,1'39.141,20.861,31.471,15.197,31.612,329.2,,,,,,,
lap,7,1'38.936,20.740,31.506,15.117,31.573,331.2,,,,,,,
lap,8,2'00.210,28.556*,39.761,16.841,35.052,329.2,,,,,,,
rider,3rd,43,Jack,MILLER,DUCATI,AUS,Pramac,Racing,Total,laps=8,laps=4,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'15.872,21.205,36.501,20.160,33.028,,,,,,,,
lap,2,1'41.804,21.718,32.284,15.523,32.279,340.6,,,,,,,
lap,3,1'39.336,20.909,31.569,15.155,31.703,345.0,,,,,,,
lap,4,1'45.465,P,21.617,32.864,15.793,35.191,343.9,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,3'04.145,20.189,32.600,15.375,32.056,,,,,,,,
lap,6,1'59.998,26.204*,37.527,19.193,37.074,341.7,,,,,,,
lap,7,1'39.038,20.741,31.488,15.101,31.708,342.8,,,,,,,
lap,8,1'47.197,23.600,33.298,16.309,33.990,342.8,,,,,,,
rider,4th,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,Total,laps=7,laps=1,,
