0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,November 07,MotoGP,Circuit Ricardo Tormo,Q1,,,,,,,,,
rider,1st,88,Miguel,OLIVEIRA,KTM,POR,Red,Bull,KTM,Tech,3,Total,laps=9,laps=7
run,1,Wet-Medium,Wet-Medium,0,14,,,,,,,,,
lap,1,2'15.800,25.681,30.151,26.012,28.155,,,,,,,,
lap,2,1'44.063,23.436,28.400,24.745,27.482,304.2,,,,,,,
lap,3,1'41.791,22.857,27.516,24.299,27.119,308.3,,,,,,,
lap,4,1'41.291,22.722,27.406,24.152,27.011,309.7,,,,,,,
lap,5,1'40.795,22.553,27.290,24.106,26.846,312.5,,,,,,,
lap,6,1'50.270,27.992,29.383,25.279,27.616,304.2,,,,,,,
lap,7,1'40.771,22.395,27.180,24.195,27.001,312.5,,,,,,,
lap,8,1'41.040,22.548,27.424,24.187,26.881,313.9,,,,,,,
lap,9,1'53.160,P,25.358,31.458,25.687,30.657,312.5,,,,,,
rider,2nd,5,Johann,ZARCO,DUCATI,FRA,Esponsorama,Racing,Total,laps=6,laps=5,,,
run,1,Wet-Medium,Wet-Medium,21,21,,,,,,,,,
lap,1,7'36.814,24.080,30.190,26.029,33.614*,,,,,,,,
lap,2,1'47.674,26.245,28.882,25.061,27.486,176.3,,,,,,,
lap,3,1'41.462,22.343,27.563,24.289,27.267,315.4,,,,,,,
lap,4,1'56.116,22.417,27.472,38.246,27.981,312.5,,,,,,,
lap,5,1'40.821,22.417,27.499,24.201,26.704,316.8,,,,,,,
lap,6,1'40.844,22.399,27.209,24.053,27.183,316.8,,,,,,,
rider,3rd,6,Stefan,BRADL,HONDA,GER,Repsol,Honda,Team,Total,laps=9,laps=7,,
run,1,Wet-Medium,Wet-Soft,0,0,,,,,,,,,
lap,1,2'26.925,25.291,30.873,26.109,27.925,,,,,,,,
lap,2,1'44.129,23.465,28.715,24.798,27.151,311.1,,,,,,,
lap,3,1'41.853,22.884,27.845,24.266,26.858,313.9,,,,,,,
lap,4,1'41.413,22.749,27.626,24.156,26.882,315.4,,,,,,,
lap,5,1'54.622,29.218,30.711,25.902,28.791,311.1,,,,,,,
lap,6,1'45.471,24.146,28.757,24.965,27.603,302.9,,,,,,,
lap,7,1'41.010,22.600,27.399,24.217,26.794,315.4,,,,,,,
lap,8,1'48.381,24.996,28.821,25.422,29.142,313.9,,,,,,,
lap,unfinished,22.690,27.177,315.4,,,,,,,,,,
rider,4th,73,Alex,MARQUEZ,HONDA,SPA,Repsol,Honda,Team,Total,laps=9,laps=8,,
run,1,Wet-Medium,Wet-Medium,7,0,,,,,,,,,
lap,1,2'02.845,24.701,30.570,26.425,28.430,,,,,,,,
lap,2,1'45.354,23.479,28.856,25.261,27.758,313.9,,,,,,,
lap,3,1'43.259,22.908,28.127,24.872,27.352,316.8,,,,,,,
lap,4,1'41.951,22.671,27.690,24.460,27.130,315.4,,,,,,,
lap,5,1'52.544,23.708,30.328,26.942,31.566,316.8,,,,,,,
lap,6,1'42.831,22.625,27.645,24.415,28.146,316.8,,,,,,,
lap,7,1'41.484,22.345,27.663,24.332,27.144,316.8,,,,,,,
lap,8,1'51.358,24.349,31.065,26.208,29.736,315.4,,,,,,,
lap,9,1'41.276,22.452,27.475,24.234,27.115,316.8,,,,,,,
rider,5th,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,Total,laps=7,laps=4,
run,1,Wet-Medium,Wet-Soft,0,0,,,,,,,,,
lap,1,4'15.866,25.141,31.819,25.919,28.143,,,,,,,,
lap,2,1'43.129,23.022,28.340,24.633,27.134,311.1,,,,,,,
lap,3,1'43.753,23.014,27.729,25.621,27.389,311.1,,,,,,,
lap,4,1'45.503,P,22.914,27.693,24.709,30.187,312.5,,,,,,
run,2,Wet-Medium,Wet-Medium,4,0,,,,,,,,,
lap,5,3'21.253,23.238,30.243,26.309,28.000,,,,,,,,
lap,6,1'42.131,22.940,27.796,24.341,27.054,309.7,,,,,,,
lap,7,1'41.310,22.486,27.406,24.251,27.167,312.5,,,,,,,
rider,6th,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,Total,laps=8,laps=4,,
run,1,Wet-Medium,Wet-Medium,0,0,,,,,,,,,
lap,1,2'16.879,26.047,30.941,26.461,28.610,,,,,,,,
lap,2,1'50.087,P,24.120,28.917,26.485,30.565,298.9,,,,,,
run,2,Wet-Medium,Wet-Soft,2,0,,,,,,,,,
lap,3,2'57.993,22.710,28.958,25.026,27.455,,,,,,,,
lap,4,1'42.157,22.874,27.914,24.331,27.038,312.5,,,,,,,
lap,5,1'42.200,22.805,27.770,24.413,27.212,315.4,,,,,,,
lap,6,1'42.735,23.005,27.924,24.592,27.214,315.4,,,,,,,
lap,7,1'41.311,22.677,27.467,24.118,27.049,315.4,,,,,,,
lap,8,1'45.940,25.279*,28.155,24.936,27.570,316.8,,,,,,,
rider,7th,63,Francesco,BAGNAIA,DUCATI,ITA,Pramac,Racing,Total,laps=9,laps=8,,,
run,1,Wet-Medium,Wet-Medium,0,0,,,,,,,,,
lap,1,2'23.354,24.838,31.341,26.561,28.446,,,,,,,,
lap,2,1'44.650,23.374,28.757,24.873,27.646,315.4,,,,,,,
lap,3,1'42.566,22.958,27.906,24.438,27.264,319.8,,,,,,,
lap,4,1'42.008,22.713,27.782,24.309,27.204,319.8,,,,,,,
lap,5,1'43.177,22.644,28.838,24.612,27.083,321.3,,,,,,,
lap,6,1'41.395,22.528,27.456,24.156,27.255,319.8,,,,,,,
lap,7,1'41.481,22.428,27.507,24.300,27.246,321.3,,,,,,,
lap,8,1'41.552,22.542,27.632,24.254,27.124,321.3,,,,,,,
lap,9,1'41.523,22.442,27.603,24.222,27.256,321.3,,,,,,,
rider,8th,46,Valentino,ROSSI,YAMAHA,ITA,Monster,Energy,Yamaha,MotoGP,Total,laps=9,laps=8,
run,1,Wet-Medium,Wet-Soft,0,13,,,,,,,,,
lap,1,2'29.375,23.807,29.953,25.544,27.823,,,,,,,,
lap,2,1'42.916,23.018,28.140,24.500,27.258,308.3,,,,,,,
lap,3,1'42.394,23.055,27.833,24.390,27.116,309.7,,,,,,,
lap,4,1'42.544,22.922,27.660,24.332,27.630,308.3,,,,,,,
lap,5,1'48.956,25.530,30.342,25.442,27.642,301.5,,,,,,,
lap,6,1'42.039,22.925,27.617,24.330,27.167,308.3,,,,,,,
lap,7,1'45.121,23.746,28.429,25.200,27.746,306.9,,,,,,,
lap,8,1'42.219,22.895,27.699,24.448,27.177,306.9,,,,,,,
lap,9,1'42.224,22.873,27.530,24.371,27.450,308.3,,,,,,,
rider,9th,9,Danilo,PETRUCCI,DUCATI,ITA,Ducati,Team,Total,laps=9,laps=5,,,
run,1,Wet-Soft,Wet-Soft,0,0,,,,,,,,,
lap,1,2'04.262,23.870,29.211,25.285,27.362,,,,,,,,
lap,2,1'44.047,23.177,28.078,25.063,27.729,316.8,,,,,,,
lap,3,1'48.191,22.963,30.688,26.826,27.714,319.8,,,,,,,
lap,4,1'42.244,22.875,27.717,24.509,27.143,315.4,,,,,,,
lap,5,1'50.160,P,23.620,28.700,26.778,31.062,313.9,,,,,,
run,2,Wet-Medium,Wet-Medium,17,0,,,,,,,,,
lap,6,2'13.201,22.861,28.631,24.756,27.586,,,,,,,,
lap,7,1'43.425,23.080,28.083,24.546,27.716,316.8,,,,,,,
lap,8,1'42.758,22.903,27.864,24.627,27.364,313.9,,,,,,,
lap,9,1'49.602,P,22.907,27.959,25.943,32.793,316.8,,,,,,
rider,10th,32,Lorenzo,SAVADORI,APRILIA,ITA,Aprilia,Racing,Team,Gresini,Total,laps=9,laps=8,
run,1,Wet-Soft,Wet-Soft,7,7,,,,,,,,,
lap,1,2'17.289,34.157,29.807,32.393,32.339,,,,,,,,
lap,2,1'48.277,23.934,28.905,26.136,29.302,292.5,,,,,,,
lap,3,1'49.899,25.546,29.163,25.865,29.325,305.6,,,,,,,
lap,4,1'42.799,23.053,27.765,24.508,27.473,302.9,,,,,,,
lap,5,1'48.715,23.157,28.465,27.304,29.789,308.3,,,,,,,
lap,6,1'42.532,22.872,27.642,24.509,27.509,306.9,,,,,,,
lap,7,1'46.909,23.992,28.295,25.971,28.651,309.7,,,,,,,
lap,8,1'43.818,22.836,27.369,24.915,28.698,304.2,,,,,,,
lap,9,1'42.973,22.905,27.511,24.686,27.871,308.3,,,,,,,
rider,11th,53,Tito,RABAT,DUCATI,SPA,Esponsorama,Racing,Total,laps=9,laps=7,,,
run,1,Wet-Soft,Wet-Soft,0,0,,,,,,,,,
lap,1,2'03.509,24.090,30.741,26.713,28.362,,,,,,,,
lap,2,1'46.047,23.727,28.831,25.495,27.994,313.9,,,,,,,
lap,3,1'44.485,23.262,28.573,25.062,27.588,315.4,,,,,,,
lap,4,1'43.621,22.994,28.214,24.878,27.535,313.9,,,,,,,
lap,5,1'48.764,23.160,28.143,25.967,31.494,313.9,,,,,,,
lap,6,1'43.149,23.019,28.105,24.738,27.287,313.9,,,,,,,
lap,7,1'43.030,22.842,27.853,24.611,27.724,315.4,,,,,,,
lap,8,1'44.465,23.063,27.967,25.669,27.766,313.9,,,,,,,
lap,9,1'54.515,P,23.093,27.874,24.604,38.944,312.5,,,,,,
