0,1,2,3,4,5,6,7,8,9,10
const,2021,April 18,Moto2,Autódromo Internacional do Algarve,RACE,,,,,
rider,Raul,FERNANDEZ,Red,Bull,KTM,Ajo,SPA,1st,25,
lap,1,1'47.195,24.642,33.625,15.738,33.190,95.9,,,
lap,2,1'43.566,22.122,32.939,15.678,32.827,289.5,,,
lap,3,1'43.799,21.925,33.267,15.766,32.841,294.2,,,
lap,4,1'43.938,22.284,32.988,15.749,32.917,288.7,,,
lap,5,1'44.385,22.527*,33.055,15.820,32.983,291.8,,,
lap,6,1'44.051,22.169,33.063,15.687,33.132,293.4,,,
lap,7,1'43.298,22.114,32.781,15.612,32.791,293.4,,,
lap,8,1'43.440,21.920,32.905,15.836,32.779,293.4,,,
lap,9,1'43.580,22.022,32.814,15.757,32.987,294.2,,,
lap,10,1'44.694,22.603,33.357,15.759,32.975,293.4,,,
lap,11,1'43.981,22.103,32.944,15.825,33.109,292.6,,,
lap,12,1'44.023,22.415,33.119,15.621,32.868,290.3,,,
lap,13,1'43.589,21.934,32.962,15.753,32.940,293.4,,,
lap,14,1'43.772,22.437,32.943,15.588,32.804,295.0,,,
lap,15,1'43.643,21.924,33.118,15.701,32.900,293.4,,,
lap,16,1'43.584,22.031,32.971,15.722,32.860,295.0,,,
lap,17,1'43.664,22.668*,32.645,15.561,32.790,295.0,,,
lap,18,1'43.008,21.908,32.826,15.542,32.732,295.0,,,
lap,19,1'43.583,22.033,32.822,15.804,32.924,293.4,,,
lap,20,1'43.241,21.888,32.714,15.722,32.917,290.3,,,
lap,21,1'42.864,21.786,32.628,15.644,32.806,286.4,,,
lap,22,1'43.009,21.767,32.782,15.655,32.805,288.0,,,
lap,23,1'43.470,21.882,32.783,15.733,33.072,286.4,,,
rider,Aron,CANET,Solunion,Aspar,Team,SPA,2nd,44,,
lap,1,1'47.180,24.610,33.467,15.791,33.312,93.2,,,
lap,2,1'44.521,22.702*,33.045,15.814,32.960,290.3,,,
lap,3,1'43.243,21.927,32.867,15.596,32.853,288.7,,,
lap,4,1'43.875,22.247,32.828,15.714,33.086*,291.8,,,
lap,5,1'44.171,22.428,32.977,15.785,32.981,284.9,,,
lap,6,1'43.710,21.888,33.012,15.709,33.101,291.1,,,
lap,7,1'43.334,21.803,32.854,15.777,32.900,284.9,,,
lap,8,1'43.477,21.825,33.067,15.757,32.828,284.9,,,
lap,9,1'43.289,21.917,32.844,15.690,32.838,288.7,,,
lap,10,1'43.849,21.870,32.962,15.920,33.097,285.7,,,
lap,11,1'44.551,22.529,33.041,15.972,33.009,279.7,,,
lap,12,1'43.841,22.083,33.007,15.782,32.969,284.9,,,
lap,13,1'43.884,22.064,33.032,15.832,32.956,283.4,,,
lap,14,1'43.502,21.936,32.919,15.692,32.955,286.4,,,
lap,15,1'43.614,21.838,33.024,15.749,33.003,287.2,,,
lap,16,1'43.578,22.054*,32.828,15.638,33.058,286.4,,,
lap,17,1'43.701,21.904,33.129,15.679,32.989,286.4,,,
lap,18,1'43.488,22.045,32.926,15.691,32.826,286.4,,,
lap,19,1'43.884,22.022,33.050,15.843,32.969,282.7,,,
lap,20,1'43.659,22.193,32.880,15.725,32.861,280.5,,,
lap,21,1'43.105,21.936,32.729,15.653,32.787,285.7,,,
lap,22,1'43.538,21.923,33.061,15.664,32.890,282.7,,,
lap,23,1'43.983,22.025,33.076,15.892,32.990,282.7,,,
rider,Remy,GARDNER,Red,Bull,KTM,Ajo,AUS,3rd,87,
lap,1,1'45.836,23.647,33.456,15.849,32.884,,,,
lap,2,1'43.976,21.951,33.272,15.877,32.876,284.2,,,
lap,3,1'44.104,22.298,33.166,15.719,32.921,282.7,,,
lap,4,1'44.235,22.638,32.922,15.789,32.886,282.7,,,
lap,5,1'44.517,22.109,33.527,15.886,32.995,285.7,,,
lap,6,1'43.403,21.909,33.023,15.633,32.838,288.7,,,
lap,7,1'43.708,21.918,32.964,15.882,32.944,285.7,,,
lap,8,1'43.601,21.889,33.123,15.678,32.911,285.7,,,
lap,9,1'43.565,21.852,32.912,15.743,33.058,285.7,,,
lap,10,1'44.821,23.026,33.094,15.732,32.969,291.8,,,
lap,11,1'43.800,21.988,33.001,15.779,33.032,286.4,,,
lap,12,1'43.815,22.079,33.072,15.682,32.982,288.0,,,
lap,13,1'43.700,22.009,32.996,15.759,32.936,288.0,,,
lap,14,1'43.533,21.990,32.927,15.759,32.857,291.1,,,
lap,15,1'43.507,22.053,32.963,15.680,32.811,291.1,,,
lap,16,1'45.206,22.218,33.887,15.845,33.256,291.1,,,
lap,17,1'43.761,22.020,33.162,15.636,32.943,288.7,,,
lap,18,1'43.414,21.946,33.024,15.668,32.776,287.2,,,
lap,19,1'43.813,22.178,33.016,15.765,32.854,291.8,,,
lap,20,1'43.195,21.806,32.897,15.644,32.848,286.4,,,
lap,21,1'43.086,21.867,32.797,15.628,32.794,288.0,,,
lap,22,1'42.943,21.869,32.813,15.558,32.703,287.2,,,
lap,23,1'43.806,21.889,32.870,15.829,33.218,289.5,,,
rider,Joe,ROBERTS,Italtrans,Racing,Team,USA,4th,16,,
lap,1,1'46.417,24.258,33.508,15.723,32.928,88.5,,,
lap,2,1'43.697,21.876,33.154,15.715,32.952,293.4,,,
lap,3,1'44.057,22.168,33.422,15.656,32.811,286.4,,,
lap,4,1'44.133,22.499,32.987,15.727,32.920,288.0,,,
lap,5,1'44.147,21.932,33.642,15.690,32.883,289.5,,,
lap,6,1'44.287,21.918,33.425,15.665,33.279,285.7,,,
lap,7,1'43.986,22.174,33.130,15.714,32.968,285.7,,,
lap,8,1'43.280,21.854,32.991,15.661,32.774,285.7,,,
lap,9,1'43.324,21.882,32.879,15.629,32.934,288.7,,,
lap,10,1'43.502,21.960,32.929,15.693,32.920,294.2,,,
lap,11,1'44.253,22.151,33.340,15.773,32.989,288.7,,,
lap,12,1'43.754,21.928,33.174,15.704,32.948,281.9,,,
lap,13,1'43.915,21.904,33.265,15.795,32.951,282.7,,,
lap,14,1'43.512,21.843,32.997,15.724,32.948,283.4,,,
lap,15,1'43.499,21.805,33.102,15.705,32.887,284.2,,,
lap,16,1'43.653,21.858,33.112,15.706,32.977,284.2,,,
lap,17,1'43.822,21.946,33.108,15.689,33.079,284.2,,,
lap,18,1'43.768,22.001,33.305,15.651,32.811,284.9,,,
lap,19,1'44.170,22.419,33.101,15.709,32.941,288.7,,,
lap,20,1'43.368,21.969,32.999,15.624,32.776,286.4,,,
lap,21,1'43.404,21.958,32.959,15.597,32.890,290.3,,,
lap,22,1'43.333,21.924,32.963,15.578,32.868,285.7,,,
lap,23,1'44.493,21.917,32.981,15.728,33.867,287.2,,,
rider,5th,37,Augusto,FERNAND,Elf,Marc,VDS,Racing,SPA,
lap,1,1'47.026,24.401,33.551,15.791,33.283,79.4,,,
lap,2,1'43.630,22.210*,32.886,15.598,32.936,290.3,,,
lap,3,1'44.225,22.209,33.222,15.752,33.042,290.3,,,
lap,4,1'44.184,22.488,33.100,15.613,32.983,291.8,,,
lap,5,1'44.440,22.447,33.175,15.672,33.146,292.6,,,
lap,6,1'43.878,22.135,32.973,15.666,33.104,291.1,,,
lap,7,1'43.807,22.088,32.904,15.666,33.149,289.5,,,
lap,8,1'43.609,22.007,32.936,15.620,33.046,289.5,,,
lap,9,1'43.875,22.276,32.808,15.693,33.098,289.5,,,
lap,10,1'43.630,22.060,32.840,15.668,33.062,291.8,,,
lap,11,1'44.104,22.145,32.963,15.692,33.304,292.6,,,
lap,12,1'44.026,22.232,33.099,15.699,32.996,289.5,,,
lap,13,1'43.564,22.032,32.854,15.675,33.003,291.8,,,
lap,14,1'43.709,22.050,33.005,15.633,33.021,290.3,,,
lap,15,1'43.838,22.086,32.954,15.682,33.116,290.3,,,
lap,16,1'43.925,22.007,32.838,15.915,33.165,291.8,,,
lap,17,1'43.863,22.031,33.071,15.795,32.966,293.4,,,
lap,18,1'43.461,21.900,32.963,15.670,32.928,288.7,,,
lap,19,1'44.296,22.249,33.313,15.705,33.029,292.6,,,
lap,20,1'43.792,21.973,32.991,15.741,33.087,288.7,,,
lap,21,1'43.553,21.891,32.872,15.767,33.023,288.7,,,
lap,22,1'43.899,22.058,32.983,15.741,33.117,288.7,,,
lap,23,1'44.665,21.936,33.517,15.863,33.349,288.7,,,
rider,6th,72,Marco,BEZZECCHI,SKY,Racing,Team,VR,ITA,
lap,1,1'46.077,23.855,33.411,15.858,32.953,76.2,,,
lap,2,1'43.790,21.970,33.202,15.778,32.840,289.5,,,
lap,3,1'44.177,22.051,33.616,15.643,32.867,286.4,,,
lap,4,1'43.830,22.119,33.113,15.721,32.877,289.5,,,
lap,5,1'43.399,21.779,33.000*,15.779,32.841,285.7,,,
lap,6,1'43.575,21.915,33.035,15.704,32.921,287.2,,,
lap,7,1'43.900,21.852,33.147,15.778,33.123,286.4,,,
lap,8,1'43.715,21.867,33.116,15.784,32.948,286.4,,,
lap,9,1'43.890,21.883,33.133,15.756,33.118,287.2,,,
lap,10,1'44.327,22.128,33.029,15.897,33.273,286.4,,,
lap,11,1'45.305,22.688,33.297,15.993,33.327,284.2,,,
lap,12,1'43.780,22.191,33.135,15.584,32.870,289.5,,,
lap,13,1'43.576,21.935,32.997,15.735,32.909,290.3,,,
lap,14,1'43.609,22.093,32.928,15.700,32.888,293.4,,,
lap,15,1'43.853,22.063,33.160,15.724,32.906,292.6,,,
lap,16,1'43.608,22.000,33.002,15.719,32.887,290.3,,,
lap,17,1'43.668,21.914,33.051,15.739,32.964,290.3,,,
lap,18,1'44.303,22.111,33.367,15.814,33.011,289.5,,,
lap,19,1'45.021,22.568*,33.458,15.960,33.035,289.5,,,
lap,20,1'44.105,22.016,33.207,15.821,33.061,290.3,,,
lap,21,1'44.265,22.210,33.241,15.758,33.056,289.5,,,
lap,22,1'44.045,22.003,33.324,15.770,32.948,289.5,,,
lap,23,1'43.903,21.875,33.191,15.751,33.086,288.7,,,
rider,Xavi,VIERGE,Petronas,Sprinta,Raci,SPA,7th,97,,
lap,1,1'46.346,24.015,33.521,15.735,33.075,,,,
lap,2,1'44.027,22.118,33.102,15.708,33.099,290.3,,,
lap,3,1'44.150,22.117,33.369,15.646,33.018,288.0,,,
lap,4,1'44.410,22.543,33.251,15.542,33.074,288.0,,,
lap,5,1'44.756,22.486,33.333,15.780,33.157,291.8,,,
lap,6,1'43.811,22.088,33.108,15.610,33.005,292.6,,,
lap,7,1'43.957,22.152,33.060,15.591,33.154,290.3,,,
lap,8,1'43.430,21.949,32.977,15.624,32.880,290.3,,,
lap,9,1'43.539,21.985,32.875,15.647,33.032,291.8,,,
lap,10,1'43.744,21.912,33.147,15.655,33.030,288.0,,,
lap,11,1'44.322,22.121,33.017,15.699,33.485,290.3,,,
lap,12,1'43.752,21.986,33.193,15.595,32.978,293.4,,,
lap,13,1'43.618,21.940,32.994,15.608,33.076,288.7,,,
lap,14,1'43.386,21.980,32.851,15.618,32.937,291.1,,,
lap,15,1'44.048,22.391,33.035,15.644,32.978,290.3,,,
lap,16,1'44.374,21.961,33.032,15.920,33.461,291.1,,,
lap,17,1'44.024,22.042,33.017,15.804,33.161,293.4,,,
lap,18,1'43.721,21.895,33.078,15.664,33.084,290.3,,,
lap,19,1'44.301,22.102,33.131,15.893,33.175,289.5,,,
lap,20,1'43.988,21.997,33.157,15.717,33.117,288.7,,,
lap,21,1'44.424,22.192,33.312,15.706,33.214,291.1,,,
lap,22,1'44.132,22.117,33.081,15.751,33.183,288.7,,,
lap,23,1'44.477,21.980,33.259,15.804,33.434,288.7,,,
rider,Hector,GARZO,Flexbox,HP40,SPA,8th,40,,,
lap,1,1'48.207,25.332,33.981,15.800,33.094,101.6,,,
lap,2,1'44.610,22.290,33.483,15.831,33.006,294.2,,,
lap,3,1'44.768,22.375,33.666,15.800,32.927,291.8,,,
lap,4,1'43.829,22.096,33.075,15.672,32.986,291.8,,,
lap,5,1'43.970,21.960,33.249,15.827,32.934,294.2,,,
lap,6,1'43.900,21.955,33.068,15.658,33.219,291.8,,,
lap,7,1'44.216,22.304*,33.106,15.810,32.996,292.6,,,
lap,8,1'44.773,22.478,33.753,15.699,32.843,294.2,,,
lap,9,1'44.095,22.428,32.867,15.745,33.055,293.4,,,
lap,10,1'45.086,22.223,34.032,15.816,33.015,289.5,,,
lap,11,1'44.376,22.061,33.072,15.992,33.251,288.7,,,
lap,12,1'44.232,22.146,33.131,15.923,33.032,294.2,,,
lap,13,1'43.697,21.902,33.082,15.815,32.898,291.8,,,
lap,14,1'44.153,22.141,32.926,15.831,33.255,291.8,,,
lap,15,1'44.025,22.038,33.055,15.846,33.086,286.4,,,
lap,16,1'44.001,22.036,32.982,15.822,33.161,284.9,,,
lap,17,1'43.941,22.035,33.055,15.725,33.126,286.4,,,
lap,18,1'44.195,21.997,33.076,15.806,33.316,285.7,,,
lap,19,1'43.855,22.105,32.991,15.710,33.049,285.7,,,
lap,20,1'43.900,21.979,32.983,15.801,33.137,284.9,,,
lap,21,1'43.677,21.913,32.967,15.697,33.100,286.4,,,
lap,22,1'44.125,22.177,33.023,15.768,33.157,284.2,,,
lap,23,1'44.286,22.126,33.068,15.838,33.254,284.9,,,
rider,Cameron,BEAUBIE,American,Racing,USA,9th,6,,,
lap,1,1'47.922,25.049,33.876,15.814,33.183,105.9,,,
lap,2,1'44.137,22.115,33.139,15.801,33.082,293.4,,,
lap,3,1'43.540,22.090,32.994,15.597,32.859,291.8,,,
lap,4,1'43.857,22.078,33.026,15.596,33.157,288.7,,,
lap,5,1'45.649,21.930,34.913*,15.686,33.120,291.1,,,
lap,6,1'43.910,21.950,33.132,15.732,33.096,292.6,,,
lap,7,1'44.083,22.042,33.056,15.783,33.202,291.1,,,
lap,8,1'44.843,22.058*,33.223,15.801,33.761,288.0,,,
lap,9,1'44.390,22.421,33.078,15.791,33.100,291.1,,,
lap,10,1'44.547,22.072,33.370,15.878,33.227,291.8,,,
lap,11,1'44.763,22.015,33.457,15.823,33.468,290.3,,,
lap,12,1'44.190,21.978,33.092,15.916,33.204,288.7,,,
lap,13,1'44.511,22.241,33.325,15.772,33.173,288.7,,,
lap,14,1'43.884,21.911,33.057,15.791,33.125,291.1,,,
lap,15,1'44.288,22.172,33.121,15.785,33.210,293.4,,,
lap,16,1'43.747,21.786,33.006,15.785,33.170,289.5,,,
lap,17,1'44.014,21.908,33.166,15.794,33.146,288.7,,,
lap,18,1'43.934,21.907,33.075,15.776,33.176,289.5,,,
lap,19,1'44.370,22.249,33.089,15.771,33.261,289.5,,,
lap,20,1'44.008,21.840,33.121,15.819,33.228,288.0,,,
lap,21,1'44.974,21.754,32.946,16.859,33.415,290.3,,,
lap,22,1'44.302,22.349*,33.077,15.844,33.032,288.0,,,
lap,23,1'44.503,21.975,33.476,15.803,33.249,290.3,,,
rider,Marcel,SCHROTTE,Liqui,Moly,Intact,GP,GER,10th,23,
lap,1,1'48.490,25.361,34.072,15.907,33.150,122.5,,,
lap,2,1'44.272,22.134,33.204,15.821,33.113,293.4,,,
lap,3,1'44.419,22.233,33.315,15.846,33.025,289.5,,,
lap,4,1'43.882,22.176,33.035,15.738,32.933,289.5,,,
lap,5,1'43.782,21.915,32.995,15.849,33.023,288.7,,,
lap,6,1'44.367,22.049,33.082,15.795,33.441,290.3,,,
lap,7,1'44.153,22.219*,33.086,15.769,33.079,291.8,,,
lap,8,1'44.627,22.415,33.194,15.789,33.229,291.8,,,
lap,9,1'44.046,22.179,33.004,15.750,33.113,290.3,,,
lap,10,1'44.886,22.266,33.564,15.903,33.153,288.0,,,
lap,11,1'44.799,22.287,33.272,16.020,33.220,288.0,,,
lap,12,1'44.284,22.097,33.157,15.886,33.144,291.1,,,
lap,13,1'44.405,22.087,33.421,15.791,33.106,288.7,,,
lap,14,1'43.930,21.981,33.049,15.772,33.128,291.8,,,
lap,15,1'44.248,22.189,33.110,15.825,33.124,292.6,,,
lap,16,1'44.370,22.432,33.146,15.817,32.975,290.3,,,
lap,17,1'43.873,21.992,33.077,15.760,33.044,286.4,,,
lap,18,1'44.295,22.160*,33.101,15.832,33.202,288.0,,,
lap,19,1'43.942,22.035,33.068,15.844,32.995,285.7,,,
lap,20,1'43.853,22.162*,32.944,15.734,33.013,287.2,,,
lap,21,1'44.720,21.874,32.885,16.689,33.272,288.0,,,
lap,22,1'44.042,21.988,33.075,15.913,33.066,291.8,,,
lap,23,1'44.932,22.090,33.774,15.971,33.097,285.7,,,
rider,Fabio,DI,GIANNANT,Federal,Oil,Gresini,M,ITA,11th,21
lap,1,1'48.544,25.446,34.143,15.837,33.118,112.8,,,
lap,2,1'44.398,22.314,33.260,15.809,33.015,291.8,,,
lap,3,1'44.366,22.346,33.362,15.725,32.933,294.2,,,
lap,4,1'43.943,22.180,33.118,15.700,32.945,293.4,,,
lap,5,1'44.618,21.939,33.521,15.815,33.343,292.6,,,
lap,6,1'43.639,22.007,32.942,15.595,33.095,289.5,,,
lap,7,1'44.302,22.217,33.155,15.764,33.166,291.8,,,
lap,8,1'44.856,22.298,33.752,15.680,33.126,291.1,,,
lap,9,1'44.274,22.120,33.149,15.749,33.256,289.5,,,
lap,10,1'44.178,22.074,33.258,15.699,33.147,294.2,,,
lap,11,1'46.066,22.880,33.460,16.090,33.636,290.3,,,
lap,12,1'44.333,22.354,33.130,15.579,33.270,288.7,,,
lap,13,1'44.009,22.150,33.025,15.623,33.211,287.2,,,
lap,14,1'43.952,22.000,33.057,15.721,33.174,289.5,,,
lap,15,1'44.054,22.180,32.997,15.690,33.187,291.1,,,
lap,16,1'43.874,22.089,33.058,15.682,33.045,290.3,,,
lap,17,1'43.919,22.272,32.989,15.629,33.029,283.4,,,
lap,18,1'44.025,22.075,33.076,15.658,33.216,284.9,,,
lap,19,1'44.000,21.993,33.054,15.781,33.172,288.7,,,
lap,20,1'44.035,22.025,33.122,15.678,33.210,288.7,,,
