0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,July 18,Moto2,Circuito de Jerez,FP3,,,,,,,
rider,Marcel,SCHROTTE,Liqui,Moly,Intact,GP,GER,1st,23,Total,laps=15,laps=9
lap,1,2'05.441,29.197,15.553,33.106,32.193,241.6,,,,,
lap,2,1'41.701,25.249,15.238,30.038,31.176,245.4,,,,,
lap,3,1'41.109,25.023,15.091,29.870,31.125,247.1,,,,,
lap,4,1'44.117,26.331*,15.831,30.547,31.408*,240.0,,,,,
lap,5,1'41.859,25.083*,15.258,30.247,31.271,243.7,,,,,
lap,6,1'41.516,25.148,15.238,29.912,31.218,244.8,,,,,
lap,7,1'41.746,25.246,15.227,30.064,31.209,244.8,,,,,
lap,8,1'46.686,27.814,16.020,30.931,31.921,237.3,,,,,
lap,9,1'40.332,P,25.391*,15.993,31.399,27.549,237.3,,,,
lap,10,1'48.379,30.987,15.422,30.534,31.436,242.1,,,,,
lap,11,1'41.792,25.250,15.220,30.086,31.236,245.4,,,,,
lap,12,1'42.159,25.164,15.295,30.160,31.540,246.0,,,,,
lap,13,1'42.288,25.382,15.301,30.242,31.363*,244.3,,,,,
lap,14,1'42.098,25.335,15.308,30.133,31.322,244.8,,,,,
lap,15,1'41.880,25.289,15.283,30.089,31.219,245.4,,,,,
rider,Jorge,MARTIN,Red,Bull,KTM,Ajo,SPA,2nd,88,Total,laps=15,laps=8
lap,1,2'08.091,29.329,15.378,31.829,32.057,244.3,,,,,
lap,2,1'41.574,25.192,15.022,30.099,31.261*,249.4,,,,,
lap,3,1'41.197,25.134,14.947,30.004,31.112,250.0,,,,,
lap,4,1'44.435,25.984,15.558,31.571,31.322,244.8,,,,,
lap,5,1'41.350,25.191,15.038,29.954,31.167,250.5,,,,,
lap,6,1'43.683,P,29.633,15.505,30.764,27.781,244.3,,,,
lap,7,1'50.306,29.749,15.385,31.137,34.035,245.4,,,,,
lap,8,1'42.014,25.400,15.142,30.201,31.271,249.4,,,,,
lap,9,1'41.712,25.181,15.073,30.088,31.370,249.4,,,,,
lap,10,1'41.816,25.229,15.127,30.210,31.250,248.2,,,,,
lap,11,1'45.090,P,27.901,16.075,31.320,29.794,242.1,,,,
lap,12,1'48.837,30.047,15.313,30.620,32.857,247.7,,,,,
lap,13,1'41.588,25.276*,15.101,30.068,31.143,249.4,,,,,
lap,14,1'42.859,25.820,15.105,30.498,31.436,250.5,,,,,
lap,15,1'41.894,25.259,15.203,30.164,31.268,246.0,,,,,
rider,Marco,BEZZECCHI,SKY,Racing,Team,VR,ITA,3rd,72,Total,laps=17,laps=11
lap,1,2'51.088,31.661,18.355,34.438,36.122,186.8,,,,,
lap,2,1'42.935,25.765,15.215,30.428,31.527,248.2,,,,,
lap,3,1'42.680,25.556,15.154,30.408,31.562,248.8,,,,,
lap,4,1'42.419,25.532,15.199,30.390,31.298,245.4,,,,,
lap,5,1'42.108,25.390,15.215,30.225,31.278,247.1,,,,,
lap,6,1'41.869,25.363,15.090,30.117,31.299,250.5,,,,,
lap,7,1'41.868,25.306,15.133,30.228,31.201,249.4,,,,,
lap,8,1'38.152,P,25.538,15.242,30.382,26.990,251.1,,,,
lap,9,1'51.311,30.735,15.866,31.892,32.818,242.6,,,,,
lap,10,1'42.374,25.583,15.109,30.473,31.209,250.0,,,,,
lap,11,1'41.424,25.295,15.097,29.912,31.120,248.2,,,,,
lap,12,1'41.626,25.298,15.171,29.986,31.171,246.0,,,,,
lap,13,2'00.634,31.702*,18.436,38.427,32.069,140.4,,,,,
lap,14,1'37.799,P,25.385,15.152,30.004,27.258,247.1,,,,
lap,15,1'54.902,33.632,15.270,30.442,35.558,247.7,,,,,
lap,16,1'41.314,25.343,15.121,29.779,31.071,248.8,,,,,
lap,17,1'41.301,25.186,15.062,29.927,31.126,248.2,,,,,
rider,Tetsuta,NAGASHIM,Red,Bull,KTM,Ajo,JPN,4th,45,Total,laps=19,laps=14
lap,1,2'25.635,31.431,15.782,31.745,35.450,242.1,,,,,
lap,2,1'41.418,25.190,15.106,29.986,31.136,247.7,,,,,
lap,3,1'42.827,25.766,15.158,30.516,31.387,249.4,,,,,
lap,4,1'41.748,25.345,15.157,30.096,31.150,247.7,,,,,
lap,5,1'41.796,25.217,15.100,30.172,31.307,248.8,,,,,
lap,6,1'41.905,25.210,15.246,30.037,31.412,246.5,,,,,
lap,7,1'42.028,25.310,15.182,30.250,31.286,247.1,,,,,
lap,8,1'42.231,25.225,15.231,30.275,31.500,247.1,,,,,
lap,9,1'42.265,25.436,15.296,30.215,31.318,247.1,,,,,
lap,10,1'41.773,25.187,15.203,30.151,31.232,246.5,,,,,
lap,11,1'42.080,25.184,15.244,30.220,31.432,246.5,,,,,
lap,12,1'42.095,25.265,15.331,30.108,31.391,246.0,,,,,
lap,13,1'45.031,P,28.704,15.217,30.799,30.311,247.1,,,,
lap,14,1'47.409,30.265,15.562,30.288,31.294,244.8,,,,,
lap,15,1'41.565,25.151,15.090,30.128,31.196,247.1,,,,,
lap,16,1'52.097,25.068,15.638,36.079,35.312,242.1,,,,,
lap,17,1'41.407,25.252*,15.122,30.003,31.030,251.1,,,,,
lap,18,1'56.804,38.822,15.922,30.599,31.461,243.2,,,,,
lap,19,1'44.501,25.205*,15.382,30.449,33.465,247.1,,,,,
rider,Sam,LOWES,EG,"0,0",Marc,VDS,GBR,5th,22,Total,laps=19,laps=15
lap,1,2'55.981,30.908,16.141,31.222,32.481,234.7,,,,,
lap,2,1'42.604,25.403,15.291,30.365,31.545,244.8,,,,,
lap,3,1'41.559,25.199*,15.175,29.991,31.194,246.0,,,,,
lap,4,1'41.434,25.102,15.187,29.969,31.176,245.4,,,,,
lap,5,1'45.573,28.568,15.380,30.247,31.378,244.8,,,,,
lap,6,1'41.614,25.192,15.135,30.052,31.235,246.0,,,,,
lap,7,1'41.908,25.346,15.195,30.075,31.292,244.8,,,,,
lap,8,1'41.709,25.329,15.183,30.060,31.137,245.4,,,,,
lap,9,1'41.890,25.166,15.216,30.073,31.435,244.8,,,,,
lap,10,1'41.722,25.250,15.194,30.055,31.223,244.3,,,,,
lap,11,1'41.620,25.151,15.149,30.014,31.306,244.3,,,,,
lap,12,1'41.844,25.296,15.232,30.061,31.255,243.7,,,,,
lap,13,1'42.013,25.245,15.305,30.160,31.303,243.7,,,,,
lap,14,1'46.367,P,27.769,16.653,32.576,29.369,206.5,,,,
lap,15,1'49.478,31.834,15.582,30.501,31.561,241.6,,,,,
lap,16,1'41.928,25.299,15.125,30.207,31.297,245.4,,,,,
lap,17,1'41.583,25.179,15.197,29.955,31.252,244.8,,,,,
lap,18,1'41.791,25.206,15.208,30.052,31.325,245.4,,,,,
lap,19,1'42.160,25.365,15.301,30.117,31.377,243.7,,,,,
rider,6th,44,Aron,CANET,Inde,Aspar,Team,Mot,SPA,Total,laps=12,laps=8
lap,1,2'35.305,31.636,15.363,30.773,33.221,241.0,,,,,
lap,2,1'42.356,25.435,15.151,30.396,31.374,247.1,,,,,
lap,3,1'41.741,25.218,15.152,30.134,31.237,246.5,,,,,
lap,4,1'41.896,25.191,15.076,30.246,31.383,247.7,,,,,
lap,5,1'50.355,29.693,15.350,32.761,32.551,244.3,,,,,
lap,6,1'41.622,25.155,15.089,30.155,31.223,247.1,,,,,
lap,7,1'45.466,P,25.225,17.608,33.415,29.218,149.7,,,,
lap,8,1'45.846,P,31.407,15.400,30.870,28.169,242.1,,,,
lap,9,1'56.764,35.305,15.475,34.456,31.528,242.1,,,,,
lap,10,1'42.092,25.169,15.078,30.149,31.696,246.0,,,,,
lap,11,1'54.435,25.230,15.114,33.932,40.159,245.4,,,,,
lap,12,1'41.541,25.251,15.071,30.027,31.192,246.5,,,,,
rider,7th,57,Edgar,PONS,Federal,Oil,Gresini,M,SPA,Total,laps=14,laps=8
lap,1,2'00.057,29.554,15.670,31.143,31.730,240.5,,,,,
lap,2,1'42.463,25.482,15.203,30.471,31.307,245.4,,,,,
lap,3,1'41.743,25.155,15.158,30.196,31.234,247.1,,,,,
lap,4,1'41.558,25.172,15.126,30.040,31.220,246.0,,,,,
lap,5,1'51.406,27.839,15.821,34.749,32.997,241.0,,,,,
lap,6,1'41.546,P,27.166,15.343,31.140,27.897,246.0,,,,
lap,7,1'53.594,32.220,16.809,31.557,33.008,232.7,,,,,
lap,8,1'45.894,27.231*,15.433,30.472,32.758,245.4,,,,,
lap,9,1'42.826,25.563,15.344,30.381,31.538,242.1,,,,,
lap,10,1'37.814,P,25.372,15.370,30.215,26.857,240.5,,,,
lap,11,1'50.459,30.679,15.718,31.991,32.071,242.1,,,,,
lap,12,1'45.410,25.968,15.347,30.650,33.445,245.4,,,,,
lap,13,1'42.738,25.436,15.275,30.397,31.630,246.0,,,,,
lap,14,1'42.088,25.380,15.250,30.091,31.367,244.3,,,,,
rider,Enea,BASTIANINI,Italtrans,Racing,Team,ITA,8th,33,Total,laps=16,laps=11,
lap,1,2'27.229,30.206,15.624,31.577,32.363,243.7,,,,,
lap,2,1'42.093,25.383,15.093,30.430,31.187,250.0,,,,,
lap,3,1'41.806,25.294,14.959,30.312,31.241,252.9,,,,,
lap,4,1'41.832,25.279,15.070,30.229,31.254,249.4,,,,,
lap,5,1'48.825,27.467,15.532,34.146,31.680,243.7,,,,,
lap,6,1'41.854,25.360,15.137,30.148,31.209,248.8,,,,,
lap,7,1'45.540,25.356,16.393,31.676,32.115,219.5,,,,,
lap,8,1'38.799,P,25.395,15.142,31.793,26.469,247.1,,,,
lap,9,1'47.026,29.478,15.531,30.612,31.405,242.6,,,,,
lap,10,1'42.255,25.425,15.283,30.316,31.231,243.7,,,,,
lap,11,1'41.598,25.268,15.143,30.138,31.049,247.1,,,,,
