0,1,2,3,4,5,6,7,8,9,10,11,12,13
const,2020,August 14,Moto3,Red Bull Ring,FP2,,,,,,,,
rider,John,MCPHEE,Petronas,Sprinta,Raci,GBR,1st,17,Total,laps=10,laps=4,,
lap,1,3'17.740,15.988,33.854,27.455,18.819,156.2,,,,,,
lap,2,1'37.897,21.925,30.927,26.613,18.432,211.7,,,,,,
lap,3,1'38.486,21.841*,31.085,26.965,18.595,212.1,,,,,,
lap,4,1'37.320,21.625,30.835,26.375,18.485,216.4,,,,,,
lap,5,1'43.474,21.744,36.474,26.697,18.559,211.7,,,,,,
lap,6,1'37.315,21.730,30.890,26.335,18.360*,212.1,,,,,,
lap,7,1'37.060,21.611,30.658,26.342,18.449,216.4,,,,,,
lap,8,1'45.857,P,22.308*,32.354,27.223,23.972,206.8,,,,,
lap,9,8'00.472,P,12.791,33.671,30.587,24.971,205.7,,,,,
lap,10,15'40.641,P,12.941,41.864,32.527,26.381,183.9,,,,,
rider,Gabriel,RODRIGO,Kömmerling,Gresini,MARG,2nd,2,Total,laps=9,laps=4,,,
lap,1,3'29.788,19.309,32.350,26.921,18.925,181.8,,,,,,
lap,2,1'38.143,21.869,30.870,26.679,18.725,214.2,,,,,,
lap,3,1'38.240,21.928,30.977,26.731,18.604*,212.1,,,,,,
lap,4,1'37.702,21.794,30.923,26.461,18.524,212.5,,,,,,
lap,5,1'37.079,21.605,30.818,26.337,18.319,216.8,,,,,,
lap,6,1'37.465,21.613,30.840,26.408,18.604,216.4,,,,,,
lap,7,1'44.810,P,21.807,31.201,26.902,24.900,212.1,,,,,
lap,8,6'11.044,14.046,31.583,27.630,18.927,197.8,,,,,,
lap,9,2'03.235,P,22.065,46.993,29.071,25.106,209.7,,,,,
rider,Jaume,MASIA,Leopard,Racing,SPA,3rd,5,Total,laps=11,laps=5,,,
lap,1,3'30.985,19.467,32.187,26.947,18.892*,181.5,,,,,,
lap,2,1'38.035,21.981*,30.907,26.521,18.626*,213.4,,,,,,
lap,3,1'37.300,21.783,30.720,26.352,18.445,214.7,,,,,,
lap,4,1'37.392,21.624,30.718,26.493,18.557,215.1,,,,,,
lap,5,1'37.123,21.734,30.641,26.359,18.389,215.1,,,,,,
lap,6,1'37.513,21.665,30.783,26.453,18.612,213.4,,,,,,
lap,7,1'39.576,21.927,31.493,26.822,19.334,212.1,,,,,,
lap,8,1'37.641,21.660,30.813,26.512,18.656*,215.5,,,,,,
lap,9,1'45.463,P,21.941,32.422,27.559,23.541,212.5,,,,,
