0,1,2,3,4,5,6,7,8,9
rider,Gabriel,RODRIGO,Kömmerling,Gresini,MARG,12th,2,,
lap,1,2'28.759,29.269,34.631,28.930,33.285,,,
lap,2,2'00.134,27.297,32.580,27.892,32.365,213.5,,
lap,3,1'56.868,26.437,31.935,27.020,31.476,216.9,,
lap,4,1'55.795,26.061,31.424,26.811,31.499,215.5,,
lap,5,1'55.081,25.840,30.919,26.667*,31.655*,214.2,,
lap,6,1'55.171,25.822,30.898,26.857,31.594,214.2,,
lap,7,1'54.409,25.782,30.838,26.537,31.252,213.5,,
lap,8,1'53.743,25.634,30.566*,26.518,31.025,214.8,,
rider,Carlos,TATAY,Reale,Avintia,Moto3,SPA,13th,99,
lap,1,2'15.412,29.952,33.860,28.475,33.168,,,
lap,2,1'56.963,26.638,31.721,26.973,31.631,216.9,,
lap,3,1'55.380,26.104,31.030,26.977,31.269,215.5,,
lap,4,1'54.423,25.998,30.969,26.570,30.886,215.5,,
lap,5,2'33.215,P,25.775,30.615,26.113,1'10.712,214.8,
lap,6,3'29.769,27.790,32.572,27.113,31.623,,,
lap,7,1'53.224,25.691,30.481*,26.027,31.025,212.8,,
rider,Dennis,FOGGIA,Leopard,Racing,ITA,14th,7,,
lap,1,2'23.080,25.913,32.845,28.643,34.551,,,
lap,2,1'57.460,26.552,31.563,27.278,32.067,220.3,,
lap,3,1'56.436,26.505,31.351,27.086,31.494,223.2,,
lap,4,1'54.472,25.997,30.790,26.655,31.030,217.5,,
lap,5,1'55.229,26.014,30.769,27.012,31.434*,215.5,,
lap,6,1'55.133,26.260,30.895,26.729,31.249,214.8,,
lap,7,1'55.049,26.169,30.846,26.691,31.343,214.8,,
lap,8,1'55.013,26.092,30.716*,26.749,31.456,215.5,,
rider,Filip,SALAC,Rivacold,Snipers,Tea,CZE,15th,12,
lap,1,2'29.693,27.310,32.928,27.563,32.742,,,
lap,2,1'58.767,26.551,32.562,27.769,31.885,211.5,,
lap,3,1'56.395,26.138,31.601,26.935,31.721,214.8,,
lap,4,1'54.702,25.993,30.982,26.489,31.238,213.5,,
lap,5,1'54.738,25.683,30.835,26.488*,31.732*,213.5,,
lap,6,1'54.579,25.879,30.783,26.618,31.299,213.5,,
lap,7,1'58.356,25.822,31.021,28.580,32.933,212.8,,
lap,8,1'53.792,25.743,30.632*,26.304,31.113,214.2,,
rider,16th,55,Romano,FENATI,Sterilgarda,Max,Racin,ITA,
lap,1,2'34.624,27.420,33.814,28.957,32.187,,,
lap,2,1'57.537,27.489*,31.551,27.078,31.419,216.2,,
lap,3,1'55.195,26.308,31.062,26.603,31.222,217.5,,
lap,4,1'54.685,25.842,30.752,26.745,31.346,216.9,,
lap,5,1'55.235,25.859,30.677,26.911*,31.788*,216.9,,
lap,6,1'57.044,26.550*,31.173,27.892,31.429,215.5,,
lap,7,1'55.385,25.954,30.857,27.005,31.569,215.5,,
lap,8,1'54.436,25.945,30.495*,26.603,31.393,216.9,,
rider,17th,14,Tony,ARBOLINO,Rivacold,Snipers,Tea,ITA,
lap,1,2'40.463,26.933,33.841,28.710,37.751,,,
lap,2,1'57.156,26.688,31.889,27.116,31.463,216.2,,
lap,3,1'56.006,26.156,31.248,27.089,31.513,218.9,,
lap,4,1'54.946,26.000,31.064,26.741,31.141,220.3,,
lap,5,1'54.336,25.782,30.730,26.597*,31.227*,220.3,,
lap,6,1'56.372,26.417,31.642,26.853,31.460,218.2,,
lap,7,1'55.112,25.872,30.974,26.755,31.511,217.5,,
lap,8,1'55.351,25.947,31.018*,26.775,31.611,217.5,,
rider,18th,92,Yuki,KUNII,Honda,Team,Asia,JPN,
lap,1,2'21.508,25.168,33.888,28.855,33.585,,,
lap,2,1'58.145,26.790,32.340,27.485,31.530,216.9,,
lap,3,1'56.078,26.238,31.487,26.834,31.519,217.5,,
lap,4,1'55.060,25.984,31.147,26.870,31.059,220.3,,
lap,5,1'55.548,26.091,31.074,26.945,31.438*,216.9,,
lap,6,1'57.178,26.889,31.353,27.446,31.490,215.5,,
lap,7,1'56.605,26.421,31.354,27.480,31.350,215.5,,
lap,8,1'57.135,26.389,31.548,27.363,31.835,215.5,,
