0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,October 10,MotoGP,Le Mans,Q2,,,,,,,,,
rider,1st,20,Fabio,QUARTARARO,YAMAHA,FRA,Petronas,Yamaha,SRT,Total,laps=9,laps=5,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'46.971,22.486,23.166,28.055,28.869,,,,,,,,
lap,2,1'32.848,21.322,21.245,25.702,24.579,311.6,,,,,,,
lap,3,1'31.679,20.929,21.036,25.505,24.209,312.6,,,,,,,
lap,4,1'31.665,20.883,21.112,25.497,24.173,311.6,,,,,,,
lap,5,1'37.021,P,21.266*,22.099,26.864,26.792,306.8,,,,,,
run,2,Slick-Soft,Slick-Soft,5,0,,,,,,,,,
lap,6,3'28.321,21.552,22.211,26.189,27.425*,,,,,,,,
lap,7,1'32.609,21.467,21.191,25.589,24.362,308.7,,,,,,,
lap,8,1'31.658,20.411*,21.324,25.516,24.407,310.6,,,,,,,
lap,9,1'31.315,20.839,20.961,25.267,24.248,311.6,,,,,,,
rider,2nd,43,Jack,MILLER,DUCATI,AUS,Pramac,Racing,Total,laps=9,laps=5,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'58.617,22.625,22.988,27.099,25.724,,,,,,,,
lap,2,1'35.756,21.495,21.332,26.802,26.127,313.5,,,,,,,
lap,3,1'32.367,21.264,21.098,25.486,24.519,311.6,,,,,,,
lap,4,1'34.804,P,21.248,21.088,25.482,26.986,311.6,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,3'04.441,21.879,22.636,26.318,25.184,,,,,,,,
lap,6,1'43.976,23.751,25.561,26.303,28.361,304.9,,,,,,,
lap,7,1'32.560,21.504,21.234,25.387,24.435,314.5,,,,,,,
lap,8,1'31.537,21.046,20.971,25.141,24.379,314.5,,,,,,,
lap,9,1'40.145,25.065*,23.140,26.387,25.553,309.6,,,,,,,
rider,3rd,9,Danilo,PETRUCCI,DUCATI,ITA,Ducati,Team,Total,laps=9,laps=5,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'45.323,22.731,22.596,26.866,28.047,,,,,,,,
lap,2,1'35.897,21.807,22.964,25.973*,25.153,308.7,,,,,,,
lap,3,1'35.576,21.231,21.168,25.519,27.658,309.6,,,,,,,
lap,4,1'32.168,21.123,21.044,25.528,24.473,310.6,,,,,,,
lap,5,1'37.295,P,22.345*,21.821,26.170,26.959,306.8,,,,,,
run,2,Slick-Soft,Slick-Soft,5,0,,,,,,,,,
lap,6,2'52.807,24.739,23.029,26.859,30.163,,,,,,,,
lap,7,1'43.478,21.186,22.369,29.264,30.659,311.6,,,,,,,
lap,8,1'35.091,21.173,20.966,25.405,27.547,311.6,,,,,,,
lap,9,1'31.674,20.992,20.963,25.294,24.425,312.6,,,,,,,
rider,4th,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,Total,laps=9,laps=5,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'59.393,23.961,27.579,27.292,25.516,,,,,,,,
lap,2,1'37.264,21.644,21.477,26.835,27.308,316.5,,,,,,,
lap,3,1'32.436,21.138,21.238,25.662,24.398,315.5,,,,,,,
lap,4,1'32.253,21.161,21.127,25.519,24.446,315.5,,,,,,,
lap,5,1'37.822,P,21.855*,22.282,26.303,27.382,315.5,,,,,,
run,2,Slick-Soft,Slick-Soft,5,0,,,,,,,,,
lap,6,2'53.104,21.467,22.300,26.658,27.144,,,,,,,,
lap,7,1'32.367,21.445,21.080,25.469,24.373,315.5,,,,,,,
lap,8,1'31.686,20.886,21.033,25.393,24.374,316.5,,,,,,,
lap,9,1'41.771,26.927*,22.175,27.060,25.609,317.5,,,,,,,
rider,5th,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,Total,laps=10,laps=7,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'45.809,22.652,22.227,26.460,25.177,,,,,,,,
lap,2,1'32.638,21.438,21.280,25.493,24.427,305.8,,,,,,,
lap,3,1'32.060,21.138,21.113,25.455,24.354,308.7,,,,,,,
lap,4,1'36.878,P,21.169,23.013,25.973,26.723,309.6,,,,,,
run,2,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,5,2'08.395,22.351,21.669,25.813,24.570,,,,,,,,
lap,6,1'32.072,21.123,21.224,25.372,24.353,304.9,,,,,,,
lap,7,1'32.506,20.975,21.203,25.417,24.911,307.7,,,,,,,
lap,8,1'31.961,21.063,21.162,25.355,24.381,310.6,,,,,,,
lap,9,1'31.719,21.022,21.151,25.248,24.298,311.6,,,,,,,
lap,10,1'33.033,21.176,21.726,25.737,24.394,311.6,,,,,,,
rider,6th,4,Andrea,DOVIZIOSO,DUCATI,ITA,Ducati,Team,Total,laps=9,laps=6,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'54.691,23.464,22.971,26.664,25.269,,,,,,,,
lap,2,1'33.662,21.589,21.446,25.754,24.873,314.5,,,,,,,
lap,3,1'32.402,21.131,21.233,25.486,24.552,316.5,,,,,,,
lap,4,1'35.283,P,21.163,21.225,25.489,27.406,317.5,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,2'48.467,23.081,21.953,25.998,25.102,,,,,,,,
lap,6,1'33.464,21.419,21.426,25.771,24.848,313.5,,,,,,,
lap,7,1'31.747,21.009,21.086,25.294,24.358,316.5,,,,,,,
lap,8,1'31.771,20.949,21.076,25.311,24.435,316.5,,,,,,,
lap,9,1'31.722,20.926,21.060,25.306,24.430,317.5,,,,,,,
rider,7th,63,Francesco,BAGNAIA,DUCATI,ITA,Pramac,Racing,Total,laps=7,laps=3,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'02.962,22.726,22.946,26.611,25.096,,,,,,,,
lap,2,1'32.607,21.274,21.412,25.464,24.457,314.5,,,,,,,
lap,3,1'31.752,21.091,20.952,25.315,24.394,316.5,,,,,,,
lap,4,1'32.938,20.943,21.030,26.209,24.756,319.6,,,,,,,
lap,5,1'35.662,21.035,23.338,26.522,24.767*,315.5,,,,,,,
lap,6,1'43.665,P,21.062,20.968,312.6,,,,,,,,
run,2,Slick-Soft,Slick-Soft,6,6,,,,,,,,,
lap,7,6'03.351,24.342,23.364,26.916,25.653,,,,,,,,
rider,8th,44,Pol,ESPARGARO,KTM,SPA,Red,Bull,KTM,Factory,Racing,Total,laps=9,laps=6
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'50.665,22.496,22.695,27.159,25.193,,,,,,,,
lap,2,1'33.080,21.254,21.425,25.794,24.607,316.5,,,,,,,
lap,3,1'32.251,21.055,21.197,25.436,24.563,316.5,,,,,,,
lap,4,1'32.257,21.052,21.186,25.507,24.512,311.6,,,,,,,
lap,5,1'39.712,P,24.163,21.974,26.424,27.151,284.1,,,,,,
run,2,Slick-Soft,Slick-Soft,5,0,,,,,,,,,
lap,6,3'23.490,23.298,22.157,26.106,26.416,,,,,,,,
lap,7,1'32.767,21.165,21.323,25.767,24.512,317.5,,,,,,,
lap,8,1'31.795,20.991,21.075,25.314,24.415,317.5,,,,,,,
lap,9,1'32.048,20.961,21.214,25.359,24.514,318.5,,,,,,,
rider,9th,5,Johann,ZARCO,DUCATI,FRA,Esponsorama,Racing,Total,laps=9,laps=6,,,
run,1,Slick-Soft,Slick-Soft,7,0,,,,,,,,,
lap,1,1'53.267,22.485,22.734,26.996,25.261,,,,,,,,
lap,2,1'32.811,21.452,21.256,25.605,24.498,307.7,,,,,,,
lap,3,1'32.506,21.322,21.099,25.610,24.475,311.6,,,,,,,
lap,4,1'32.437,21.233,21.042,25.712,24.450,313.5,,,,,,,
lap,5,1'39.633,P,22.914,22.417,26.681,27.621,309.6,,,,,,
run,2,Slick-Soft,Slick-Soft,12,0,,,,,,,,,
lap,6,3'22.737,21.780,22.069,26.217,27.955,,,,,,,,
lap,7,1'32.915,21.456,21.316,25.689,24.454,313.5,,,,,,,
lap,8,1'31.832,21.249,20.927,25.338,24.318,313.5,,,,,,,
lap,9,1'31.904,21.071,20.954,25.395,24.484,313.5,,,,,,,
rider,10th,46,Valentino,ROSSI,YAMAHA,ITA,Monster,Energy,Yamaha,MotoGP,Total,laps=8,laps=5,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'49.578,21.881,22.996,26.635,25.011,,,,,,,,
lap,2,1'32.702,21.441,21.281,25.629,24.351,303.1,,,,,,,
lap,3,1'32.228,21.265,21.155,25.426,24.382,303.1,,,,,,,
lap,4,1'35.550,P,21.210,21.279,25.849,27.212,304.9,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,4'40.766,22.867,22.681,29.908,29.232,,,,,,,,
lap,6,1'32.411,21.320,21.273,25.392,24.426,307.7,,,,,,,
lap,7,1'31.889,21.072,21.037,25.390,24.390,310.6,,,,,,,
lap,8,1'32.118,20.966,21.089,25.278,24.785,309.6,,,,,,,
rider,11th,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=9,laps=4,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'44.675,23.977,22.902,27.102,25.812,,,,,,,,
lap,2,1'32.393,21.369,21.065,25.602,24.357,306.8,,,,,,,
lap,3,1'31.891,21.071,20.943,25.540,24.337,308.7,,,,,,,
lap,4,1'39.761,P,21.918*,24.592,26.389,26.862,305.8,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,3'08.225,25.104,22.218,26.014,24.597,,,,,,,,
lap,6,1'33.202,21.385,21.391,25.920,24.506,298.5,,,,,,,
lap,7,1'31.872,21.034,20.979,25.474,24.385*,308.7,,,,,,,
lap,8,1'40.018,24.173*,23.998,27.175,24.672,309.6,,,,,,,
lap,9,1'34.464,21.094,21.116,25.659,26.595,309.6,,,,,,,
rider,12th,88,Miguel,OLIVEIRA,KTM,POR,Red,Bull,KTM,Tech,3,Total,laps=9,laps=5
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'57.403,23.736,22.935,26.850,25.410,,,,,,,,
lap,2,1'35.314,21.769,21.548,26.501*,25.496,307.7,,,,,,,
lap,3,1'32.979,21.343,21.348,25.683,24.605,312.6,,,,,,,
lap,4,1'33.200,21.414,21.378,25.773,24.635,311.6,,,,,,,
lap,5,1'40.808,P,22.123,23.956,26.562,28.167,309.6,,,,,,
run,2,Slick-Soft,Slick-Soft,5,0,,,,,,,,,
lap,6,3'10.738,22.986,21.885,26.009,26.781,,,,,,,,
lap,7,1'32.624,21.539,21.118,25.531,24.436,312.6,,,,,,,
lap,8,1'32.009,21.219,21.042,25.381,24.367,316.5,,,,,,,
lap,9,1'37.314,21.360,24.695,26.338,24.921,315.5,,,,,,,
