0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,November 14,Moto2,Circuit Ricardo Tormo,FP3,,,,,,,
rider,Marco,BEZZECCHI,SKY,Racing,Team,VR,ITA,1st,72,Total,laps=20,laps=15
lap,1,2'24.460,23.781,27.051,23.124,26.603,,,,,,
lap,2,1'35.541,21.864,25.627,22.413,25.637,271.7,,,,,
lap,3,1'35.151,21.717,25.406,22.377,25.651,273.9,,,,,
lap,4,1'34.803,21.636,25.307,22.268,25.592,273.9,,,,,
lap,5,1'35.017,21.540,25.375,22.308,25.794,272.8,,,,,
lap,6,1'34.793,21.621,25.198,22.273,25.701,271.7,,,,,
lap,7,1'38.274,24.113*,25.724,22.527,25.910*,272.8,,,,,
lap,8,1'34.698,21.589,25.239,22.267,25.603,270.7,,,,,
lap,9,1'43.887,P,25.310,25.923,22.754,29.900,275.0,,,,
lap,10,9'56.835,25.459,26.611,23.057,26.230,,,,,,
lap,11,1'35.986,22.115,25.621,22.464,25.786,267.5,,,,,
lap,12,1'35.023,21.705,25.331,22.360,25.627,269.6,,,,,
lap,13,1'35.119,21.674,25.380,22.381,25.684,270.7,,,,,
lap,14,1'35.173,21.664,25.356,22.410,25.743,270.7,,,,,
lap,15,1'35.021,21.652,25.323,22.382,25.664,270.7,,,,,
lap,16,1'35.113,21.654,25.313,22.323,25.823,270.7,,,,,
lap,17,1'35.146,21.572,25.317,22.504,25.753,270.7,,,,,
lap,18,1'36.696,21.601,25.868*,23.130,26.097,270.7,,,,,
lap,19,1'35.245,21.554,25.518,22.373,25.800,271.7,,,,,
lap,20,1'35.150,21.690,25.342,22.454,25.664,270.7,,,,,
rider,Hector,GARZO,Flexbox,HP,40,SPA,2nd,40,Total,laps=16,laps=9,
lap,1,1'56.616,23.054,27.143,23.182,27.920,,,,,,
lap,2,1'38.787,22.233,25.978,24.677,25.899,268.5,,,,,
lap,3,1'35.578,21.908,25.506,22.494,25.670,270.7,,,,,
