0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,July 18,MotoGP,Circuito de Jerez,Q1,,,,,,,,,
rider,1st,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=7,laps=3,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'46.583,27.889,14.689,30.070,30.228,286.4,,,,,,,
lap,2,1'37.793,24.526,14.291,29.234,29.742,286.4,,,,,,,
lap,3,1'37.604,24.345,14.224,29.259,29.776,288.0,,,,,,,
lap,4,1'36.135,P,25.706,14.606,30.145,25.678,282.7,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,1'41.895,27.793,14.502,29.704,29.896,286.4,,,,,,,
lap,6,1'37.063,24.314,14.193,29.007,29.549,288.0,,,,,,,
lap,PIT,P,49.259,15.015,30.045,25.799,278.3,,,,,,,
rider,2nd,44,Pol,ESPARGARO,KTM,SPA,Red,Bull,KTM,Factory,Racing,Total,laps=7,laps=4
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'13.147,32.708,15.770,33.416,33.564,149.1,,,,,,,
lap,2,1'43.576,24.549,18.746,30.293,29.988,254.1,,,,,,,
lap,3,1'37.258,24.360,14.210,29.126,29.562,291.1,,,,,,,
lap,4,1'42.559,P,28.208,15.520,31.564,27.267,254.1,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,1'59.037,31.753,14.673,37.556,35.055,287.2,,,,,,,
lap,6,1'45.909,27.390,17.370,30.959,30.190,246.0,,,,,,,
lap,7,1'41.645,24.351,14.298,30.244,32.752,289.5,,,,,,,
rider,3rd,33,Brad,BINDER,KTM,RSA,Red,Bull,KTM,Factory,Racing,Total,laps=7,laps=4
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'12.147,32.986,15.960,33.728,33.750,194.2,,,,,,,
lap,2,1'43.370,24.609,17.590,31.171,30.000,184.3,,,,,,,
lap,3,1'37.407,24.375,14.234,29.210,29.588,286.4,,,,,,,
lap,4,1'42.899,P,30.258,14.723,30.064,27.854,267.9,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,2'04.419,30.700,14.757,41.971,36.991,284.2,,,,,,,
lap,6,1'37.396,24.446,14.308,29.005,29.637,284.2,,,,,,,
lap,7,1'44.870,24.393,17.250,33.030,30.197,213.8,,,,,,,
rider,4th,9,Danilo,PETRUCCI,DUCATI,ITA,Ducati,Team,Total,laps=7,laps=3,,,
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'10.065,33.132,15.896,32.835,32.838,189.1,,,,,,,
lap,2,1'38.290,24.750,14.379,29.390,29.771,288.0,,,,,,,
lap,3,1'38.116,24.598,14.415,29.313,29.790,286.4,,,,,,,
lap,4,1'40.580,P,26.735,15.754,31.176,26.915,219.5,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
