0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,October 17,MotoGP,MotorLand Aragón,FP4,,,,,,,,,
rider,1st,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=14,laps=11,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,1,2'00.627,29.923,32.338,22.140,25.756,334.4,,,,,,,
lap,2,1'50.335,32.080,31.112,21.424,25.719,328.3,,,,,,,
lap,3,1'49.071,31.493,30.745,21.303,25.530,334.4,,,,,,,
lap,4,1'48.793,31.365,30.707,21.168,25.553,332.3,,,,,,,
lap,5,1'49.038,31.344,30.820,21.172,25.702,330.3,,,,,,,
lap,6,1'49.106,31.398,30.858,21.142,25.708,331.3,,,,,,,
lap,7,1'48.947,31.315,30.776,21.204,25.652,331.3,,,,,,,
lap,8,1'59.748,P,32.683,33.333,21.767,31.965,332.3,,,,,,
run,2,Slick-Medium,Slick-Soft,8,5,,,,,,,,,
lap,9,6'39.838,29.895,32.075,21.473,25.651,333.4,,,,,,,
lap,10,1'50.749,31.534,31.221,22.141,25.853,331.3,,,,,,,
lap,11,1'48.694,31.250,30.685,21.203,25.556,332.3,,,,,,,
lap,12,1'48.982,31.575,30.735,21.205,25.467,333.4,,,,,,,
lap,13,1'48.551,31.225,30.787,21.109,25.430,334.4,,,,,,,
lap,14,1'48.725,31.254,30.715,21.202,25.554,336.5,,,,,,,
rider,2nd,73,Alex,MARQUEZ,HONDA,SPA,Repsol,Honda,Team,Total,laps=15,laps=12,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,1,2'06.152,29.116,32.727,22.566,25.680,341.8,,,,,,,
lap,2,1'50.669,32.328,31.250,21.598,25.493,339.6,,,,,,,
lap,3,1'49.940,31.877,31.113,21.541,25.409,342.9,,,,,,,
lap,4,1'50.959,31.542,30.810,22.953,25.654,336.5,,,,,,,
lap,5,1'49.220,31.675,30.897,21.187,25.461,335.4,,,,,,,
lap,6,1'50.697,31.438,30.999,22.657,25.603,334.4,,,,,,,
lap,7,1'49.340,31.514,31.054,21.252,25.520,335.4,,,,,,,
lap,8,1'57.984,P,33.010,32.201,22.072,30.701,337.5,,,,,,
run,2,Slick-Medium,Slick-Soft,8,5,,,,,,,,,
lap,9,5'10.985,28.846,32.292,22.094,25.658,339.6,,,,,,,
lap,10,1'49.920,32.003,31.048,21.460,25.409,337.5,,,,,,,
lap,11,1'48.862,31.334,30.878,21.285,25.365,336.5,,,,,,,
lap,12,1'48.656,31.233,30.816,21.177,25.430,338.6,,,,,,,
lap,13,1'52.164,32.651,32.609,21.474,25.430,337.5,,,,,,,
lap,14,1'49.248,31.583,31.061,21.336,25.268,340.7,,,,,,,
lap,15,1'48.920,31.337,30.942,21.236,25.405,341.8,,,,,,,
rider,3rd,36,Joan,MIR,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=15,laps=11,,
run,1,Slick-Soft,Slick-Soft,9,13,,,,,,,,,
lap,1,1'53.321,30.471,32.475,22.082,25.996,334.4,,,,,,,
lap,2,1'50.974,32.245,31.348*,21.741,25.640,335.4,,,,,,,
lap,3,1'49.894,31.723,30.977,21.617,25.577,335.4,,,,,,,
lap,4,1'49.201,31.526,30.828,21.343,25.504,334.4,,,,,,,
lap,5,1'49.430,31.598,30.891,21.366,25.575,334.4,,,,,,,
lap,6,1'49.195,31.515,30.850,21.313,25.517,334.4,,,,,,,
lap,7,1'49.123,31.422,30.899,21.322,25.480,335.4,,,,,,,
lap,8,1'49.204,31.533,30.848,21.352,25.471,336.5,,,,,,,
lap,9,1'55.665,P,31.547,30.853,21.478,31.787,336.5,,,,,,
run,2,Slick-Soft,Slick-Medium,0,5,,,,,,,,,
lap,10,5'18.775,30.042,32.131,21.835,25.961,333.4,,,,,,,
lap,11,1'50.100,31.875,31.101,21.520,25.604,334.4,,,,,,,
lap,12,1'49.064,31.489,30.880,21.243,25.452,334.4,,,,,,,
lap,13,1'48.694,31.357,30.697,21.240,25.400,334.4,,,,,,,
lap,14,1'49.390,31.514,31.028,21.356,25.492,335.4,,,,,,,
lap,15,1'49.382,31.530,30.991,21.440,25.421,337.5,,,,,,,
rider,4th,44,Pol,ESPARGARO,KTM,SPA,Red,Bull,KTM,Factory,Racing,Total,laps=13,laps=10
run,1,Slick-Soft,Slick-Soft,5,5,,,,,,,,,
lap,1,2'10.483,28.365,32.696,22.444,25.899,342.9,,,,,,,
lap,2,1'51.051,32.323,31.538,21.578,25.612,340.7,,,,,,,
lap,3,1'49.723,31.733,31.209,21.298,25.483,340.7,,,,,,,
lap,4,1'49.540,31.673,31.012,21.326,25.529,340.7,,,,,,,
lap,5,1'50.750,31.734,31.323,21.434,26.259,340.7,,,,,,,
lap,6,1'49.477,31.623,31.128,21.340,25.386,341.8,,,,,,,
lap,7,2'05.790,P,37.065,35.074,22.491,31.160,336.5,,,,,,
run,2,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,8,8'40.432,29.052,33.044,21.858,25.537,338.6,,,,,,,
lap,9,1'49.460,31.841,30.998,21.206,25.415,336.5,,,,,,,
lap,10,1'49.065,31.485,30.911,21.225,25.444,338.6,,,,,,,
lap,11,1'48.749,31.309,30.939,21.188,25.313,337.5,,,,,,,
lap,12,1'48.990,31.336,31.003,21.196,25.455,338.6,,,,,,,
lap,13,1'49.081,31.390,31.018,21.217,25.456,338.6,,,,,,,
rider,5th,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,Total,laps=17,laps=16,
run,1,Slick-Soft,Slick-Soft,6,0,,,,,,,,,
lap,1,2'04.116,29.276,32.340,22.199,25.768,336.5,,,,,,,
lap,2,1'51.005,31.994,31.010,21.505,26.496,337.5,,,,,,,
lap,3,1'49.485,31.491,30.902,21.447,25.645,336.5,,,,,,,
lap,4,1'49.168,31.505,30.765,21.320,25.578,334.4,,,,,,,
lap,5,1'49.155,31.417,30.739,21.344,25.655,332.3,,,,,,,
lap,6,1'48.983,31.440,30.765,21.263,25.515,333.4,,,,,,,
lap,7,1'48.894,31.434,30.652,21.236,25.572,333.4,,,,,,,
lap,8,1'49.064,31.292,30.819,21.227,25.726,337.5,,,,,,,
lap,9,1'48.942,31.323,30.780,21.184,25.655,333.4,,,,,,,
lap,10,1'48.753,31.336,30.701,21.152,25.564,333.4,,,,,,,
lap,11,1'51.385,32.232,31.732,21.809,25.612,336.5,,,,,,,
lap,12,1'49.064,31.352,30.839,21.292,25.581,338.6,,,,,,,
lap,13,1'49.155,31.331,30.895,21.325,25.604,335.4,,,,,,,
lap,14,1'52.371,34.190,31.224,21.338,25.619,334.4,,,,,,,
lap,15,1'48.999,31.421,30.785,21.279,25.514,335.4,,,,,,,
lap,16,1'48.837,31.315,30.742,21.268,25.512,338.6,,,,,,,
lap,17,1'48.909,31.241,30.765,21.429,25.474,337.5,,,,,,,
rider,6th,20,Fabio,QUARTARARO,YAMAHA,FRA,Petronas,Yamaha,SRT,Total,laps=16,laps=14,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'55.489,31.657,33.945,22.460,26.212,336.5,,,,,,,
lap,2,1'50.855,31.984,31.323*,21.945,25.603,336.5,,,,,,,
lap,3,1'49.252,31.468,30.979,21.255,25.550,336.5,,,,,,,
lap,4,1'48.934,31.338,30.837,21.148,25.611,334.4,,,,,,,
lap,5,1'48.912,31.242,30.909,21.171,25.590,335.4,,,,,,,
lap,6,1'48.998,31.254,30.943,21.227,25.574,335.4,,,,,,,
lap,7,1'48.771,31.162,30.838,21.208,25.563,335.4,,,,,,,
lap,8,1'49.064,31.266,30.952,21.203,25.643,336.5,,,,,,,
lap,9,1'49.020,31.288,30.911,21.181,25.640,336.5,,,,,,,
lap,10,1'49.087,31.295,30.941,21.196,25.655,336.5,,,,,,,
lap,11,1'49.148,31.379,30.926,21.200,25.643,336.5,,,,,,,
lap,12,1'49.478,31.400,31.102,21.269,25.707,336.5,,,,,,,
lap,13,1'49.460,31.395,31.114,21.278,25.673,335.4,,,,,,,
lap,14,1'49.516,31.464,31.092,21.264,25.696,335.4,,,,,,,
lap,15,1'49.524,31.376,31.077,21.296,25.775,336.5,,,,,,,
lap,16,1'49.846,31.571,31.098,21.430,25.747,337.5,,,,,,,
rider,7th,30,Takaaki,NAKAGAMI,HONDA,JPN,LCR,Honda,IDEMITSU,Total,laps=16,laps=15,,
run,1,Slick-Medium,Slick-Soft,0,4,,,,,,,,,
lap,1,2'17.274,30.692,33.284,22.407,25.643,339.6,,,,,,,
lap,2,1'51.401,32.417,31.506,21.878,25.600,345.0,,,,,,,
lap,3,1'50.996,32.550,31.124,21.624,25.698,340.7,,,,,,,
lap,4,1'49.840,31.691,31.092,21.501,25.556,333.4,,,,,,,
lap,5,1'48.803,31.281,30.884,21.217,25.421,334.4,,,,,,,
lap,6,1'49.731,31.421,31.368,21.436,25.506,334.4,,,,,,,
lap,7,1'49.963,31.494,31.216,21.858,25.395,338.6,,,,,,,
lap,8,1'49.551,31.518,31.091,21.449,25.493,340.7,,,,,,,
lap,9,1'56.487,35.739,33.215,21.912,25.621,335.4,,,,,,,
lap,10,1'49.259,31.475,30.956,21.365,25.463,335.4,,,,,,,
lap,11,1'49.160,31.451,30.918,21.267,25.524,336.5,,,,,,,
lap,12,1'49.497,31.308,31.026,21.296,25.867,333.4,,,,,,,
lap,13,1'59.459,31.334,31.044,29.794,27.287,325.4,,,,,,,
lap,14,1'53.369,33.580,31.967,21.980,25.842,332.3,,,,,,,
lap,15,1'50.165,31.737,31.251,21.524,25.653,334.4,,,,,,,
lap,16,1'49.835,31.463,31.254,21.510,25.608,336.5,,,,,,,
rider,8th,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,Total,laps=14,laps=10,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,1,2'01.434,29.591,32.567,22.284,25.566,341.8,,,,,,,
lap,2,1'50.248,32.145,31.059,21.512,25.532,341.8,,,,,,,
lap,3,1'48.984,31.571,30.710,21.353,25.350,341.8,,,,,,,
lap,4,1'48.820,31.365,30.885,21.222,25.348,339.6,,,,,,,
lap,5,1'48.880,31.326,30.834,21.238,25.482,340.7,,,,,,,
lap,6,1'49.034,31.433,30.903,21.335,25.363,340.7,,,,,,,
lap,7,2'00.355,P,33.368,32.088,22.855,32.044,335.4,,,,,,
run,2,Slick-Medium,Slick-Medium,7,7,,,,,,,,,
lap,8,7'13.510,32.756,32.064,21.948,25.604,344.0,,,,,,,
lap,9,1'50.127,31.904,31.197,21.521,25.505,338.6,,,,,,,
lap,10,1'49.033,31.418,30.842,21.325,25.448,338.6,,,,,,,
lap,11,1'53.703,34.845,31.535,21.788,25.535,338.6,,,,,,,
lap,12,1'49.611,31.611,30.997,21.496,25.507,340.7,,,,,,,
lap,13,1'49.698,31.576,31.131,21.514,25.477,340.7,,,,,,,
lap,14,2'05.005,P,37.799,32.934,22.416,31.856,340.7,,,,,,
rider,9th,4,Andrea,DOVIZIOSO,DUCATI,ITA,Ducati,Team,Total,laps=13,laps=9,,,
run,1,Slick-Soft,Slick-Medium,5,5,,,,,,,,,
lap,1,2'18.640,29.683,33.000,22.523,25.782,346.1,,,,,,,
lap,2,1'51.302,32.472,31.504,21.809,25.517*,347.3,,,,,,,
lap,3,1'50.007,31.851,31.193,21.628,25.335,349.5,,,,,,,
lap,4,1'49.845,31.713,31.064,21.538,25.530,338.6,,,,,,,
lap,5,1'49.209,31.425,31.006,21.373,25.405,344.0,,,,,,,
lap,6,1'49.545,31.616,31.099,21.375,25.455,346.1,,,,,,,
lap,7,1'55.554,P,31.398,31.048,21.933,31.175,348.4,,,,,,
run,2,Slick-Medium,Slick-Medium,0,12,,,,,,,,,
lap,8,8'30.934,29.658,32.139,21.895,25.875,341.8,,,,,,,
lap,9,1'49.998,31.849,31.136,21.523,25.490,340.7,,,,,,,
lap,10,1'49.229,31.537,30.889,21.403,25.400,342.9,,,,,,,
lap,11,1'48.853,31.365,30.891,21.225,25.372,342.9,,,,,,,
lap,12,1'49.194,31.464,31.065,21.402,25.263,346.1,,,,,,,
lap,13,1'49.287,31.525,31.009,21.381,25.372,346.1,,,,,,,
rider,10th,43,Jack,MILLER,DUCATI,AUS,Pramac,Racing,Total,laps=13,laps=9,,,
run,1,Slick-Soft,Slick-Soft,7,3,,,,,,,,,
lap,1,2'15.993,29.190,35.176*,22.460,25.889,344.0,,,,,,,
lap,2,1'51.160,32.262,31.419,21.931,25.548,341.8,,,,,,,
lap,3,1'50.092,31.981,31.092,21.451,25.568,342.9,,,,,,,
lap,4,1'50.295,31.718,31.133,21.805,25.639,339.6,,,,,,,
lap,5,1'49.548,31.570,31.063,21.322,25.593,338.6,,,,,,,
lap,6,2'11.824,P,39.826,33.911,26.213,31.874,332.3,,,,,,
run,2,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,7,6'48.034,29.879,33.030,22.455,25.693,340.7,,,,,,,
lap,8,1'50.888,32.427,31.439,21.515,25.507,344.0,,,,,,,
lap,9,1'49.418,31.674,30.979,21.346,25.419,342.9,,,,,,,
lap,10,1'57.006,32.323,36.480,22.532,25.671,338.6,,,,,,,
lap,11,1'49.375,31.620,30.906,21.345,25.504,340.7,,,,,,,
lap,12,1'48.859,31.468,30.922,21.151,25.318,345.0,,,,,,,
lap,13,1'58.397,P,31.492,31.012,21.594,34.299,308.7,,,,,,
rider,11th,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=13,laps=10,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,,,,
lap,1,2'21.696,30.095,33.224,22.455,25.882,337.5,,,,,,,
lap,2,1'50.687,32.247,31.440,21.596,25.404,338.6,,,,,,,
lap,3,1'50.091,31.686,31.446,21.472,25.487,337.5,,,,,,,
lap,4,1'49.736,31.545,31.086,21.380,25.725,334.4,,,,,,,
lap,5,1'49.394,31.393,30.937,21.405,25.659,334.4,,,,,,,
lap,6,1'55.942,P,31.489,31.350,21.834,31.269,334.4,,,,,,
run,2,Slick-Soft,Slick-Soft,5,5,,,,,,,,,
lap,7,8'37.114,29.271,32.279,22.030,25.735,336.5,,,,,,,
lap,8,1'50.116,31.763,31.221,21.561,25.571,334.4,,,,,,,
lap,9,1'48.896,31.306,30.838,21.268,25.484,334.4,,,,,,,
lap,10,1'49.202,31.325,30.903,21.384,25.590,334.4,,,,,,,
lap,11,1'49.116,31.408,30.918,21.333,25.457,336.5,,,,,,,
lap,12,1'51.826,31.448,31.084,21.926,27.368,323.4,,,,,,,
lap,13,1'49.142,31.489,30.966,21.292,25.395,340.7,,,,,,,
rider,12th,88,Miguel,OLIVEIRA,KTM,POR,Red,Bull,KTM,Tech,3,Total,laps=13,laps=10
