0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,October 10,MotoGP,Le Mans,FP3,,,,,,,,,
rider,1st,20,Fabio,QUARTARARO,YAMAHA,FRA,Petronas,Yamaha,SRT,Total,laps=21,laps=12,,
run,1,Slick-Soft,Slick-Soft,14,5,,,,,,,,,
lap,1,2'59.800,25.300,23.272,27.117,25.681,,,,,,,,
lap,2,1'34.749,21.828,21.671,26.199,25.051,306.8,,,,,,,
lap,3,1'33.779,21.400,21.471,26.002,24.906,308.7,,,,,,,
lap,4,1'33.955,21.667,21.450,26.074,24.764,299.4,,,,,,,
lap,5,1'33.400,21.315,21.403,25.971,24.711,309.6,,,,,,,
lap,6,1'33.301,21.296,21.360,25.944,24.701,308.7,,,,,,,
lap,7,1'34.718,22.041*,21.761,26.020,24.896,302.1,,,,,,,
lap,8,1'33.208,21.360,21.411,25.813,24.624,308.7,,,,,,,
lap,9,1'33.130,21.283,21.345,25.862,24.640,309.6,,,,,,,
lap,10,1'33.014,21.240,21.343,25.833,24.598,308.7,,,,,,,
lap,11,1'32.974,21.169,21.353,25.867,24.585,309.6,,,,,,,
lap,12,1'41.293,P,22.736,23.412,26.817,28.328,309.6,,,,,,
run,2,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,13,9'32.961,26.863,22.739,26.513,25.036,,,,,,,,
lap,14,1'33.432,21.375,21.495,25.906,24.656,307.7,,,,,,,
lap,15,1'32.509,21.154,21.264,25.661,24.430,309.6,,,,,,,
lap,16,1'32.319,21.136,21.190,25.598,24.395,310.6,,,,,,,
lap,17,1'39.415,P,22.485,22.752,26.305,27.873,304.9,,,,,,
run,3,Slick-Soft,Slick-Soft,5,0,,,,,,,,,
lap,18,4'14.388,24.610,24.492,27.462,25.137,,,,,,,,
lap,19,1'33.996,21.450,21.551,26.530*,24.465,310.6,,,,,,,
lap,20,1'34.627,21.757*,22.252,26.017,24.601,293.2,,,,,,,
lap,21,1'41.796,22.246*,21.562,26.418,31.570,303.1,,,,,,,
rider,2nd,88,Miguel,OLIVEIRA,KTM,POR,Red,Bull,KTM,Tech,3,Total,laps=21,laps=10
run,1,Slick-Soft,Slick-Soft,13,13,,,,,,,,,
lap,1,2'16.386,24.886,23.405,27.997,26.918,,,,,,,,
lap,2,1'36.840,22.551,22.191,26.429,25.669,297.6,,,,,,,
lap,3,1'35.333,22.030,21.659,26.291,25.353,302.1,,,,,,,
lap,4,1'36.371,22.445*,22.118,26.311,25.497,303.1,,,,,,,
lap,5,1'34.437,21.756,21.604,26.051,25.026,310.6,,,,,,,
lap,6,1'34.214,21.741,21.549,25.997,24.927,308.7,,,,,,,
lap,7,1'40.350,P,23.243*,22.209,26.606,28.292,313.5,,,,,,
run,2,Slick-Soft,Slick-Soft,20,20,,,,,,,,,
lap,8,6'47.704,24.842,22.293,26.568,25.298,,,,,,,,
lap,9,1'34.354,21.876,21.634,25.967,24.877,308.7,,,,,,,
lap,10,1'33.979,21.833,21.496,25.904,24.746,294.1,,,,,,,
lap,11,1'33.953,21.669,21.347,26.168,24.769,311.6,,,,,,,
lap,12,1'42.349,21.585,21.383,309.6,,,,,,,,,
lap,13,1'34.246,21.750,21.544,26.069,24.883,312.6,,,,,,,
lap,14,1'39.264,P,23.036,22.157,26.576,27.495,282.4,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,15,7'03.257,23.928,22.092,26.480,24.891,,,,,,,,
lap,16,1'33.755,21.661,21.390,25.807,24.897,308.7,,,,,,,
lap,17,1'32.916,21.430,21.255,25.688,24.543*,311.6,,,,,,,
lap,18,1'35.656,P,21.824,21.448,25.919,26.465,314.5,,,,,,
run,4,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,19,2'53.810,23.898,21.810,26.101,24.809,,,,,,,,
lap,20,1'32.601,21.473,21.155,25.572,24.401,313.5,,,,,,,
lap,21,1'32.449,21.400,21.072,25.614,24.363,313.5,,,,,,,
rider,3rd,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=22,laps=15,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,1'54.915,25.818,24.141,27.592,26.146,,,,,,,,
lap,2,1'35.719,22.423,21.858,26.335,25.103,293.2,,,,,,,
lap,3,1'34.411,21.789,21.569,26.143,24.910,303.1,,,,,,,
lap,4,1'35.016,22.326,21.789,26.134,24.767,305.8,,,,,,,
lap,5,1'35.646,22.604*,21.998,26.073,24.971,305.8,,,,,,,
lap,6,1'33.451,21.536,21.387,25.771,24.757,307.7,,,,,,,
lap,7,1'39.167,21.867,25.431,26.920,24.949,306.8,,,,,,,
lap,8,1'33.279,21.587,21.416,25.772,24.504,306.8,,,,,,,
lap,9,1'33.312,21.517,21.335,25.748,24.712,308.7,,,,,,,
lap,10,1'39.409,P,22.083,22.229,26.575,28.522,307.7,,,,,,
run,2,Slick-Soft,Slick-Soft,10,10,,,,,,,,,
lap,11,7'49.815,24.622,22.832,28.073,25.184,,,,,,,,
lap,12,1'33.542,21.677,21.411,25.838,24.616,306.8,,,,,,,
lap,13,1'32.839,21.350,21.301,25.676,24.512,306.8,,,,,,,
lap,14,1'33.564,21.516,21.482,26.045,24.521,306.8,,,,,,,
lap,15,1'33.192,21.384,21.279,25.894,24.635,309.6,,,,,,,
lap,16,1'32.889,21.391,21.294,25.696,24.508,304.9,,,,,,,
lap,17,1'38.764,P,21.907,22.238,26.315,28.304,305.8,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,18,6'21.360,25.041,22.904,26.302,24.924,,,,,,,,
lap,19,1'33.777,22.048,21.332,25.784,24.613,303.1,,,,,,,
lap,20,1'34.384,21.960*,21.826,25.853,24.745,298.5,,,,,,,
lap,21,1'32.476,21.222,21.123,25.614,24.517,309.6,,,,,,,
lap,22,1'32.577,21.303,21.166,25.594,24.514,306.8,,,,,,,
rider,4th,43,Jack,MILLER,DUCATI,AUS,Pramac,Racing,Total,laps=17,laps=8,,,
run,1,Slick-Soft,Slick-Soft,14,14,,,,,,,,,
lap,1,2'31.438,27.946,23.949,27.782,26.398,,,,,,,,
lap,2,1'37.012,23.239,22.078,26.328,25.367,293.2,,,,,,,
lap,3,1'35.114,22.200,21.840,26.005,25.069,313.5,,,,,,,
lap,4,1'34.678,22.358*,21.573,25.780,24.967,309.6,,,,,,,
lap,5,1'33.839,21.885,21.391,25.646,24.917,312.6,,,,,,,
lap,6,1'34.175,21.795,21.454,25.952,24.974,314.5,,,,,,,
lap,7,1'33.915,21.844*,21.433,25.669,24.969,312.6,,,,,,,
lap,8,1'38.536,P,21.920,21.463,25.696,29.457,304.9,,,,,,
run,2,Slick-Soft,Slick-Soft,22,22,,,,,,,,,
lap,9,9'47.762,24.801,22.412,26.158,25.395,,,,,,,,
lap,10,1'33.681,21.765,21.351,25.714,24.851,311.6,,,,,,,
lap,11,1'37.406,P,21.755,21.461,25.851,28.339,313.5,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,12,5'27.562,23.820,22.787,26.841,25.339,,,,,,,,
lap,13,1'33.308,21.611,21.282,25.679,24.736,311.6,,,,,,,
lap,14,1'32.676,21.448,21.159,25.492,24.577,312.6,,,,,,,
lap,15,1'32.503,21.358,21.206,25.481,24.458,312.6,,,,,,,
lap,16,1'39.249,P,22.703*,22.288,26.336,27.922,306.8,,,,,,
run,4,Slick-Soft,Slick-Soft,5,0,,,,,,,,,
lap,unfinished,24.405,24.116,,,,,,,,,,,
rider,5th,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,Total,laps=21,laps=11,,
run,1,Slick-Soft,Slick-Soft,11,11,,,,,,,,,
lap,1,2'16.489,24.954,24.467,28.523,27.372,,,,,,,,
lap,2,1'39.825,23.721,22.987,27.269,25.848,291.5,,,,,,,
lap,3,1'35.543,22.107*,22.158,26.267,25.011,313.5,,,,,,,
lap,4,1'34.924,21.807*,21.497,26.207,25.413,316.5,,,,,,,
lap,5,1'33.812,21.768,21.479,25.764,24.801,311.6,,,,,,,
lap,6,1'41.128,21.450,21.456,29.865*,28.357,319.6,,,,,,,
lap,7,1'34.941,21.619*,21.580,26.428,25.314,318.5,,,,,,,
lap,8,1'37.937,P,21.767,21.434,25.978,28.758,305.8,,,,,,
run,2,Slick-Soft,Slick-Soft,19,19,,,,,,,,,
lap,9,8'06.670,25.210,24.366,27.247,26.090,,,,,,,,
lap,10,1'35.392,22.115,21.747,26.175,25.355,313.5,,,,,,,
lap,11,1'33.980,21.531,21.447,25.903,25.099,314.5,,,,,,,
lap,12,1'40.395,25.824,22.940,26.277,25.354,302.1,,,,,,,
lap,13,1'37.399,21.412,24.151,26.884,24.952,316.5,,,,,,,
lap,14,1'33.413,21.432,21.398,25.775,24.808,315.5,,,,,,,
lap,15,1'38.613,P,21.576,22.331,26.898,27.808,319.6,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,16,6'33.073,24.398,27.882,27.227,25.531,,,,,,,,
lap,17,1'39.509,22.047,22.128,29.925,25.409,314.5,,,,,,,
lap,18,1'37.517,21.716,21.565,27.061,27.175,316.5,,,,,,,
lap,19,1'34.646,21.601*,21.595,26.008,25.442,316.5,,,,,,,
lap,20,1'32.558,21.114,21.233,25.509,24.702,317.5,,,,,,,
lap,21,1'48.869,29.625,23.466,27.353,28.425,288.2,,,,,,,
rider,6th,5,Johann,ZARCO,DUCATI,FRA,Esponsorama,Racing,Total,laps=23,laps=15,,,
