0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,July 18,Moto2,Circuito de Jerez,Q1,,,,,,,
rider,Fabio,DI,GIANNANT,HDR,Heidrun,Speed,ITA,1st,21,Total,laps=9,laps=7
lap,1,2'45.191,28.737,15.598,30.695,31.751,239.4,,,,,
lap,2,1'42.203,25.272,15.351,30.139,31.441,242.1,,,,,
lap,3,1'42.059,25.238,15.244,30.076,31.501*,242.6,,,,,
lap,4,1'42.018,25.201,15.228,30.063,31.526,244.3,,,,,
lap,5,1'41.913,25.181,15.260,30.088,31.384,243.7,,,,,
lap,6,1'42.076,25.297,15.279,30.046,31.454,243.2,,,,,
lap,7,1'56.007,30.777,16.969,35.305,32.956,204.5,,,,,
lap,8,1'42.693,25.372,15.307,30.302,31.712,244.3,,,,,
lap,9,1'42.458,25.328,15.281,30.238,31.611,242.1,,,,,
rider,Xavi,VIERGE,Petronas,Sprinta,Raci,SPA,2nd,97,Total,laps=9,laps=6,
lap,1,2'01.237,29.032,15.628,30.745,31.413,243.2,,,,,
lap,2,1'42.978,25.829,15.389,30.298,31.462,247.7,,,,,
lap,3,1'42.139,25.336,15.181,30.192,31.430,248.2,,,,,
lap,4,1'41.961,25.222,15.207,30.253,31.279,248.8,,,,,
lap,5,1'43.182,25.470,15.542,30.602,31.568,243.7,,,,,
lap,6,1'44.011,25.420,15.406,31.681,31.504,246.0,,,,,
lap,7,1'43.181,25.486,15.422,30.655,31.618,246.5,,,,,
lap,8,1'53.071,34.697*,15.616,30.911,31.847,247.1,,,,,
lap,PIT,25.703,15.471,33.369,28.644,244.8,,,,,,
rider,Hafizh,SYAHRIN,Inde,Aspar,Team,Mot,MAL,3rd,55,Total,laps=9,laps=7
lap,1,2'02.544,29.830,15.784,30.933,31.694,240.5,,,,,
lap,2,1'42.189,25.287,15.318,30.121,31.463,244.8,,,,,
lap,3,1'43.039,25.671,15.243,30.564,31.561,246.5,,,,,
lap,4,1'42.038,25.290,15.226,30.140,31.382,245.4,,,,,
lap,5,1'42.099,25.376,15.186,30.163,31.374,245.4,,,,,
lap,6,1'42.315,25.304,15.263,30.319,31.429,246.0,,,,,
lap,7,1'52.610,30.282,18.578,31.893,31.857,213.4,,,,,
lap,8,1'42.586,25.429,15.292,30.256,31.609,244.8,,,,,
lap,PIT,30.057,16.323,31.872,28.383,216.8,,,,,,
rider,Joe,ROBERTS,Tennor,American,RaciUSA,4th,16,Total,laps=9,laps=7,,
lap,1,2'06.289,29.636,15.691,30.972,32.256,239.4,,,,,
lap,2,1'42.380,25.522,15.284,30.254,31.320,243.7,,,,,
lap,3,1'42.079,25.363,15.260,30.196,31.260,244.3,,,,,
lap,4,1'42.203,25.453,15.224,30.194,31.332,246.0,,,,,
lap,5,1'42.407,25.402,15.177,30.319,31.509,245.4,,,,,
lap,6,1'46.406,25.680,15.384,33.419,31.923,242.6,,,,,
lap,7,1'43.802,25.653,15.439,30.717,31.993,244.8,,,,,
lap,8,1'44.689,25.680,15.342,31.985,31.682,245.4,,,,,
lap,PIT,25.722,15.320,31.691,28.300,244.3,,,,,,
rider,Thomas,LUTHI,Liqui,Moly,Intact,GP,SWI,5th,12,Total,laps=9,laps=8
lap,1,1'59.922,29.453,15.857,30.974,31.811,240.0,,,,,
lap,2,1'42.846,25.562,15.300,30.450,31.534,245.4,,,,,
lap,3,1'42.423,25.418,15.273,30.294,31.438,244.8,,,,,
lap,4,1'42.167,25.504,15.215,30.075,31.373,246.0,,,,,
lap,5,1'42.237,25.449,15.324,30.066,31.398,243.7,,,,,
lap,6,1'42.451,25.483,15.270,30.202,31.496,243.7,,,,,
lap,7,1'47.136,25.378,15.331,30.472,35.955,244.8,,,,,
lap,8,1'42.292,25.477,15.270,30.124,31.421,244.3,,,,,
lap,9,1'42.458,25.459,15.295,30.161,31.543,244.3,,,,,
rider,Nicolo,BULEGA,Federal,Oil,Gresini,M,ITA,6th,11,Total,laps=9,laps=8
lap,1,2'03.474,29.619,15.596,31.185,32.172,241.0,,,,,
lap,2,1'42.888,25.951,15.291,30.284,31.362,243.2,,,,,
lap,3,1'42.183,25.323,15.224,30.248,31.388,244.3,,,,,
lap,4,1'42.545,25.249,15.156,30.407,31.733,247.1,,,,,
lap,5,1'46.038,25.337,15.237,30.943,34.521,247.1,,,,,
lap,6,1'42.661,25.332,15.316,30.458,31.555,243.7,,,,,
lap,7,1'42.680,25.628,15.336,30.266,31.450,243.2,,,,,
lap,8,1'42.902,25.587,15.325,30.515,31.475,242.1,,,,,
lap,9,1'42.746,25.466,15.276,30.469,31.535,243.7,,,,,
rider,Simone,CORSI,MV,Agusta,Forward,R,ITA,7th,24,Total,laps=5,laps=3
lap,1,2'00.264,28.830,15.788,30.905,31.941,237.8,,,,,
lap,2,1'42.704,25.419,15.353,30.404,31.528,243.2,,,,,
lap,3,1'42.381,25.452,15.267,30.266,31.396,244.3,,,,,
lap,4,1'42.298,25.543,15.298,30.107,31.350,244.8,,,,,
lap,unfinished,25.382,15.303,243.7,,,,,,,,
rider,Bo,BENDSNEYDER,NTS,RW,Racing,GP,NED,8th,64,Total,laps=9,laps=8
lap,1,1'58.585,29.843,15.505,30.558,31.831,240.0,,,,,
lap,2,1'42.322,25.352,15.274,30.144,31.552,242.1,,,,,
lap,3,1'42.396,25.348,15.267,30.168,31.613,242.1,,,,,
lap,4,1'45.818,25.459,16.415,32.295,31.649,170.8,,,,,
lap,5,1'47.210,28.533,15.686,31.190,31.801,214.7,,,,,
lap,6,1'43.407,25.681,15.339,30.654,31.733,242.1,,,,,
lap,7,1'44.625,26.130,15.411,31.235,31.849,243.7,,,,,
lap,8,1'43.890,25.725,15.408,30.712,32.045,243.2,,,,,
lap,9,1'51.701,30.677,16.356,31.796,32.872,213.4,,,,,
rider,Stefano,MANZI,MV,Agusta,Forward,R,ITA,9th,62,Total,laps=9,laps=6
lap,1,2'09.929,28.829,15.687,30.768,32.161,241.0,,,,,
lap,2,1'42.326,25.326,15.334,30.198,31.468,244.3,,,,,
lap,3,1'42.622,25.328,15.362,30.339,31.593,243.7,,,,,
lap,4,1'49.786,28.755*,18.506,30.813,31.712,230.7,,,,,
lap,5,1'42.803,25.324,15.312,30.338,31.829,244.8,,,,,
lap,6,1'46.093,25.796,15.654,31.055,33.588,241.6,,,,,
lap,7,1'42.907,25.355,15.429,30.400,31.723,244.3,,,,,
lap,8,1'51.732,30.845*,16.171,31.908,32.808,228.3,,,,,
lap,9,1'42.418,25.280,15.328,30.355,31.455,243.7,,,,,
rider,Augusto,FERNAND,EG,"0,0",Marc,VDS,SPA,10th,37,Total,laps=9,laps=8
lap,1,2'14.098,29.005,15.590,30.904,31.818,242.1,,,,,
lap,2,1'42.599,25.513,15.323,30.330,31.433,246.0,,,,,
lap,3,1'42.653,25.429,15.262,30.503,31.459,250.0,,,,,
lap,4,1'42.350,25.399,15.286,30.255,31.410,246.5,,,,,
lap,5,1'42.469,25.342,15.259,30.368,31.500,245.4,,,,,
lap,6,1'48.053,26.962,15.799,31.905,33.387,236.3,,,,,
lap,7,1'42.695,25.485,15.359,30.264,31.587,244.8,,,,,
lap,8,1'42.702,25.422,15.382,30.309,31.589,244.8,,,,,
lap,9,1'42.847,25.535,15.350,30.367,31.595,244.8,,,,,
rider,Marcos,RAMIREZ,Tennor,American,RaciSPA,11th,42,Total,laps=9,laps=8,,
lap,1,2'09.448,29.545,16.082,31.149,32.116,243.2,,,,,
lap,2,1'43.065,25.458,15.260,30.285,32.062,245.4,,,,,
lap,3,1'42.655,25.408,15.162,30.506,31.579,248.8,,,,,
lap,4,1'47.133,27.459,16.868,31.269,31.537,207.2,,,,,
lap,5,1'42.444,25.232,15.261,30.358,31.593,244.8,,,,,
lap,6,1'49.840,26.831,15.875,34.208,32.926,230.7,,,,,
lap,7,1'42.588,25.352,15.312,30.314,31.610,247.7,,,,,
lap,8,1'47.494,27.943,15.551,31.993,32.007,241.6,,,,,
lap,9,1'42.874,25.383,15.326,30.486,31.679,244.3,,,,,
rider,Somkiat,CHANTRA,IDEMITSU,Honda,Te,THA,12th,35,Total,laps=9,laps=8,
lap,1,2'07.850,30.018,15.522,30.577,31.797,243.2,,,,,
lap,2,1'43.141,25.554,15.677,30.274,31.636,240.5,,,,,
lap,3,1'42.759,25.432,15.317,30.329,31.681,243.7,,,,,
lap,4,1'48.736,25.626,15.993,33.442,33.675,225.9,,,,,
lap,5,1'42.481,25.435,15.182,30.397,31.467,243.7,,,,,
lap,6,1'50.339,25.972,16.561,33.654,34.152,204.9,,,,,
lap,7,1'43.321,25.476,15.335,30.615,31.895,250.0,,,,,
lap,8,1'48.556,27.210,15.435,33.298,32.613,243.7,,,,,
lap,9,1'42.982,25.544,15.343,30.399,31.696,244.3,,,,,
rider,Lorenzo,DALLA,PO,Italtrans,Racing,Team,ITA,13th,19,Total,laps=9,laps=8
lap,1,2'01.109,29.250,15.866,30.860,31.998,243.2,,,,,
lap,2,1'43.447,25.867,15.434,30.652,31.494,246.0,,,,,
lap,3,1'43.394,25.572,15.355,30.851,31.616,246.0,,,,,
lap,4,1'42.742,25.510,15.266,30.416,31.550,247.1,,,,,
lap,5,1'42.917,25.561,15.279,30.460,31.617,246.5,,,,,
lap,6,1'46.580,26.472,16.404,32.181,31.523,210.9,,,,,
lap,7,1'43.345,25.795,15.385,30.572,31.593,249.4,,,,,
lap,8,1'44.754,25.621,15.407,30.744,32.982,246.0,,,,,
lap,9,1'44.091,25.920,15.426,30.899,31.846,244.8,,,,,
rider,Andi,Farid,IZDIHAR,IDEMITSU,Honda,Te,INA,14th,27,Total,laps=9,laps=8
lap,1,2'10.154,30.805,16.143,31.464,32.549,243.2,,,,,
lap,2,1'45.656,26.472,16.104,30.915,32.165,244.8,,,,,
lap,3,1'44.317,26.002,15.535,30.846,31.934,247.1,,,,,
lap,4,1'43.580,25.661,15.326,30.679,31.914,247.1,,,,,
lap,5,1'43.928,25.698,15.409,30.662,32.159,245.4,,,,,
lap,6,1'47.283,25.835,15.518,31.286,34.644,247.1,,,,,
