0,1,2,3,4,5,6,7,8,9,10,11
lap,8,1'49.724,31.430,30.967,21.565,25.762,333.4,,,,
rider,8th,20,Fabio,QUARTARARO,YAMAHA,FRA,Petronas,Yamaha,SRT,,
run,1,Slick-Soft,Slick-Medium,6,12,,,,,,
lap,1,2'39.165,30.709,34.089,22.822,26.267,332.3,,,,
lap,2,1'52.948,33.932,31.522,21.715,25.779,333.4,,,,
lap,3,1'50.156,31.776,31.264,21.448,25.668,334.4,,,,
lap,4,1'49.828,31.694,31.046,21.363,25.725,334.4,,,,
lap,5,1'49.357,31.530,30.939,21.236,25.652,334.4,,,,
lap,6,1'49.304,31.295,31.022,21.336,25.651,335.4,,,,
lap,7,1'49.373,31.325,31.128,21.242,25.678,334.4,,,,
lap,8,1'49.404,31.416,30.989,21.364,25.635,335.4,,,,
lap,9,1'49.444,31.274,31.240,21.338,25.592,335.4,,,,
lap,10,1'49.525,31.353,31.079,21.349,25.744,334.4,,,,
lap,11,1'49.565,31.416,31.110,21.380,25.659,335.4,,,,
rider,9th,36,Joan,MIR,SUZUKI,SPA,Team,SUZUKI,ECSTAR,,
run,1,Slick-Soft,Slick-Soft,5,4,,,,,,
lap,1,2'00.337,30.674,33.435,23.047,26.290,328.3,,,,
lap,2,1'51.366,32.397,31.434,21.784,25.751,330.3,,,,
lap,3,1'50.058,31.834,31.013,21.662,25.549,331.3,,,,
lap,4,1'50.295,31.703,31.126,21.722,25.744,330.3,,,,
lap,5,1'49.822,31.704,31.037,21.485,25.596,330.3,,,,
lap,6,1'49.328,31.557,30.887,21.392,25.492,330.3,,,,
lap,7,1'49.407,31.508,31.023,21.391,25.485,331.3,,,,
lap,8,1'49.462,31.492,30.959,21.480,25.531,330.3,,,,
lap,9,1'49.526,31.505,31.123,21.431,25.467,331.3,,,,
lap,10,1'49.483,31.573,31.006,21.394,25.510,330.3,,,,
lap,11,1'49.355,31.480,30.926,21.431,25.518,331.3,,,,
rider,10th,38,Bradley,SMITH,APRILIA,GBR,Aprilia,Racing,Team,Gresini,
run,1,Slick-Soft,Slick-Soft,4,4,,,,,,
lap,1,2'14.050,30.174,34.142,22.811,28.724,307.8,,,,
lap,2,1'52.181,32.612,31.550,21.965,26.054,337.5,,,,
lap,3,1'50.806,31.941,31.195,21.922,25.748,335.4,,,,
lap,4,1'49.448,31.635,30.797,21.582,25.434,337.5,,,,
lap,5,1'49.356,31.498,31.040,21.373,25.445,336.5,,,,
lap,6,1'57.923,34.912,33.885,23.058,26.068,336.5,,,,
lap,7,1'54.539,31.948,32.754,21.708,28.129,252.0,,,,
lap,8,1'49.949,31.817,31.087,21.361,25.684,332.3,,,,
lap,9,1'50.021,31.772,31.244,21.375,25.630,333.4,,,,
lap,10,1'49.575,31.556,31.052,21.319,25.648,332.3,,,,
lap,11,1'49.861,31.583,31.186,21.376,25.716,332.3,,,,
rider,11th,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,,
run,1,Slick-Soft,Slick-Medium,5,7,,,,,,
lap,1,2'17.536,30.311,35.255,22.966,26.165,336.5,,,,
lap,2,1'53.342,33.790,31.978,21.976,25.598,338.6,,,,
lap,3,1'49.961,31.823,31.102,21.492,25.544,341.8,,,,
lap,4,1'49.386,31.646,30.965,21.354,25.421,342.9,,,,
lap,5,1'58.504,33.100,32.506,27.248,25.650,338.6,,,,
lap,6,1'50.968,32.159,31.509,21.636,25.664,336.5,,,,
lap,7,1'54.857,36.355,31.492,21.568,25.442,340.7,,,,
lap,8,1'51.127,31.821,31.946,21.799,25.561,340.7,,,,
lap,9,1'49.362,31.651,31.052,21.312,25.347,340.7,,,,
lap,10,2'05.541,41.134,36.302,22.320,25.785,338.6,,,,
lap,11,1'50.310,31.932,31.291,21.529,25.558,341.8,,,,
rider,12th,27,Iker,LECUONA,KTM,SPA,Red,Bull,KTM,Tech,3
run,1,Slick-Soft,Slick-Soft,5,3,,,,,,
lap,1,2'19.311,P,30.485,33.244,23.197,31.984,336.5,,,
run,2,Slick-Soft,Slick-Soft,0,4,,,,,,
lap,2,2'19.693,29.984,32.949,22.448,25.989,332.3,,,,
lap,3,1'51.216,32.389,31.509,21.769,25.549,335.4,,,,
lap,4,1'50.215,32.063,31.087,21.592,25.473,332.3,,,,
lap,5,1'50.216,32.039,31.179,21.437,25.561,332.3,,,,
lap,6,1'49.426,31.643,31.004,21.350,25.429,332.3,,,,
lap,7,1'49.383,31.690,30.974,21.217,25.502,332.3,,,,
