0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,July 18,Moto2,Circuito de Jerez,Q2,,,,,,,
rider,Jorge,MARTIN,Red,Bull,KTM,Ajo,SPA,1st,88,Total,laps=7,laps=4
lap,1,2'31.623,30.240,15.677,32.370,32.273,243.7,,,,,
lap,2,1'41.384,25.202,15.035,29.974,31.173,250.0,,,,,
lap,3,1'44.994,25.306,15.149,30.170,34.369,250.0,,,,,
lap,4,1'37.920,P,25.208,15.146,30.160,27.406,248.8,,,,
lap,5,1'57.118,34.640,18.317,32.626,31.535,137.9,,,,,
lap,6,1'43.024,25.351,15.219,30.252,32.202,246.5,,,,,
lap,7,1'42.729,25.383,15.255,30.325,31.766,245.4,,,,,
rider,Jorge,NAVARRO,HDR,Heidrun,Speed,SPA,2nd,9,Total,laps=8,laps=5,
lap,1,2'36.853,29.919,15.753,30.891,31.755,239.4,,,,,
lap,2,1'41.865,25.231,15.185,30.148,31.301,245.4,,,,,
lap,3,1'41.868,25.235,15.222,30.168,31.243,246.0,,,,,
lap,4,1'39.194,P,25.252,15.237,30.933,27.772,244.8,,,,
lap,5,1'48.069,28.734,16.819,30.822,31.694,223.6,,,,,
lap,6,1'41.843,25.288,15.205,30.184,31.166,244.8,,,,,
lap,7,1'41.565,25.136,15.207,30.013,31.209,243.2,,,,,
lap,8,1'41.960,25.132,15.263,30.134,31.431,244.3,,,,,
rider,Sam,LOWES,EG,"0,0",Marc,VDS,GBR,3rd,22,Total,laps=9,laps=8
lap,1,2'56.005,30.728,17.703,33.917,34.011,232.2,,,,,
lap,2,1'41.790,25.320,15.294,29.962,31.214,245.4,,,,,
lap,3,1'41.740,25.217,15.194,30.119,31.210,244.8,,,,,
lap,4,1'41.720,25.174,15.212,30.074,31.260,244.3,,,,,
lap,5,1'41.802,25.154,15.225,30.102,31.321,243.7,,,,,
lap,6,1'45.828,27.564,15.935,30.684,31.645,235.2,,,,,
lap,7,1'41.684,25.229,15.301,30.032,31.122,242.6,,,,,
lap,8,1'46.323,26.956,15.984,30.955,32.428,229.2,,,,,
lap,9,1'43.306,25.417,15.365,30.373,32.151,242.6,,,,,
rider,Luca,MARINI,SKY,Racing,Team,VR,ITA,4th,10,Total,laps=9,laps=8
lap,1,2'13.896,30.746,16.409,38.471,32.006,229.7,,,,,
lap,2,1'42.116,25.543,15.208,30.166,31.199,247.1,,,,,
lap,3,1'42.039,25.293,15.219,30.131,31.396,246.5,,,,,
lap,4,1'41.805,25.239,15.369,30.086,31.111,242.6,,,,,
lap,5,1'41.774,25.223,15.250,30.124,31.177,243.2,,,,,
lap,6,1'41.768,25.160,15.320,30.178,31.110,243.2,,,,,
lap,7,1'52.482,29.555,18.611,32.787,31.529,138.8,,,,,
lap,8,1'41.726,25.215,15.221,30.092,31.198,245.4,,,,,
lap,9,1'41.707,25.276,15.275,30.121,31.035,244.8,,,,,
rider,Marco,BEZZECCHI,SKY,Racing,Team,VR,ITA,5th,72,Total,laps=9,laps=8
lap,1,2'13.722,29.589,15.976,38.302,32.067,234.7,,,,,
lap,2,1'42.140,25.538,15.198,30.147,31.257,245.4,,,,,
lap,3,1'41.860,25.270,15.162,30.227,31.201,247.1,,,,,
lap,4,1'41.724,25.249,15.156,30.052,31.267,244.8,,,,,
lap,5,1'43.377,26.311,15.274,30.365,31.427,244.3,,,,,
lap,6,1'41.776,25.260,15.149,30.112,31.255,245.4,,,,,
lap,7,1'50.962,28.177,18.379,32.978,31.428,164.8,,,,,
lap,8,1'41.862,25.284,15.280,30.055,31.243,244.8,,,,,
lap,9,1'41.722,25.300,15.279,29.983,31.160,244.8,,,,,
rider,6th,44,Aron,CANET,Inde,Aspar,Team,Mot,SPA,Total,laps=7,laps=4
lap,1,2'32.352,30.406,15.485,32.492,32.624,243.7,,,,,
lap,2,1'42.332,25.286,15.193,30.347,31.506,246.5,,,,,
lap,3,1'42.321,25.376,15.197,30.307,31.441,247.1,,,,,
