0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,August 08,MotoGP,Automotodrom Brno,Q2,,,,,,,,,
rider,1st,5,Johann,ZARCO,DUCATI,FRA,Esponsorama,Racing,Total,laps=7,laps=4,,,
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'08.494,32.086,36.696,32.548,19.606,,,,,,,,
lap,2,1'56.943,29.584,35.384,32.468,19.507,312.1,,,,,,,
lap,3,1'56.844,29.591,35.283,32.401,19.569,311.2,,,,,,,
lap,4,2'10.252,P,33.106,37.489,33.549,26.108,299.1,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,3'47.304,30.050,35.704,32.198,19.440,,,,,,,,
lap,6,1'55.687,29.320,34.939,32.064,19.364,315.7,,,,,,,
lap,7,1'57.678,29.914,35.560,32.532,19.672,311.2,,,,,,,
rider,2nd,20,Fabio,QUARTARARO,YAMAHA,FRA,Petronas,Yamaha,SRT,Total,laps=7,laps=3,,
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'51.555,33.221,39.579,36.221,19.587,,,,,,,,
lap,2,1'55.990,29.587,34.971,32.036,19.396,305.0,,,,,,,
lap,3,1'56.285,29.502,35.062,32.210,19.511,305.0,,,,,,,
lap,4,2'08.080,P,31.249,36.551,34.113,26.167,305.0,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,4'00.677,37.019,36.008,38.457,19.637,,,,,,,,
lap,6,1'58.594,29.567,35.636,33.788,19.603,305.0,,,,,,,
lap,unfinished,29.426,34.967,32.121,305.9,,,,,,,,,
rider,3rd,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=7,laps=4,,
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'04.529,35.375,36.119,32.525,19.745,,,,,,,,
lap,2,1'56.715,29.608,35.230,32.359,19.518,306.8,,,,,,,
lap,3,1'56.669,29.612,35.127,32.372,19.558,307.6,,,,,,,
lap,4,2'06.805,P,31.805,36.161,32.975,25.864,304.2,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,3'51.336,31.067,35.609,32.278,19.656,,,,,,,,
lap,6,1'55.998,29.425,34.874,32.247,19.452,308.5,,,,,,,
lap,7,2'07.762,29.558,41.567,35.731,20.906,306.8,,,,,,,
rider,4th,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,Total,laps=7,laps=4,
run,1,Slick-Hard,Slick-Soft,0,0,,,,,,,,,
lap,1,2'51.841,1'11.874,38.045,40.639,20.016,,,,,,,,
lap,2,1'56.335,29.541,35.012,32.105,19.677,312.1,,,,,,,
lap,3,1'56.074,29.399,35.023,32.158,19.494,311.2,,,,,,,
lap,4,2'10.592,P,33.525,36.729,33.931,26.407,296.7,,,,,,
run,2,Slick-Hard,Slick-Soft,4,0,,,,,,,,,
lap,5,3'58.637,36.987,35.941,38.361,20.380,,,,,,,,
lap,6,2'01.736,29.404,37.441,34.576,20.315,312.1,,,,,,,
lap,7,2'07.310,32.397,38.029,34.503,22.381,292.6,,,,,,,
rider,5th,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,Total,laps=7,laps=2,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
lap,1,2'02.150,30.486,35.731,32.873,19.644,,,,,,,,
lap,2,1'56.633,29.597,35.207,32.236,19.593,305.0,,,,,,,
lap,3,2'03.565,P,29.830,35.581,32.535,25.619,304.2,,,,,,
run,2,Slick-Medium,Slick-Soft,0,0,,,,,,,,,
