0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,October 09,Moto2,Le Mans,FP2,,,,,,,
rider,Jake,DIXON,Petronas,Sprinta,Raci,GBR,1st,96,Total,laps=19,laps=13,
lap,1,2'05.292,34.761,26.572,30.665,27.843,,,,,,
lap,2,1'43.695,24.778,23.684,28.582,26.651,257.0,,,,,
lap,3,1'49.982,P,23.595,22.758,29.565*,34.064,255.0,,,,
lap,4,10'20.635,33.837,24.708,28.660,26.743,,,,,,
lap,5,1'41.319,24.123,22.823,28.068,26.305,255.6,,,,,
lap,6,1'40.157,23.319,22.557,27.801,26.480,257.0,,,,,
lap,7,1'39.786,23.405,22.516,27.797,26.068,258.3,,,,,
lap,8,1'39.785,23.078,22.567,28.135,26.005,257.6,,,,,
lap,9,1'39.111,23.002,22.550,27.634,25.925,256.3,,,,,
lap,10,1'39.963,23.107,22.412,27.640,26.804,256.3,,,,,
lap,11,1'49.916,P,25.411,25.186,28.948,30.371,251.8,,,,
lap,12,11'23.413,37.076,26.247,29.927,30.529,,,,,,
lap,13,1'40.803,23.946,22.880,27.851,26.126,255.0,,,,,
lap,14,1'41.268,23.359,24.337,27.614,25.958,258.3,,,,,
lap,15,1'39.105,23.062,22.758,27.504,25.781,255.6,,,,,
lap,16,1'38.439,22.879,22.320,27.436,25.804,259.0,,,,,
lap,17,1'37.713,22.818,22.076,27.308,25.511,259.6,,,,,
lap,18,1'37.896,22.813,22.207,27.358,25.518,259.6,,,,,
lap,19,1'37.947,22.698,22.047,27.344,25.858,260.3,,,,,
rider,Jorge,MARTIN,Red,Bull,KTM,Ajo,SPA,2nd,88,Total,laps=19,laps=12
lap,1,2'19.494,33.171,25.528,29.303,27.716,,,,,,
lap,2,1'42.959,23.936,23.335,28.217,27.471,264.5,,,,,
lap,3,1'58.791,P,23.780,33.232*,31.177*,30.602,260.3,,,,
lap,4,11'54.786,33.908,24.197,28.777,28.502,,,,,,
lap,5,1'41.009,23.580,22.918,28.084*,26.427,259.6,,,,,
lap,6,1'40.657,23.386,22.991,27.964,26.316,259.0,,,,,
lap,7,1'40.022,23.334,22.777,27.692,26.219,257.0,,,,,
lap,8,1'39.464,23.114,22.610,27.577,26.163,258.3,,,,,
lap,9,1'39.030,23.029,22.501,27.425,26.075,258.3,,,,,
lap,10,1'42.234,P,23.080,22.480,27.556,29.118,257.0,,,,
lap,11,9'33.104,32.370,23.922,32.502,30.514,,,,,,
lap,12,1'39.932,23.310,22.618,27.808,26.196,258.3,,,,,
lap,13,1'38.911,23.059,22.254,27.614,25.984,259.6,,,,,
lap,14,1'38.266,22.903,22.123,27.337,25.903,259.6,,,,,
lap,15,1'43.214,26.774,22.852,27.574,26.014,259.6,,,,,
lap,16,1'38.043,22.773,22.307,27.183,25.780,258.3,,,,,
lap,17,1'42.451,22.776,25.729,27.942,26.004,259.0,,,,,
lap,18,1'37.762,22.846,22.117,27.194,25.605,261.0,,,,,
lap,19,1'37.400,22.613,21.957,27.190,25.640,260.3,,,,,
rider,Marco,BEZZECCHI,SKY,Racing,Team,VR,ITA,3rd,72,Total,laps=20,laps=14
lap,1,2'06.567,34.925,26.705,30.262,28.601,,,,,,
lap,2,1'44.122,24.461,24.008,28.530,27.123,261.7,,,,,
lap,3,1'53.232,P,23.500,23.247,31.104*,35.381,263.1,,,,
lap,4,10'28.027,36.002,26.679,30.080*,27.985,,,,,,
lap,5,1'42.891,24.230,23.483,28.363,26.815,259.6,,,,,
lap,6,1'42.554,23.560,23.519,28.451,27.024,261.7,,,,,
lap,7,1'41.844,23.769,23.057,28.006,27.012,265.2,,,,,
lap,8,1'40.366,23.338,22.953,27.729,26.346,264.5,,,,,
lap,9,1'39.886,23.099,22.598,27.796,26.393,263.8,,,,,
lap,10,1'39.917,23.208,22.689,27.774,26.246,263.1,,,,,
lap,11,1'51.209,P,24.571,24.776,30.273,31.589,259.6,,,,
lap,12,9'18.659,35.775,26.140,31.968,30.768,,,,,,
lap,13,1'40.893,23.700,23.052,27.975,26.166,260.3,,,,,
lap,14,1'39.150,23.002,22.686,27.570,25.892,260.3,,,,,
lap,15,1'38.806,22.943,22.471,27.556,25.836,262.4,,,,,
lap,16,1'44.731,22.859,24.839,30.693,26.340,261.0,,,,,
lap,17,1'38.338,22.895,22.338,27.241,25.864,263.8,,,,,
lap,18,1'38.017,22.810,22.238,27.315,25.654,263.8,,,,,
lap,19,1'38.327,22.719,22.536,27.297,25.775,263.8,,,,,
lap,20,1'38.144,22.702,22.131,27.477,25.834,263.8,,,,,
rider,Sam,LOWES,EG,"0,0",Marc,VDS,GBR,4th,22,Total,laps=19,laps=12
lap,1,2'52.905,34.867,26.140,29.817,28.202,,,,,,
lap,2,1'44.070,24.370,23.792,28.484,27.424,256.3,,,,,
lap,3,1'57.116,P,25.898*,28.408*,29.674*,33.136,258.3,,,,
lap,4,10'27.096,34.957,25.208,28.759,27.671,,,,,,
lap,5,1'42.171,23.917,23.154,28.295,26.805,257.6,,,,,
lap,6,1'41.079,23.632,22.975,27.930,26.542,259.0,,,,,
lap,7,1'40.502,23.591,22.996,27.726,26.189,259.6,,,,,
lap,8,1'39.919,23.413,22.721,27.646,26.139,259.0,,,,,
lap,9,1'39.188,23.113,22.638,27.532,25.905,259.0,,,,,
lap,10,1'38.951,23.028,22.452,27.554,25.917,260.3,,,,,
lap,11,1'44.259,23.052,26.489,28.254,26.464,260.3,,,,,
lap,12,1'38.562,23.007,22.354,27.433,25.768,258.3,,,,,
lap,13,1'45.888,P,23.021,22.179,28.255,32.433,259.0,,,,
