0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,November 22,MotoGP,Autódromo Internacional do Algarve,WUP,,,,,,,,,
rider,1st,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,Total,laps=11,laps=6,,
run,1,Slick-Medium,Slick-Hard,7,3,,,,,,,,,
lap,1,2'13.311,22.790,35.482,16.553,33.552,,,,,,,,
lap,2,1'43.716,21.561,33.187,16.002,32.966,336.4,,,,,,,
lap,3,1'41.700,21.427,32.446,15.546,32.281,331.2,,,,,,,
lap,4,1'43.748,22.428,32.861,15.847*,32.612,334.3,,,,,,,
lap,5,1'41.085,21.248,32.195,15.421,32.221,332.3,,,,,,,
lap,6,1'52.340,P,24.189*,35.986,16.168,35.997,331.2,,,,,,
run,2,Slick-Medium,Slick-Hard,13,0,,,,,,,,,
lap,7,3'15.656,23.701,36.468,20.977,34.428,,,,,,,,
lap,8,1'42.881,21.419,34.066,15.421,31.975,335.4,,,,,,,
lap,9,1'46.843,21.355*,37.501,15.872,32.115,336.4,,,,,,,
lap,10,1'40.067,21.013,31.998,15.224,31.832,338.5,,,,,,,
lap,11,1'40.294,21.200,32.056,15.287,31.751,338.5,,,,,,,
rider,2nd,30,Takaaki,NAKAGAMI,HONDA,JPN,LCR,Honda,IDEMITSU,Total,laps=12,laps=9,,
run,1,Slick-Medium,Slick-Hard,7,9,,,,,,,,,
lap,1,2'19.447,23.569,36.036,17.229,34.091,,,,,,,,
lap,2,1'44.759,22.097,33.865,15.970,32.827,326.2,,,,,,,
lap,3,1'42.378,21.430,32.850,15.669,32.429,328.2,,,,,,,
lap,4,1'41.466,21.159,32.440,15.619*,32.248,329.2,,,,,,,
lap,5,1'40.859,21.044,32.244,15.375,32.196,328.2,,,,,,,
lap,6,1'41.000,21.058,32.091,15.389,32.462,330.2,,,,,,,
lap,7,1'44.705,23.532,32.974,15.805,32.394,329.2,,,,,,,
lap,8,1'40.725,20.999,32.247,15.344,32.135,329.2,,,,,,,
lap,9,1'43.212,21.942*,33.307,15.590,32.373,331.2,,,,,,,
lap,10,1'40.682,20.946,32.131,15.513,32.092,330.2,,,,,,,
lap,11,1'40.181,20.958,31.997,15.219,32.007,332.3,,,,,,,
lap,12,1'40.784,21.041,32.025,15.398,32.320,333.3,,,,,,,
rider,3rd,33,Brad,BINDER,KTM,RSA,Red,Bull,KTM,Factory,Racing,Total,laps=12,laps=10
run,1,Slick-Medium,Slick-Hard,0,0,,,,,,,,,
lap,1,2'07.100,23.009,34.958,16.093,33.143,,,,,,,,
lap,2,1'41.992,21.539,32.502,15.555,32.396,333.3,,,,,,,
lap,3,1'41.609,21.417,32.375,15.545,32.272,338.5,,,,,,,
lap,4,1'41.193,21.375,32.273,15.284*,32.261,338.5,,,,,,,
lap,5,1'40.384,21.076,31.950,15.275,32.083,333.3,,,,,,,
lap,6,1'40.780,21.068,32.052,15.328,32.332,333.3,,,,,,,
lap,7,1'40.557,21.033,32.014,15.342,32.168,331.2,,,,,,,
lap,8,1'40.969,21.006,32.030,15.667,32.266,333.3,,,,,,,
lap,9,1'40.196,21.021,31.969,15.209,31.997,334.3,,,,,,,
lap,10,1'40.431,21.029,31.980,15.381,32.041,337.5,,,,,,,
lap,11,1'40.859,21.210,32.200,15.348,32.101,336.4,,,,,,,
lap,12,1'40.776,21.172,32.080,15.347,32.177,333.3,,,,,,,
rider,4th,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,Total,laps=12,laps=10,
run,1,Slick-Medium,Slick-Hard,0,7,,,,,,,,,
lap,1,2'05.468,21.916,35.438,16.980,33.881,,,,,,,,
lap,2,1'43.361,21.786,33.495,15.658,32.422,327.2,,,,,,,
lap,3,1'41.746,21.302,32.601,15.470,32.373,336.4,,,,,,,
lap,4,1'41.741,21.235,32.693,15.493*,32.320,334.3,,,,,,,
lap,5,1'41.103,21.240,32.200,15.445,32.218,336.4,,,,,,,
