0,1,2,3,4,5,6,7,8,9
const,2020,November 15,Moto2,Circuit Ricardo Tormo,RACE,,,,
rider,Jorge,MARTIN,Red,Bull,KTM,Ajo,SPA,1st,88
lap,1,1'41.222,27.167,25.818,22.368,25.869,200.4,,
lap,2,1'36.041,21.883*,25.676,22.390,26.092,269.6,,
lap,3,1'36.072,21.942,25.684,22.496,25.950,268.5,,
lap,4,1'35.906,21.876,25.561,22.410,26.059,269.6,,
lap,5,1'36.219,21.887,25.533,22.470,26.329,268.5,,
lap,6,1'35.795,21.871,25.623,22.419,25.882,275.0,,
lap,7,1'35.848,21.869,25.424,22.660,25.895,276.1,,
lap,8,1'35.830,21.896,25.562,22.477,25.895,275.0,,
lap,9,1'35.690,21.851,25.431,22.482,25.926,273.9,,
lap,10,1'35.644,21.901,25.408,22.485,25.850,272.8,,
lap,11,1'36.607,22.620,25.531,22.507,25.949,271.7,,
lap,12,1'35.810,21.865,25.550,22.505,25.890,273.9,,
lap,13,1'36.028,21.990*,25.531,22.494,26.013,273.9,,
lap,14,1'35.842,21.809,25.518,22.620,25.895,272.8,,
lap,15,1'36.069,21.800,25.647,22.638,25.984,272.8,,
lap,16,1'35.911,21.894,25.607,22.513,25.897,272.8,,
lap,17,1'35.573,21.743,25.499,22.485,25.846,272.8,,
lap,18,1'35.583,21.814,25.473,22.469,25.827,272.8,,
lap,19,1'35.773,21.836*,25.477,22.532,25.928,272.8,,
lap,20,1'35.622,21.786,25.450,22.509,25.877,273.9,,
lap,21,1'35.451,21.748,25.403,22.461,25.839,278.3,,
lap,22,1'35.824,21.897,25.446,22.567,25.914,275.0,,
lap,23,1'35.613,21.843,25.421,22.507,25.842,273.9,,
lap,24,1'35.708,21.783,25.416,22.594,25.915,272.8,,
lap,25,1'36.544,22.012,25.580,22.641,26.311,276.1,,
rider,Hector,GARZO,Flexbox,HP,40,SPA,2nd,40,
lap,1,1'42.514,28.020,26.222,22.446,25.826,193.1,,
lap,2,1'36.238,21.948,25.619,22.559,26.112,275.0,,
lap,3,1'36.080,22.103,25.548,22.588,25.841,273.9,,
lap,4,1'35.886,22.135,25.517,22.317,25.917,273.9,,
lap,5,1'35.795,22.103,25.463,22.332,25.897,276.1,,
lap,6,1'35.694,21.970,25.366,22.452,25.906,275.0,,
lap,7,1'35.888,22.001,25.492,22.427,25.968,278.3,,
lap,8,1'35.422,21.810,25.453,22.329,25.830,270.7,,
lap,9,1'35.291,21.883,25.359,22.271,25.778,278.3,,
lap,10,1'35.636,21.873,25.417,22.494,25.852,273.9,,
lap,11,1'36.015,22.290,25.481,22.354,25.890,273.9,,
lap,12,1'35.654,21.906,25.520,22.398,25.830,272.8,,
lap,13,1'35.813,22.008,25.521,22.371,25.913,273.9,,
lap,14,1'35.676,21.949*,25.448,22.441,25.838,272.8,,
lap,15,1'35.867,21.970,25.505,22.471,25.921,272.8,,
lap,16,1'36.023,21.961,25.640,22.534,25.888,271.7,,
lap,17,1'35.932,21.916,25.580,22.472,25.964,271.7,,
lap,18,1'35.923,21.993,25.619,22.446,25.865,269.6,,
lap,19,1'35.738,21.960,25.557,22.419,25.802,270.7,,
lap,20,1'35.899,21.897,25.539,22.492,25.971,271.7,,
