0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2021,March 26,MotoGP,Losail International Circuit,FP2,,,,,,,,,
rider,1st,43,Jack,MILLER,DUCATI,AUS,Ducati,Lenovo,Team,Total,laps=17,laps=10,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'45.028,32.374,32.181,29.884,32.074,168.4,,,,,,,
lap,2,1'55.590,25.257,30.223,28.580,31.530,348.3,,,,,,,
lap,3,1'54.571,25.002,29.789,28.390,31.390,349.5,,,,,,,
lap,4,1'59.343,P,24.982,32.986*,30.580*,30.795,348.3,,,,,,
run,2,Slick-Soft,Slick-Soft,4,4,,,,,,,,,
lap,5,2'01.754,29.885,30.647,29.533,31.689,177.6,,,,,,,
lap,6,1'54.557,24.945,29.821,28.422,31.369,348.3,,,,,,,
lap,7,2'02.825,25.318,34.643,30.953,31.911,349.5,,,,,,,
lap,8,1'58.078,24.838,32.465,29.234,31.541,351.7,,,,,,,
lap,9,1'54.225,24.863,29.713,28.350,31.299,349.5,,,,,,,
lap,10,1'55.599,P,26.253,30.974,29.428,28.944,350.6,,,,,,
run,3,Slick-Soft,Slick-Soft,10,10,,,,,,,,,
lap,11,2'04.670,31.102,31.586,30.313,31.669,165.6,,,,,,,
lap,12,1'57.267,P,24.961,30.170,33.363,28.773,347.2,,,,,,
run,4,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,13,2'02.452,30.842,30.825,29.295,31.490,174.1,,,,,,,
lap,14,1'58.064,25.334,31.847,29.310,31.573,348.3,,,,,,,
lap,15,1'53.387,24.657,29.583,28.100,31.047,348.3,,,,,,,
lap,16,1'58.267,27.485,30.609,28.715,31.458,351.7,,,,,,,
lap,17,1'55.038,24.699,30.107,28.557,31.675,349.5,,,,,,,
rider,2nd,63,Francesco,BAGNAIA,DUCATI,ITA,Ducati,Lenovo,Team,Total,laps=16,laps=7,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'25.442,33.071,32.435,29.703,32.021,156.7,,,,,,,
lap,2,1'55.404,25.341,30.158,28.456,31.449,348.3,,,,,,,
lap,3,1'54.625,25.059,29.879,28.318,31.369,349.5,,,,,,,
lap,4,1'59.363,P,24.970,30.762,33.061*,30.570,348.3,,,,,,
run,2,Slick-Soft,Slick-Soft,4,4,,,,,,,,,
lap,5,2'03.159,31.434,31.051,29.026,31.648,144.0,,,,,,,
lap,6,1'54.625,25.046,29.848,28.286,31.445*,347.2,,,,,,,
lap,7,1'54.403,24.941,29.883,28.331,31.248,348.3,,,,,,,
lap,8,1'54.637,24.944,29.940,28.403,31.350,348.3,,,,,,,
lap,9,1'57.713,P,26.694,31.650,29.554,29.815,346.1,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,10,2'07.545,33.455,32.854,29.216,32.020,144.9,,,,,,,
lap,11,1'54.062,25.118,29.623,28.141,31.180,345.0,,,,,,,
lap,12,1'53.422,24.707,29.477,28.148,31.090,347.2,,,,,,,
lap,13,1'55.666,P,25.780,31.104,29.362,29.420,347.2,,,,,,
run,4,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,14,2'06.641,34.937,31.375,28.910,31.419,168.2,,,,,,,
lap,15,1'53.455,24.829,29.468,28.051,31.107,348.3,,,,,,,
lap,16,1'56.566,24.704,29.533,28.107,34.222*,347.2,,,,,,,
rider,3rd,20,Fabio,QUARTARARO,YAMAHA,FRA,Monster,Energy,Yamaha,MotoGP,Total,laps=17,laps=10,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,3'28.378,32.985,32.413,29.433,32.171,166.4,,,,,,,
lap,2,1'55.828,25.392,30.257,28.473,31.706,339.6,,,,,,,
lap,3,1'54.403,P,25.073,29.920,28.216,31.194,340.6,,,,,,
run,2,Slick-Soft,Slick-Soft,3,3,,,,,,,,,
lap,4,2'02.090,30.569,30.935,28.731,31.855,179.7,,,,,,,
lap,5,1'54.911,25.050,30.082,28.250,31.529,341.7,,,,,,,
lap,6,1'54.696,24.967,29.895,28.268,31.566,341.7,,,,,,,
lap,7,1'54.855,25.030,29.986,28.249,31.590,341.7,,,,,,,
lap,8,1'54.980,25.006,29.986,28.343,31.645,341.7,,,,,,,
lap,9,1'59.500,P,27.506,31.862,30.036,30.096,340.6,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,10,2'04.039,32.532,31.259,28.445,31.803,168.2,,,,,,,
lap,11,1'53.866,24.850,29.576,28.005,31.435,343.9,,,,,,,
lap,12,1'53.697,24.728,29.648,28.020,31.301,343.9,,,,,,,
lap,13,2'00.712,P,29.161,32.040,29.925,29.586,337.5,,,,,,
run,4,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,14,2'06.847,35.717,31.095,28.524,31.511,149.7,,,,,,,
lap,15,1'53.628,24.758,29.638,27.973,31.259,343.9,,,,,,,
lap,16,1'53.575,24.665,29.575,28.041,31.294,345.0,,,,,,,
lap,17,2'07.892,31.602,32.273,29.467,34.550,345.0,,,,,,,
rider,4th,5,Johann,ZARCO,DUCATI,FRA,Pramac,Racing,Total,laps=18,laps=11,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'33.819,32.356,32.321,29.553,32.085,166.9,,,,,,,
lap,2,1'56.287,25.694,30.449,28.583,31.561,346.1,,,,,,,
lap,3,1'54.950,25.253,29.935,28.362,31.400,351.7,,,,,,,
lap,4,2'00.749,P,25.151,32.816,30.657*,32.125,352.9,,,,,,
run,2,Slick-Soft,Slick-Soft,4,4,,,,,,,,,
lap,5,2'03.024,31.055,31.289,28.981,31.699,174.7,,,,,,,
lap,6,1'54.695,25.119,29.877,28.390,31.309,351.7,,,,,,,
lap,7,1'54.960,25.028,29.899,28.402,31.631,351.7,,,,,,,
lap,8,1'58.653,28.317,30.185,28.634,31.517,352.9,,,,,,,
lap,9,1'54.728,25.053,29.926,28.359,31.390,352.9,,,,,,,
lap,10,1'58.255,P,27.177,31.416,29.159,30.503,352.9,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,11,2'03.071,31.122,31.223,29.043,31.683,172.5,,,,,,,
lap,12,1'55.256,25.258,30.217,28.414,31.367,350.6,,,,,,,
lap,13,1'54.083,24.894,29.800,28.224,31.165,349.5,,,,,,,
lap,14,1'55.622,P,24.895,31.980,28.871,29.876,351.7,,,,,,
run,4,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,15,2'14.069,36.604,35.438,29.645,32.382,173.3,,,,,,,
lap,16,1'53.586,25.014,29.463,28.103,31.006,352.9,,,,,,,
lap,17,1'53.816,24.830,29.720,28.221,31.045,354.0,,,,,,,
lap,18,1'58.286,26.826,31.059,28.527,31.874,350.6,,,,,,,
rider,5th,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,Total,laps=19,laps=10,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,3'03.227,31.705,32.113,29.281,32.083,172.2,,,,,,,
lap,2,1'55.925,25.580,30.208,28.435,31.702,341.7,,,,,,,
lap,3,1'54.821,25.150,29.992,28.241,31.438,341.7,,,,,,,
lap,4,2'07.860,P,31.099*,32.998*,31.218*,32.545,342.8,,,,,,
run,2,Slick-Soft,Slick-Soft,4,4,,,,,,,,,
lap,5,2'04.182,31.584,31.997,28.907,31.694,168.2,,,,,,,
lap,6,1'55.053,25.292,30.000,28.285,31.476,343.9,,,,,,,
lap,7,1'54.267,24.943,29.843,28.120,31.361,343.9,,,,,,,
lap,8,1'54.864,25.148,30.037,28.234,31.445,345.0,,,,,,,
lap,9,1'54.840,25.124,30.051,28.257,31.408,342.8,,,,,,,
lap,10,1'59.732,P,28.927,31.205,29.418,30.182,342.8,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,11,2'02.028,30.955,30.741,28.754,31.578,164.8,,,,,,,
lap,12,1'55.428,25.366,30.117,28.541,31.404,343.9,,,,,,,
lap,13,1'54.028,25.064,29.749,28.076,31.139,343.9,,,,,,,
lap,14,1'54.029,24.977,29.745,28.084,31.223,343.9,,,,,,,
lap,15,1'57.341,P,27.176,31.128,29.301,29.736,342.8,,,,,,
run,4,Slick-Soft,Slick-Soft,5,0,,,,,,,,,
lap,16,2'02.188,31.016,30.737,28.844,31.591,175.0,,,,,,,
lap,17,1'53.623,24.985,29.619,27.982,31.037,345.0,,,,,,,
lap,18,1'53.884,24.964,29.728,28.009,31.183*,342.8,,,,,,,
lap,19,2'10.132,31.999,31.470,29.432,37.231*,343.9,,,,,,,
rider,6th,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,Total,laps=18,laps=11,
run,1,Slick-Soft,Slick-Medium,0,0,,,,,,,,,
lap,1,3'19.273,45.358,31.718,29.207,32.108,163.1,,,,,,,
lap,2,1'55.468,25.394,30.082,28.243,31.749,341.7,,,,,,,
lap,3,1'54.987,25.075,30.010,28.223,31.679,341.7,,,,,,,
lap,4,1'58.655,P,27.108*,31.777*,29.959*,29.811,308.5,,,,,,
run,2,Slick-Soft,Slick-Medium,4,4,,,,,,,,,
lap,5,2'15.869,44.580,30.839,28.657,31.793,159.7,,,,,,,
lap,6,1'54.932,25.131,29.951,28.232,31.618,343.9,,,,,,,
lap,7,1'54.893,25.020,29.981,28.208,31.684,343.9,,,,,,,
lap,8,1'57.299,25.103,31.320,29.268,31.608,342.8,,,,,,,
lap,9,1'54.898,25.186,29.918,28.166,31.628,342.8,,,,,,,
lap,10,1'52.858,P,25.091,29.994,28.905,28.868,343.9,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,11,2'01.844,30.807,30.792,28.658,31.587,177.0,,,,,,,
lap,12,1'54.523,24.990,29.867,28.221,31.445,346.1,,,,,,,
lap,13,1'53.929,24.968,29.638,27.952,31.371,345.0,,,,,,,
lap,14,1'56.296,P,26.655,31.594,28.875,29.172,343.9,,,,,,
run,4,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,15,2'03.363,32.002,31.116,28.645,31.600,162.6,,,,,,,
lap,16,1'54.420,25.111,29.779,28.129,31.401,345.0,,,,,,,
lap,17,1'53.695,24.880,29.648,27.974,31.193,346.1,,,,,,,
lap,18,1'53.639,24.789,29.572,27.987,31.291,345.0,,,,,,,
rider,7th,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=19,laps=11,,
run,1,Slick-Soft,Slick-Medium,0,0,,,,,,,,,
lap,1,3'42.952,34.016,32.335,29.922,32.666,157.4,,,,,,,
lap,2,1'56.975,25.968,30.285,28.817,31.905,339.6,,,,,,,
lap,3,2'00.171,P,25.496,30.121,29.559,34.995,340.6,,,,,,
run,2,Slick-Soft,Slick-Medium,3,3,,,,,,,,,
lap,4,2'04.585,32.310,31.329,29.003,31.943,133.0,,,,,,,
lap,5,1'55.643,25.420,30.037,28.435,31.751,340.6,,,,,,,
lap,6,1'55.114,25.157,29.920,28.369,31.668*,340.6,,,,,,,
lap,7,1'55.507,25.298,29.948,28.515,31.746,340.6,,,,,,,
lap,8,1'55.232,25.264,29.892,28.403,31.673,339.6,,,,,,,
lap,9,1'55.163,25.161,29.893,28.391,31.718,339.6,,,,,,,
lap,10,1'54.973,25.075,29.896,28.442,31.560,339.6,,,,,,,
lap,11,1'54.900,25.044,29.925,28.343,31.588,339.6,,,,,,,
lap,12,2'00.221,P,27.979,31.659,30.510,30.073,338.5,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,13,2'05.594,33.681,31.125,29.000,31.788,141.3,,,,,,,
lap,14,1'55.078,25.139,29.809,28.514,31.616,340.6,,,,,,,
lap,15,1'54.013,24.922,29.623,28.186,31.282,340.6,,,,,,,
lap,16,1'59.252,P,26.451,31.428,30.834,30.539,339.6,,,,,,
run,4,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,17,1'59.807,29.809,29.969,28.504,31.525,171.9,,,,,,,
lap,18,1'53.823,24.829,29.577,28.113,31.304,341.7,,,,,,,
lap,19,1'53.676,24.822,29.479,28.030,31.345,341.7,,,,,,,
rider,8th,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,Total,laps=16,laps=9,
run,1,Slick-Soft,Slick-Medium,0,0,,,,,,,,,
lap,1,2'51.821,30.931,31.179,28.839,31.717,171.4,,,,,,,
lap,2,1'55.204,25.372,30.165,28.268,31.399,341.7,,,,,,,
lap,3,1'54.790,25.061,30.024,28.111,31.594,342.8,,,,,,,
lap,4,2'05.769,P,33.220,31.860*,29.813*,30.876,317.6,,,,,,
run,2,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,5,2'00.452,30.204,30.293,28.506,31.449,160.2,,,,,,,
lap,6,1'53.789,24.919,29.636,27.998,31.236,340.6,,,,,,,
lap,7,1'53.956,24.999,29.622,27.989,31.346,341.7,,,,,,,
lap,8,1'54.210,24.938,29.761,28.118,31.393,341.7,,,,,,,
lap,9,1'54.590,24.992,29.870,28.250,31.478,340.6,,,,,,,
lap,10,2'00.183,P,27.630,31.557,29.787,31.209,300.8,,,,,,
run,3,Slick-Soft,Slick-Soft,0,6,,,,,,,,,
lap,11,2'02.458,30.581,30.828,29.046,32.003,173.0,,,,,,,
lap,12,1'54.549,P,25.385,30.110,28.615,30.439,340.6,,,,,,
run,4,Slick-Soft,Slick-Soft,2,0,,,,,,,,,
lap,13,2'00.349,30.041,30.204,28.467,31.637,172.5,,,,,,,
lap,14,1'55.541,24.813,29.745,28.005,32.978,341.7,,,,,,,
lap,15,1'53.903,24.812,29.766,28.061,31.264,342.8,,,,,,,
lap,16,1'53.727,24.842,29.630,28.026,31.229,342.8,,,,,,,
rider,9th,46,Valentino,ROSSI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=19,laps=11,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,1,2'41.206,34.609,31.742,29.196,31.934,131.7,,,,,,,
lap,2,1'55.817,25.499,30.108,28.700,31.510,342.8,,,,,,,
lap,3,1'55.321,25.280,29.900,28.527,31.614,342.8,,,,,,,
lap,4,1'57.766,P,25.172,32.139*,31.381*,29.074,342.8,,,,,,
run,2,Slick-Soft,Slick-Soft,4,4,,,,,,,,,
lap,5,2'02.399,30.913,30.824,28.938,31.724,163.3,,,,,,,
lap,6,1'55.193,25.238,29.841,28.556,31.558,341.7,,,,,,,
lap,7,1'55.155,25.095,30.010,28.490,31.560,342.8,,,,,,,
lap,8,1'55.561,25.193,30.027,28.596,31.745,342.8,,,,,,,
lap,9,1'55.439,25.162,30.041,28.579,31.657,340.6,,,,,,,
lap,10,1'55.560,25.146,30.087,28.623,31.704,339.6,,,,,,,
lap,11,1'54.198,P,25.194,30.129,28.869,30.006,338.5,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,12,2'05.085,31.555,32.607,29.241,31.682,152.3,,,,,,,
lap,13,1'54.102,25.017,29.576,28.213,31.296,343.9,,,,,,,
lap,14,1'54.630,24.941,29.754,28.305,31.630,340.6,,,,,,,
lap,15,2'02.458,P,29.606,32.960,31.063,28.829,325.3,,,,,,
run,4,Slick-Soft,Slick-Soft,4,0,,,,,,,,,
lap,16,2'01.177,30.456,30.494,28.734,31.493,167.1,,,,,,,
lap,17,1'53.874,24.889,29.500,28.186,31.299,342.8,,,,,,,
lap,18,2'03.596,32.390,30.968,28.598,31.640,338.5,,,,,,,
lap,19,2'06.069,26.429,31.927,28.430,39.283*,340.6,,,,,,,
