0,1,2,3,4,5,6,7,8,9
lap,16,1'38.114,22.727,21.961,27.535,25.891,258.3,,
lap,17,1'37.864,22.760,21.960,27.511,25.633,259.6,,
lap,18,1'38.241,23.043,22.181,27.369,25.648,259.0,,
lap,19,1'37.436,22.738,21.776,27.461,25.461,257.6,,
lap,20,1'37.250,22.664,21.756,27.351,25.479,257.0,,
lap,21,1'37.602,22.649,21.930,27.391,25.632,259.0,,
lap,22,1'37.011,22.533,21.766,27.239,25.473,259.6,,
lap,23,1'37.352,22.683,21.858,27.307,25.504,261.0,,
lap,24,1'37.711,22.592,21.951,27.581,25.587,259.6,,
lap,25,1'38.467,22.653,21.980,27.830,26.004,259.0,,
rider,Thomas,LUTHI,Liqui,Moly,Intact,GP,SWI,5th,12
lap,1,1'55.820,29.494,25.453,31.491,29.382,195.1,,
lap,2,1'49.085,25.837,24.899,30.144,28.205,257.6,,
lap,3,1'46.309,25.009,23.259,29.472,28.569,258.3,,
lap,4,1'44.457,24.855,23.027,29.161,27.414,259.6,,
lap,5,1'42.790,24.365,22.646,28.722,27.057,257.0,,
lap,6,1'42.530,23.817,22.714,28.340,27.659,257.6,,
lap,7,1'40.576,23.639,22.290,28.032,26.615,258.3,,
lap,8,1'40.140,23.428,22.226,27.939,26.547,259.0,,
lap,9,1'39.277,23.165,22.069,27.825,26.218,256.3,,
lap,10,1'38.660,23.083,22.154,27.437,25.986,255.6,,
lap,11,1'38.649,23.180,22.097,27.511,25.861,256.3,,
lap,12,1'38.516,23.204,22.020,27.435,25.857,259.0,,
lap,13,1'38.719,22.868,22.094,27.496,26.261,258.3,,
lap,14,1'38.055,22.939,21.981,27.295,25.840,258.3,,
lap,15,1'37.737,22.861,21.990,27.226,25.660,256.3,,
lap,16,1'38.022,22.997,22.077,27.228,25.720,255.6,,
lap,17,1'37.733,22.965,21.958,27.135,25.675,257.6,,
lap,18,1'38.069,22.933,22.043,27.390,25.703,257.0,,
lap,19,1'37.902,22.992,22.034,27.208,25.668,257.6,,
lap,20,1'37.794,22.928,22.058,27.142,25.666,258.3,,
lap,21,1'37.685,22.885,21.953,27.132,25.715,258.3,,
lap,22,1'37.795,22.851,21.967,27.239,25.738,258.3,,
lap,23,1'37.709,22.890,21.951,27.222,25.646,257.6,,
lap,24,1'37.466,22.770,21.924,27.147,25.625,259.0,,
lap,25,1'37.821,22.821,21.986,27.232,25.782,259.6,,
rider,Joe,ROBERTS,Tennor,American,RaciUSA,6th,16,,
lap,1,2'02.556,33.627,26.701,31.762,30.466,236.8,,
lap,2,1'49.135,25.616,24.285,30.376,28.858,257.0,,
lap,3,1'47.197,24.916,23.355,30.000,28.926,261.0,,
lap,4,1'43.059,24.198,22.750,28.969,27.142,259.0,,
lap,5,1'42.211,23.660,22.448,29.027,27.076,260.3,,
lap,6,1'45.168,25.487,22.838,28.825,28.018,262.4,,
lap,7,1'40.928,23.720,22.414,28.358,26.436,253.7,,
lap,8,1'40.193,23.271,22.203,28.362,26.357,257.6,,
lap,9,1'39.564,23.034,22.272,28.002,26.256,258.3,,
lap,10,1'39.263,23.217,22.219,27.785,26.042,259.0,,
lap,11,1'38.558,23.038,22.089,27.585,25.846,258.3,,
lap,12,1'38.409,23.038,22.078,27.624,25.669,263.8,,
lap,13,1'38.985,22.980,22.120,27.513,26.372,259.0,,
lap,14,1'37.725,22.814,21.990,27.305,25.616,257.0,,
lap,15,1'37.738,22.733,22.023,27.441,25.541,258.3,,
lap,16,1'37.423,22.785,21.850,27.337,25.451,259.0,,
lap,17,1'37.748,22.780,21.802,27.287,25.879,262.4,,
lap,18,1'37.984,22.910,22.072,27.425,25.577,259.6,,
lap,19,1'37.372,22.756,21.781,27.217,25.618,257.6,,
lap,20,1'37.713,22.974,21.972,27.220,25.547,255.6,,
lap,21,1'37.489,22.777,21.858,27.238,25.616,259.0,,
lap,22,1'37.449,22.876,21.905,27.198,25.470,257.6,,
lap,23,1'37.836,23.022,22.033,27.161,25.620,257.0,,
lap,24,1'37.462,22.796,21.912,27.081,25.673,258.3,,
lap,25,1'37.680,22.774,21.868,27.314,25.724,258.3,,
rider,Fabio,DI,GIANNANT,Termozeta,Speed,Up,ITA,7th,21
lap,1,1'54.993,29.310,24.948,31.457,29.278,199.8,,
lap,2,1'47.797,25.358,23.883,30.428,28.128,255.6,,
lap,3,1'45.531,24.614,23.265,29.593,28.059,254.3,,
lap,4,1'43.802,24.289,22.822,29.293,27.398,255.0,,
lap,5,1'43.239,23.957,22.686,29.108,27.488,253.7,,
lap,6,1'43.023,23.804,22.565,29.077,27.577,253.0,,
lap,7,1'42.833,23.829,22.559,28.817,27.628,251.8,,
lap,8,1'41.148,23.382,22.347,28.458,26.961,251.8,,
lap,9,1'40.549,23.263,22.358,28.286,26.642,255.0,,
lap,10,1'39.834,23.052,22.238,28.167,26.377,255.0,,
