0,1,2,3,4,5,6,7,8,9,10,11,12,13
const,2020,November 14,Moto3,Circuit Ricardo Tormo,Q2,,,,,,,,
rider,Darryn,BINDER,CIP,Green,Power,RSA,1st,40,Total,laps=7,laps=3,,
lap,1,1'48.242,22.809,27.028,22.976,27.489,,,,,,,
lap,2,1'39.088,23.065,26.142,22.625,27.256,218.2,,,,,,
lap,3,1'39.403,23.117,26.132,22.724,27.430*,219.6,,,,,,
lap,4,1'44.553,P,23.798,26.796,23.174,30.785,216.9,,,,,
lap,5,5'36.130,24.543,26.795,22.757,27.732,,,,,,,
lap,6,1'38.286,23.003,25.862,22.406,27.015,218.2,,,,,,
lap,7,1'49.747,22.989,25.882,22.786,38.090,220.3,,,,,,
rider,2nd,27,Kaito,TOBA,Red,Bull,KTM,Ajo,JPN,Total,laps=6,laps=3,
lap,1,1'45.467,21.818,27.233,23.330,27.484,,,,,,,
lap,2,1'39.528,23.191,26.299,22.793,27.245,218.2,,,,,,
lap,3,1'38.697,23.039,25.988,22.699,26.971,218.2,,,,,,
lap,4,1'44.736,P,23.500,26.753,23.540,30.943,223.2,,,,,
lap,5,6'45.525,25.059,28.449,33.922,27.853,,,,,,,
lap,6,1'38.329,22.915,25.861,22.569,26.984,223.9,,,,,,
rider,3rd,25,Raul,FERNANDEZ,Red,Bull,KTM,Ajo,SPA,Total,laps=6,laps=3,
lap,1,1'44.513,21.445,27.324,23.195,27.507*,,,,,,,
lap,2,1'39.185,23.060,26.081,22.810,27.234,216.9,,,,,,
lap,3,1'39.036,22.929,26.048,22.810,27.249,216.9,,,,,,
lap,4,1'45.824,P,23.936*,27.166,23.486,31.236,216.9,,,,,
lap,5,6'46.396,25.277,29.967,34.543,27.483,,,,,,,
lap,6,1'38.447,23.012,25.992,22.531,26.912,221.0,,,,,,
rider,4th,5,Jaume,MASIA,Leopard,Racing,SPA,Total,laps=6,laps=3,,,
lap,1,1'55.905,26.811,27.405,23.677,27.398,,,,,,,
lap,2,1'39.019,23.042,26.092,22.838,27.047,227.6,,,,,,
lap,3,1'41.561,25.047,26.386,22.957,27.171,226.9,,,,,,
lap,4,1'41.360,P,23.022,26.057,22.899,29.382,225.4,,,,,
lap,5,6'32.769,24.293,28.751*,25.771,29.076,,,,,,,
lap,6,1'38.490,22.958,25.954,22.722,26.856,226.1,,,,,,
rider,Andrea,MIGNO,SKY,Racing,Team,VR,ITA,5th,16,Total,laps=7,laps=4,
lap,1,1'55.025,22.604,27.488,23.385,27.525,,,,,,,
lap,2,1'39.521,23.226,26.267,22.825,27.203,225.4,,,,,,
lap,3,1'39.063,22.973,26.076,22.866,27.148,226.1,,,,,,
lap,4,1'42.048,P,23.148,26.303,22.829,29.768,226.1,,,,,
lap,5,5'30.138,23.492,27.193,23.253,27.799,,,,,,,
lap,6,1'40.236,23.131,26.195,22.673,28.237,218.9,,,,,,
lap,7,1'38.572,22.942,25.967,22.566,27.097,221.0,,,,,,
rider,Albert,ARENAS,Gaviota,Aspar,Team,SPA,6th,75,Total,laps=6,laps=3,,
lap,1,2'00.347,20.754,26.852,25.340,27.481,,,,,,,
lap,2,1'39.070,23.079,26.128,22.737,27.126,221.8,,,,,,
lap,3,1'38.943,22.951,26.074,22.654,27.264,217.5,,,,,,
lap,4,1'43.050,P,23.125,26.578,23.032,30.315,221.0,,,,,
lap,5,6'32.140,21.362,27.134,23.844,28.199,,,,,,,
lap,6,1'38.577,22.845,26.151,22.612,26.969,223.9,,,,,,
rider,Ai,OGURA,Honda,Team,Asia,JPN,7th,79,Total,laps=6,laps=3,,
