0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
const,2020,October 17,MotoGP,MotorLand Aragón,FP3,,,,,,,,,
rider,1st,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,Total,laps=17,laps=12,,
run,1,Slick-Soft,Slick-Soft,5,5,,,,,,,,,
lap,1,2'45.663,32.318,34.172,23.110,26.612,329.3,,,,,,,
lap,2,1'52.098,32.798,31.676,21.669,25.955,332.3,,,,,,,
lap,3,1'50.448,32.041,31.139,21.499,25.769,332.3,,,,,,,
lap,4,1'50.015,31.809,31.131,21.435,25.640,333.4,,,,,,,
lap,5,1'49.797,31.758,31.025,21.370,25.644,332.3,,,,,,,
lap,6,1'49.688,31.634,31.088,21.365,25.601,334.4,,,,,,,
lap,7,1'49.589,31.551,31.075,21.267,25.696,331.3,,,,,,,
lap,8,1'50.103,31.684,31.110,21.379,25.930,331.3,,,,,,,
lap,9,1'49.747,31.561,31.169,21.324,25.693,331.3,,,,,,,
lap,10,2'01.349,P,33.907,33.173,22.541,31.728,330.3,,,,,,
run,2,Slick-Soft,Slick-Soft,15,15,,,,,,,,,
lap,11,9'58.392,33.377,33.208,22.290,26.120,331.3,,,,,,,
lap,12,2'00.276,P,33.272,33.035,22.122,31.847,329.3,,,,,,
run,3,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,13,6'18.675,29.884,31.779,22.521,25.673,333.4,,,,,,,
lap,14,1'48.734,31.515,30.768,21.142,25.309,333.4,,,,,,,
lap,15,1'47.859,31.080,30.459,21.059,25.261,334.4,,,,,,,
lap,16,1'52.729,31.814,33.650,21.856,25.409,334.4,,,,,,,
lap,17,1'48.859,31.387,30.762,21.135,25.575,329.3,,,,,,,
rider,2nd,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,Total,laps=16,laps=10,,
run,1,Slick-Soft,Slick-Soft,5,5,,,,,,,,,
lap,1,2'20.828,52.537,37.610,24.280,26.401,340.7,,,,,,,
lap,2,2'00.492,34.867,37.196,22.585,25.844,340.7,,,,,,,
lap,3,1'50.939,32.460,31.324,21.671,25.484,344.0,,,,,,,
lap,4,1'49.852,31.857,31.226,21.521,25.248,346.1,,,,,,,
lap,5,1'52.200,31.954,31.119,21.796,27.331,332.3,,,,,,,
lap,6,2'03.180,P,36.316,32.534,22.692,31.638,336.5,,,,,,
run,2,Slick-Soft,Slick-Soft,11,11,,,,,,,,,
lap,7,7'32.649,29.107,32.773,22.604,25.984,336.5,,,,,,,
lap,8,1'51.782,33.085,31.565,21.592,25.540,336.5,,,,,,,
lap,9,1'49.900,31.807,31.145,21.507,25.441,337.5,,,,,,,
lap,10,2'11.291,P,31.756,31.216,35.584,32.735,332.3,,,,,,
run,3,Slick-Soft,Slick-Soft,15,15,,,,,,,,,
lap,11,6'43.881,P,29.540,33.049,22.785,31.086,335.4,,,,,,
run,4,Slick-Soft,Slick-Soft,0,0,,,,,,,,,
lap,12,6'49.897,28.363,32.354,22.366,25.709,337.5,,,,,,,
lap,13,1'50.423,32.546,31.113,21.432,25.332,339.6,,,,,,,
lap,14,1'48.944,31.542,30.995,21.223,25.184,340.7,,,,,,,
lap,15,1'48.314,31.356,30.724,21.087,25.147,340.7,,,,,,,
lap,16,1'57.268,36.811,32.195,22.508,25.754,336.5,,,,,,,
rider,3rd,44,Pol,ESPARGARO,KTM,SPA,Red,Bull,KTM,Factory,Racing,Total,laps=18,laps=12
run,1,Slick-Soft,Slick-Soft,5,5,,,,,,,,,
lap,1,2'24.672,30.221,33.987,23.556,26.252,336.5,,,,,,,
lap,2,1'53.753,33.201,32.009,22.574,25.969,336.5,,,,,,,
lap,3,1'51.594,32.394,31.528,21.832,25.840,336.5,,,,,,,
lap,4,1'50.965,32.194,31.467,21.642,25.662,338.6,,,,,,,
lap,5,1'54.511,35.515,31.596,21.743,25.657,337.5,,,,,,,
lap,6,2'04.993,P,35.717,32.913,22.695,33.668,321.5,,,,,,
run,2,Slick-Soft,Slick-Medium,11,0,,,,,,,,,
lap,7,7'17.275,28.922,32.358,22.264,25.848,334.4,,,,,,,
lap,8,1'50.876,32.086,31.334,21.822,25.634,334.4,,,,,,,
lap,9,1'50.368,31.980,31.274,21.509,25.605,334.4,,,,,,,
lap,10,1'53.240,34.119,31.636,21.821,25.664,335.4,,,,,,,
lap,11,1'50.564,32.024,31.434,21.482,25.624,335.4,,,,,,,
