0,1,2,3,4,5,6,7,8,9,10,11,12
lap,5,1'43.956,18.305,32.365,21.634,31.652,287.2,,,,,
lap,6,1'43.901,18.387,32.315,21.524,31.675,286.4,,,,,
lap,7,1'44.185,18.349,32.428,21.637,31.771,287.2,,,,,
lap,8,1'43.871,18.411,32.373,21.556,31.531,286.4,,,,,
lap,9,1'44.043,18.421,32.391,21.558,31.673,287.2,,,,,
rider,Remy,GARDNER,Onexox,TKKR,SAG,T,AUS,10th,87,Total,laps=8,laps=4
lap,1,1'53.203,19.702,34.440,22.229,32.131,197.4,,,,,
lap,2,1'44.516,18.562,32.558,21.555*,31.841,289.5,,,,,
lap,3,1'44.254,18.458,32.515,21.654,31.627,293.4,,,,,
lap,4,1'54.245,P,18.450,32.352,21.528,41.915,289.5,,,,
lap,5,3'09.054,23.673,34.301,22.524*,33.047,155.8,,,,,
lap,6,1'44.161,18.639,32.555,21.544,31.423,287.2,,,,,
lap,7,1'43.874,18.474,32.447,21.544,31.409,286.4,,,,,
lap,8,1'44.380,18.527,32.501,21.576,31.776,287.2,,,,,
rider,Enea,BASTIANINI,Italtrans,Racing,Team,ITA,11th,33,Total,laps=9,laps=7,
lap,1,2'17.005,19.687,34.064,22.091,40.127,198.1,,,,,
lap,2,1'48.236,18.509,32.476,21.626,35.625,285.7,,,,,
lap,3,1'44.199,18.577,32.334,21.575,31.713,286.4,,,,,
lap,4,1'48.343,19.704*,35.198*,21.686,31.755*,285.7,,,,,
lap,5,1'44.012,18.419,32.447,21.579,31.567,288.0,,,,,
lap,6,1'43.908,18.289,32.418,21.564,31.637,288.0,,,,,
lap,7,1'59.093,18.456,32.520,21.662,46.455,287.2,,,,,
lap,8,1'44.189,18.385,32.438,21.711,31.655,287.2,,,,,
lap,9,1'43.933,18.332,32.436,21.581,31.584,284.2,,,,,
rider,Thomas,LUTHI,Liqui,Moly,Intact,GP,SWI,12th,12,Total,laps=9,laps=8
lap,1,2'17.789,19.342,33.501,22.254,51.099,199.2,,,,,
lap,2,1'50.477,18.698,32.426,21.711,37.642,287.2,,,,,
lap,3,1'44.141,18.540,32.310,21.687,31.604,288.7,,,,,
lap,4,1'44.044,18.403,32.471,21.598,31.572,289.5,,,,,
lap,5,1'44.528,18.483,32.482,21.837,31.726,288.0,,,,,
lap,6,1'43.916,18.324,32.342,21.583,31.667,288.0,,,,,
lap,7,2'00.949,18.414,32.401,21.634,48.500,287.2,,,,,
lap,8,1'51.769,18.481,32.547,21.756,38.985,289.5,,,,,
lap,9,1'44.020,18.446,32.364,21.645,31.565,290.3,,,,,
rider,Augusto,FERNAND,EG,"0,0",Marc,VDS,SPA,13th,37,Total,laps=9,laps=8
lap,1,2'44.350,20.453,33.667,22.451,32.619,175.3,,,,,
lap,2,1'44.366,18.637,32.407,21.769,31.553,288.7,,,,,
lap,3,1'43.956,18.485,32.244,21.698,31.529,289.5,,,,,
lap,4,1'44.606,18.336,32.397,21.718,32.155,290.3,,,,,
lap,5,1'44.244,18.362,32.436,21.652,31.794,288.7,,,,,
lap,6,1'44.721,18.440,32.575,21.774,31.932,286.4,,,,,
lap,7,1'46.210,19.051,33.478,21.759,31.922,284.9,,,,,
lap,8,1'44.276,18.377,32.464,21.632,31.803,288.7,,,,,
lap,9,1'44.086,18.344,32.421,21.626,31.695,288.7,,,,,
rider,14th,88,Jorge,MARTIN,Red,Bull,KTM,Ajo,SPA,Total,laps=8,laps=5
lap,1,2'19.665,18.586,33.829,21.879,47.730,203.0,,,,,
lap,2,1'44.759,18.595,32.463,21.705,31.996,287.2,,,,,
lap,3,1'44.046,18.372,32.430,21.580,31.664,288.0,,,,,
lap,4,1'55.456,P,19.561*,34.416*,21.728*,39.751,286.4,,,,
lap,5,3'03.330,17.855,32.762,21.547,33.328,201.1,,,,,
lap,6,1'44.070,18.311,32.534,21.459,31.766,290.3,,,,,
lap,7,1'50.237,18.519,32.535,22.215,36.968,285.7,,,,,
lap,8,1'49.623,18.608,32.661,23.556,34.798,285.7,,,,,
rider,15th,23,Marcel,SCHROTTE,Liqui,Moly,Intact,GP,GER,Total,laps=9,laps=7
lap,1,1'50.852,19.275,34.212,22.274,32.253,202.2,,,,,
lap,2,1'44.906,18.630,32.708,21.778,31.790,286.4,,,,,
lap,3,1'47.332,18.536,32.488,21.607,34.701,286.4,,,,,
lap,4,1'46.540,19.161*,33.825*,21.761,31.793,291.8,,,,,
lap,5,1'44.243,18.444,32.452,21.646,31.701,287.2,,,,,
lap,6,1'44.426,18.409,32.446,21.507,32.064,287.2,,,,,
lap,7,1'44.567,18.528,32.601,21.590,31.848,284.9,,,,,
lap,8,1'44.395,18.460,32.621,21.591,31.723,284.2,,,,,
lap,9,1'51.706,18.535,37.906,22.504,32.761,281.9,,,,,
rider,16th,11,Nicolò,BULEGA,Federal,Oil,Gresini,M,ITA,Total,laps=9,laps=6
lap,1,1'52.387,18.999,34.094,22.153,32.093,204.1,,,,,
lap,2,1'45.142,18.973,32.619,21.645,31.905,286.4,,,,,
lap,3,1'45.078,18.883,32.532,21.706,31.957,285.7,,,,,
lap,4,1'44.349,18.660,32.357,21.592,31.740,288.7,,,,,
lap,5,1'49.303,18.437,32.396,21.598,36.872,287.2,,,,,
lap,6,1'45.183,18.668,32.730,21.746,32.039,288.7,,,,,
lap,7,1'51.223,18.885*,38.416*,21.744,32.178*,285.7,,,,,
lap,8,1'49.850,18.701,32.426,21.645,37.078*,282.7,,,,,
lap,9,1'44.597,18.488,32.382,21.755,31.972,286.4,,,,,
rider,17th,57,Edgar,PONS,Federal,Oil,Gresini,M,SPA,Total,laps=9,laps=8
lap,1,1'51.304,19.483,34.097,22.365,32.141,192.5,,,,,
lap,2,1'44.887,18.722,32.615,21.721,31.829,285.7,,,,,
lap,3,1'44.664,18.519,32.461,21.667,32.017,287.2,,,,,
lap,4,1'44.752,18.532,32.446,21.690,32.084,284.9,,,,,
lap,5,1'52.158,18.526,36.129,25.165,32.338,284.2,,,,,
lap,6,1'49.293,18.495,32.561,21.577,36.660,285.7,,,,,
lap,7,1'45.973,18.624,32.727,21.816,32.806,282.7,,,,,
lap,8,1'50.389,18.544,32.602,21.857,37.386,285.7,,,,,
lap,9,1'44.410,18.603,32.469,21.642,31.696,284.9,,,,,
rider,18th,45,Tetsuta,NAGASHIM,Red,Bull,KTM,Ajo,JPN,Total,laps=9,laps=8
lap,1,2'18.238,19.400,33.767,22.226,52.127,196.7,,,,,
lap,2,1'46.058,18.830,32.941,21.858,32.429,288.7,,,,,
lap,3,1'44.965,18.735,32.680,21.683,31.867,283.4,,,,,
lap,4,1'44.936,18.491,32.875,21.843,31.727,286.4,,,,,
lap,5,1'44.529,18.345,32.585,21.753,31.846,288.0,,,,,
lap,6,1'48.094,18.426,32.690,21.843,35.135,286.4,,,,,
lap,7,1'44.434,18.432,32.476,21.683,31.843,291.1,,,,,
lap,8,1'44.732,18.463,32.679,21.753,31.837,284.9,,,,,
lap,9,1'44.700,18.405,32.594,21.800,31.901,285.7,,,,,
