0,1,2,3,4,5,6,7,8,9,10,11,12,13
const,2020,November 13,Moto3,Circuit Ricardo Tormo,FP1,,,,,,,,
rider,Tony,ARBOLINO,Rivacold,Snipers,Tea,ITA,1st,14,Total,laps=15,laps=7,,
lap,1,3'02.119,22.552,28.050,23.668,27.795,,,,,,,
lap,2,1'40.899,23.591,26.761*,23.138,27.409,219.6,,,,,,
lap,3,1'40.224,23.405,26.485*,23.033,27.301,221.0,,,,,,
lap,4,1'39.768,23.154,26.366*,22.980,27.268,221.0,,,,,,
lap,5,1'39.887,23.166,26.458,22.973,27.290,221.8,,,,,,
lap,6,1'40.610,23.148,26.597,23.016,27.849,222.5,,,,,,
lap,7,1'39.435,23.159,26.226,22.821,27.229,221.0,,,,,,
lap,8,1'44.516,P,23.060,27.179,24.664,29.613,223.9,,,,,
lap,9,9'30.457,21.924,26.888,24.316*,27.787,,,,,,,
lap,10,1'40.464,23.335,26.499,23.102,27.528,219.6,,,,,,
lap,11,1'42.103,P,23.284,26.517,23.447,28.855,219.6,,,,,
lap,12,7'27.804,35.266,27.394,29.312,27.646,,,,,,,
lap,13,1'46.484,23.134,26.111,24.834,32.405,221.0,,,,,,
lap,14,1'39.022,23.094,26.166,22.787,26.975,223.2,,,,,,
lap,15,1'38.413,22.922,25.983,22.611,26.897,224.7,,,,,,
rider,Deniz,ÖNCÜ,Red,Bull,KTM,Tech,3,TUR,2nd,53,Total,laps=13,laps=5
lap,1,2'25.887,25.418,27.899,24.328,29.083,,,,,,,
lap,2,1'40.606,23.333,26.564,23.138,27.571,219.6,,,,,,
lap,3,3'47.453,P,23.174,2'24.344,28.811,31.124,218.9,,,,,
lap,4,10'21.493,29.460,27.878,23.821,27.741,,,,,,,
lap,5,1'40.926,23.360,26.825,23.177,27.564,216.9,,,,,,
lap,6,1'40.682,23.255,26.591*,23.227,27.609,217.5,,,,,,
lap,7,1'40.634,23.251,26.593*,23.141,27.649,218.9,,,,,,
lap,8,1'40.294,23.114,26.600,23.114*,27.466,218.9,,,,,,
lap,9,1'42.742,P,23.285*,26.572,23.176,29.709,218.2,,,,,
lap,10,8'28.714,24.325,26.763*,34.884,30.191,,,,,,,
lap,11,1'38.611,22.908,26.055,22.589,27.059,228.4,,,,,,
lap,12,1'47.244,24.996,26.364,28.249,27.635,225.4,,,,,,
lap,13,1'38.511,22.874,26.083,22.669,26.885,226.9,,,,,,
rider,Romano,FENATI,Sterilgarda,Max,Racin,ITA,3rd,55,Total,laps=18,laps=12,,
lap,1,2'53.565,26.121,27.674,23.299,29.428,,,,,,,
lap,2,1'41.060,23.765,26.608,23.035,27.652,219.6,,,,,,
lap,3,1'41.302,23.365,26.989*,23.425,27.523,219.6,,,,,,
lap,4,1'40.020,23.245,26.409,22.949,27.417,218.9,,,,,,
lap,5,1'39.609,23.222,26.285,22.791,27.311,219.6,,,,,,
lap,6,1'39.717,23.249,26.208,22.803,27.457,220.3,,,,,,
lap,7,1'41.609,23.186,26.225,24.400,27.798,221.8,,,,,,
lap,8,1'39.937,23.211,26.347,22.864,27.515,222.5,,,,,,
lap,9,1'39.864,23.295,26.262,22.824,27.483,217.5,,,,,,
lap,10,1'45.943,P,24.052*,26.743,23.463,31.685,215.5,,,,,
lap,11,7'37.187,25.579,27.881,22.820,27.288,,,,,,,
lap,12,1'38.912,22.996,25.945,22.772,27.199,223.9,,,,,,
lap,13,1'38.889,23.088,25.986,22.656,27.159,225.4,,,,,,
lap,14,1'39.177,23.003,26.090,22.747,27.337,220.3,,,,,,
lap,15,1'43.092,P,23.578*,26.503,23.011,30.000,218.9,,,,,
lap,16,4'57.729,24.128,26.745,22.699,27.253,,,,,,,
lap,17,1'38.559,22.960,25.980,22.586,27.033,220.3,,,,,,
lap,18,1'38.594,22.862,25.864,22.624,27.244,220.3,,,,,,
rider,Jeremy,ALCOBA,Kömmerling,Gresini,MSPA,4th,52,Total,laps=16,laps=10,,,
lap,1,2'41.623,24.143,29.266,25.486,29.717,,,,,,,
lap,2,1'42.165,24.108,27.039,23.405,27.613,219.6,,,,,,
lap,3,1'41.255,23.609,26.674*,23.398,27.574,218.2,,,,,,
lap,4,1'40.537,23.425,26.430,23.189,27.493,218.2,,,,,,
